date,n_hours,daily_mean,first_hour,mean_minus_first
2017-03-25,24,0.34312499999999996,0.339,0.004124999999999934
2017-03-26,24,0.3443333333333333,0.354,-0.009666666666666657
2017-03-27,24,0.33912500000000007,0.342,-0.002874999999999961
2017-03-28,24,0.33445833333333336,0.34,-0.005541666666666667
2017-03-29,24,0.336125,0.334,0.002124999999999988
2017-03-30,24,0.34583333333333327,0.345,0.0008333333333332971
2017-03-31,24,0.33845833333333336,0.344,-0.0055416666666666115
2017-04-01,24,0.33425,0.338,-0.003750000000000031
2017-04-02,24,0.33187500000000003,0.336,-0.00412499999999999
2017-04-03,24,0.3262916666666667,0.331,-0.004708333333333314
2017-04-04,24,0.3209166666666667,0.326,-0.005083333333333329
2017-04-05,24,0.32245833333333335,0.325,-0.0025416666666666643
2017-04-06,24,0.322,0.326,-0.0040000000000000036
2017-04-07,24,0.32095833333333335,0.322,-0.001041666666666663
2017-04-08,24,0.322875,0.327,-0.00412499999999999
2017-04-09,24,0.33433333333333337,0.329,0.005333333333333357
2017-04-10,24,0.33545833333333336,0.34,-0.004541666666666666
2017-04-11,24,0.33195833333333336,0.337,-0.0050416666666666665
2017-04-12,24,0.3317083333333333,0.333,-0.001291666666666691
2017-04-13,24,0.34604166666666664,0.334,0.012041666666666617
2017-04-14,24,0.34191666666666665,0.348,-0.0060833333333333295
2017-04-15,24,0.334625,0.34,-0.005375000000000019
2017-04-16,24,0.3325,0.335,-0.0025000000000000022
2017-04-17,24,0.3345,0.336,-0.0015000000000000013
2017-04-18,24,0.3352916666666667,0.338,-0.0027083333333333126
2017-04-19,24,0.339,0.344,-0.004999999999999949
2017-04-20,24,0.33875000000000005,0.341,-0.0022499999999999742
2017-04-21,24,0.33558333333333334,0.341,-0.005416666666666681
2017-04-22,24,0.33145833333333335,0.335,-0.003541666666666665
2017-04-23,24,0.3389583333333333,0.333,0.005958333333333288
2017-04-24,24,0.34954166666666664,0.352,-0.00245833333333334
2017-04-25,24,0.3513333333333333,0.357,-0.005666666666666709
2017-04-26,24,0.3505,0.354,-0.003500000000000003
2017-04-27,24,0.346125,0.35,-0.003874999999999962
2017-04-28,24,0.33995833333333336,0.345,-0.005041666666666611
2017-04-29,24,0.33549999999999996,0.339,-0.0035000000000000586
2017-04-30,24,0.3335416666666667,0.337,-0.003458333333333341
2017-05-01,24,0.32695833333333335,0.334,-0.007041666666666668
2017-05-02,24,0.3394166666666667,0.333,0.006416666666666682
2017-05-03,24,0.33887500000000004,0.341,-0.002124999999999988
2017-05-04,24,0.337625,0.343,-0.005375000000000019
2017-05-05,24,0.33345833333333336,0.34,-0.006541666666666668
2017-05-06,24,0.36133333333333334,0.37,-0.008666666666666656
2017-05-07,24,0.351,0.355,-0.0040000000000000036
2017-05-08,24,0.3444583333333333,0.35,-0.005541666666666667
2017-05-09,24,0.339375,0.345,-0.005624999999999991
2017-05-10,24,0.3337916666666667,0.34,-0.006208333333333316
2017-05-11,24,0.3297083333333333,0.335,-0.0052916666666666945
2017-05-12,24,0.32825,0.329,-0.0007500000000000284
2017-05-13,24,0.34345833333333337,0.347,-0.0035416666666666097
2017-05-14,24,0.35204166666666664,0.356,-0.0039583333333333415
2017-05-15,24,0.3525416666666667,0.359,-0.006458333333333288
2017-05-16,24,0.3498333333333333,0.351,-0.0011666666666667047
2017-05-17,24,0.35104166666666664,0.354,-0.0029583333333333406
2017-05-18,24,0.3522083333333333,0.355,-0.0027916666666666923
2017-05-19,24,0.34841666666666665,0.352,-0.0035833333333333273
2017-05-20,24,0.34541666666666665,0.348,-0.0025833333333333264
2017-05-21,24,0.34662499999999996,0.35,-0.003375000000000017
2017-05-22,24,0.34120833333333334,0.347,-0.005791666666666639
2017-05-23,24,0.33395833333333336,0.341,-0.007041666666666668
2017-05-24,24,0.32358333333333333,0.334,-0.010416666666666685
2017-05-25,24,0.311125,0.319,-0.007875000000000021
2017-05-26,24,0.3050833333333333,0.309,-0.003916666666666679
2017-05-27,24,0.2975833333333333,0.305,-0.0074166666666666825
2017-05-28,24,0.2890833333333333,0.299,-0.009916666666666685
2017-05-29,24,0.2786666666666667,0.289,-0.010333333333333306
2017-05-30,24,0.26529166666666665,0.278,-0.012708333333333377
2017-05-31,24,0.25429166666666664,0.265,-0.010708333333333375
2017-06-01,24,0.24716666666666667,0.253,-0.005833333333333329
2017-06-02,24,0.261625,0.253,0.008624999999999994
2017-06-03,24,0.27229166666666665,0.277,-0.00470833333333337
2017-06-04,24,0.26887500000000003,0.277,-0.008124999999999993
2017-06-05,24,0.27325000000000005,0.268,0.005250000000000032
2017-06-06,24,0.28475,0.291,-0.006249999999999978
2017-06-07,24,0.28108333333333335,0.289,-0.007916666666666627
2017-06-08,24,0.27166666666666667,0.283,-0.011333333333333306
2017-06-09,24,0.33745833333333336,0.268,0.06945833333333334
2017-06-10,24,0.34441666666666665,0.354,-0.009583333333333333
2017-06-11,24,0.35141666666666665,0.341,0.01041666666666663
2017-06-12,24,0.34225,0.35,-0.007749999999999979
2017-06-13,24,0.33245833333333336,0.34,-0.007541666666666669
2017-06-14,24,0.32345833333333335,0.331,-0.007541666666666669
2017-06-15,24,0.31795833333333334,0.323,-0.0050416666666666665
2017-06-16,24,0.31866666666666665,0.317,0.0016666666666666496
2017-06-17,24,0.319125,0.323,-0.0038750000000000173
2017-06-18,24,0.316875,0.322,-0.005124999999999991
2017-06-19,24,0.312,0.318,-0.006000000000000005
2017-06-20,24,0.30683333333333335,0.313,-0.006166666666666654
2017-06-21,24,0.29341666666666666,0.306,-0.012583333333333335
2017-06-22,24,0.27691666666666664,0.294,-0.01708333333333334
2017-06-23,24,0.271125,0.276,-0.004875000000000018
2017-06-24,24,0.2651666666666667,0.278,-0.012833333333333308
2017-06-25,24,0.255875,0.27,-0.014124999999999999
2017-06-26,24,0.24633333333333332,0.26,-0.013666666666666688
2017-06-27,24,0.2996666666666667,0.251,0.04866666666666669
2017-06-28,24,0.298625,0.311,-0.012375000000000025
2017-06-29,24,0.28570833333333334,0.298,-0.012291666666666645
2017-06-30,24,0.27620833333333333,0.288,-0.011791666666666645
2017-07-01,24,0.267625,0.281,-0.013375000000000026
2017-07-02,24,0.256875,0.27,-0.013124999999999998
2017-07-03,24,0.24420833333333333,0.261,-0.016791666666666677
2017-07-04,24,0.22770833333333332,0.248,-0.02029166666666668
2017-07-05,24,0.212125,0.229,-0.016875
2017-07-06,24,0.19866666666666666,0.215,-0.01633333333333334
2017-07-07,24,0.1844583333333333,0.199,-0.014541666666666703
2017-07-08,24,0.1698333333333333,0.185,-0.01516666666666669
2017-07-09,24,0.161,0.174,-0.012999999999999984
2017-07-10,24,0.15212499999999998,0.164,-0.011875000000000024
2017-07-11,24,0.14470833333333333,0.153,-0.00829166666666667
2017-07-12,24,0.14016666666666666,0.15,-0.009833333333333333
2017-07-13,24,0.13779166666666667,0.148,-0.01020833333333332
2017-07-14,24,0.13404166666666667,0.144,-0.009958333333333319
2017-07-15,24,0.13179166666666667,0.141,-0.009208333333333318
2017-07-16,24,0.12516666666666668,0.135,-0.009833333333333333
2017-07-17,24,0.11887500000000001,0.134,-0.015125
2017-07-18,24,0.11483333333333334,0.125,-0.010166666666666657
2017-07-19,24,0.113375,0.123,-0.009624999999999995
2017-07-20,24,0.11016666666666668,0.119,-0.008833333333333318
2017-07-21,24,0.10533333333333333,0.119,-0.01366666666666666
2017-07-22,24,0.102,0.111,-0.009000000000000008
2017-07-23,24,0.10208333333333335,0.114,-0.011916666666666659
2017-07-24,24,0.09945833333333333,0.111,-0.011541666666666672
2017-07-25,24,0.09429166666666666,0.105,-0.010708333333333334
2017-07-26,24,0.09299999999999999,0.102,-0.009000000000000008
2017-07-27,24,0.09016666666666667,0.098,-0.007833333333333331
2017-07-28,24,0.08775,0.098,-0.010250000000000009
2017-07-29,24,0.08533333333333333,0.094,-0.00866666666666667
2017-07-30,24,0.082375,0.096,-0.013624999999999998
2017-07-31,24,0.080625,0.092,-0.011374999999999996
2017-08-01,24,0.07979166666666666,0.092,-0.012208333333333335
2017-08-02,24,0.07683333333333332,0.086,-0.00916666666666667
2017-08-03,24,0.07475,0.085,-0.010250000000000009
2017-08-04,24,0.07266666666666667,0.084,-0.011333333333333334
2017-08-05,24,0.07045833333333333,0.08,-0.00954166666666667
2017-08-06,24,0.066125,0.074,-0.007874999999999993
2017-08-07,24,0.065125,0.072,-0.006874999999999992
2017-08-08,24,0.06404166666666666,0.07,-0.005958333333333343
2017-08-09,24,0.06270833333333332,0.072,-0.00929166666666667
2017-08-10,24,0.06204166666666667,0.074,-0.011958333333333328
2017-08-11,24,0.06,0.066,-0.006000000000000005
2017-08-12,24,0.05833333333333333,0.063,-0.004666666666666673
2017-08-13,24,0.05254166666666666,0.059,-0.006458333333333337
2017-08-14,24,0.050166666666666665,0.054,-0.0038333333333333344
2017-08-15,24,0.05425,0.057,-0.0027500000000000024
2017-08-16,24,0.06008333333333333,0.067,-0.006916666666666675
2017-08-17,24,0.067375,0.068,-0.0006250000000000006
2017-08-18,24,0.07008333333333333,0.079,-0.00891666666666667
2017-08-19,24,0.07245833333333333,0.082,-0.00954166666666667
2017-08-20,24,0.07004166666666667,0.073,-0.0029583333333333267
2017-08-21,24,0.06841666666666667,0.078,-0.009583333333333333
2017-08-22,24,0.06841666666666667,0.075,-0.00658333333333333
2017-08-23,24,0.06783333333333334,0.073,-0.005166666666666653
2017-08-24,24,0.065,0.071,-0.0059999999999999915
2017-08-25,24,0.059416666666666666,0.066,-0.006583333333333337
2017-08-26,24,0.056625,0.067,-0.010375000000000002
2017-08-27,24,0.057458333333333333,0.068,-0.010541666666666671
2017-08-28,24,0.05808333333333333,0.061,-0.0029166666666666716
2017-08-29,24,0.058291666666666665,0.063,-0.004708333333333335
2017-08-30,24,0.056125,0.063,-0.006874999999999999
2017-08-31,24,0.05175,0.06,-0.00825
2017-09-01,24,0.052208333333333336,0.061,-0.008791666666666663
2017-09-02,24,0.051083333333333335,0.059,-0.007916666666666662
2017-09-03,24,0.051,0.062,-0.011000000000000003
2017-09-04,24,0.05004166666666667,0.054,-0.003958333333333328
2017-09-05,24,0.04679166666666667,0.055,-0.008208333333333331
2017-09-06,24,0.04770833333333333,0.05,-0.002291666666666671
2017-09-07,24,0.04541666666666667,0.053,-0.007583333333333331
2017-09-08,24,0.043625,0.049,-0.005375000000000005
2017-09-09,24,0.043916666666666666,0.047,-0.0030833333333333338
2017-09-10,24,0.043041666666666666,0.051,-0.007958333333333331
2017-09-11,24,0.04,0.046,-0.005999999999999998
2017-09-12,24,0.040875,0.045,-0.004124999999999997
2017-09-13,24,0.04145833333333333,0.047,-0.005541666666666667
2017-09-14,24,0.036291666666666667,0.042,-0.005708333333333336
2017-09-15,24,0.03175,0.04,-0.00825
2017-09-16,24,0.029333333333333333,0.032,-0.002666666666666668
2017-09-17,24,0.03025,0.034,-0.0037500000000000033
2017-09-18,24,0.030791666666666665,0.033,-0.0022083333333333365
2017-09-19,24,0.026333333333333334,0.032,-0.005666666666666667
2017-09-20,24,0.0265,0.032,-0.005500000000000001
2017-09-21,24,0.029458333333333333,0.032,-0.0025416666666666678
2017-09-22,24,0.03383333333333333,0.034,-0.00016666666666666913
2017-09-23,24,0.04670833333333333,0.043,0.0037083333333333343
2017-09-24,24,0.05629166666666666,0.059,-0.0027083333333333334
2017-09-25,24,0.06533333333333334,0.062,0.003333333333333341
2017-09-26,24,0.074125,0.072,0.002125000000000002
2017-09-27,24,0.07779166666666666,0.085,-0.007208333333333344
2017-09-28,24,0.08225,0.087,-0.00474999999999999
2017-09-29,24,0.08616666666666667,0.092,-0.005833333333333329
2017-09-30,24,0.087875,0.093,-0.0051250000000000046
2017-10-01,24,0.08254166666666667,0.086,-0.003458333333333327
2017-10-02,24,0.076375,0.085,-0.008625000000000008
2017-10-03,24,0.07558333333333334,0.083,-0.007416666666666669
2017-10-04,24,0.07279166666666666,0.077,-0.004208333333333342
2017-10-05,24,0.07345833333333333,0.082,-0.00854166666666667
2017-10-06,24,0.07725,0.082,-0.004750000000000004
2017-10-07,24,0.07966666666666666,0.079,0.0006666666666666626
2017-10-08,24,0.073625,0.077,-0.003375000000000003
2017-10-09,24,0.07016666666666667,0.071,-0.0008333333333333248
2017-10-10,24,0.0705,0.078,-0.007500000000000007
2017-10-11,24,0.073,0.07,0.002999999999999989
2017-10-12,24,0.069125,0.078,-0.008874999999999994
2017-10-13,24,0.06825,0.067,0.0012500000000000011
2017-10-14,24,0.06695833333333333,0.07,-0.0030416666666666786
2017-10-15,24,0.06816666666666667,0.065,0.003166666666666665
2017-10-16,24,0.06895833333333333,0.075,-0.006041666666666667
2017-10-17,24,0.07125,0.078,-0.006750000000000006
2017-10-18,24,0.076625,0.082,-0.005375000000000005
2017-10-19,24,0.077625,0.083,-0.005375000000000005
2017-10-20,24,0.077875,0.087,-0.009124999999999994
2017-10-21,24,0.07316666666666667,0.08,-0.00683333333333333
2017-10-22,24,0.172125,0.071,0.101125
2017-10-23,24,0.28695833333333337,0.305,-0.018041666666666623
2017-10-24,24,0.270125,0.279,-0.008875000000000022
2017-10-25,24,0.26345833333333335,0.269,-0.005541666666666667
2017-10-26,24,0.2608333333333333,0.264,-0.0031666666666667065
2017-10-27,24,0.253125,0.26,-0.00687500000000002
2017-10-28,24,0.24566666666666667,0.251,-0.005333333333333329
2017-10-29,24,0.24108333333333332,0.246,-0.00491666666666668
2017-10-30,24,0.23520833333333332,0.242,-0.006791666666666668
2017-10-31,24,0.22341666666666668,0.229,-0.005583333333333329
2017-11-01,24,0.22375,0.221,0.0027500000000000024
2017-11-02,24,0.22658333333333336,0.227,-0.00041666666666664853
2017-11-03,24,0.284375,0.234,0.050374999999999975
2017-11-04,24,0.30220833333333336,0.312,-0.009791666666666643
2017-11-05,24,0.29741666666666666,0.298,-0.0005833333333333246
2017-11-06,24,0.3042916666666667,0.3,0.004291666666666694
2017-11-07,24,0.30383333333333334,0.306,-0.00216666666666665
2017-11-08,24,0.29824999999999996,0.299,-0.0007500000000000284
2017-11-09,24,0.3169166666666667,0.303,0.013916666666666688
2017-11-10,24,0.3136666666666667,0.322,-0.008333333333333304
2017-11-11,24,0.320625,0.321,-0.0003750000000000142
2017-11-12,24,0.31354166666666666,0.318,-0.004458333333333342
2017-11-13,24,0.30945833333333334,0.314,-0.004541666666666666
2017-11-14,24,0.317625,0.325,-0.00737500000000002
2017-11-15,24,0.307625,0.315,-0.00737500000000002
2017-11-16,24,0.3176666666666667,0.306,0.011666666666666714
2017-11-17,24,0.3145,0.324,-0.009500000000000008
2017-11-18,24,0.3015833333333333,0.307,-0.005416666666666681
2017-11-19,24,0.29683333333333334,0.298,-0.0011666666666666492
2017-11-20,24,0.31779166666666664,0.296,0.021791666666666654
2017-11-21,24,0.3363333333333334,0.351,-0.014666666666666606
2017-11-22,24,0.3403333333333334,0.338,0.002333333333333354
2017-11-23,24,0.3378333333333334,0.34,-0.00216666666666665
2017-11-24,24,0.3443333333333333,0.355,-0.010666666666666658
2017-11-25,24,0.3262083333333334,0.333,-0.00679166666666664
2017-11-26,24,0.32579166666666665,0.327,-0.0012083333333333668
2017-11-27,24,0.3325,0.326,0.006500000000000006
2017-11-28,24,0.32208333333333333,0.33,-0.007916666666666683
2017-11-29,24,0.3204166666666667,0.321,-0.0005833333333333246
2017-11-30,24,0.3144166666666667,0.321,-0.00658333333333333
2017-12-01,24,0.3109166666666667,0.31,0.0009166666666666767
2017-12-02,24,0.3104166666666667,0.312,-0.0015833333333333255
2017-12-03,24,0.3110833333333333,0.309,0.002083333333333326
2017-12-04,24,0.30633333333333335,0.311,-0.004666666666666652
2017-12-05,24,0.29424999999999996,0.299,-0.004750000000000032
2017-12-06,24,0.28079166666666666,0.287,-0.006208333333333316
2017-12-07,24,0.2629166666666667,0.274,-0.011083333333333334
2017-12-08,24,0.20783333333333334,0.251,-0.04316666666666666
2017-12-09,24,0.14904166666666666,0.17,-0.020958333333333357
2017-12-10,24,0.13391666666666666,0.141,-0.00708333333333333
2017-12-11,24,0.12766666666666668,0.129,-0.0013333333333333253
2017-12-12,24,0.121375,0.13,-0.008625000000000008
2017-12-13,24,0.12625,0.125,0.0012500000000000011
2017-12-14,24,0.125,0.127,-0.0020000000000000018
2017-12-15,24,0.12345833333333334,0.126,-0.0025416666666666643
2017-12-16,24,0.13145833333333334,0.125,0.006458333333333344
2017-12-17,24,0.13320833333333335,0.135,-0.0017916666666666636
2017-12-18,24,0.139625,0.134,0.005624999999999991
2017-12-19,24,0.16591666666666666,0.144,0.021916666666666668
2017-12-20,24,0.21341666666666667,0.192,0.021416666666666667
2017-12-21,24,0.22387500000000002,0.225,-0.0011249999999999871
2017-12-22,24,0.17895833333333333,0.214,-0.035041666666666665
2017-12-23,24,0.16383333333333336,0.165,-0.0011666666666666492
2017-12-24,24,0.14829166666666665,0.157,-0.008708333333333346
2017-12-25,24,0.145875,0.144,0.0018750000000000155
2017-12-26,24,0.14770833333333333,0.146,0.0017083333333333395
2017-12-27,24,0.149375,0.149,0.0003750000000000142
2017-12-28,24,0.155875,0.151,0.004875000000000018
2017-12-29,24,0.16591666666666668,0.16,0.005916666666666681
2017-12-30,24,0.18041666666666667,0.175,0.005416666666666681
2017-12-31,24,0.16708333333333333,0.187,-0.019916666666666666
2018-01-01,24,0.13412500000000002,0.146,-0.011874999999999969
2018-01-02,24,0.130875,0.134,-0.0031250000000000167
2018-01-03,24,0.13312500000000002,0.137,-0.0038749999999999896
2018-01-04,24,0.131375,0.136,-0.004625000000000018
2018-01-05,24,0.14866666666666667,0.136,0.01266666666666666
2018-01-06,24,0.16233333333333333,0.156,0.00633333333333333
2018-01-07,24,0.17154166666666668,0.167,0.004541666666666666
2018-01-08,24,0.17800000000000002,0.176,0.0020000000000000295
2018-01-09,24,0.18416666666666667,0.179,0.0051666666666666805
2018-01-10,24,0.19125,0.189,0.002250000000000002
2018-01-11,24,0.1985416666666667,0.194,0.004541666666666694
2018-01-12,24,0.20520833333333333,0.203,0.002208333333333312
2018-01-13,24,0.22120833333333334,0.208,0.01320833333333335
2018-01-14,24,0.2647083333333333,0.241,0.02370833333333333
2018-01-15,24,0.29424999999999996,0.286,0.00824999999999998
2018-01-16,24,0.302875,0.299,0.0038750000000000173
2018-01-17,24,0.3137083333333333,0.313,0.0007083333333333108
2018-01-18,24,0.33125,0.319,0.012249999999999983
2018-01-19,24,0.3373333333333333,0.345,-0.007666666666666655
2018-01-20,24,0.3234166666666667,0.332,-0.008583333333333332
2018-01-21,24,0.3132916666666667,0.321,-0.007708333333333317
2018-01-22,24,0.30779166666666663,0.308,-0.0002083333333333659
2018-01-23,24,0.29754166666666665,0.305,-0.007458333333333345
2018-01-24,24,0.29854166666666665,0.292,0.006541666666666668
2018-01-25,24,0.32204166666666667,0.322,4.166666666666208e-05
2018-01-26,24,0.3215,0.323,-0.0015000000000000013
2018-01-27,24,0.3189166666666667,0.32,-0.001083333333333325
2018-01-28,24,0.32345833333333335,0.318,0.005458333333333343
2018-01-29,24,0.3374166666666667,0.339,-0.0015833333333333255
2018-01-30,24,0.3375416666666667,0.339,-0.0014583333333333393
2018-01-31,24,0.3267083333333333,0.336,-0.009291666666666698
2018-02-01,24,0.31795833333333334,0.323,-0.0050416666666666665
2018-02-02,24,0.33520833333333333,0.316,0.019208333333333327
2018-02-03,24,0.3412916666666667,0.35,-0.008708333333333262
2018-02-04,24,0.33925000000000005,0.342,-0.0027499999999999747
2018-02-05,24,0.33887500000000004,0.342,-0.003124999999999989
2018-02-06,24,0.3332083333333334,0.336,-0.0027916666666666368
2018-02-07,24,0.33079166666666665,0.333,-0.0022083333333333677
2018-02-08,24,0.33016666666666666,0.332,-0.0018333333333333535
2018-02-09,24,0.3256666666666667,0.33,-0.0043333333333333
2018-02-10,24,0.318625,0.324,-0.005375000000000019
2018-02-11,24,0.3040833333333333,0.313,-0.008916666666666684
2018-02-12,24,0.298375,0.299,-0.0006249999999999867
2018-02-13,24,0.28754166666666664,0.293,-0.005458333333333343
2018-02-14,24,0.2805416666666667,0.28,0.0005416666666666625
2018-02-15,24,0.2845,0.281,0.0034999999999999476
2018-02-16,24,0.2855833333333333,0.287,-0.0014166666666666772
2018-02-17,24,0.28712499999999996,0.285,0.002124999999999988
2018-02-18,24,0.325125,0.291,0.034125000000000016
2018-02-19,24,0.315,0.322,-0.007000000000000006
2018-02-20,24,0.28854166666666664,0.304,-0.015458333333333352
2018-02-21,24,0.21329166666666666,0.264,-0.050708333333333355
2018-02-22,24,0.16933333333333334,0.172,-0.0026666666666666505
2018-02-23,24,0.16470833333333335,0.17,-0.005291666666666667
2018-02-24,24,0.16216666666666668,0.16,0.002166666666666678
2018-02-25,24,0.16954166666666667,0.166,0.003541666666666665
2018-02-26,24,0.17825,0.173,0.005250000000000005
2018-02-27,24,0.17916666666666667,0.18,-0.0008333333333333248
2018-02-28,24,0.18012499999999998,0.178,0.002124999999999988
2018-03-01,24,0.18604166666666666,0.181,0.0050416666666666665
2018-03-02,24,0.19641666666666668,0.191,0.005416666666666681
2018-03-03,24,0.20837499999999998,0.205,0.003374999999999989
2018-03-04,24,0.2117083333333333,0.21,0.0017083333333333117
2018-03-05,24,0.21437499999999998,0.212,0.0023749999999999882
2018-03-06,24,0.2187916666666667,0.217,0.0017916666666666914
2018-03-07,24,0.21745833333333334,0.216,0.0014583333333333393
2018-03-08,24,0.23550000000000001,0.214,0.02150000000000002
2018-03-09,24,0.32583333333333336,0.317,0.00883333333333336
2018-03-10,24,0.33383333333333337,0.336,-0.00216666666666665
2018-03-11,24,0.3382083333333334,0.347,-0.008791666666666587
2018-03-12,24,0.3436666666666666,0.353,-0.00933333333333336
2018-03-13,24,0.34883333333333333,0.355,-0.006166666666666654
2018-03-14,24,0.3560833333333333,0.354,0.002083333333333326
2018-03-15,24,0.3484583333333333,0.355,-0.006541666666666668
2018-03-16,24,0.3422083333333334,0.348,-0.005791666666666584
2018-03-17,24,0.3395416666666667,0.343,-0.003458333333333341
2018-03-18,24,0.338625,0.34,-0.001375000000000015
2018-03-19,24,0.3342083333333334,0.339,-0.0047916666666666385
2018-03-20,24,0.33395833333333336,0.337,-0.0030416666666666647
2018-03-21,24,0.334625,0.338,-0.003375000000000017
2018-03-22,24,0.3349583333333333,0.337,-0.0020416666666667194
2018-03-23,24,0.341,0.337,0.0040000000000000036
2018-03-24,24,0.3385,0.341,-0.0025000000000000022
2018-03-25,24,0.33575,0.341,-0.005250000000000032
2018-03-26,24,0.33345833333333336,0.337,-0.003541666666666665
2018-03-27,24,0.3335416666666667,0.335,-0.0014583333333333393
2018-03-28,24,0.3325416666666667,0.335,-0.00245833333333334
2018-03-29,24,0.3294166666666667,0.332,-0.0025833333333333264
2018-03-30,24,0.32895833333333335,0.331,-0.002041666666666664
2018-03-31,24,0.3270416666666667,0.331,-0.0039583333333333415
2018-04-01,24,0.32308333333333333,0.327,-0.003916666666666679
2018-04-02,24,0.325875,0.325,0.0008750000000000147
2018-04-03,24,0.3279166666666667,0.327,0.0009166666666666767
2018-04-04,24,0.34204166666666663,0.336,0.006041666666666612
2018-04-05,24,0.3466666666666667,0.349,-0.0023333333333332984
2018-04-06,24,0.3495,0.347,0.0025000000000000022
2018-04-07,24,0.34979166666666667,0.35,-0.0002083333333333104
2018-04-08,24,0.3539583333333333,0.355,-0.001041666666666663
2018-04-09,24,0.3486666666666666,0.355,-0.0063333333333333575
2018-04-10,24,0.345,0.349,-0.0040000000000000036
2018-04-11,24,0.3418333333333334,0.345,-0.0031666666666665955
2018-04-12,24,0.3403333333333334,0.343,-0.0026666666666666505
2018-04-13,24,0.33604166666666674,0.341,-0.004958333333333287
2018-04-14,24,0.33570833333333333,0.337,-0.001291666666666691
2018-04-15,24,0.3362083333333334,0.338,-0.0017916666666666359
2018-04-16,24,0.3408333333333333,0.338,0.002833333333333299
2018-04-17,24,0.33845833333333336,0.343,-0.004541666666666666
2018-04-18,24,0.3347083333333334,0.339,-0.004291666666666638
2018-04-19,24,0.33295833333333336,0.337,-0.004041666666666666
2018-04-20,24,0.329125,0.333,-0.0038750000000000173
2018-04-21,24,0.32683333333333336,0.333,-0.006166666666666654
2018-04-22,24,0.31954166666666667,0.326,-0.006458333333333344
2018-04-23,24,0.31320833333333337,0.32,-0.00679166666666664
2018-04-24,24,0.309125,0.316,-0.00687500000000002
2018-04-25,24,0.3055,0.313,-0.007500000000000007
2018-04-26,24,0.2970833333333333,0.307,-0.009916666666666685
2018-04-27,24,0.2910833333333333,0.3,-0.008916666666666684
2018-04-28,24,0.28270833333333334,0.293,-0.010291666666666643
2018-04-29,24,0.29816666666666664,0.281,0.017166666666666608
2018-04-30,24,0.30904166666666666,0.311,-0.0019583333333333397
2018-05-01,24,0.30716666666666664,0.312,-0.004833333333333356
2018-05-02,24,0.30391666666666667,0.309,-0.005083333333333329
2018-05-03,24,0.3002916666666667,0.306,-0.005708333333333315
2018-05-04,24,0.2945,0.302,-0.007500000000000007
2018-05-05,24,0.2875,0.294,-0.006500000000000006
2018-05-06,24,0.28025,0.287,-0.006749999999999978
2018-05-07,24,0.2785416666666667,0.28,-0.0014583333333333393
2018-05-08,24,0.2801666666666667,0.283,-0.002833333333333299
2018-05-09,24,0.33525,0.286,0.049250000000000016
2018-05-10,24,0.34925,0.356,-0.006749999999999978
2018-05-11,24,0.34208333333333335,0.346,-0.003916666666666624
2018-05-12,24,0.3378333333333334,0.341,-0.003166666666666651
2018-05-13,24,0.33258333333333334,0.339,-0.006416666666666682
2018-05-14,24,0.32508333333333334,0.333,-0.007916666666666683
2018-05-15,24,0.315875,0.324,-0.008124999999999993
2018-05-16,24,0.30516666666666664,0.313,-0.007833333333333359
2018-05-17,24,0.3193333333333333,0.311,0.008333333333333304
2018-05-18,24,0.3451666666666667,0.351,-0.0058333333333333015
2018-05-19,24,0.3418333333333334,0.344,-0.0021666666666665946
2018-05-20,24,0.34662499999999996,0.343,0.003624999999999934
2018-05-21,24,0.3485416666666667,0.352,-0.0034583333333332855
2018-05-22,24,0.3446666666666667,0.349,-0.0043333333333333
2018-05-23,24,0.3433333333333333,0.346,-0.0026666666666666505
2018-05-24,24,0.344125,0.344,0.00012500000000004174
2018-05-25,24,0.3492916666666666,0.347,0.0022916666666666363
2018-05-26,24,0.35612499999999997,0.353,0.003124999999999989
2018-05-27,24,0.35512499999999997,0.357,-0.0018750000000000155
2018-05-28,24,0.3545416666666667,0.358,-0.0034583333333332855
2018-05-29,24,0.353,0.357,-0.0040000000000000036
2018-05-30,24,0.349875,0.355,-0.005124999999999991
2018-05-31,24,0.34670833333333334,0.349,-0.0022916666666666363
2018-06-01,24,0.34379166666666666,0.347,-0.003208333333333313
2018-06-02,24,0.34429166666666666,0.347,-0.0027083333333333126
2018-06-03,24,0.34579166666666666,0.349,-0.003208333333333313
2018-06-04,24,0.345625,0.349,-0.0033749999999999614
2018-06-05,24,0.3434166666666667,0.347,-0.0035833333333332718
2018-06-06,24,0.34225,0.345,-0.0027499999999999747
2018-06-07,24,0.3411666666666667,0.346,-0.004833333333333301
2018-06-08,24,0.3393333333333333,0.342,-0.002666666666666706
2018-06-09,24,0.34037500000000004,0.343,-0.0026249999999999885
2018-06-10,24,0.34745833333333326,0.35,-0.00254166666666672
2018-06-11,24,0.34629166666666666,0.349,-0.0027083333333333126
2018-06-12,24,0.3453333333333333,0.349,-0.0036666666666666514
2018-06-13,24,0.34479166666666666,0.349,-0.004208333333333314
2018-06-14,24,0.3408333333333333,0.346,-0.005166666666666653
2018-06-15,24,0.3347083333333334,0.341,-0.00629166666666664
2018-06-16,24,0.3292916666666667,0.337,-0.007708333333333317
2018-06-17,24,0.32625,0.327,-0.0007500000000000284
2018-06-18,24,0.3284166666666667,0.33,-0.0015833333333333255
