split,n,dropped_nonfinite,r2,rmse,rel_rmse,mae,bias_me,model,n_features
train,16972,0,0.6745665882742714,0.05833266195922293,0.29933604466322905,0.04625440471552238,1.2350348046737541e-17,linear,40
val,2919,0,0.6608158373958137,0.05865774356286732,0.26589613282423064,0.045758108452616485,-0.01933404893300333,linear,40
test,2829,0,0.5944653958902704,0.05956102714907675,0.27505994381852694,0.047826868044964596,-0.006887225356381995,linear,40
train,16972,0,0.951015306572199,0.022631374071752614,0.11613366804120777,0.01620831123130641,-5.739177973797183e-05,xgb,40
val,2919,0,0.7465571046144385,0.05070463145883162,0.22984459684732744,0.03881901452899384,-0.02447484765951644,xgb,40
test,2829,0,0.6612973127266665,0.054432407185885524,0.25137536370859814,0.04214272347707975,-0.019046502796566958,xgb,40
train,16972,0,0.9845890282525736,0.012693919447289377,0.06513928065346021,0.008025125578915914,8.518313209235319e-06,rf,40
val,2919,0,0.7775983000723881,0.04749814193886784,0.21530954807945227,0.03571191983525045,-0.022507397279491727,rf,40
test,2829,0,0.695025657691849,0.05165113523101942,0.2385311173235461,0.03898466034014942,-0.016676559815097067,rf,40
