station_id,date,window_start,window_end,window_span_days,lstm_scalar_prediction,lstm_z_00,lstm_z_01,lstm_z_02,lstm_z_03,lstm_z_04,lstm_z_05,lstm_z_06,lstm_z_07,lstm_z_08,lstm_z_09,lstm_z_10,lstm_z_11,lstm_z_12,lstm_z_13,lstm_z_14,lstm_z_15,lstm_z_16,lstm_z_17,lstm_z_18,lstm_z_19,lstm_z_20,lstm_z_21,lstm_z_22,lstm_z_23,lstm_z_24,lstm_z_25,lstm_z_26,lstm_z_27,lstm_z_28,lstm_z_29,lstm_z_30,lstm_z_31,lstm_z_32,lstm_z_33,lstm_z_34,lstm_z_35,lstm_z_36,lstm_z_37,lstm_z_38,lstm_z_39,lstm_z_40,lstm_z_41,lstm_z_42,lstm_z_43,lstm_z_44,lstm_z_45,lstm_z_46,lstm_z_47,lstm_z_48,lstm_z_49,lstm_z_50,lstm_z_51,lstm_z_52,lstm_z_53,lstm_z_54,lstm_z_55,lstm_z_56,lstm_z_57,lstm_z_58,lstm_z_59,lstm_z_60,lstm_z_61,lstm_z_62,lstm_z_63
Darrington,2020-03-02,2020-02-18,2020-03-01,13,0.29436934,-0.5960107,0.65389454,1.9175816,2.2899637,-0.59271544,-0.6003008,0.5664133,-0.6048468,-0.6080078,-0.60599226,1.043051,0.09159447,0.04417931,-0.6159897,0.59119254,-0.6072356,-0.018294709,0.8794795,1.621641,-0.6158111,-0.59925884,-0.4689182,-0.5945687,-0.6157366,-0.6153687,-0.11593478,-0.615024,-0.59772307,-0.6165709,-0.59484977,1.7823381,-0.6081284,-0.6004407,-0.6027855,2.6145723,0.30926764,0.29917026,0.60532844,-0.6091148,-0.614116,-0.5943881,-0.6039195,-0.60466546,-0.13422845,-0.60400516,-0.60156834,-0.61483777,2.503346,-0.5947104,0.20814553,-0.6047703,-0.59505427,2.5696905,-0.6028729,-0.6058961,0.23564415,-0.59679055,-0.60327595,3.1524577,-0.6034197,-0.59891516,0.3350567,-0.6075947,-0.6057695
Darrington,2020-03-03,2020-02-19,2020-03-02,13,0.29059628,-0.6027268,0.56278694,1.8960202,2.4670925,-0.59939766,-0.6070685,0.57937664,-0.6115723,-0.6147683,-0.6127326,1.0255705,-0.044360716,0.2508005,-0.62283987,0.7115074,-0.6139853,-0.102201484,0.9673115,1.5163709,-0.62265974,-0.606015,-0.606143,-0.60127187,-0.6225837,-0.62221974,-0.064652786,-0.6218637,-0.6044622,-0.62343544,-0.60155547,1.7880504,-0.61489743,-0.60722536,-0.6095815,2.6195743,0.53256017,0.48248318,0.5062487,-0.6158905,-0.62095135,-0.60108715,-0.61063325,-0.6113856,-0.1434865,-0.61072123,-0.60825557,-0.6216754,2.4193919,-0.60141385,0.24258037,-0.6115797,-0.60176295,2.583017,-0.60967064,-0.6127364,0.39900598,-0.60351366,-0.6100797,2.9639695,-0.61022234,-0.60566854,0.29096356,-0.6143492,-0.6125355
Darrington,2020-03-04,2020-02-23,2020-03-03,10,0.2884183,-0.6080686,0.51854646,1.8736321,2.5501823,-0.6047125,-0.61245126,0.5849705,-0.6169216,-0.62014544,-0.61809355,0.9688331,-0.049180567,0.36368325,-0.62828827,0.75215006,-0.6193538,-0.121347785,0.9799849,1.4155496,-0.62810683,-0.6113887,-0.6115139,-0.6066033,-0.6280296,-0.62766874,-0.03904337,-0.6273038,-0.6098223,-0.6288953,-0.60688895,1.7781422,-0.62028134,-0.61262167,-0.6149867,2.6127636,0.63159376,0.5840792,0.48282996,-0.6212796,-0.62638795,-0.60641533,-0.6159731,-0.6167306,-0.13170849,-0.6160629,-0.6135743,-0.6271137,2.357682,-0.60674554,0.31307614,-0.61699575,-0.60709876,2.6016195,-0.6150773,-0.61817694,0.4361622,-0.60886097,-0.61549115,2.913034,-0.61563295,-0.61104,0.28850287,-0.6197214,-0.6179169
Darrington,2020-03-05,2020-02-24,2020-03-04,10,0.28482616,-0.60964715,0.4811955,1.8959677,2.6130774,-0.606283,-0.61404186,0.5695986,-0.6185024,-0.62173444,-0.6196778,0.85610414,0.01925011,0.43060827,-0.6298983,0.7642957,-0.6209402,-0.10603779,0.96265817,1.327091,-0.6297165,-0.6129766,-0.61310107,-0.60817885,-0.6296389,-0.629279,-0.019477792,-0.6289114,-0.6114062,-0.6305087,-0.6084651,1.752235,-0.6218723,-0.6142163,-0.616584,2.5666003,0.64079976,0.6805066,0.47035715,-0.6228722,-0.62799454,-0.60798985,-0.6175511,-0.6183101,-0.1272021,-0.6176414,-0.6151461,-0.6287208,2.4007487,-0.60832113,0.39399114,-0.6185962,-0.60867554,2.5635843,-0.616675,-0.61978465,0.38920093,-0.6104412,-0.6170903,2.944072,-0.61723185,-0.61262727,0.25879714,-0.621309,-0.61950713
Darrington,2020-03-06,2020-02-25,2020-03-05,10,0.28934407,-0.61023253,0.5200699,1.906827,2.5788987,-0.6068655,-0.61463183,0.59155524,-0.6190886,-0.6223237,-0.6202653,0.8622863,-0.006422663,0.41722193,-0.6304954,0.76855177,-0.62152857,-0.10943835,0.92763263,1.3841932,-0.6303135,-0.6135655,-0.59486777,-0.60876316,-0.6302358,-0.6298762,-0.018826265,-0.6295076,-0.6119937,-0.63110703,-0.60904956,1.7660844,-0.62246233,-0.6148077,-0.61717635,2.575562,0.6245123,0.6029082,0.49010983,-0.6234628,-0.62859035,-0.60857373,-0.6181363,-0.6188958,-0.1348861,-0.6182268,-0.615729,-0.6293168,2.3626225,-0.60890543,0.45825374,-0.61918974,-0.6092603,2.530538,-0.61726755,-0.62038094,0.3724029,-0.61102724,-0.61768335,2.990427,-0.61782485,-0.613216,0.27225658,-0.62189776,-0.6200969
Darrington,2020-03-07,2020-02-26,2020-03-06,10,0.29458773,-0.6092505,0.57822895,1.9138999,2.5358126,-0.6058884,-0.6136422,0.58633685,-0.6181052,-0.62133515,-0.61927974,0.92374444,-0.047817573,0.36098522,-0.6294938,0.80062264,-0.62054163,-0.15176113,0.9063095,1.4436892,-0.6293121,-0.6125776,-0.6127023,-0.60778296,-0.62923455,-0.6288744,0.0063283676,-0.6285075,-0.6110082,-0.6301033,-0.60806906,1.7709645,-0.62147254,-0.6138156,-0.6161827,2.6312776,0.5590097,0.5970848,0.5340347,-0.622472,-0.62759084,-0.6075942,-0.6171546,-0.6179132,-0.18511444,-0.6172448,-0.61475116,-0.628317,2.3265433,-0.60792524,0.4501988,-0.61819404,-0.60827935,2.574459,-0.6162736,-0.6193807,0.39238924,-0.6100441,-0.6166885,2.9144084,-0.6168301,-0.61222845,0.2910049,-0.6209101,-0.6191076
Darrington,2020-03-08,2020-02-27,2020-03-07,10,0.29420352,-0.60589594,0.5130575,1.9441087,2.5791216,-0.6025508,-0.6102619,0.57405454,-0.6147459,-0.6179584,-0.6159131,0.8513056,-0.03519786,0.36054528,-0.6260723,0.8316006,-0.61717033,-0.18356818,0.9314974,1.4425421,-0.6258914,-0.60920304,-0.60932946,-0.6044349,-0.6258146,-0.6254525,0.019736558,-0.6250912,-0.6076422,-0.6266746,-0.6047197,1.7913055,-0.6180916,-0.61042684,-0.61278826,2.5587914,0.5533583,0.60162914,0.5697781,-0.61908776,-0.62417674,-0.6042482,-0.61380124,-0.61455667,-0.19211976,-0.6138903,-0.61141104,-0.62490183,2.3687751,-0.604577,0.44821942,-0.6147929,-0.60492855,2.5425808,-0.61287826,-0.6159641,0.297218,-0.6066861,-0.6132902,2.957353,-0.61343235,-0.6088553,0.25099796,-0.6175364,-0.61572814
Darrington,2020-03-09,2020-02-28,2020-03-08,10,0.30073658,-0.6041174,0.48259723,2.0034082,2.5606346,-0.60078126,-0.6084697,0.6066529,-0.6129649,-0.61616814,-0.6141282,0.88062984,-0.059874617,0.33667338,-0.6242582,0.8438972,-0.6153829,-0.22973427,0.99426776,1.4713687,-0.6240778,-0.60741395,-0.6075412,-0.6026598,-0.62400144,-0.6236383,0.018543102,-0.6232799,-0.60585755,-0.62485677,-0.60294396,1.812867,-0.61629903,-0.6086302,-0.6109886,2.5241487,0.59235936,0.5604497,0.5554137,-0.6172935,-0.62236667,-0.6024742,-0.61202335,-0.61277705,-0.17270206,-0.6121118,-0.6096402,-0.6230911,2.2930758,-0.60280186,0.3972386,-0.61298966,-0.603152,2.5514722,-0.61107814,-0.6141527,0.27470997,-0.6049057,-0.61148846,2.9838526,-0.6116309,-0.60706687,0.22379427,-0.61574775,-0.6139364
Darrington,2020-03-10,2020-02-29,2020-03-09,10,0.29921824,-0.6010605,0.50605613,1.983644,2.4802165,-0.59773976,-0.60538936,0.65792567,-0.6099037,-0.613091,-0.61106026,0.78606987,0.044690438,0.3041868,-0.6211403,0.7669506,-0.6123107,-0.16436544,0.9850222,1.5162103,-0.62096053,-0.60433877,-0.5734805,-0.59960884,-0.6208849,-0.62051994,-0.017943103,-0.6201667,-0.6027902,-0.6217323,-0.5998918,1.7582296,-0.613218,-0.605542,-0.6078954,2.4746056,0.4994613,0.45135838,0.5468771,-0.6142094,-0.6192555,-0.5994251,-0.60896754,-0.6097183,-0.10769815,-0.6090549,-0.6065964,-0.6199789,2.4153574,-0.5997507,0.32215938,-0.6098903,-0.6000985,2.520887,-0.6079841,-0.6110393,0.15960537,-0.6018456,-0.60839164,3.1652071,-0.6085346,-0.603993,0.29564428,-0.61267334,-0.61085683
Darrington,2020-03-11,2020-03-01,2020-03-10,10,0.29729098,-0.6008153,0.39726532,2.0521622,2.505416,-0.59749585,-0.6051423,0.6473991,-0.6096582,-0.6128442,-0.6108142,0.616841,0.15906632,0.32044086,-0.62089026,0.71003306,-0.6120643,-0.08129116,0.9619286,1.4483987,-0.62071055,-0.6040921,-0.32994607,-0.5993641,-0.620635,-0.6202699,-0.014587651,-0.61991704,-0.6025442,-0.6214817,-0.599647,1.7274325,-0.61297095,-0.60529435,-0.60764724,2.281433,0.5277857,0.41481704,0.49695596,-0.6139621,-0.6190059,-0.5991805,-0.60872245,-0.609473,-0.0693921,-0.60880977,-0.60635227,-0.61972934,2.5780685,-0.599506,0.3603894,-0.60964173,-0.5998536,2.3727255,-0.60773593,-0.6107896,0.0025301958,-0.6016002,-0.60814327,3.4064264,-0.60828626,-0.6037465,0.21748835,-0.61242676,-0.5563943
Darrington,2020-03-12,2020-03-02,2020-03-11,10,0.29482406,-0.6025654,0.32960507,2.124837,2.5171075,-0.5992371,-0.6069058,0.63818,-0.6114107,-0.61460584,-0.6125706,0.47454056,0.25573108,0.3614053,-0.62267524,0.67345715,-0.6138231,-0.0053565158,0.92298806,1.3855417,-0.6224951,-0.60585266,-0.14838634,-0.6011108,-0.6224191,-0.62205505,-0.0057554822,-0.62169933,-0.60430026,-0.62327045,-0.6013943,1.717636,-0.61473477,-0.6070623,-0.60941815,2.0880342,0.5542396,0.37219796,0.45091274,-0.61572766,-0.6207871,-0.60092616,-0.6104719,-0.6112241,-0.036609598,-0.6105598,-0.6080948,-0.62151104,2.6629665,-0.6012528,0.45486516,-0.6114161,-0.6016017,2.1983237,-0.60950726,-0.612572,-0.11087746,-0.60335207,-0.6099162,3.6156518,-0.6100589,-0.60550624,0.11873082,-0.6141868,-0.39208922
Darrington,2020-03-13,2020-03-03,2020-03-12,10,0.2896891,-0.60119504,0.28016135,2.2127426,2.5423863,-0.5978736,-0.60552496,0.6243593,-0.6100384,-0.6132264,-0.61119527,0.28603202,0.40160406,0.43450814,-0.6212775,0.6093634,-0.6124459,0.07889601,0.87488884,1.2394433,-0.62109774,-0.6044741,0.066572785,-0.59974307,-0.62102205,-0.6206572,0.007644156,-0.62030375,-0.6029252,-0.6218698,-0.6000261,1.7043422,-0.6133536,-0.60567796,-0.6080315,1.8105094,0.57627684,0.34770885,0.3731496,-0.61434513,-0.6193924,-0.59955925,-0.609102,-0.6098529,0.0092691025,-0.60918945,-0.60673034,-0.6201159,2.7498174,-0.599885,0.6060397,-0.6100267,-0.6002329,1.9728906,-0.60812026,-0.6111763,-0.2553869,-0.6019803,-0.60852796,3.8443465,-0.60867083,-0.6041283,-0.02742007,-0.61280864,-0.20741181
Darrington,2020-03-14,2020-03-04,2020-03-13,10,0.28253514,-0.59433806,0.22436915,2.4128137,2.4637692,-0.5910513,-0.59861535,0.60101515,-0.6031718,-0.60632414,-0.6043136,0.1295477,0.5318408,0.4858029,-0.6142837,0.58572066,-0.60555464,0.055116754,0.88861114,0.9705177,-0.6141055,-0.59757626,0.3008444,-0.5928994,-0.6140314,-0.61366254,0.16292022,-0.6133205,-0.5960447,-0.61486125,-0.59317976,1.6824183,-0.60644263,-0.59875095,-0.60109305,1.5644128,0.6775868,0.24565464,0.15656891,-0.6074274,-0.6124137,-0.59271973,-0.6022475,-0.6029918,0.07472508,-0.6023326,-0.59990287,-0.6131349,2.7852292,-0.593041,0.75157404,-0.60307443,-0.59338355,1.6415404,-0.60117996,-0.60419255,-0.4042179,-0.5951162,-0.6015815,4.080638,-0.6017255,-0.59723324,-0.17991471,-0.60591257,0.0080219945
Darrington,2020-03-15,2020-03-05,2020-03-14,10,0.26269564,-0.59652305,0.28181943,2.4812925,2.4259672,-0.59322524,-0.6008171,0.54751384,-0.60535985,-0.60852355,-0.60650647,0.0062174806,0.7026194,0.5377982,-0.61651224,0.53325665,-0.60775054,0.18531033,0.73591024,0.7376271,-0.6163336,-0.59977424,0.58082455,-0.59508014,-0.616259,-0.6158914,0.21423,-0.61554575,-0.59823716,-0.6170946,-0.59536135,1.5383852,-0.60864484,-0.6009582,-0.60330397,1.4536616,0.7489175,0.24836056,0.043182816,-0.6096318,-0.61463743,-0.5948992,-0.6044317,-0.6051781,0.076656245,-0.6045175,-0.6020785,-0.6153594,2.7102056,-0.5952218,1.0530896,-0.6052898,-0.5955661,1.4774029,-0.6033915,-0.60641795,-0.42033792,-0.59730345,-0.603795,4.1903014,-0.60393864,-0.5994303,-0.30708605,-0.60811,0.19261175
Darrington,2020-03-16,2020-03-06,2020-03-15,10,0.24095714,-0.5869469,0.22671339,2.6119356,2.3475034,-0.5836975,-0.59116745,0.44032338,-0.59577036,-0.5988841,-0.59689593,-0.08059044,0.8297244,0.6289228,-0.606745,0.49807885,-0.5981266,0.20947437,0.7382148,0.46102268,-0.60656863,-0.59014106,0.70879173,-0.5392544,-0.60649616,-0.606123,0.2943705,-0.60579336,-0.58862823,-0.6073068,-0.5858001,1.4933689,-0.59899324,-0.5912844,-0.5936141,1.194846,0.8839578,0.1724451,-0.111037776,-0.59997076,-0.60489136,-0.5853475,-0.594859,-0.5955963,0.08417554,-0.59494156,-0.5925436,-0.60561013,2.6026947,-0.58566386,1.3292376,-0.59558064,-0.5860007,1.178406,-0.5936991,-0.5966648,-0.44576225,-0.5877174,-0.594094,4.338703,-0.5942392,-0.5898011,-0.47055808,-0.57439095,0.37008145
Darrington,2020-03-17,2020-03-07,2020-03-16,10,0.2199004,-0.5779392,0.50906694,2.0756812,1.8502531,-0.5747353,-0.5820906,0.5232433,-0.58675003,-0.58981687,-0.58785576,-0.068631135,1.0375494,0.32540178,-0.5975575,0.18695928,-0.58907384,0.5908327,0.52333665,0.7822238,-0.59738326,-0.5810796,1.2696149,-0.57653224,-0.59731287,-0.5969344,0.12677895,-0.59661984,-0.57958966,-0.5981,-0.57680637,1.26337,-0.58991456,-0.58218473,-0.58449936,1.2615236,0.7803664,-0.38889667,-0.1501767,-0.5908832,-0.59572375,-0.57636267,-0.5858545,-0.5865832,0.3462376,-0.585934,-0.5835746,-0.59643954,2.7269628,-0.57667315,0.7028412,-0.58644783,-0.577003,1.2058289,-0.5845819,-0.58749056,-0.58978486,-0.5787003,-0.5849688,4.758994,-0.5851154,-0.5807433,-0.17822427,-0.53674036,0.7303898
Darrington,2020-03-18,2020-03-08,2020-03-17,10,0.2150664,-0.56752574,0.57875144,1.9137415,1.7655623,-0.56437445,-0.5715973,0.62677246,-0.576322,-0.57933456,-0.57740486,-0.1347736,1.0747459,0.21561088,-0.5869362,0.056475364,-0.57860833,0.7133374,0.429994,0.9000435,-0.5867644,-0.570604,1.4790345,-0.5661389,-0.5866964,-0.5863119,0.07409078,-0.58601475,-0.56914055,-0.5874564,-0.56640905,1.1692419,-0.5794191,-0.571665,-0.57396215,1.1590999,0.64504075,-0.52513504,-0.15872093,-0.58037746,-0.58512545,-0.5659757,-0.57544476,-0.5761635,0.32091337,-0.57552075,-0.573206,-0.5858378,2.855288,-0.56627935,0.45801204,-0.5758897,-0.56660116,1.131098,-0.57404196,-0.57688457,-0.5793128,-0.56827605,-0.57441956,4.7740583,-0.57456774,-0.5702721,-0.10503798,-0.5789472,1.0166782
Darrington,2020-03-19,2020-03-09,2020-03-18,10,0.22108838,-0.55889434,0.57655066,1.7549671,1.7435431,-0.5557866,-0.5628996,0.7869049,-0.5676785,-0.57064605,-0.5687424,-0.2559703,1.1207207,0.20950502,-0.57813245,-0.03545753,-0.56993383,0.81352794,0.37975323,0.97117347,-0.57796276,-0.5619212,1.6040031,-0.5575242,-0.5778967,-0.57750714,0.02117474,-0.57722443,-0.5604796,-0.5786342,-0.55779105,1.1388633,-0.57071966,-0.5629455,-0.5652282,1.0085584,0.5565311,-0.55962414,-0.174271,-0.5716696,-0.5763408,-0.5573663,-0.56681645,-0.56752694,0.32220128,-0.56688946,-0.56461173,-0.5770503,2.8994951,-0.49928743,0.262952,-0.5671384,-0.5579794,0.99864113,-0.5653057,-0.5680936,-0.5706328,-0.55963564,-0.56567556,4.797025,-0.5658251,-0.56159276,-0.14404693,-0.57026654,1.2389925
Darrington,2020-03-20,2020-03-10,2020-03-19,10,0.23293191,-0.547964,0.5794041,1.6459255,1.7311677,-0.5449115,-0.5518854,0.96862364,-0.5567329,-0.55964345,-0.55777276,-0.40118104,1.1707749,0.22014964,-0.56698394,-0.15693828,-0.5589489,0.8817243,0.34771234,0.97556365,-0.56681687,-0.5509257,1.6973348,-0.546615,-0.56675327,-0.5663573,-0.05097499,-0.56609297,-0.5495118,-0.5674623,-0.5468777,1.1269845,-0.55970323,-0.5519036,-0.554168,0.854936,0.47326586,-0.54867816,-0.23081376,-0.56064236,-0.5652165,-0.54646385,-0.55589,-0.5565901,0.3744674,-0.55595934,-0.55372846,-0.5659223,2.849193,-0.39421174,0.08849847,-0.4417195,-0.54706126,0.7917097,-0.5542426,-0.5569612,-0.559641,-0.54869395,-0.5546027,4.856649,-0.55475396,-0.5506017,-0.2872927,-0.55927384,1.4406434
Darrington,2020-03-21,2020-03-11,2020-03-20,10,0.24739078,-0.51453894,0.650802,1.6213914,1.698704,-0.5151918,-0.5391913,1.125127,-0.5441178,-0.54696274,-0.54513,-0.5383152,1.196948,0.21434852,-0.554135,-0.27735972,-0.5462885,0.8994015,0.3499024,0.970138,-0.553971,-0.5382531,1.7194777,-0.53404194,-0.55391026,-0.553507,-0.11831616,-0.5532636,-0.5368712,-0.55458647,-0.53429985,1.1279844,-0.54700655,-0.53917754,-0.5414209,0.69489944,0.36990812,-0.5360627,-0.31046003,-0.5479333,-0.5523954,-0.5338985,-0.54329705,-0.54398507,0.43316022,-0.5433621,-0.5411852,-0.5530971,2.726629,-0.26983124,-0.060035005,-0.27966285,-0.5344779,0.59341687,-0.54149216,-0.5441308,-0.5469727,-0.53608346,-0.5418409,4.929423,-0.5419942,-0.53793436,-0.48630637,-0.5466045,1.6116984
Darrington,2020-03-22,2020-03-12,2020-03-21,10,0.28242597,-0.52551883,0.75420576,1.6931332,1.6442075,-0.3708127,-0.5313284,1.1915014,-0.5363038,-0.5391081,-0.53729886,-0.5322874,1.192454,0.20572695,-0.54617625,-0.43943208,-0.5384464,0.8523881,0.41288105,0.9236653,-0.546014,-0.53040355,1.7288469,-0.526254,-0.5459551,-0.54554725,-0.19984639,-0.545317,-0.5290414,-0.546611,-0.5265089,1.1474272,-0.5391421,-0.5312949,-0.53352517,0.47524735,0.25224048,-0.5282485,-0.44370845,-0.5400611,-0.54445386,-0.52611536,-0.53549683,-0.5105691,0.5185574,-0.5355592,-0.53341573,-0.54515296,2.5361264,-0.13024051,-0.17339642,-0.07679785,-0.52668357,0.3714377,-0.5335943,-0.53618354,-0.53912574,-0.52827233,-0.5339361,5.024831,-0.53409064,-0.530088,-0.53118616,-0.5387569,1.7553351
Darrington,2020-03-23,2020-03-13,2020-03-22,10,0.32712036,-0.5333236,1.1663867,1.9948905,1.5244467,-0.26554793,-0.5371327,1.1994476,-0.54207194,-0.54490626,-0.5430797,-0.5380996,1.0039397,0.15093553,-0.5520513,-0.52917546,-0.5442353,0.6088794,0.5276865,0.95737463,-0.5518877,-0.53619796,1.5927935,-0.5320029,-0.5518275,-0.55142295,-0.41480312,-0.55118304,-0.5348212,-0.55249834,-0.53226,1.1806482,-0.5449475,-0.5371137,-0.53935367,0.27971658,-0.076974265,-0.53401685,-0.54256576,-0.5458722,-0.55031615,-0.53186077,-0.5412548,-0.09341413,0.71327966,-0.54131913,-0.539151,-0.5510172,1.9142821,0.23709424,-0.2065435,0.37754235,-0.5324372,0.18166557,-0.53942436,-0.5420501,-0.54491824,-0.53403836,-0.5397713,5.1419888,-0.5399249,-0.5358801,-0.5369878,-0.5445499,1.939371
Darrington,2020-03-24,2020-03-14,2020-03-23,10,0.32206932,-0.5440079,1.1816323,1.7531704,1.5219698,-0.067052945,-0.54789895,1.4320333,-0.5527713,-0.55566126,-0.55380243,-0.5488806,0.8763108,0.10408628,-0.5629489,-0.5169815,-0.554973,0.73427045,0.60236216,0.95441616,-0.56278276,-0.546946,1.7692511,-0.2810587,-0.56272006,-0.56232184,-0.54899985,-0.4089608,-0.5455421,-0.5634188,-0.54292774,0.9535749,-0.55571604,-0.5479071,-0.55016494,-0.104205556,-0.022637134,-0.5447164,-0.5532689,-0.55665123,-0.5611901,-0.54251784,-0.5519354,0.06338141,0.86411464,-0.5520033,-0.54978937,-0.5618947,1.5334439,0.20175132,-0.11275096,0.5742255,-0.5431096,0.008468499,-0.5502385,-0.55293196,-0.5556627,-0.54473376,-0.550595,5.149685,-0.5507469,-0.5466237,-0.54774916,-0.53598475,2.1794896
Darrington,2020-03-25,2020-03-15,2020-03-24,10,0.32025966,-0.55623376,1.1682895,1.577603,1.5676055,0.012003418,-0.5602187,1.5761286,-0.56501424,-0.56330395,-0.5660723,-0.561217,0.77244395,0.03871529,-0.57541883,-0.38497302,-0.56725997,0.84905267,0.5420803,1.027919,-0.57524973,-0.55924475,1.8567427,-0.18641041,-0.5751843,-0.57479316,-0.56115377,-0.31474516,-0.5578099,-0.5759149,-0.55513465,0.8656424,-0.5680382,-0.5602578,-0.56253606,-0.26004797,0.027987551,-0.5569598,-0.56551635,-0.56898546,-0.5736331,-0.5547126,-0.56415683,0.14040051,0.88873476,-0.56422895,-0.56196266,-0.57434165,1.3653077,0.25060713,-0.051260553,0.6972366,-0.5553218,-0.11214594,-0.5626129,-0.56538385,-0.56795734,-0.5569724,-0.5629803,5.089436,-0.5631303,-0.55891746,-0.56006324,-0.43249708,2.281256
Darrington,2020-03-26,2020-03-16,2020-03-25,10,0.3169544,-0.5666974,1.2321825,1.4902804,1.5779462,0.036006153,-0.5707626,1.669455,-0.5754925,-0.5559658,-0.54034764,-0.57177526,0.68336505,-0.014266601,-0.5860913,-0.3353453,-0.5777759,0.87506133,0.48649395,1.0964897,-0.58591974,-0.5697708,1.8635786,-0.14346427,-0.5858519,-0.5854669,-0.5715558,-0.24773301,-0.56830937,-0.5866098,-0.56558204,0.8366395,-0.5392305,-0.5708282,-0.573124,-0.32227567,0.025639808,-0.56743836,-0.5759984,-0.5795418,-0.5842824,-0.56514955,-0.57461673,0.22903365,0.9070567,-0.5746924,-0.5723812,-0.5849945,1.227204,0.33597004,-0.004904165,0.82823014,-0.5657738,-0.202237,-0.5732036,-0.5760409,-0.5784798,-0.5674468,-0.5735804,5.031158,-0.57372874,-0.5694392,-0.5706023,-0.33848065,2.3249223
Darrington,2020-03-27,2020-03-17,2020-03-26,10,0.31332123,-0.57634264,1.3427861,1.4872392,1.5771466,0.0027187653,-0.5804818,1.7262778,-0.5851512,-0.5740886,-0.5130372,-0.5815077,0.58829105,-0.08327552,-0.595929,-0.32454783,-0.5874693,0.8280222,0.46000847,1.1535,-0.59575516,-0.5794735,1.8042542,-0.14772506,-0.5956851,-0.59530574,-0.5811442,-0.21352379,-0.5779876,-0.59646815,-0.57521224,0.8453772,-0.4664962,-0.58057183,-0.5828838,-0.29956827,0.02375279,-0.57709736,-0.58566064,-0.5892725,-0.5940988,-0.57477015,-0.5842585,0.3113318,0.9401814,-0.5843375,-0.58198494,-0.5948141,1.0946865,0.42522284,0.030102871,0.98656297,-0.5754082,-0.18718074,-0.58296597,-0.5858644,-0.5881793,-0.57710207,-0.5833514,4.982704,-0.58349824,-0.5791379,-0.5803171,-0.27118665,2.3150601
Darrington,2020-03-28,2020-03-18,2020-03-27,10,0.29972216,-0.59069335,1.499077,1.531273,1.5748131,-0.074858464,-0.5949427,1.7788181,-0.59952205,-0.5906491,-0.49152988,-0.5959883,0.46405324,-0.1780934,-0.6105662,-0.29066074,-0.60189176,0.7336359,0.45867294,1.2395471,-0.61038893,-0.5939098,1.6652223,-0.19204366,-0.6103156,-0.60994464,-0.5954105,-0.1931861,-0.5923875,-0.611136,-0.5895407,0.8909895,-0.31905663,-0.59506905,-0.597405,-0.20287727,-0.002110743,-0.59146863,-0.5073163,-0.6037504,-0.6087043,-0.5890843,-0.5986041,0.4060557,0.974819,-0.59868795,-0.5962739,-0.6094243,0.93391025,0.5113574,0.056115523,1.1190765,-0.5897429,-0.02607052,-0.597491,-0.6004805,-0.60261077,-0.59146774,-0.5978893,4.938481,-0.59803385,-0.5935683,-0.5947713,-0.2251854,2.2569318
Darrington,2020-03-29,2020-03-19,2020-03-28,10,0.2895113,-0.613499,1.6295561,1.6405904,1.5836644,-0.31486097,-0.6179233,1.8908796,-0.62235963,-0.6256118,-0.5253492,-0.6190002,0.16563065,-0.25619355,-0.6338271,-0.082498424,-0.62481135,0.57452625,0.44028074,1.3994925,-0.6336444,-0.61685145,1.3313929,-0.37135223,-0.6335659,-0.6332082,-0.6180819,-0.21808149,-0.6152713,-0.63444567,-0.61231095,1.0707495,0.031796005,-0.6181075,-0.6204816,0.18160905,0.122350566,-0.61430687,-0.33454114,-0.62675816,-0.6319148,-0.6118319,-0.62140155,0.53528064,0.9104413,-0.6214932,-0.61898136,-0.6326423,0.74554,0.547494,0.16107124,1.1273441,-0.5867946,0.42574874,-0.6205737,-0.6237078,-0.6255447,-0.61429703,-0.62099236,4.862376,-0.6211333,-0.61650056,-0.6177414,-0.2759752,2.106853
Darrington,2020-03-30,2020-03-20,2020-03-29,10,0.2882001,-0.61413395,1.7808349,1.9133949,1.5121175,-0.6107472,-0.6185632,2.0929914,-0.62090164,-0.6262509,-0.48432785,-0.6196409,-0.22912201,-0.3803747,-0.6344747,-0.034391407,-0.6254495,0.23438533,0.29077145,1.5908601,-0.6342918,-0.6174902,0.84853745,-0.55475724,-0.6342132,-0.63385594,-0.61871314,-0.3089345,-0.61590844,-0.6350947,-0.6129449,1.3935996,0.4225011,-0.6187489,-0.62112415,0.7532895,0.19026768,-0.6149427,-0.08194047,-0.6273987,-0.63256097,-0.6124652,-0.6220363,0.6971594,0.7286037,-0.6221282,-0.6196136,-0.6332888,0.3419062,0.48032027,0.3418428,1.0741817,-0.5993739,0.95483696,-0.62121636,-0.6243544,-0.6261833,-0.61493266,-0.51622534,4.6162095,-0.62177646,-0.61713904,-0.61838096,-0.403753,1.8809961
