n_features,candidate_mean_nrmse,candidate_ucb,fold_id,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
140,0.7735602210455981,0.8349976752818452,outer_year_2021_stations_0_beta_0,2021,"['BeaverPass_WA_990', 'Darrington']",0.0,7195,696,0.08966805504577659,0.9898728530869287
140,0.7735602210455981,0.8349976752818452,outer_year_2021_stations_0_beta_0.2,2021,"['BeaverPass_WA_990', 'Darrington']",0.2,7195,696,0.09145979826375687,1.0096524498482933
140,0.7735602210455981,0.8349976752818452,outer_year_2021_stations_1_beta_0,2021,['Paradise_WA'],0.0,8572,365,0.043103298804389456,0.4351168491000061
140,0.7735602210455981,0.8349976752818452,outer_year_2021_stations_1_beta_0.2,2021,['Paradise_WA'],0.2,8572,365,0.04293728509882449,0.43344098292557104
140,0.7735602210455981,0.8349976752818452,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'MartenRidge_WA_999']",0.0,7163,723,0.048557297969210024,0.40755341975757997
140,0.7735602210455981,0.8349976752818452,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'MartenRidge_WA_999']",0.2,7163,723,0.04710397192754432,0.3953552945925598
140,0.7735602210455981,0.8349976752818452,outer_year_2021_stations_3_beta_0,2021,"['Quinault', 'RainyPass_WA_711']",0.0,7163,716,0.0796451163640837,1.1048501579089576
140,0.7735602210455981,0.8349976752818452,outer_year_2021_stations_3_beta_0.2,2021,"['Quinault', 'RainyPass_WA_711']",0.2,7163,716,0.07698919612997535,1.0680067954530081
140,0.7735602210455981,0.8349976752818452,outer_year_2022_stations_0_beta_0,2022,"['BeaverPass_WA_990', 'Darrington']",0.0,7195,701,0.09465513876932,0.7664820664162543
140,0.7735602210455981,0.8349976752818452,outer_year_2022_stations_0_beta_0.2,2022,"['BeaverPass_WA_990', 'Darrington']",0.2,7195,701,0.09380425785561312,0.7595919496250084
140,0.7735602210455981,0.8349976752818452,outer_year_2022_stations_1_beta_0,2022,['Paradise_WA'],0.0,8572,365,0.07815140851804134,0.7330883468688463
140,0.7735602210455981,0.8349976752818452,outer_year_2022_stations_1_beta_0.2,2022,['Paradise_WA'],0.2,8572,365,0.08054944847889867,0.7555828250102672
140,0.7735602210455981,0.8349976752818452,outer_year_2022_stations_2_beta_0,2022,"['CayusePass_WA', 'MartenRidge_WA_999']",0.0,7163,618,0.10382330190400763,0.771121658770944
140,0.7735602210455981,0.8349976752818452,outer_year_2022_stations_2_beta_0.2,2022,"['CayusePass_WA', 'MartenRidge_WA_999']",0.2,7163,618,0.10222435582750108,0.7592458859127372
140,0.7735602210455981,0.8349976752818452,outer_year_2022_stations_3_beta_0,2022,"['Quinault', 'RainyPass_WA_711']",0.0,7163,698,0.08513566676639689,1.0003898326666159
140,0.7735602210455981,0.8349976752818452,outer_year_2022_stations_3_beta_0.2,2022,"['Quinault', 'RainyPass_WA_711']",0.2,7163,698,0.08404825574054296,0.9876121687859918
135,0.7602311872995224,0.818053345302937,outer_year_2021_stations_0_beta_0,2021,"['BeaverPass_WA_990', 'Darrington']",0.0,7195,696,0.08934990540548546,0.9863607027232035
135,0.7602311872995224,0.818053345302937,outer_year_2021_stations_0_beta_0.2,2021,"['BeaverPass_WA_990', 'Darrington']",0.2,7195,696,0.08989177604506667,0.9923425770454742
135,0.7602311872995224,0.818053345302937,outer_year_2021_stations_1_beta_0,2021,['Paradise_WA'],0.0,8572,365,0.04401688304068109,0.4443392498282346
135,0.7602311872995224,0.818053345302937,outer_year_2021_stations_1_beta_0.2,2021,['Paradise_WA'],0.2,8572,365,0.04258575020406942,0.42989232748625805
135,0.7602311872995224,0.818053345302937,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'MartenRidge_WA_999']",0.0,7163,723,0.05027550844253482,0.4219747855162522
135,0.7602311872995224,0.818053345302937,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'MartenRidge_WA_999']",0.2,7163,723,0.049101640317075805,0.4121222198076207
135,0.7602311872995224,0.818053345302937,outer_year_2021_stations_3_beta_0,2021,"['Quinault', 'RainyPass_WA_711']",0.0,7163,716,0.0754013445343313,1.0459798568750835
135,0.7602311872995224,0.818053345302937,outer_year_2021_stations_3_beta_0.2,2021,"['Quinault', 'RainyPass_WA_711']",0.2,7163,716,0.07595772454030138,1.053698051856975
135,0.7602311872995224,0.818053345302937,outer_year_2022_stations_0_beta_0,2022,"['BeaverPass_WA_990', 'Darrington']",0.0,7195,701,0.09142246779379636,0.7403051006267718
135,0.7602311872995224,0.818053345302937,outer_year_2022_stations_0_beta_0.2,2022,"['BeaverPass_WA_990', 'Darrington']",0.2,7195,701,0.09199404729701209,0.7449335386011078
135,0.7602311872995224,0.818053345302937,outer_year_2022_stations_1_beta_0,2022,['Paradise_WA'],0.0,8572,365,0.07704701568300332,0.7227287444882325
135,0.7602311872995224,0.818053345302937,outer_year_2022_stations_1_beta_0.2,2022,['Paradise_WA'],0.2,8572,365,0.07948891788078402,0.7456346662026595
135,0.7602311872995224,0.818053345302937,outer_year_2022_stations_2_beta_0,2022,"['CayusePass_WA', 'MartenRidge_WA_999']",0.0,7163,618,0.10165603158548936,0.7550247994689154
135,0.7602311872995224,0.818053345302937,outer_year_2022_stations_2_beta_0.2,2022,"['CayusePass_WA', 'MartenRidge_WA_999']",0.2,7163,618,0.09989639650351871,0.7419555491334243
135,0.7602311872995224,0.818053345302937,outer_year_2022_stations_3_beta_0,2022,"['Quinault', 'RainyPass_WA_711']",0.0,7163,698,0.08132492180003813,0.9556115315852238
135,0.7602311872995224,0.818053345302937,outer_year_2022_stations_3_beta_0.2,2022,"['Quinault', 'RainyPass_WA_711']",0.2,7163,698,0.08261709793647183,0.9707952955469213
130,0.7793197651758508,0.8340663674770209,outer_year_2021_stations_0_beta_0,2021,"['BeaverPass_WA_990', 'Darrington']",0.0,7195,696,0.09159219244854017,1.0111139894050134
130,0.7793197651758508,0.8340663674770209,outer_year_2021_stations_0_beta_0.2,2021,"['BeaverPass_WA_990', 'Darrington']",0.2,7195,696,0.0910582185366078,1.0052192894540817
130,0.7793197651758508,0.8340663674770209,outer_year_2021_stations_1_beta_0,2021,['Paradise_WA'],0.0,8572,365,0.05049196430237286,0.509703549879601
130,0.7793197651758508,0.8340663674770209,outer_year_2021_stations_1_beta_0.2,2021,['Paradise_WA'],0.2,8572,365,0.04963303174928251,0.5010328440065731
130,0.7793197651758508,0.8340663674770209,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'MartenRidge_WA_999']",0.0,7163,723,0.05122299268175594,0.42992725523781355
130,0.7793197651758508,0.8340663674770209,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'MartenRidge_WA_999']",0.2,7163,723,0.050137083283851525,0.42081294889927995
130,0.7793197651758508,0.8340663674770209,outer_year_2021_stations_3_beta_0,2021,"['Quinault', 'RainyPass_WA_711']",0.0,7163,716,0.07496971151615518,1.039992172632015
130,0.7793197651758508,0.8340663674770209,outer_year_2021_stations_3_beta_0.2,2021,"['Quinault', 'RainyPass_WA_711']",0.2,7163,716,0.0753356111803907,1.0450679929743623
130,0.7793197651758508,0.8340663674770209,outer_year_2022_stations_0_beta_0,2022,"['BeaverPass_WA_990', 'Darrington']",0.0,7195,701,0.09316524805697671,0.7544174862278048
130,0.7793197651758508,0.8340663674770209,outer_year_2022_stations_0_beta_0.2,2022,"['BeaverPass_WA_990', 'Darrington']",0.2,7195,701,0.09306213939142143,0.7535825506493695
130,0.7793197651758508,0.8340663674770209,outer_year_2022_stations_1_beta_0,2022,['Paradise_WA'],0.0,8572,365,0.08409771512572385,0.7888668435544812
130,0.7793197651758508,0.8340663674770209,outer_year_2022_stations_1_beta_0.2,2022,['Paradise_WA'],0.2,8572,365,0.08614019558232071,0.8080260455424129
130,0.7793197651758508,0.8340663674770209,outer_year_2022_stations_2_beta_0,2022,"['CayusePass_WA', 'MartenRidge_WA_999']",0.0,7163,618,0.09999912553665807,0.7427185433840945
130,0.7793197651758508,0.8340663674770209,outer_year_2022_stations_2_beta_0.2,2022,"['CayusePass_WA', 'MartenRidge_WA_999']",0.2,7163,618,0.0980597198949226,0.7283140920898417
130,0.7793197651758508,0.8340663674770209,outer_year_2022_stations_3_beta_0,2022,"['Quinault', 'RainyPass_WA_711']",0.0,7163,698,0.08174213872131952,0.9605140546042966
130,0.7793197651758508,0.8340663674770209,outer_year_2022_stations_3_beta_0.2,2022,"['Quinault', 'RainyPass_WA_711']",0.2,7163,698,0.0825329561441098,0.9698065842725704
125,0.7684577853853889,0.8196410472024366,outer_year_2021_stations_0_beta_0,2021,"['BeaverPass_WA_990', 'Darrington']",0.0,7195,696,0.091733446335529,1.0126733339012433
125,0.7684577853853889,0.8196410472024366,outer_year_2021_stations_0_beta_0.2,2021,"['BeaverPass_WA_990', 'Darrington']",0.2,7195,696,0.0923004733374263,1.0189329169362367
125,0.7684577853853889,0.8196410472024366,outer_year_2021_stations_1_beta_0,2021,['Paradise_WA'],0.0,8572,365,0.04674263412771162,0.4718550144522373
125,0.7684577853853889,0.8196410472024366,outer_year_2021_stations_1_beta_0.2,2021,['Paradise_WA'],0.2,8572,365,0.05196380026239953,0.5245613599099941
125,0.7684577853853889,0.8196410472024366,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'MartenRidge_WA_999']",0.0,7163,723,0.05250719184797368,0.44070585667839923
125,0.7684577853853889,0.8196410472024366,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'MartenRidge_WA_999']",0.2,7163,723,0.05143119128648681,0.431674717656349
125,0.7684577853853889,0.8196410472024366,outer_year_2021_stations_3_beta_0,2021,"['Quinault', 'RainyPass_WA_711']",0.0,7163,716,0.06966654075792318,0.9664257153634179
125,0.7684577853853889,0.8196410472024366,outer_year_2021_stations_3_beta_0.2,2021,"['Quinault', 'RainyPass_WA_711']",0.2,7163,716,0.06867110224313518,0.952616828510587
125,0.7684577853853889,0.8196410472024366,outer_year_2022_stations_0_beta_0,2022,"['BeaverPass_WA_990', 'Darrington']",0.0,7195,701,0.09249120632623407,0.748959347289469
125,0.7684577853853889,0.8196410472024366,outer_year_2022_stations_0_beta_0.2,2022,"['BeaverPass_WA_990', 'Darrington']",0.2,7195,701,0.09202408642049699,0.7451767842372286
