model_id,seed,dataset,window,scope,n,rmse,mae,bias,ubrmse,r2,pearson,target_std,prediction_std,diff_pearson
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_full,CayusePass_WA,1081,0.057167705145678795,0.04562574018994268,0.0034249608370575924,0.057065016909555816,0.7708807574135995,0.8922648064273335,0.11943179963127902,0.08789620309338306,0.07690287479704379
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_full,Darrington,999,0.04451176133778941,0.03520114367305335,0.02434957270418198,0.03726117559224454,0.7730312497811193,0.9241410798158486,0.09343116122790567,0.09703123665355474,0.5643387461200173
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_full,Paradise_WA,1067,0.049665743751058214,0.03866321412390821,0.02396087918833467,0.04350359032157931,0.7453268826170725,0.8982806431687587,0.09841592784423522,0.08367931262435704,0.08574743271533496
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_full,Quinault,1044,0.044915452513758884,0.03663302947363864,-0.027199655980842355,0.03574320339644386,0.581178088000322,0.8593110890393452,0.06940345358458443,0.06383037440701592,0.6493520681215436
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_full,SourdoughGulch_WA_985,906,0.06753047146994523,0.049628237542661345,0.005873353854380927,0.06727457388534182,0.290370297170221,0.6593747991870164,0.08016483243232275,0.08275025701385454,0.1644033333495406
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_full,Spokane,897,0.030614005205294306,0.023700721708096242,0.009229140480027114,0.02918972902768561,0.9289531963227207,0.9708713112682655,0.11485446404947203,0.10177606969240802,0.28566262096880213
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,__pooled__,155,0.03035802926810177,0.023682602533601924,0.005831420558114161,0.029792691642705385,0.6504268710484575,0.8189183620591968,0.051345756207705255,0.03766042822197771,0.4914701056593686
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,CayusePass_WA,31,0.02358340686445734,0.009866638548912518,-0.0021091625036732285,0.02348890190851059,0.05247732048813847,0.2601788684843406,0.024227674856002995,0.008420782480152397,-0.18965545074847587
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,Darrington,31,0.03454312741144848,0.027898191692367638,0.024045420329416912,0.02480010912365563,-0.185899998717999,0.6613134599428527,0.03172032440295856,0.027970232132818015,0.3796695455227644
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,Paradise_WA,31,0.015873023189421565,0.011599381906370906,0.011599381906370906,0.010835460514536056,-18.192034197068008,0.3785345023562544,0.0036232570534448965,0.011674939930186328,0.20877169278262261
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,Quinault,31,0.039786987796068776,0.038288000079893324,-0.03513933738200899,0.018660958341893148,0.3513986494889145,0.9329528838783356,0.04940286510036508,0.051740914267638057,0.8755073625407144
Clustering_Dynamic_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,Spokane,31,0.031995120119481996,0.030760800440465207,0.030760800440465207,0.008801185586155823,-22.17246645105616,0.08659229081176893,0.006646570473821484,0.006373404902481296,0.108392174783957
Clustering_V0_Full_k2_no_smap_fs60,7,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.0866320484936506,0.07635893029048009,0.04981934260136907,0.07087414852379986,-2.3904530869484613,-0.30094052704104207,0.047048925994675826,0.04070470919405447,-0.032066068949305096
Clustering_V0_Full_k2_no_smap_fs60,7,ece_spatial,spatial_ece_v3_full,ECE_BBG_Lost_Meadow,30,0.10644601094210605,0.09682925484879407,0.09682925484879407,0.044213670407626776,-193.43735771094882,-0.06957928636883051,0.0076337781694800315,0.04302175986790698,-0.09326112968881381
Clustering_V0_Full_k2_no_smap_fs60,7,ece_spatial,spatial_ece_v3_full,ECE_BBG_Main_St,30,0.11203695334612992,0.10340475546989594,0.10340475546989594,0.04312465027445345,-399.0219338836111,-0.32137586458924716,0.005601694085779239,0.040996916305291925,-0.19196419531116024
Clustering_V0_Full_k2_no_smap_fs60,7,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_North,30,0.07139711852199704,0.0652969681289204,-0.0652969681289204,0.02887653868480165,-6.593856226038776,0.20823282607491284,0.02590893130174641,0.019240261027041735,0.006319695280884497
Clustering_V0_Full_k2_no_smap_fs60,7,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_Shed,30,0.03078651606606845,0.029186453025780955,0.027082450838066582,0.01464071132459067,-45.408745455586455,0.17279220270164225,0.004519190312972529,0.0147285373508599,0.39451341305548265
Clustering_V0_Full_k2_no_smap_fs60,7,ece_spatial,spatial_ece_v3_full,ECE_Renton_Home,30,0.08716173968967636,0.0870772199790091,0.0870772199790091,0.0038375286915100387,-1221.7957250968013,0.20699179027083442,0.002492579012857567,0.0034790285930028017,-0.24722002130361265
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_full,__pooled__,6620,0.05208046043898368,0.03912724165919143,0.00924897770986993,0.05125261720984474,0.7386166453134256,0.8646390317567479,0.10186754770708609,0.0908505629069097,0.34777534373718033
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_full,BeaverPass_WA_990,626,0.06703132193489833,0.057595626215679555,0.05434300650813325,0.03924328941356687,0.45874898179901924,0.909231931340639,0.0911125960545272,0.07277235878503359,0.19475213653296355
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_full,CayusePass_WA,1081,0.06573353180412632,0.05155617788977141,-0.0013127283305067957,0.06572042260800193,0.6970757917290931,0.8461371520852632,0.11943179963127902,0.08470116623085717,0.09481018039551656
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_full,Darrington,999,0.039089785796066784,0.030891540009099543,0.022583621465885332,0.03190597741909794,0.8249576690402596,0.9470831166737722,0.09343116122790567,0.09937615311992194,0.612092043993993
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_full,Paradise_WA,1067,0.04496941126936846,0.03617307177361976,0.019664433239829086,0.04044203277865627,0.7912129196187697,0.9184354208042981,0.09841592784423522,0.07943533817276814,0.10035868837116828
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_full,Quinault,1044,0.0421628234128873,0.03399583940573353,-0.02556431060384292,0.03352864001859548,0.6309398047577373,0.875566585274484,0.06940345358458443,0.06079044296652746,0.7006580343805223
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_full,SourdoughGulch_WA_985,906,0.0667259239884038,0.046858758483435674,0.010105339356539761,0.06595628134298817,0.30717840728076107,0.6588934421058388,0.08016483243232275,0.07953696453104785,0.13705084160808004
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_full,Spokane,897,0.03164592436815964,0.02210952273898299,0.0029200494900727503,0.031510916205194764,0.9240828645895808,0.9669051116923317,0.11485446404947203,0.09946714558928556,0.2508342319249497
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_summer_2025,__pooled__,155,0.026855424219551897,0.019759586799144722,0.008422723933573649,0.02550042218377767,0.7264385322019342,0.8701700324175603,0.051345756207705255,0.04149426007937426,0.5560386032603247
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_summer_2025,CayusePass_WA,31,0.02170171032668347,0.007913479455055734,-0.004256596722910512,0.021280169535080953,0.1976489021389355,0.49517285436113595,0.024227674856002995,0.00886788034276831,-0.08667386479048471
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_summer_2025,Darrington,31,0.038394948357818835,0.03158173704724154,0.028749489074753127,0.025448751194120035,-0.4651191173405036,0.6832974501457022,0.03172032440295856,0.03222146850145214,0.6673128369278931
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_summer_2025,Paradise_WA,31,0.022108716678306935,0.01705351141575839,0.01705351141575839,0.014070291452356115,-36.23306391790923,0.43483433133427324,0.0036232570534448965,0.015262275206638915,-0.12223356772277245
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_summer_2025,Quinault,31,0.024836326149739817,0.02118544419734712,-0.020496545980053592,0.014026214724714532,0.7472620631671016,0.9592244868674624,0.04940286510036508,0.046063421542773424,0.9216755508356163
Clustering_V0_Full_k2_no_smap_fs60,7,wa_temporal,temporal_summer_2025,Spokane,31,0.02356468352810453,0.021063761880320834,0.021063761880320834,0.010564669669651949,-11.569789223590515,-0.32298653852661824,0.006646570473821484,0.006341114651326215,0.00203234953010561
Clustering_V0_Full_k2_no_smap_fs60,13,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.08672014222710529,0.07649498280956311,0.04999388988621061,0.07085897291052715,-2.397351908672256,-0.3030807114140632,0.047048925994675826,0.040610492154913386,-0.03938667724329587
Clustering_V0_Full_k2_no_smap_fs60,13,ece_spatial,spatial_ece_v3_full,ECE_BBG_Lost_Meadow,30,0.10646087271830881,0.09710660618845217,0.09710660618845217,0.04363742034658801,-193.49165540038072,-0.05711074227233911,0.0076337781694800315,0.04253076006482322,-0.09079843150279508
Clustering_V0_Full_k2_no_smap_fs60,13,ece_spatial,spatial_ece_v3_full,ECE_BBG_Main_St,30,0.11246372781745971,0.10420188563738027,0.10420188563738027,0.04230906645405904,-402.0752890214957,-0.32680395560127984,0.005601694085779239,0.04014587847120469,-0.19904356529830916
Clustering_V0_Full_k2_no_smap_fs60,13,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_North,30,0.0711003448673049,0.06510201896890082,-0.06510201896890082,0.0285829698670829,-6.530857251614655,0.21698906215427072,0.02590893130174641,0.01893810354441002,-0.017656937381104305
Clustering_V0_Full_k2_no_smap_fs60,13,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_Shed,30,0.030199824788899186,0.02872898986065669,0.02642756318169577,0.014615516465650052,-43.65679852566915,0.1905806599280446,0.004519190312972529,0.014787218245469394,0.3491797309945823
Clustering_V0_Full_k2_no_smap_fs60,13,ece_spatial,spatial_ece_v3_full,ECE_Renton_Home,30,0.08747925118205653,0.08733541339242566,0.08733541339242566,0.005014474543504516,-1230.7207157106877,-0.3143700405166452,0.002492579012857567,0.003637496105014093,-0.2087822354137939
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_full,__pooled__,6620,0.05253326633629214,0.039338404033164236,0.008939773669802857,0.05176702153584369,0.7340517686767634,0.861694192384045,0.10186754770708609,0.09059343822139952,0.3444064790076365
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_full,BeaverPass_WA_990,626,0.06721394635539142,0.057705060299021727,0.05388375001841076,0.040177805672023136,0.4557957264732032,0.9034352086357381,0.0911125960545272,0.07291223301923934,0.15040518806816985
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_full,CayusePass_WA,1081,0.06721075177821557,0.05217967901050107,-0.0016958492601171831,0.06718935369446463,0.6833076639966666,0.8364495684820714,0.11943179963127902,0.08472632721808177,0.08212907665765037
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_full,Darrington,999,0.03846282188235939,0.03021664429695397,0.0216671927361278,0.031779260943099276,0.8305276723978765,0.9473267447296566,0.09343116122790567,0.09921175022304352,0.6132517775246552
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_full,Paradise_WA,1067,0.04646558834524904,0.03724236080606293,0.01996982965462653,0.041955414475790154,0.7770886928671982,0.9114829919333531,0.09841592784423522,0.07868404104734679,0.10571689137292499
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_full,Quinault,1044,0.042294442470186475,0.034220280148745515,-0.025820971551297763,0.03349772069874285,0.6286320288771343,0.8758122612084113,0.06940345358458443,0.0607584460146267,0.7008725259252626
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_full,SourdoughGulch_WA_985,906,0.06669868846775197,0.046794706392038206,0.009652190061133924,0.0659965928691927,0.30774386983912416,0.6563896928252868,0.08016483243232275,0.07903807490481968,0.14338224654219922
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_full,Spokane,897,0.0312958839166743,0.022123334272915157,0.0028340730792037793,0.031167296640993516,0.9257530384869997,0.9678760450480804,0.11485446404947203,0.0994395274535019,0.2563041748495295
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_summer_2025,__pooled__,155,0.027185869888639382,0.019667722859305698,0.008071737079851047,0.025959941874275975,0.7196649766678614,0.8644252644181838,0.051345756207705255,0.041641968510352685,0.5444448350871067
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_summer_2025,CayusePass_WA,31,0.02183974644630295,0.007497479065772022,-0.005565972332031532,0.02111858131688447,0.1874095560088337,0.5049280562158296,0.024227674856002995,0.00928938631583434,-0.17056656374840504
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_summer_2025,Darrington,31,0.0384507092512687,0.031408620401736184,0.028598802764569508,0.025701469264593647,-0.4693777856393089,0.6649512062572789,0.03172032440295856,0.031056340082905146,0.6767270632356599
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_summer_2025,Paradise_WA,31,0.022852919128449597,0.016988303934374113,0.016988303934374113,0.015285726745064707,-38.78185891696977,0.4216140429745448,0.0036232570534448965,0.01645608085424255,-0.1184810225895944
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_summer_2025,Quinault,31,0.025942246776963093,0.02155647739287349,-0.020550182469429547,0.015833198296933016,0.7242529342707418,0.9473233571056888,0.04940286510036508,0.04622362853470069,0.914792293231261
Clustering_V0_Full_k2_no_smap_fs60,13,wa_temporal,temporal_summer_2025,Spokane,31,0.023338165324580128,0.02088773350177269,0.02088773350177269,0.01041021372865884,-11.329293641340142,-0.3250580522043899,0.006646570473821484,0.00613788238318751,0.042399057998384324
Clustering_V0_Full_k2_no_smap_fs60,42,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.08648711256111342,0.07685189517412548,0.05034183165239319,0.07032581762795799,-2.3791180802822796,-0.3163559887754833,0.047048925994675826,0.039463365238186346,-0.05362895117099547
Clustering_V0_Full_k2_no_smap_fs60,42,ece_spatial,spatial_ece_v3_full,ECE_BBG_Lost_Meadow,30,0.10586312322322776,0.09732341212335817,0.09732341212335817,0.04165518348589145,-191.31374892695953,-0.09727193766155078,0.0076337781694800315,0.040213901629050995,-0.1379550643956437
Clustering_V0_Full_k2_no_smap_fs60,42,ece_spatial,spatial_ece_v3_full,ECE_BBG_Main_St,30,0.11074440607275503,0.10307289642764883,0.10307289642764883,0.04050063577800278,-389.8452343989527,-0.31722920130026183,0.005601694085779239,0.03837369916754781,-0.2111768044880467
Clustering_V0_Full_k2_no_smap_fs60,42,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_North,30,0.0712942450484706,0.06542404870851913,-0.06542404870851913,0.028329546901012914,-6.57198857709498,0.26173202432369275,0.02590893130174641,0.020095668100455953,-0.020209503166753642
Clustering_V0_Full_k2_no_smap_fs60,42,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_Shed,30,0.031713790950713056,0.02999045983080351,0.028288239639180333,0.014336667485222492,-48.24646444315824,0.17410685237600032,0.004519190312972529,0.014415323105266603,0.3849444639089061
Clustering_V0_Full_k2_no_smap_fs60,42,ece_spatial,spatial_ece_v3_full,ECE_Renton_Home,30,0.08854459298744922,0.08844865878029773,0.08844865878029773,0.004120644036980671,-1260.903729553515,-0.2244242559969715,0.002492579012857567,0.0027692201557761704,-0.22132974722138082
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_full,__pooled__,6620,0.05221591660129095,0.039198373536274866,0.009160052096357485,0.05140618048547265,0.7372552122706225,0.8637473177371618,0.10186754770708609,0.09071816494876467,0.3483039603868193
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_full,BeaverPass_WA_990,626,0.06678777838339059,0.057549757675717024,0.05396918174376881,0.0393438020950816,0.46267486973424865,0.9082832363341136,0.0911125960545272,0.0730096412869731,0.2047152388280921
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_full,CayusePass_WA,1081,0.06662055771214591,0.051926118088529455,-0.0012054963765268237,0.06660965011440567,0.6888451496398147,0.840385429524506,0.11943179963127902,0.08465965310905148,0.09248942675004324
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_full,Darrington,999,0.03856693974849867,0.03052949688074227,0.021986093046190234,0.031686283375122935,0.8296089161201973,0.9479859671213127,0.09343116122790567,0.09950471978033952,0.6062769818888675
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_full,Paradise_WA,1067,0.045956046651226615,0.037060191160959946,0.020302063514612015,0.04122844213474936,0.781950778362664,0.9156023919522458,0.09841592784423522,0.07853936778088007,0.10305291146340274
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_full,Quinault,1044,0.04231425544662859,0.034092126331167226,-0.025768845398250247,0.03356281902408697,0.628284010184784,0.8752946298518316,0.06940345358458443,0.06075768600862768,0.7036468318281811
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_full,SourdoughGulch_WA_985,906,0.06635763540455664,0.04652097171518713,0.009583358809779518,0.06566197537697971,0.31480525168585227,0.6619181800117417,0.08016483243232275,0.07953386376087658,0.1411039440366577
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_full,Spokane,897,0.030985677750013756,0.02179774719636176,0.003067693957849189,0.030833447413623295,0.9272176220693819,0.9682262182231524,0.11485446404947203,0.09999222758441247,0.272359144486826
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,__pooled__,155,0.027393887823801366,0.020327952078850013,0.00899652395709864,0.025874459352658228,0.7153584883272919,0.8659369982621405,0.051345756207705255,0.04130192004669348,0.5324952299916811
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,CayusePass_WA,31,0.02158762011409875,0.008148339052354105,-0.002887077143115439,0.021393693644631385,0.20606296562733828,0.4794810667572401,0.024227674856002995,0.009238081057563257,-0.21904906599806678
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,Darrington,31,0.0389089598394863,0.03176084155228827,0.029001753716699493,0.025938493347661212,-0.5046101991181633,0.6722302687060369,0.03172032440295856,0.03233754543008919,0.658628688987706
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,Paradise_WA,31,0.02413748515538065,0.019218998872464664,0.019218998872464664,0.014603022699647604,-43.37984148944185,0.41660843645473894,0.0036232570534448965,0.015736172976151337,-0.15673904390632115
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,Quinault,31,0.025535629633526197,0.02176551323552289,-0.02109712334217568,0.014386791423581817,0.7328292751649457,0.9566585354985422,0.04940286510036508,0.04721286627925814,0.923757824569085
Clustering_V0_Full_k2_no_smap_fs60,42,wa_temporal,temporal_summer_2025,Spokane,31,0.02318418387881751,0.02074606768162015,0.02074606768162015,0.010349253976807107,-11.16713697705459,-0.3212894938707875,0.006646570473821484,0.006079781137428565,-0.021038819705957848
Global_Single_40_no_smap_fs40,7,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05166253140578694,0.04405465826439232,0.01860513673034335,0.04819612057519932,-0.20573519077883362,0.020152213705289974,0.047048925994675826,0.011444023524684224,-0.05879511079939548
Global_Single_40_no_smap_fs40,7,ece_spatial,spatial_ece_v3_full,ECE_BBG_Lost_Meadow,30,0.036083174512447795,0.03289550378192771,0.03276645732227558,0.015111411497383535,-21.342430018646382,-0.5173096806467989,0.0076337781694800315,0.009677234256613907,0.040347095623698676
Global_Single_40_no_smap_fs40,7,ece_spatial,spatial_ece_v3_full,ECE_BBG_Main_St,30,0.03201596576035813,0.031505339917279836,0.031505339917279836,0.0056952278501459395,-31.665885686248963,0.8405613000329119,0.005601694085779239,0.009528032929137958,0.46528461520677766
Global_Single_40_no_smap_fs40,7,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_North,30,0.06868174464880633,0.06347924352351902,-0.06347924352351902,0.026221511964141304,-6.027221424372654,0.21033076061363823,0.02590893130174641,0.012231142785755364,-0.20886374703582544
Global_Single_40_no_smap_fs40,7,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_Shed,30,0.019008984262466153,0.016165664126729935,0.016005589963175307,0.010254880429404709,-16.692799690173622,0.5551063544647307,0.004519190312972529,0.012049738236108432,-0.0204250524242376
Global_Single_40_no_smap_fs40,7,ece_spatial,spatial_ece_v3_full,ECE_Renton_Home,30,0.07706844152512038,0.07622753997250506,0.07622753997250506,0.011353714319597896,-954.9942619413557,0.44967935804139736,0.002492579012857567,0.01225415414236441,-0.1416181660521116
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_full,__pooled__,6620,0.048935305146783306,0.037260602365060506,0.009432570511867959,0.048017608263505124,0.7692334279222999,0.8826478832881943,0.10186754770708609,0.0935287708436436,0.3488029113245708
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_full,BeaverPass_WA_990,626,0.0675026518184878,0.057903056861588725,0.05425660272004502,0.040160043125066464,0.45111062213201447,0.9071276344547609,0.0911125960545272,0.07071463225514343,0.0913802500345181
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_full,CayusePass_WA,1081,0.05072643717257611,0.040297144288216104,0.0059553339530426614,0.05037564317932873,0.8196032256868866,0.9136207104979488,0.11943179963127902,0.09570217510258609,0.1220640334360814
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_full,Darrington,999,0.04075353315404346,0.033472935898704925,0.02153615920363481,0.03459832815749072,0.8097401985877485,0.9382299556414985,0.09343116122790567,0.09998561869615892,0.635270644285896
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_full,Paradise_WA,1067,0.04651409417176666,0.03653059180763801,0.01577953655494071,0.04375576742249263,0.7766230518968726,0.8968573744764052,0.09841592784423522,0.08383882245362505,0.09890928295807962
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_full,Quinault,1044,0.04083107967329457,0.03182589927212947,-0.024407869657109102,0.0327327506648693,0.6538856832439459,0.8823716674615333,0.06940345358458443,0.06345035014743695,0.6670365639138646
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_full,SourdoughGulch_WA_985,906,0.06535419283748113,0.047307128648292146,0.006085587918955726,0.06507024005733597,0.33537123694419557,0.671356339052303,0.08016483243232275,0.08035666400718644,0.14408972525727415
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_full,Spokane,897,0.02672621929404163,0.020459932295175683,0.004078207582467872,0.02641323570991454,0.9458523895366002,0.9772553997332223,0.11485446404947203,0.10202401118549587,0.3199081349210855
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_summer_2025,__pooled__,155,0.03702587456912792,0.03232749115382469,0.02358769220882842,0.028540079955570702,0.4800021568431604,0.8332557501310326,0.051345756207705255,0.03984600364742375,0.6258446323208439
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_summer_2025,CayusePass_WA,31,0.04706263442855982,0.043465793134704674,0.03714708407655835,0.028896119185201487,-2.7733665466050863,0.1937296585927072,0.024227674856002995,0.021126377194839025,0.13986951972714584
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_summer_2025,Darrington,31,0.033966449332486125,0.02916345086405351,0.027584024313957418,0.019820224088121532,-0.1466346474400113,0.8234421916412539,0.03172032440295856,0.034421000758936345,0.732429312654575
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_summer_2025,Paradise_WA,31,0.04768261958072656,0.04338684948605871,0.04338684948605871,0.01977911782042806,-172.1896444108399,0.5602320216402915,0.0036232570534448965,0.02157995056932709,0.35945308374453044
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_summer_2025,Quinault,31,0.020586504122451277,0.018201546147946425,-0.01759931296879249,0.010680277852668249,0.8263555390647204,0.9857923337080412,0.04940286510036508,0.05542475277924048,0.9486580707784255
Global_Single_40_no_smap_fs40,7,wa_temporal,temporal_summer_2025,Spokane,31,0.028080764526048168,0.02741981613636012,0.02741981613636012,0.006056650841477516,-16.849359123970363,0.5668431627037512,0.006646570473821484,0.0063561246997755755,-0.038192567071765646
Global_Single_40_no_smap_fs40,13,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05100514863917878,0.04324693958011636,0.01759000868406916,0.0478760564603967,-0.17524552700585905,0.04564444129794822,0.047048925994675826,0.011264933603682895,-0.07861895045272266
Global_Single_40_no_smap_fs40,13,ece_spatial,spatial_ece_v3_full,ECE_BBG_Lost_Meadow,30,0.03660339512338887,0.03343874051441061,0.0332717268894473,0.015257808635349888,-21.991307431567016,-0.5470851839359963,0.0076337781694800315,0.00967891979322341,0.03930352662552168
Global_Single_40_no_smap_fs40,13,ece_spatial,spatial_ece_v3_full,ECE_BBG_Main_St,30,0.028309713691138192,0.027779475924111965,0.027779475924111965,0.005453494902894918,-24.540663696829775,0.8689789515965207,0.005601694085779239,0.009564206265809776,0.4053635047857039
Global_Single_40_no_smap_fs40,13,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_North,30,0.06899341746007476,0.06400960788790463,-0.06400960788790463,0.025746101663297404,-6.091144184021953,0.23847886919578393,0.02590893130174641,0.011634533834096798,-0.2229807054113131
Global_Single_40_no_smap_fs40,13,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_Shed,30,0.01832521937441165,0.015754768580452556,0.015656343500989114,0.009523264844545071,-15.442850308672519,0.5611229069396274,0.004519190312972529,0.011293668052706967,-0.0605838649268157
Global_Single_40_no_smap_fs40,13,ece_spatial,spatial_ece_v3_full,ECE_Renton_Home,30,0.07596362416808455,0.07525210499370207,0.07525210499370207,0.010372699299933485,-927.7813471942612,0.48208498737542727,0.002492579012857567,0.011341845329878312,-0.2162825601421921
Global_Single_40_no_smap_fs40,13,wa_temporal,temporal_full,__pooled__,6620,0.04880889996739103,0.03713767708082573,0.009669549509369681,0.04784149379265486,0.7704240781126743,0.8833972682858874,0.10186754770708609,0.09313971483839827,0.35147414001056326
Global_Single_40_no_smap_fs40,13,wa_temporal,temporal_full,BeaverPass_WA_990,626,0.06779265692758847,0.058047826301365964,0.05455797229007407,0.040240178837788715,0.44638421047310983,0.9072507563051243,0.0911125960545272,0.07038319344104392,0.0849409180577334
Global_Single_40_no_smap_fs40,13,wa_temporal,temporal_full,CayusePass_WA,1081,0.050291872717858434,0.040021903176753186,0.005877487261244555,0.04994724822213113,0.822680841080578,0.9152651272271967,0.11943179963127902,0.09590154141620989,0.1309608601336818
Global_Single_40_no_smap_fs40,13,wa_temporal,temporal_full,Darrington,999,0.040119593904663776,0.03314361365916611,0.021894322842866656,0.03361875134991575,0.8156133119556884,0.9409089429748205,0.09343116122790567,0.09926998988460106,0.6357836162839982
Global_Single_40_no_smap_fs40,13,wa_temporal,temporal_full,Paradise_WA,1067,0.046081061803837774,0.03593681412097328,0.016608845493730883,0.042983840083623194,0.7807628374525379,0.9011898449486889,0.09841592784423522,0.08339178819152539,0.09733523551037912
Global_Single_40_no_smap_fs40,13,wa_temporal,temporal_full,Quinault,1044,0.04083556681231059,0.03177057847232199,-0.024743498202142167,0.03248542463326083,0.6538096064708494,0.8839690319215613,0.06940345358458443,0.06288273916141332,0.6679997169817445
Global_Single_40_no_smap_fs40,13,wa_temporal,temporal_full,SourdoughGulch_WA_985,906,0.06555380013146164,0.04753793501511841,0.006479044700432002,0.06523283445815783,0.3313051674842137,0.6685795027298278,0.08016483243232275,0.08008267307174367,0.15089658227927008
