model_id,feature_size,before_model_id,after_model_id,split,dataset,window,n_seeds,rmse_before_mean,rmse_after_mean,rmse_effect_mean,rmse_effect_std,rmse_effect_pct_mean,rmse_effect_pct_std,pearson_before_mean,pearson_after_mean,pearson_change_mean,diff_pearson_before_mean,diff_pearson_after_mean,diff_pearson_change_mean
Global_Single_40_no_smap_fs40,40,Global_Single_54_no_smap,Global_Single_40_no_smap_fs40,ECE spatial,ece_spatial,spatial_ece_v3_full,3,0.05724526711222294,0.05130203158403265,0.0059432355281902926,0.0009715910699476656,10.370268937907499,1.5851555962393746,-0.030602982964245188,0.046858124763954345,0.07746110772819953,-0.04606754645029635,-0.07090941209976016,-0.024841865649463817
Global_Single_40_no_smap_fs40,40,Global_Single_54_no_smap,Global_Single_40_no_smap_fs40,WA temporal,wa_temporal,temporal_full,3,0.050590882971757144,0.04886702629715418,-0.0017238566746029596,5.759981553666147e-05,-3.4073534818024425,0.10947719231931526,0.8700395438315409,0.883035889418745,0.012996345587204009,0.3731325752793999,0.34972333290299007,-0.023409242376409827
Global_Single_50_no_smap_fs50,50,Global_Single_54_no_smap,Global_Single_50_no_smap_fs50,ECE spatial,ece_spatial,spatial_ece_v3_full,3,0.05724526711222294,0.050713210395282315,0.006532056716940624,0.0010435678397721436,11.39841539864542,1.7083384781525055,-0.030602982964245188,0.07273643864512574,0.10333942160937093,-0.04606754645029635,-0.035773703856556906,0.010293842593739442
Global_Single_50_no_smap_fs50,50,Global_Single_54_no_smap,Global_Single_50_no_smap_fs50,WA temporal,wa_temporal,temporal_full,3,0.050590882971757144,0.04872173928093295,-0.0018691436908241956,7.823160747495497e-05,-3.6944713861822263,0.14893318339600337,0.8700395438315409,0.8836095808993436,0.013570037067802502,0.3731325752793999,0.3443513317505218,-0.028781243528878137
Global_Single_60_no_smap_fs60,60,Global_Single_54_no_smap,Global_Single_60_no_smap_fs60,ECE spatial,ece_spatial,spatial_ece_v3_full,3,0.05724526711222294,0.05029678716734288,0.006948479944880057,0.0003589300818285703,12.136212920595439,0.5566878148827327,-0.030602982964245188,0.008839120901821935,0.03944210386606712,-0.04606754645029635,-0.014800506031769037,0.03126704041852731
Global_Single_60_no_smap_fs60,60,Global_Single_54_no_smap,Global_Single_60_no_smap_fs60,WA temporal,wa_temporal,temporal_full,3,0.050590882971757144,0.05366992747520811,0.0030790445034509692,0.00010399576175811523,6.085945630505389,0.19544265662588614,0.8700395438315409,0.856210550242106,-0.013828993589435012,0.3731325752793999,0.3519803393562692,-0.021152235923130702
Global_Single_69_no_smap_fs69,69,Global_Single_54_no_smap,Global_Single_69_no_smap_fs69,ECE spatial,ece_spatial,spatial_ece_v3_full,3,0.05724526711222294,0.05037963396251505,0.0068656331497078905,0.0007781156002384502,11.984320868016802,1.2316452829536169,-0.030602982964245188,-0.13754616576970222,-0.10694318280545705,-0.04606754645029635,0.04276357789519039,0.08883112434548675
Global_Single_69_no_smap_fs69,69,Global_Single_54_no_smap,Global_Single_69_no_smap_fs69,WA temporal,wa_temporal,temporal_full,3,0.050590882971757144,0.054101721890803915,0.0035108389190467715,4.428735830237412e-05,6.939777663489107,0.09908533866385279,0.8700395438315409,0.8533274942377581,-0.016712049593782845,0.3731325752793999,0.3425141086165607,-0.03061846666283924
