model_id,seed,split,effect_label,dataset,window,reference_config_id,rmse_original,rmse_no_smap,rmse_change_no_smap_minus_original,rmse_change_abs,rmse_change_pct_no_smap_vs_original,effect_rmse,effect_rmse_pct,improved,worsened,rmse_original,rmse_no_smap,rmse_change,mae_original,mae_no_smap,mae_change,bias_original,bias_no_smap,bias_change,ubrmse_original,ubrmse_no_smap,ubrmse_change,r2_original,r2_no_smap,r2_change,pearson_original,pearson_no_smap,pearson_change,diff_pearson_original,diff_pearson_no_smap,diff_pearson_change
Clustering_Dynamic_k2_no_smap_fs60,42,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Clustering_Dynamic_k2_c0_0_c1_0,0.0598591898286793,0.05290787231992075,-0.006951317508758548,0.006951317508758548,-11.612782479438241,0.006951317508758548,11.612782479438241,True,False,0.0598591898286793,0.05290787231992075,-0.006951317508758548,0.0532210015960042,0.04428958833638436,-0.008931413259619839,0.0266477263609713,0.015371730186611659,-0.011275996174359643,0.0536005717015841,0.0506256147072907,-0.0029749569942934054,-0.6186846225548344,-0.26456502345582655,0.3541195990990078,-0.1403959656603549,-0.12476055472834856,0.015635410932006336,,0.021438018530523625,
Clustering_Dynamic_k2_no_smap_fs60,42,WA temporal,WA degradation,wa_temporal,temporal_full,Clustering_Dynamic_k2_c0_0_c1_0,0.0470572646331295,0.05204454754770621,0.004987282914576709,0.004987282914576709,10.598327279451631,0.004987282914576709,10.598327279451631,False,True,0.0470572646331295,0.05204454754770621,0.004987282914576709,0.0361913220880705,0.04020009945370819,0.004008777365637692,0.0093801880817668,0.011151441510197226,0.001771253428430427,0.0461128856861405,0.05083581691770186,0.00472293123156136,0.786606270013708,0.7389770029382456,-0.047629267075462334,0.8921720601155031,0.8671904125085587,-0.024981647606944435,,0.33197735148397584,
Clustering_V0_Full_k2_no_smap_fs60,7,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Clustering_V0_Full_k2_c0_0_c1_0,0.0585756594340565,0.0866320484936506,0.028056389059594095,0.028056389059594095,47.89769219957226,-0.028056389059594095,-47.89769219957226,False,True,0.0585756594340565,0.0866320484936506,0.028056389059594095,0.0510231282397537,0.07635893029048009,0.025335802050726393,0.0305369694472957,0.04981934260136907,0.019282373154073367,0.0499860117943961,0.07087414852379986,0.02088813672940376,-0.5500115876294633,-2.3904530869484613,-1.840441499318998,0.1150540501587033,-0.30094052704104207,-0.41599457719974536,,-0.032066068949305096,
Clustering_V0_Full_k2_no_smap_fs60,7,WA temporal,WA degradation,wa_temporal,temporal_full,Clustering_V0_Full_k2_c0_0_c1_0,0.0441742460551071,0.05208046043898368,0.007906214383876578,0.007906214383876578,17.89779133754456,0.007906214383876578,17.89779133754456,False,True,0.0441742460551071,0.05208046043898368,0.007906214383876578,0.0339739230681852,0.03912724165919143,0.005153318591006234,0.0061565444385087,0.00924897770986993,0.0030924332713612307,0.0437431248896762,0.05125261720984474,0.007509492320168537,0.8119529221543251,0.7386166453134256,-0.0733362768408995,0.903920759349856,0.8646390317567479,-0.03928172759310811,,0.34777534373718033,
Clustering_V0_Full_k2_no_smap_fs60,13,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Clustering_V0_Full_k2_c0_0_c1_0,0.0595111636304364,0.08672014222710529,0.02720897859666889,0.02720897859666889,45.720797471943776,-0.02720897859666889,-45.720797471943776,False,True,0.0595111636304364,0.08672014222710529,0.02720897859666889,0.0511577309023604,0.07649498280956311,0.025337251907202714,0.0304718829185424,0.04999388988621061,0.01952200696766821,0.0511179317661349,0.07085897291052715,0.01974104114439225,-0.5999170117292603,-2.397351908672256,-1.7974348969429959,0.1006092030197065,-0.3030807114140632,-0.40368991443376967,,-0.03938667724329587,
Clustering_V0_Full_k2_no_smap_fs60,13,WA temporal,WA degradation,wa_temporal,temporal_full,Clustering_V0_Full_k2_c0_0_c1_0,0.0441761811814679,0.05253326633629214,0.008357085154824244,0.008357085154824244,18.91762694583043,0.008357085154824244,18.91762694583043,False,True,0.0441761811814679,0.05253326633629214,0.008357085154824244,0.0340358052487639,0.039338404033164236,0.005302598784400335,0.0062353477337389,0.008939773669802857,0.002704425936063957,0.0437339161568825,0.05176702153584369,0.008033105378961194,0.8119364463630931,0.7340517686767634,-0.07788467768632978,0.9037703009792996,0.861694192384045,-0.04207610859525457,,0.3444064790076365,
Clustering_V0_Full_k2_no_smap_fs60,42,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Clustering_V0_Full_k2_c0_0_c1_0,0.0573423428888674,0.08648711256111342,0.029144769672246024,0.029144769672246024,50.825913633717725,-0.029144769672246024,-50.825913633717725,False,True,0.0573423428888674,0.08648711256111342,0.029144769672246024,0.0497668384982955,0.07685189517412548,0.02708505667582998,0.0280739199262176,0.05034183165239319,0.022267911726175593,0.0499999930796071,0.07032581762795799,0.020325824548350892,-0.4854274272904706,-2.3791180802822796,-1.893690652991809,0.1098316041960211,-0.3163559887754833,-0.42618759297150444,,-0.05362895117099547,
Clustering_V0_Full_k2_no_smap_fs60,42,WA temporal,WA degradation,wa_temporal,temporal_full,Clustering_V0_Full_k2_c0_0_c1_0,0.0438936451151031,0.05221591660129095,0.008322271486187846,0.008322271486187846,18.960082864761407,0.008322271486187846,18.960082864761407,False,True,0.0438936451151031,0.05221591660129095,0.008322271486187846,0.0337737558762832,0.039198373536274866,0.005424617659991665,0.0057493349266736,0.009160052096357485,0.0034107171696838847,0.0435154826399932,0.05140618048547265,0.007890697845479452,0.8143343367764553,0.7372552122706225,-0.07707912450583276,0.9049030688945208,0.8637473177371618,-0.04115575115735892,,0.3483039603868193,
Global_Single_40_no_smap_fs40,7,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0586011709823274,0.05166253140578694,-0.006938639576540458,0.006938639576540458,-11.840445267950313,0.006938639576540458,11.840445267950313,True,False,0.0586011709823274,0.05166253140578694,-0.006938639576540458,0.050672179988541,0.04405465826439232,-0.00661752172414868,0.0157693235159618,0.01860513673034335,0.0028358132143815502,0.0564395754444424,0.04819612057519932,-0.008243454869243078,-0.5513620395740133,-0.20573519077883362,0.3456268487951797,-0.0609684196126876,0.020152213705289974,0.08112063331797757,,-0.05879511079939548,
Global_Single_40_no_smap_fs40,7,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0477056662935515,0.048935305146783306,0.0012296388532318028,0.0012296388532318028,2.5775530429977795,0.0012296388532318028,2.5775530429977795,False,True,0.0477056662935515,0.048935305146783306,0.0012296388532318028,0.0369286533888553,0.037260602365060506,0.0003319489762052055,0.0099529233454037,0.009432570511867959,-0.0005203528335357404,0.0466558668700112,0.048017608263505124,0.0013617413934939246,0.7806850540659813,0.7692334279222999,-0.011451626143681448,0.8895674772815279,0.8826478832881943,-0.006919593993333528,,0.3488029113245708,
Global_Single_40_no_smap_fs40,13,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0597555815101415,0.05100514863917878,-0.008750432870962721,0.008750432870962721,-14.643708001532257,0.008750432870962721,14.643708001532257,True,False,0.0597555815101415,0.05100514863917878,-0.008750432870962721,0.0515400361264247,0.04324693958011636,-0.008293096546308339,0.0188279145291152,0.01759000868406916,-0.001237905845046041,0.0567118960721602,0.0478760564603967,-0.008835839611763499,-0.6130860151803805,-0.17524552700585905,0.4378404881745215,-0.0539637766207907,0.04564444129794822,0.09960821791873892,,-0.07861895045272266,
Global_Single_40_no_smap_fs40,13,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0479825247626769,0.04880889996739103,0.0008263752047141318,0.0008263752047141318,1.7222420220724315,0.0008263752047141318,1.7222420220724315,False,True,0.0479825247626769,0.04880889996739103,0.0008263752047141318,0.0370793493274385,0.03713767708082573,5.832775338723145e-05,0.0101154307983523,0.009669549509369681,-0.0004458812889826195,0.0469041655118674,0.04784149379265486,0.000937328280787457,0.7781320914521387,0.7704240781126743,-0.007708013339464359,0.888415013139757,0.8833972682858874,-0.005017744853869632,,0.35147414001056326,
Global_Single_40_no_smap_fs40,42,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0595053821947749,0.05123841470713222,-0.008266967487642683,0.008266967487642683,-13.892806302097153,0.008266967487642683,13.892806302097153,True,False,0.0595053821947749,0.05123841470713222,-0.008266967487642683,0.0513544261023579,0.043836127633510025,-0.007518298468847877,0.0164779621194504,0.019162688362668205,0.0026847262432178054,0.0571783811814937,0.0475201695747745,-0.009658211606719203,-0.5996061669264132,-0.18601980352826009,0.41358636339815313,-0.0605705527081843,0.07477771928862485,0.13534827199680916,,-0.07531417504716237,
Global_Single_40_no_smap_fs40,42,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0478636361243758,0.048856873777288194,0.0009932376529123918,0.0009932376529123918,2.0751404058216956,0.0009932376529123918,2.0751404058216956,False,True,0.0478636361243758,0.048856873777288194,0.0009932376529123918,0.0370592415431565,0.03725469763973147,0.00019545609657497381,0.0105483640440731,0.009569217092978236,-0.0009791469510948645,0.0466868255404066,0.0479105854641469,0.0012237599237402974,0.779230195195575,0.7699725602854519,-0.009257634910123103,0.8894319903189023,0.8830625166821534,-0.00636947363674889,,0.3488929473738362,
Global_Single_50_no_smap_fs50,7,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0586011709823274,0.05122785189561648,-0.007373319086710919,0.007373319086710919,-12.58220435379102,0.007373319086710919,12.58220435379102,True,False,0.0586011709823274,0.05122785189561648,-0.007373319086710919,0.050672179988541,0.043818206042521894,-0.006853973946019103,0.0157693235159618,0.01882543589479749,0.0030561123788356917,0.0564395754444424,0.04764342318946118,-0.008796152254981218,-0.5513620395740133,-0.1855308573961192,0.3658311821778941,-0.0609684196126876,0.056145929022351805,0.1171143486350394,,-0.04516519496428948,
Global_Single_50_no_smap_fs50,7,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0477056662935515,0.0487739313128696,0.0010682650193180945,0.0010682650193180945,2.2392833017877685,0.0010682650193180945,2.2392833017877685,False,True,0.0477056662935515,0.0487739313128696,0.0010682650193180945,0.0369286533888553,0.037167840377360664,0.00023918698850536324,0.0099529233454037,0.009691855232007881,-0.0002610681133958185,0.0466558668700112,0.04780130037848681,0.00114543350847561,0.7806850540659813,0.770752915080012,-0.009932138985969341,0.8895674772815279,0.8834501522871646,-0.006117324994363238,,0.3420881106913585,
Global_Single_50_no_smap_fs50,13,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0597555815101415,0.050539983391135274,-0.009215598119006227,0.009215598119006227,-15.422154527007972,0.009215598119006227,15.422154527007972,True,False,0.0597555815101415,0.050539983391135274,-0.009215598119006227,0.0515400361264247,0.04304453591552743,-0.008495500210897268,0.0188279145291152,0.017798020748367158,-0.001029893780748043,0.0567118960721602,0.04730243522924503,-0.00940946084291517,-0.6130860151803805,-0.15390687690671578,0.45917913827366474,-0.0539637766207907,0.08758326001141112,0.1415470366322018,,-0.017539699462385563,
Global_Single_50_no_smap_fs50,13,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0479825247626769,0.04869410248256379,0.0007115777198868911,0.0007115777198868911,1.4829934927484063,0.0007115777198868911,1.4829934927484063,False,True,0.0479825247626769,0.04869410248256379,0.0007115777198868911,0.0370793493274385,0.03723245315640894,0.00015310382897044256,0.0101154307983523,0.009593361651546251,-0.00052206914680605,0.0469041655118674,0.04773974265541307,0.0008355771435456724,0.7781320914521387,0.7715027234227587,-0.006629368029379967,0.888415013139757,0.8837255658417486,-0.0046894472980084645,,0.34661237980207504,
Global_Single_50_no_smap_fs50,42,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0595053821947749,0.05037179589909519,-0.009133586295679709,0.009133586295679709,-15.349176761495903,0.009133586295679709,15.349176761495903,True,False,0.0595053821947749,0.05037179589909519,-0.009133586295679709,0.0513544261023579,0.04303974489418039,-0.008314681208177514,0.0164779621194504,0.01725916724211995,0.0007812051226695517,0.0571783811814937,0.04732271091356281,-0.00985567026793089,-0.5996061669264132,-0.14623968859065117,0.45336647833576205,-0.0605705527081843,0.07448012690161433,0.13505067960979864,,-0.044616217142995684,
Global_Single_50_no_smap_fs50,42,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0478636361243758,0.048697184047365435,0.0008335479229896331,0.0008335479229896331,1.741505640782538,0.0008335479229896331,1.741505640782538,False,True,0.0478636361243758,0.048697184047365435,0.0008335479229896331,0.0370592415431565,0.03710742541290481,4.818386974830835e-05,0.0105483640440731,0.009432637881098162,-0.0011157261629749383,0.0466868255404066,0.0477749000705083,0.0010880745301017,0.779230195195575,0.7714738019965909,-0.007756393198984135,0.8894319903189023,0.8836530245691174,-0.00577896574978487,,0.34435350475813176,
Global_Single_60_no_smap_fs60,7,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0586011709823274,0.0499897780569685,-0.008611392925358903,0.008611392925358903,-14.694916127112675,0.008611392925358903,14.694916127112675,True,False,0.0586011709823274,0.0499897780569685,-0.008611392925358903,0.050672179988541,0.042101340614535146,-0.00857083937400585,0.0157693235159618,0.01454258487430239,-0.0012267386416594094,0.0564395754444424,0.04782772350173778,-0.00861185194270462,-0.5513620395740133,-0.12891953724365846,0.42244250233035485,-0.0609684196126876,0.05530736427314202,0.11627578388582963,,-0.008537510608671467,
Global_Single_60_no_smap_fs60,7,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0477056662935515,0.05381330837686976,0.0061076420833182585,0.0061076420833182585,12.802760254380608,0.0061076420833182585,12.802760254380608,False,True,0.0477056662935515,0.05381330837686976,0.0061076420833182585,0.0369286533888553,0.04049050130436247,0.00356184791550717,0.0099529233454037,0.010468790323919726,0.0005158669785160271,0.0466558668700112,0.05278519288226468,0.00612932601225348,0.7806850540659813,0.7209335146302859,-0.059751539435695444,0.8895674772815279,0.8557058708862963,-0.0338616063952315,,0.35127074538675873,
Global_Single_60_no_smap_fs60,13,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0597555815101415,0.050881041166893855,-0.008874540343247646,0.008874540343247646,-14.851399850809738,0.008874540343247646,14.851399850809738,True,False,0.0597555815101415,0.050881041166893855,-0.008874540343247646,0.0515400361264247,0.0428868865696368,-0.0086531495567879,0.0188279145291152,0.014763316520124914,-0.004064598008990287,0.0567118960721602,0.0486921434684668,-0.008019752603693399,-0.6130860151803805,-0.16953318996777522,0.4435528252126053,-0.0539637766207907,-0.012227827993691187,0.04173594862709951,,-0.01163949854677518,
Global_Single_60_no_smap_fs60,13,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0479825247626769,0.053451288741965634,0.005468763979288735,0.005468763979288735,11.397407715282629,0.005468763979288735,11.397407715282629,False,True,0.0479825247626769,0.053451288741965634,0.005468763979288735,0.0370793493274385,0.04036476600077397,0.00328541667333547,0.0101154307983523,0.009938580557956043,-0.00017685024039625769,0.0469041655118674,0.05251918587211725,0.005615020360249849,0.7781320914521387,0.7246756270405349,-0.05345646441160379,0.888415013139757,0.8572025502867257,-0.031212462853031364,,0.3516585424235475,
Global_Single_60_no_smap_fs60,42,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0595053821947749,0.050019542278166296,-0.009485839916608604,0.009485839916608604,-15.941146106009793,0.009485839916608604,15.941146106009793,True,False,0.0595053821947749,0.050019542278166296,-0.009485839916608604,0.0513544261023579,0.041619704388357937,-0.009734721713999965,0.0164779621194504,0.012542621749709297,-0.003935340369741103,0.0571783811814937,0.04842145443252387,-0.008756926748969836,-0.5996061669264132,-0.13026426872160246,0.46934189820481076,-0.0605705527081843,-0.016562173573985026,0.04400837913419928,,-0.024224508939860466,
Global_Single_60_no_smap_fs60,42,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0478636361243758,0.05374518530678892,0.005881549182413119,0.005881549182413119,12.28813700473915,0.005881549182413119,12.28813700473915,False,True,0.0478636361243758,0.05374518530678892,0.005881549182413119,0.0370592415431565,0.04055004162893734,0.003490800085780843,0.0105483640440731,0.010130307665251139,-0.00041805637882196163,0.0466868255404066,0.05278183219885829,0.006095006658451689,0.779230195195575,0.7216396162710803,-0.057590578924494706,0.8894319903189023,0.855723229553296,-0.03370876076560625,,0.3530117302585014,
Global_Single_69_no_smap_fs69,7,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0586011709823274,0.05057002601547768,-0.008031144966849722,0.008031144966849722,-13.704751683668077,0.008031144966849722,13.704751683668077,True,False,0.0586011709823274,0.05057002601547768,-0.008031144966849722,0.050672179988541,0.04127380456300035,-0.009398375425540645,0.0157693235159618,0.011098832744429752,-0.004670490771532048,0.0564395754444424,0.049337039259741394,-0.007102536184701004,-0.5513620395740133,-0.15527912485467077,0.39608291471934254,-0.0609684196126876,-0.11178326063993328,-0.050814841027245684,,0.05167909532862589,
Global_Single_69_no_smap_fs69,7,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0477056662935515,0.054111610559729385,0.006405944266177882,0.006405944266177882,13.428057427726966,0.006405944266177882,13.428057427726966,False,True,0.0477056662935515,0.054111610559729385,0.006405944266177882,0.0369286533888553,0.04062513065290414,0.003696477264048842,0.0099529233454037,0.009499826232139044,-0.00045309711326465586,0.0466558668700112,0.053271190139952566,0.006615323269941367,0.7806850540659813,0.7178310527091825,-0.06285400135679886,0.8895674772815279,0.8531006937701376,-0.03646678351139021,,0.3424110841687242,
Global_Single_69_no_smap_fs69,13,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0597555815101415,0.05033022223128982,-0.009425359278851679,0.009425359278851679,-15.773186438244336,0.009425359278851679,15.773186438244336,True,False,0.0597555815101415,0.05033022223128982,-0.009425359278851679,0.0515400361264247,0.04038368338066254,-0.011156352745762162,0.0188279145291152,0.008887185114691897,-0.009940729414423304,0.0567118960721602,0.04953937030875765,-0.0071725257634025485,-0.6130860151803805,-0.14434840311412955,0.468737612066251,-0.0539637766207907,-0.11224574612029004,-0.058281969499499334,,0.023788251798526654,
Global_Single_69_no_smap_fs69,13,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0479825247626769,0.05404249091754497,0.00605996615486807,0.00605996615486807,12.629527489103284,0.00605996615486807,12.629527489103284,False,True,0.0479825247626769,0.05404249091754497,0.00605996615486807,0.0370793493274385,0.04063171753235094,0.0035523682049124414,0.0101154307983523,0.00989356384273739,-0.00022186695561491124,0.0469041655118674,0.053129165427875956,0.006224999916008556,0.7781320914521387,0.7185514511632015,-0.05958064028893717,0.888415013139757,0.8538762170524143,-0.03453879608734267,,0.34143513192045977,
Global_Single_69_no_smap_fs69,42,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Global_Single_54,0.0595053821947749,0.05023865364077765,-0.009266728553997253,0.009266728553997253,-15.572925023261094,0.009266728553997253,15.572925023261094,True,False,0.0595053821947749,0.05023865364077765,-0.009266728553997253,0.0513544261023579,0.03995116593630216,-0.011403260166055744,0.0164779621194504,0.006727357961803921,-0.009750604157646479,0.0571783811814937,0.049786192608912906,-0.007392188572580796,-0.5996061669264132,-0.1401882367634837,0.45941793016292953,-0.0605705527081843,-0.18860949054888337,-0.12803893784069909,,0.05282338655841864,
Global_Single_69_no_smap_fs69,42,WA temporal,WA degradation,wa_temporal,temporal_full,Global_Single_54,0.0478636361243758,0.05415106419513737,0.006287428070761568,0.006287428070761568,13.136127089098295,0.006287428070761568,13.136127089098295,False,True,0.0478636361243758,0.05415106419513737,0.006287428070761568,0.0370592415431565,0.04072841418583587,0.0036691726426793733,0.0105483640440731,0.009651864293550763,-0.0008964997505223372,0.0466868255404066,0.05328394945126317,0.006597123910856567,0.779230195195575,0.7174194349757934,-0.0618107602197816,0.8894319903189023,0.8530055718907226,-0.03642641842817973,,0.3436961097604981,
Seasonal_Binary_k2_no_smap_fs60,7,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Seasonal_Binary_k2_c0_0_c1_0,0.0586669553567209,0.05091465836528397,-0.007752296991436931,0.007752296991436931,-13.214077574504342,0.007752296991436931,13.214077574504342,True,False,0.0586669553567209,0.05091465836528397,-0.007752296991436931,0.0511771148931686,0.04160580643626988,-0.009571308456898714,0.0207957712889415,0.011770276435286053,-0.009025494853655447,0.0548575204263328,0.04953547243229372,-0.005322047994039084,-0.5548470437837549,-0.17107912600162645,0.3837679177821285,-0.0691458021977475,-0.15802390386685794,-0.08887810166911043,,0.09322942907510295,
