config_id,strategy_name,seed,n_train_total,n_test,train_time_s,r2,rmse,ubrmse,bias,mae,pearson,evidence_role,source_harness
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,7,14608,6620,263.45772019866854,0.7669768032885377,0.0491739878135379,0.0480209417712225,0.0105863227275022,0.0381858238255509,0.8828301874997407,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,13,14608,6620,230.3073056070134,0.7686724146516583,0.0489947519943714,0.0478211226073943,0.0106595476244781,0.0380786885521112,0.8839181860344238,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,21,14608,6620,253.39403558894992,0.7675310961144388,0.049115467852211,0.0479577925548065,0.0106009110746066,0.0380655185878456,0.8833530346126492,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,55,14608,6620,220.37552147731185,0.7674965083847297,0.0491191215222599,0.0478418116895713,0.0111287534512241,0.0381669452961478,0.8837945758845868,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,99,14608,6620,229.8270114241168,0.7669144985595117,0.0491805613376804,0.0480264542692732,0.010591850820832,0.0381878210135366,0.8828114232753742,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,123,14608,6620,271.0200574034825,0.7673418031987362,0.0491354604579234,0.0479521934226765,0.0107182377453747,0.0381316888359468,0.8831536503841969,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,2024,14608,6620,238.07438574917612,0.7675479281291137,0.049113689706345,0.0479374126944135,0.0106845206133278,0.038183707743622,0.8832735398620857,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,3141,14608,6620,252.66286592837423,0.767933169035168,0.049072974973385,0.0479531129526994,0.0104238107659395,0.0381193206710667,0.8831050357039849,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,2718,14608,6620,287.45183875318617,0.7683970921200826,0.0490238997240132,0.0478955358262799,0.0104575519154169,0.0380823417685633,0.8834265119037372,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,808,14608,6620,254.89539464842528,0.7678962599906762,0.0490768772212802,0.0479170894531678,0.0106062442046998,0.0381321881249592,0.88333929486136,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,1618,14608,6620,262.6257814727724,0.7670018701868144,0.0491713428569003,0.0479249842503151,0.0110007655623546,0.0382053869994475,0.8833035256363494,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,2357,14608,6620,263.0990459769964,0.7672426305421436,0.049145931558975,0.0479682767101402,0.0106942516455747,0.0381543348183714,0.883146283168482,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,3333,14608,6620,212.2109772739932,0.7667427428596362,0.0491986780505235,0.0480832070116854,0.0104170593446745,0.0382812299993373,0.882516724532245,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,4321,14608,6620,211.558594211936,0.7672461472379365,0.0491455602883596,0.0479915775202475,0.0105874729362049,0.0382092114414783,0.882985174707994,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,5555,14608,6620,235.9998545469716,0.7678522860009082,0.0490815260129985,0.0478035631688742,0.0111272433299582,0.0381789000408977,0.8838328198718737,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,6789,14608,6620,249.9255754640326,0.7678983388142131,0.0490766574437016,0.0478327092254835,0.0109795370574894,0.0381279170660724,0.883789229771694,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,7777,14608,6620,245.5366179915145,0.7652920944401781,0.0493514264901837,0.0481710498343785,0.0107290845121951,0.038337629924647,0.8821251464540275,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,8888,14608,6620,262.80741357803345,0.7662629712559126,0.0492492488322811,0.0481311918961847,0.0104344083299719,0.0381872621209509,0.8823598942158846,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,9091,14608,6620,210.7929912796244,0.7676545207583054,0.0491024276909848,0.0479713525471415,0.010478441675471,0.0380840184868012,0.8830800760699554,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,101,14608,6620,262.32819150201976,0.7678261198857879,0.0490842920033484,0.0478823566192409,0.0107957235078437,0.0381209073602793,0.8836384639067255,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,202,14608,6620,259.3276382032782,0.7668593325543329,0.0491863809501655,0.0480230088043361,0.0106344109547012,0.0382102522637098,0.8828572368880446,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,303,14608,6620,211.6279247906059,0.7689875196193583,0.0489613713002253,0.0477651253132276,0.0107567970795303,0.0380266752969192,0.8841728153496818,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,404,14608,6620,220.9235660647973,0.767617318869751,0.0491063585398528,0.0480020962735921,0.0103553465603701,0.0382151967911381,0.8828786697297258,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,505,14608,6620,272.68092700093985,0.7666267208661468,0.0492109122230979,0.0480423959387029,0.0106603036682051,0.0381595261666349,0.8828627139291174,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,606,14608,6620,222.8672955101356,0.7662998518001454,0.0492453632460651,0.0480549448335131,0.0107623453895941,0.0382477788558089,0.8827516081538542,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,707,14608,6620,219.1014180742204,0.7682584692792251,0.0490385688309931,0.0478934056519689,0.0105357927109449,0.038094329596097,0.8834813378285102,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,909,14608,6620,211.09686104767025,0.7691495164307137,0.0489442012819537,0.0478121368028861,0.0104658689782788,0.0380205424882944,0.8839184711252128,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,1111,14608,6620,285.33751344308257,0.7688363492887211,0.0489773883920707,0.0479017362872859,0.0102082434517919,0.0380767521084615,0.8833749405621812,sensitivity_anchored,derived_8.4-formal-eval-1.0
Univariate_G_API_k2_c0_0_c1_0,Univariate_G_API_k2,2222,14608,6620,264.70720105897635,0.7669907729344834,0.0491725138111532,0.0479834084390341,0.0107484244929609,0.0381850516910909,0.8830455074586792,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,42,14608,6620,213.90701152570543,0.786606270013708,0.0470572646331295,0.0461128856861405,0.0093801880817668,0.0361913220880705,0.8921720601155031,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,7,14608,6620,222.35977463703605,0.786577744310915,0.0470604097505808,0.0461007304436942,0.0094554121248311,0.0361980361152811,0.8922813884899283,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,13,14608,6620,271.7181824510917,0.7850342480553582,0.0472302765430371,0.0462027790508556,0.0097980727854812,0.0364192499766357,0.8916662705617724,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,21,14608,6620,225.0333606321365,0.7831124118926496,0.0474409307555915,0.0463995800040233,0.009885387519317,0.0364295865466947,0.8908672460894637,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,55,14608,6620,255.57515359297395,0.7861191615740262,0.0471109422289982,0.0461831098916377,0.0093038292353697,0.0363159971006597,0.8917568914032054,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,99,14608,6620,271.86939407885075,0.7853097127305839,0.0472000055735945,0.0461998594714849,0.0096650665265375,0.0362903893197771,0.891771446043783,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,123,14608,6620,220.70249915868044,0.7860907052967031,0.0471140761176134,0.0461640742406168,0.0094135231408377,0.0362451037732225,0.8919170981584109,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,2024,14608,6620,237.15375624224544,0.7864679357886795,0.0470725147897227,0.0461478225869776,0.0092844019252457,0.0361703988587117,0.8919845475227928,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,3141,14608,6620,236.03505152650175,0.7859789620420898,0.0471263803815335,0.0461586516937427,0.0095012947370728,0.036316171858633,0.8918433241545163,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,2718,14608,6620,277.96445710398257,0.7851842687971781,0.0472137930853112,0.0461836911402334,0.0098086150992943,0.0362793049696439,0.8918530519098847,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,808,14608,6620,215.07621743157503,0.7846658174092362,0.0472707332938988,0.0463298214704561,0.009384554792774,0.0363548952985836,0.8910611368999038,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,1618,14608,6620,244.56785795092583,0.7856406749609213,0.047163610251811,0.0461479498607841,0.0097351351110956,0.0362513675919112,0.8920108574526445,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,2357,14608,6620,210.46902787592265,0.784573817213291,0.0472808302795712,0.0461962592325535,0.0100688899509496,0.0364359349882134,0.8917059112549678,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,3333,14608,6620,218.9281889218837,0.7843959349349781,0.047300346677832,0.0463150889978308,0.0096039224781388,0.0363845716619689,0.8912521446361967,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,4321,14608,6620,231.00823458191007,0.7853230226853745,0.047198542443414,0.0462058422431555,0.0096292549755097,0.036295495419902,0.8916586772952572,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,5555,14608,6620,269.60792557522655,0.7858723472852631,0.0471381169427264,0.0461501766657762,0.0096001699268187,0.0363283500599266,0.8919003283813097,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,6789,14608,6620,257.5003245174885,0.7852916041378862,0.0472019961332616,0.04624628176495,0.0094503895095017,0.0365094000236055,0.8913995085648473,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,7777,14608,6620,249.3407156392932,0.785388778877329,0.0471913133633507,0.0461970992504839,0.0096357707423385,0.0363046508901429,0.8916790022993414,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,8888,14608,6620,216.8411812381819,0.7840114773537883,0.0473425000513891,0.0463689304101183,0.0095516806760583,0.0363373575826786,0.8910175946407384,sensitivity_anchored,derived_8.4-formal-eval-1.0
