config_id,seed,cluster,n_train,n_test,r2,rmse,ubrmse,bias,mae,pearson
Guarded_Backbone54_k2_c0_0_c1_0,42,0,10624,0,0.8024598174347933,0.04446385895163564,0.043621302849781926,0.008614910943158709,0.03592210022011609,0.9005366315548737
Guarded_Backbone54_k2_c0_0_c1_0,42,1,3984,0,0.8419205814779092,0.042332573710361344,0.042289620890099695,-0.0019065051573022367,0.02803411377742432,0.9183349731902122
Guarded_Backbone54_k2_c0_0_c1_0,7,0,10624,0,0.7987991037037352,0.04487395849214123,0.04394209294643653,0.009097506155048583,0.03625241107815204,0.8990639832779755
Guarded_Backbone54_k2_c0_0_c1_0,7,1,3984,0,0.8425511920307357,0.042248052763575614,0.04221380793283462,-0.0017007004802781084,0.02788658155736431,0.9186543795243056
Guarded_Backbone54_k2_c0_0_c1_0,13,0,10624,0,0.7993536401460949,0.04481207652367781,0.04384298212267861,0.009269040994322937,0.03626343812564114,0.8992695541497289
Guarded_Backbone54_k2_c0_0_c1_0,13,1,3984,0,0.8411878538176905,0.04243056998082405,0.04238935832853701,-0.0018696441887420744,0.028084331278759974,0.9179972779855285
Guarded_Backbone54_k2_c0_0_c1_0,21,0,10624,0,0.7950373446597554,0.04529150954691595,0.04446634751792128,0.008606089440264688,0.03648408332089059,0.8965959484965088
Guarded_Backbone54_k2_c0_0_c1_0,21,1,3984,0,0.8423783853655651,0.042271230909800686,0.04222749295742001,-0.0019224466600486854,0.02787684816098914,0.9187586270628245
Guarded_Backbone54_k2_c0_0_c1_0,55,0,10624,0,0.7997799518526012,0.04476444528056491,0.043855556677222976,0.008974726168946501,0.03620223204624809,0.8993006641217075
Guarded_Backbone54_k2_c0_0_c1_0,55,1,3984,0,0.8415152934975636,0.04238680562974911,0.0423480799285045,-0.0018114684273055444,0.027884082002733655,0.9182674302311193
Guarded_Backbone54_k2_c0_0_c1_0,99,0,10624,0,0.7956023848296145,0.04522903674130061,0.04433204817203704,0.008962994444833047,0.03650917372115548,0.8970613995280056
Guarded_Backbone54_k2_c0_0_c1_0,99,1,3984,0,0.8426345601994054,0.04223686624144228,0.04220841571994165,-0.0015500039709850741,0.027808990654122876,0.9187594683423104
Guarded_Backbone54_k2_c0_0_c1_0,123,0,10624,0,0.7967737053956453,0.04509925582970997,0.04419595226528669,0.00898112909149673,0.0364013067127165,0.8975971953294765
Guarded_Backbone54_k2_c0_0_c1_0,123,1,3984,0,0.8432718883884601,0.042151250060437774,0.042102162733535876,-0.0020336604476702325,0.027861056958313327,0.9191111642276362
Guarded_Backbone54_k2_c0_0_c1_0,2024,0,10624,0,0.8013067462309756,0.044593441183052175,0.043772412494129484,0.008517681667573078,0.036080228787166886,0.8996863059847485
Guarded_Backbone54_k2_c0_0_c1_0,2024,1,3984,0,0.8424739236417872,0.042258418159813724,0.04222418206021983,-0.0017006924222458487,0.027938448881613696,0.9186683980810952
Guarded_Backbone54_k2_c0_0_c1_0,3141,0,10624,0,0.8003870817656187,0.04469652384051844,0.04391088700092134,0.008343455292524228,0.03597954831665078,0.8990593919656592
Guarded_Backbone54_k2_c0_0_c1_0,3141,1,3984,0,0.8392150841531844,0.04269329357145841,0.04264018332585817,-0.002128868693916651,0.02811191380704963,0.9171586663421963
Guarded_Backbone54_k2_c0_0_c1_0,2718,0,10624,0,0.7985934185929323,0.044896889670868245,0.04399640608264941,0.008946896329382925,0.036293586842605925,0.8985316333621525
Guarded_Backbone54_k2_c0_0_c1_0,2718,1,3984,0,0.8429266153150617,0.042197654259574134,0.04216836057959822,-0.0015720658508923341,0.027962849410817947,0.9188172189371169
Guarded_Backbone54_k2_c0_0_c1_0,808,0,10624,0,0.7967782892531423,0.04509874721017313,0.04423079058804255,0.00880534859524739,0.036391461933973246,0.8975552328896186
Guarded_Backbone54_k2_c0_0_c1_0,808,1,3984,0,0.8399920072337363,0.04259002029092886,0.042561351239792336,-0.0015624368866483044,0.02813820453960897,0.9173739463589202
Guarded_Backbone54_k2_c0_0_c1_0,1618,0,10624,0,0.7964715978483089,0.04513276469683468,0.044262674958391514,0.008819413512679135,0.03645538973083183,0.8972800545423704
Guarded_Backbone54_k2_c0_0_c1_0,1618,1,3984,0,0.8396113405384102,0.042640652046290764,0.04259869930724322,-0.001891037880085074,0.027951496084927852,0.9174009285468311
Guarded_Backbone54_k2_c0_0_c1_0,2357,0,10624,0,0.8005013747178288,0.04468372599866347,0.04369897040176009,0.009329274084821931,0.03619126359978874,0.899946698564305
Guarded_Backbone54_k2_c0_0_c1_0,2357,1,3984,0,0.8447498416270103,0.04195203519167121,0.0419062148640955,-0.0019602072562565757,0.027752008216716948,0.9198680911382406
Guarded_Backbone54_k2_c0_0_c1_0,3333,0,10624,0,0.7958185808081256,0.04520511052546061,0.04424582390142091,0.009263319324278992,0.03657524128927342,0.897464469414209
Guarded_Backbone54_k2_c0_0_c1_0,3333,1,3984,0,0.8440979453157832,0.042040021343810824,0.041992221406134844,-0.002004179624240397,0.027651881784084963,0.9195796390829527
Guarded_Backbone54_k2_c0_0_c1_0,4321,0,10624,0,0.7973415312762652,0.045036206809255505,0.044240338583590506,0.008429256537518906,0.03629871076263776,0.8975395580456136
Guarded_Backbone54_k2_c0_0_c1_0,4321,1,3984,0,0.8420499923427951,0.04231524249583238,0.04228114132457433,-0.0016984804304057337,0.027895048146372163,0.9184433600491237
Guarded_Backbone54_k2_c0_0_c1_0,5555,0,10624,0,0.7992659657880351,0.04482186598845991,0.04383877297956186,0.009336040613337968,0.03627181157193195,0.8993025785311703
Guarded_Backbone54_k2_c0_0_c1_0,5555,1,3984,0,0.840563012130093,0.04251395894921452,0.04246922586380246,-0.0019497589760863378,0.02805647171687498,0.9176957732343145
Guarded_Backbone54_k2_c0_0_c1_0,6789,0,10624,0,0.8019757107930348,0.04451830882975281,0.04359371583580559,0.009025949295685202,0.036033460350409816,0.9005006666709476
Guarded_Backbone54_k2_c0_0_c1_0,6789,1,3984,0,0.8408758109529344,0.042472234486853014,0.04242897938259636,-0.0019163535314338845,0.02809559508746555,0.9179392317828174
Guarded_Backbone54_k2_c0_0_c1_0,7777,0,10624,0,0.800729015627228,0.04465822520298653,0.04369736449688402,0.009213979287317783,0.03607456086370889,0.9000186462190721
Guarded_Backbone54_k2_c0_0_c1_0,7777,1,3984,0,0.8422122629199619,0.04229350054273731,0.042250615176166254,-0.001904128513002951,0.027932927991110156,0.9185786397547436
Guarded_Backbone54_k2_c0_0_c1_0,8888,0,10624,0,0.799034411885586,0.04484771035188887,0.043931342999546895,0.009019657757536164,0.03618629295399804,0.8990527031782277
Guarded_Backbone54_k2_c0_0_c1_0,8888,1,3984,0,0.8435102588611395,0.042119183583650424,0.04206808912210547,-0.002074006597829143,0.027923326140731425,0.9192394324795191
Guarded_Backbone54_k2_c0_0_c1_0,9091,0,10624,0,0.7998840538082839,0.044752806405648375,0.04386589808946157,0.008865476072181027,0.03619805867939983,0.8991212252418375
Guarded_Backbone54_k2_c0_0_c1_0,9091,1,3984,0,0.8401778807271366,0.042565275726403874,0.04252134955852016,-0.0019332690932521938,0.02813609818756349,0.9174874770115471
Guarded_Backbone54_k2_c0_0_c1_0,101,0,10624,0,0.7981616511783072,0.04494498798959804,0.044161552113723704,0.008355193611878635,0.03629661350192582,0.897930191695991
Guarded_Backbone54_k2_c0_0_c1_0,101,1,3984,0,0.8417150360352075,0.04236008659290501,0.0423261059866577,-0.0016963750070753327,0.027966851134037084,0.9182709703345986
Guarded_Backbone54_k2_c0_0_c1_0,202,0,10624,0,0.798036808258284,0.04495888573546817,0.04408983709109387,0.00879702630754771,0.036282069860886605,0.898256682958379
Guarded_Backbone54_k2_c0_0_c1_0,202,1,3984,0,0.8434230912113433,0.04213091252861669,0.04209946615843132,-0.0016274949059973012,0.027745994270244573,0.9191848175381511
Guarded_Backbone54_k2_c0_0_c1_0,303,0,10624,0,0.7996056359020232,0.0447839274933667,0.043914982811118435,0.008779205341618261,0.03609845196933501,0.8991416728620748
Guarded_Backbone54_k2_c0_0_c1_0,303,1,3984,0,0.840514983303067,0.04252036192337927,0.04248038026855756,-0.0018434940558371118,0.028133789468624826,0.9176836212528304
Guarded_Backbone54_k2_c0_0_c1_0,404,0,10624,0,0.8007860753117376,0.04465183097883963,0.0438331914075406,0.008511012912266771,0.03606947728586266,0.8993581750272609
Guarded_Backbone54_k2_c0_0_c1_0,404,1,3984,0,0.8432181988578825,0.0421584692090193,0.04210775082142512,-0.0020673284230137033,0.027941815580352438,0.9190814743419988
Guarded_Backbone54_k2_c0_0_c1_0,505,0,10624,0,0.8004227633190917,0.04469252882682666,0.0436946387179689,0.009391521721366826,0.036190683357579995,0.8999724155777987
Guarded_Backbone54_k2_c0_0_c1_0,505,1,3984,0,0.8409530245833994,0.0424619285950704,0.04243006297412577,-0.0016447297725093015,0.02794068534537546,0.9178568906827381
Guarded_Backbone54_k2_c0_0_c1_0,606,0,10624,0,0.7971173097327712,0.045061113975183004,0.04417420432579183,0.008896272526605012,0.036405821739451776,0.8978205718305693
Guarded_Backbone54_k2_c0_0_c1_0,606,1,3984,0,0.8425318290422443,0.042250650507632,0.04221674802578962,-0.0016922335669323928,0.027920603146535848,0.9187205985253046
Guarded_Backbone54_k2_c0_0_c1_0,707,0,10624,0,0.7971568563629565,0.04505672202322434,0.04424186229286785,0.008530288408783573,0.03646165932537684,0.897392519805381
Guarded_Backbone54_k2_c0_0_c1_0,707,1,3984,0,0.8429303484319661,0.04219715280698,0.042159170834856916,-0.0017899775230349004,0.027808520622704336,0.9189460457796554
Guarded_Backbone54_k2_c0_0_c1_0,909,0,10624,0,0.7989118668491757,0.0448613819132398,0.04398837232255051,0.008807195216312132,0.03615717615892166,0.8987435069510465
Guarded_Backbone54_k2_c0_0_c1_0,909,1,3984,0,0.8411645165958064,0.04243368742264206,0.04239048072671126,-0.0019144116696290553,0.028038820941515653,0.9179626296731469
Guarded_Backbone54_k2_c0_0_c1_0,1111,0,10624,0,0.801377199116585,0.04458553448491184,0.0436316106825892,0.009173463606960622,0.03608020309975515,0.9003012909587088
Guarded_Backbone54_k2_c0_0_c1_0,1111,1,3984,0,0.8419662148188582,0.04232646312297191,0.04227466471970889,-0.002093371284913832,0.027738156540950538,0.9185101584814367
Guarded_Backbone54_k2_c0_0_c1_0,2222,0,10624,0,0.7996277725785726,0.04478145388413748,0.04392279028030355,0.008727376809190954,0.036069439383384125,0.8989841648338359
Guarded_Backbone54_k2_c0_0_c1_0,2222,1,3984,0,0.8417463937212568,0.04235589042651806,0.0423106984139049,-0.0019560811718304953,0.02802312298744702,0.9183322542568614
StationMean_Backbone54_k2_c0_0_c1_0,42,0,10624,0,0.8024598174347933,0.04446385895163564,0.043621302849781926,0.008614910943158709,0.03592210022011609,0.9005366315548737
StationMean_Backbone54_k2_c0_0_c1_0,42,1,3984,0,0.8419205814779092,0.042332573710361344,0.042289620890099695,-0.0019065051573022367,0.02803411377742432,0.9183349731902122
StationMean_Backbone54_k2_c0_0_c1_0,7,0,10624,0,0.7987991037037352,0.04487395849214123,0.04394209294643653,0.009097506155048583,0.03625241107815204,0.8990639832779755
StationMean_Backbone54_k2_c0_0_c1_0,7,1,3984,0,0.8425511920307357,0.042248052763575614,0.04221380793283462,-0.0017007004802781084,0.02788658155736431,0.9186543795243056
StationMean_Backbone54_k2_c0_0_c1_0,13,0,10624,0,0.7993536401460949,0.04481207652367781,0.04384298212267861,0.009269040994322937,0.03626343812564114,0.8992695541497289
StationMean_Backbone54_k2_c0_0_c1_0,13,1,3984,0,0.8411878538176905,0.04243056998082405,0.04238935832853701,-0.0018696441887420744,0.028084331278759974,0.9179972779855285
StationMean_Backbone54_k2_c0_0_c1_0,21,0,10624,0,0.7950373446597554,0.04529150954691595,0.04446634751792128,0.008606089440264688,0.03648408332089059,0.8965959484965088
StationMean_Backbone54_k2_c0_0_c1_0,21,1,3984,0,0.8423783853655651,0.042271230909800686,0.04222749295742001,-0.0019224466600486854,0.02787684816098914,0.9187586270628245
StationMean_Backbone54_k2_c0_0_c1_0,55,0,10624,0,0.7997799518526012,0.04476444528056491,0.043855556677222976,0.008974726168946501,0.03620223204624809,0.8993006641217075
StationMean_Backbone54_k2_c0_0_c1_0,55,1,3984,0,0.8415152934975636,0.04238680562974911,0.0423480799285045,-0.0018114684273055444,0.027884082002733655,0.9182674302311193
StationMean_Backbone54_k2_c0_0_c1_0,99,0,10624,0,0.7956023848296145,0.04522903674130061,0.04433204817203704,0.008962994444833047,0.03650917372115548,0.8970613995280056
StationMean_Backbone54_k2_c0_0_c1_0,99,1,3984,0,0.8426345601994054,0.04223686624144228,0.04220841571994165,-0.0015500039709850741,0.027808990654122876,0.9187594683423104
StationMean_Backbone54_k2_c0_0_c1_0,123,0,10624,0,0.7967737053956453,0.04509925582970997,0.04419595226528669,0.00898112909149673,0.0364013067127165,0.8975971953294765
StationMean_Backbone54_k2_c0_0_c1_0,123,1,3984,0,0.8432718883884601,0.042151250060437774,0.042102162733535876,-0.0020336604476702325,0.027861056958313327,0.9191111642276362
StationMean_Backbone54_k2_c0_0_c1_0,2024,0,10624,0,0.8013067462309756,0.044593441183052175,0.043772412494129484,0.008517681667573078,0.036080228787166886,0.8996863059847485
StationMean_Backbone54_k2_c0_0_c1_0,2024,1,3984,0,0.8424739236417872,0.042258418159813724,0.04222418206021983,-0.0017006924222458487,0.027938448881613696,0.9186683980810952
StationMean_Backbone54_k2_c0_0_c1_0,3141,0,10624,0,0.8003870817656187,0.04469652384051844,0.04391088700092134,0.008343455292524228,0.03597954831665078,0.8990593919656592
StationMean_Backbone54_k2_c0_0_c1_0,3141,1,3984,0,0.8392150841531844,0.04269329357145841,0.04264018332585817,-0.002128868693916651,0.02811191380704963,0.9171586663421963
StationMean_Backbone54_k2_c0_0_c1_0,2718,0,10624,0,0.7985934185929323,0.044896889670868245,0.04399640608264941,0.008946896329382925,0.036293586842605925,0.8985316333621525
StationMean_Backbone54_k2_c0_0_c1_0,2718,1,3984,0,0.8429266153150617,0.042197654259574134,0.04216836057959822,-0.0015720658508923341,0.027962849410817947,0.9188172189371169
StationMean_Backbone54_k2_c0_0_c1_0,808,0,10624,0,0.7967782892531423,0.04509874721017313,0.04423079058804255,0.00880534859524739,0.036391461933973246,0.8975552328896186
StationMean_Backbone54_k2_c0_0_c1_0,808,1,3984,0,0.8399920072337363,0.04259002029092886,0.042561351239792336,-0.0015624368866483044,0.02813820453960897,0.9173739463589202
StationMean_Backbone54_k2_c0_0_c1_0,1618,0,10624,0,0.7964715978483089,0.04513276469683468,0.044262674958391514,0.008819413512679135,0.03645538973083183,0.8972800545423704
StationMean_Backbone54_k2_c0_0_c1_0,1618,1,3984,0,0.8396113405384102,0.042640652046290764,0.04259869930724322,-0.001891037880085074,0.027951496084927852,0.9174009285468311
StationMean_Backbone54_k2_c0_0_c1_0,2357,0,10624,0,0.8005013747178288,0.04468372599866347,0.04369897040176009,0.009329274084821931,0.03619126359978874,0.899946698564305
StationMean_Backbone54_k2_c0_0_c1_0,2357,1,3984,0,0.8447498416270103,0.04195203519167121,0.0419062148640955,-0.0019602072562565757,0.027752008216716948,0.9198680911382406
StationMean_Backbone54_k2_c0_0_c1_0,3333,0,10624,0,0.7958185808081256,0.04520511052546061,0.04424582390142091,0.009263319324278992,0.03657524128927342,0.897464469414209
StationMean_Backbone54_k2_c0_0_c1_0,3333,1,3984,0,0.8440979453157832,0.042040021343810824,0.041992221406134844,-0.002004179624240397,0.027651881784084963,0.9195796390829527
StationMean_Backbone54_k2_c0_0_c1_0,4321,0,10624,0,0.7973415312762652,0.045036206809255505,0.044240338583590506,0.008429256537518906,0.03629871076263776,0.8975395580456136
StationMean_Backbone54_k2_c0_0_c1_0,4321,1,3984,0,0.8420499923427951,0.04231524249583238,0.04228114132457433,-0.0016984804304057337,0.027895048146372163,0.9184433600491237
StationMean_Backbone54_k2_c0_0_c1_0,5555,0,10624,0,0.7992659657880351,0.04482186598845991,0.04383877297956186,0.009336040613337968,0.03627181157193195,0.8993025785311703
StationMean_Backbone54_k2_c0_0_c1_0,5555,1,3984,0,0.840563012130093,0.04251395894921452,0.04246922586380246,-0.0019497589760863378,0.02805647171687498,0.9176957732343145
StationMean_Backbone54_k2_c0_0_c1_0,6789,0,10624,0,0.8019757107930348,0.04451830882975281,0.04359371583580559,0.009025949295685202,0.036033460350409816,0.9005006666709476
StationMean_Backbone54_k2_c0_0_c1_0,6789,1,3984,0,0.8408758109529344,0.042472234486853014,0.04242897938259636,-0.0019163535314338845,0.02809559508746555,0.9179392317828174
StationMean_Backbone54_k2_c0_0_c1_0,7777,0,10624,0,0.800729015627228,0.04465822520298653,0.04369736449688402,0.009213979287317783,0.03607456086370889,0.9000186462190721
StationMean_Backbone54_k2_c0_0_c1_0,7777,1,3984,0,0.8422122629199619,0.04229350054273731,0.042250615176166254,-0.001904128513002951,0.027932927991110156,0.9185786397547436
StationMean_Backbone54_k2_c0_0_c1_0,8888,0,10624,0,0.799034411885586,0.04484771035188887,0.043931342999546895,0.009019657757536164,0.03618629295399804,0.8990527031782277
StationMean_Backbone54_k2_c0_0_c1_0,8888,1,3984,0,0.8435102588611395,0.042119183583650424,0.04206808912210547,-0.002074006597829143,0.027923326140731425,0.9192394324795191
StationMean_Backbone54_k2_c0_0_c1_0,9091,0,10624,0,0.7998840538082839,0.044752806405648375,0.04386589808946157,0.008865476072181027,0.03619805867939983,0.8991212252418375
StationMean_Backbone54_k2_c0_0_c1_0,9091,1,3984,0,0.8401778807271366,0.042565275726403874,0.04252134955852016,-0.0019332690932521938,0.02813609818756349,0.9174874770115471
StationMean_Backbone54_k2_c0_0_c1_0,101,0,10624,0,0.7981616511783072,0.04494498798959804,0.044161552113723704,0.008355193611878635,0.03629661350192582,0.897930191695991
StationMean_Backbone54_k2_c0_0_c1_0,101,1,3984,0,0.8417150360352075,0.04236008659290501,0.0423261059866577,-0.0016963750070753327,0.027966851134037084,0.9182709703345986
StationMean_Backbone54_k2_c0_0_c1_0,202,0,10624,0,0.798036808258284,0.04495888573546817,0.04408983709109387,0.00879702630754771,0.036282069860886605,0.898256682958379
StationMean_Backbone54_k2_c0_0_c1_0,202,1,3984,0,0.8434230912113433,0.04213091252861669,0.04209946615843132,-0.0016274949059973012,0.027745994270244573,0.9191848175381511
StationMean_Backbone54_k2_c0_0_c1_0,303,0,10624,0,0.7996056359020232,0.0447839274933667,0.043914982811118435,0.008779205341618261,0.03609845196933501,0.8991416728620748
StationMean_Backbone54_k2_c0_0_c1_0,303,1,3984,0,0.840514983303067,0.04252036192337927,0.04248038026855756,-0.0018434940558371118,0.028133789468624826,0.9176836212528304
StationMean_Backbone54_k2_c0_0_c1_0,404,0,10624,0,0.8007860753117376,0.04465183097883963,0.0438331914075406,0.008511012912266771,0.03606947728586266,0.8993581750272609
StationMean_Backbone54_k2_c0_0_c1_0,404,1,3984,0,0.8432181988578825,0.0421584692090193,0.04210775082142512,-0.0020673284230137033,0.027941815580352438,0.9190814743419988
StationMean_Backbone54_k2_c0_0_c1_0,505,0,10624,0,0.8004227633190917,0.04469252882682666,0.0436946387179689,0.009391521721366826,0.036190683357579995,0.8999724155777987
StationMean_Backbone54_k2_c0_0_c1_0,505,1,3984,0,0.8409530245833994,0.0424619285950704,0.04243006297412577,-0.0016447297725093015,0.02794068534537546,0.9178568906827381
StationMean_Backbone54_k2_c0_0_c1_0,606,0,10624,0,0.7971173097327712,0.045061113975183004,0.04417420432579183,0.008896272526605012,0.036405821739451776,0.8978205718305693
StationMean_Backbone54_k2_c0_0_c1_0,606,1,3984,0,0.8425318290422443,0.042250650507632,0.04221674802578962,-0.0016922335669323928,0.027920603146535848,0.9187205985253046
StationMean_Backbone54_k2_c0_0_c1_0,707,0,10624,0,0.7971568563629565,0.04505672202322434,0.04424186229286785,0.008530288408783573,0.03646165932537684,0.897392519805381
StationMean_Backbone54_k2_c0_0_c1_0,707,1,3984,0,0.8429303484319661,0.04219715280698,0.042159170834856916,-0.0017899775230349004,0.027808520622704336,0.9189460457796554
StationMean_Backbone54_k2_c0_0_c1_0,909,0,10624,0,0.7989118668491757,0.0448613819132398,0.04398837232255051,0.008807195216312132,0.03615717615892166,0.8987435069510465
StationMean_Backbone54_k2_c0_0_c1_0,909,1,3984,0,0.8411645165958064,0.04243368742264206,0.04239048072671126,-0.0019144116696290553,0.028038820941515653,0.9179626296731469
StationMean_Backbone54_k2_c0_0_c1_0,1111,0,10624,0,0.801377199116585,0.04458553448491184,0.0436316106825892,0.009173463606960622,0.03608020309975515,0.9003012909587088
StationMean_Backbone54_k2_c0_0_c1_0,1111,1,3984,0,0.8419662148188582,0.04232646312297191,0.04227466471970889,-0.002093371284913832,0.027738156540950538,0.9185101584814367
StationMean_Backbone54_k2_c0_0_c1_0,2222,0,10624,0,0.7996277725785726,0.04478145388413748,0.04392279028030355,0.008727376809190954,0.036069439383384125,0.8989841648338359
StationMean_Backbone54_k2_c0_0_c1_0,2222,1,3984,0,0.8417463937212568,0.04235589042651806,0.0423106984139049,-0.0019560811718304953,0.02802312298744702,0.9183322542568614
Clustering_Backbone54_k2_c0_0_c1_0,42,0,10624,0,0.8024588231697312,0.044469273099387106,0.04363294242293469,0.008583856097625353,0.03592531897326537,0.9005030933917652
Clustering_Backbone54_k2_c0_0_c1_0,42,1,3984,0,0.8414916235636671,0.04237564685019402,0.04233867601095468,-0.0017697343336696176,0.028048909728981955,0.918102774201191
Clustering_Backbone54_k2_c0_0_c1_0,7,0,10624,0,0.7988242692542565,0.04487650286547657,0.04395072707703438,0.009068301871638587,0.03625403436146659,0.8990445574093768
Clustering_Backbone54_k2_c0_0_c1_0,7,1,3984,0,0.8421224799979358,0.04229123616436641,0.042262314693788355,-0.0015637816450560157,0.02790136979800492,0.9184251967954926
Clustering_Backbone54_k2_c0_0_c1_0,13,0,10624,0,0.7993838918215295,0.04481404157057497,0.043851469915130906,0.009238339037488845,0.036264628996870336,0.8992514070505104
Clustering_Backbone54_k2_c0_0_c1_0,13,1,3984,0,0.8408163703507798,0.04246581205945674,0.042430534507097994,-0.0017305881402192357,0.028096264703202367,0.9177966948267685
Clustering_Backbone54_k2_c0_0_c1_0,21,0,10624,0,0.7950536966392162,0.045295103542626426,0.044475313056138235,0.00857863237910036,0.036486544883459066,0.896574836423404
Clustering_Backbone54_k2_c0_0_c1_0,21,1,3984,0,0.8418834014367156,0.04232324548073748,0.042285633499184794,-0.0017839023502945442,0.02789446315934641,0.9184954588542582
Clustering_Backbone54_k2_c0_0_c1_0,55,0,10624,0,0.7997978503604057,0.04476778223725037,0.04386499043197882,0.008945218881853937,0.036204334004231696,0.8992778211086628
Clustering_Backbone54_k2_c0_0_c1_0,55,1,3984,0,0.8410495651003712,0.04243469568823146,0.04240173798262195,-0.0016721286451360357,0.027900250902489297,0.9180206609789139
Clustering_Backbone54_k2_c0_0_c1_0,99,0,10624,0,0.7956702202828431,0.045226923402315156,0.04433538670947285,0.008935775610453759,0.036507715712228155,0.8970679241124498
Clustering_Backbone54_k2_c0_0_c1_0,99,1,3984,0,0.8421514677227603,0.04228735346151439,0.04226381262146873,-0.0014108173079577942,0.027825995366043074,0.9185056779501369
Clustering_Backbone54_k2_c0_0_c1_0,123,0,10624,0,0.7968082892219184,0.04510079585511312,0.044203495458650544,0.008951691236947862,0.03640228631969357,0.8975835543176924
Clustering_Backbone54_k2_c0_0_c1_0,123,1,3984,0,0.8427801899846625,0.04220305262107189,0.042160510573370814,-0.001894465288584324,0.027878468555407068,0.9188452520707371
Clustering_Backbone54_k2_c0_0_c1_0,2024,0,10624,0,0.801362830075379,0.044592464127528035,0.043777167545064964,0.00848807744404971,0.036079617725347665,0.8996857665083628
Clustering_Backbone54_k2_c0_0_c1_0,2024,1,3984,0,0.8420126699325523,0.04230594122233461,0.04227708863058917,-0.0015621906506373896,0.027954542019336802,0.9184234523486148
Clustering_Backbone54_k2_c0_0_c1_0,3141,0,10624,0,0.8004074191073023,0.04469957656403447,0.043919889090618495,0.008312369534118999,0.03598137081831304,0.8990384705190558
Clustering_Backbone54_k2_c0_0_c1_0,3141,1,3984,0,0.8387974605752836,0.042734258358432545,0.04268805476173788,-0.0019866600373818757,0.02812556236919534,0.9169340188498815
Clustering_Backbone54_k2_c0_0_c1_0,2718,0,10624,0,0.7986186922266232,0.04489942616339475,0.0440047413980689,0.008918587572660735,0.03629525714330661,0.8985143070186293
Clustering_Backbone54_k2_c0_0_c1_0,2718,1,3984,0,0.8425005216303079,0.04224057211081764,0.04221634901311887,-0.001430317535277413,0.027977028993157235,0.9185907215918253
Clustering_Backbone54_k2_c0_0_c1_0,808,0,10624,0,0.796816910336363,0.04509983906596689,0.04423753326887902,0.00877702307510554,0.036392183723329925,0.8975451933596676
Clustering_Backbone54_k2_c0_0_c1_0,808,1,3984,0,0.8395324790071448,0.042636721575519385,0.04261302143410151,-0.001421418645285397,0.02815385884102754,0.9171329371467719
Clustering_Backbone54_k2_c0_0_c1_0,1618,0,10624,0,0.7965046556600599,0.04513448080024406,0.04426979361323037,0.008792424611538455,0.03645658127952715,0.8972685681666608
Clustering_Backbone54_k2_c0_0_c1_0,1618,1,3984,0,0.8390840731341765,0.04269625143795309,0.04266038583216954,-0.0017496763996065032,0.027970111816509918,0.9171240558606882
Clustering_Backbone54_k2_c0_0_c1_0,2357,0,10624,0,0.8005297886987583,0.044685871877354864,0.043707220843870166,0.009300859720721292,0.0361926647360849,0.8999298209193906
Clustering_Backbone54_k2_c0_0_c1_0,2357,1,3984,0,0.8442587057938062,0.04200414233797043,0.04196458625337839,-0.001822491188248991,0.027769626744079116,0.9196029116928316
Clustering_Backbone54_k2_c0_0_c1_0,3333,0,10624,0,0.7958556449017757,0.04520639754338089,0.04425314301138741,0.009234593248426702,0.03657608221058334,0.897451675246098
Clustering_Backbone54_k2_c0_0_c1_0,3333,1,3984,0,0.8436032591602326,0.04209243801979154,0.04205114011609589,-0.0018641226854644354,0.02766934534102364,0.9193132160863869
Clustering_Backbone54_k2_c0_0_c1_0,4321,0,10624,0,0.797376744476619,0.04503766399633099,0.044247274991799444,0.008400585339515812,0.03629966113030081,0.8975284950087703
Clustering_Backbone54_k2_c0_0_c1_0,4321,1,3984,0,0.8416013124639843,0.04236098219138519,0.04233236437344436,-0.0015568361419211216,0.027910213759126626,0.9182051080103252
Clustering_Backbone54_k2_c0_0_c1_0,5555,0,10624,0,0.7993092533021419,0.04482237724882273,0.0438456590677263,0.009306109990349986,0.03627212945846247,0.8992920738284835
Clustering_Backbone54_k2_c0_0_c1_0,5555,1,3984,0,0.8400557636749497,0.042567145621993985,0.04252870672306896,-0.0018085880866661646,0.028074250214772962,0.9174240372747109
Clustering_Backbone54_k2_c0_0_c1_0,6789,0,10624,0,0.802010273497499,0.04451973186443685,0.04360160436211101,0.008994810855782126,0.03603430507975989,0.9004852449119735
Clustering_Backbone54_k2_c0_0_c1_0,6789,1,3984,0,0.8403398432190511,0.042529326724061324,0.04249229229677993,-0.0017744652622617492,0.028114564843529536,0.9176547471702614
Clustering_Backbone54_k2_c0_0_c1_0,7777,0,10624,0,0.8007469335086416,0.04466154256196105,0.0437068916311579,0.009184824873457216,0.03607667075021153,0.8999954959242262
Clustering_Backbone54_k2_c0_0_c1_0,7777,1,3984,0,0.8417801028536186,0.04233706824669134,0.04230035220749417,-0.001762824678447468,0.02794740044779732,0.9183465761281192
Clustering_Backbone54_k2_c0_0_c1_0,8888,0,10624,0,0.7990877756588061,0.044847102895896794,0.04393635165279742,0.008992198930010398,0.036185881023909856,0.8990508275100217
