split,n,dropped_nonfinite,r2,rmse,rel_rmse,mae,bias_me,model,n_features
train,15704,0,0.6802057362855257,0.061342916561171835,0.2959752097685744,0.049216716685626716,8.625013308983004e-18,linear,40
val,7149,0,0.5235953893123884,0.07922959281725576,0.3940032394983418,0.0601134642688749,0.032443481233959036,linear,40
test,8902,0,0.22227631551851668,0.09286422286937944,0.4977183391867377,0.07318730623041857,0.05386685250554067,linear,40
train,15704,0,0.9704787066776194,0.018637891365696484,0.08992650033366034,0.012898562183038217,1.4854174558671134e-05,xgb,40
val,7149,0,0.677605524435422,0.06517683116003059,0.3241198358360815,0.043754554661019296,0.007413064930055701,xgb,40
test,8902,0,0.5608287254825481,0.06978349701124452,0.37401407304009016,0.05223201916788659,0.023758066286202046,xgb,40
train,15704,0,0.9896887491371819,0.011015006621428262,0.05314662357353663,0.006281116086649915,4.90420766124815e-05,rf,40
val,7149,0,0.6811017563706172,0.06482246018582613,0.32235757369568674,0.04353102410119625,0.00752266806049534,rf,40
test,8902,0,0.6227254599474339,0.06467918149994621,0.34665680497204293,0.048295797623618485,0.01983931651071291,rf,40
