config_id,seed,year,r2,rmse,ubrmse,bias,mae,pearson
Guarded_Backbone54_k2_c0_0_c1_0,55,2023,0.8221722240753706,0.043627939393338123,0.04063178930045365,0.015888826072190627,0.03358228782093738,0.9200481824321842
Guarded_Backbone54_k2_c0_0_c1_0,55,2024,0.7783475253362557,0.04487442498430682,0.044849291640895676,0.0015016847146007263,0.03486994524149297,0.8887359926716744
Guarded_Backbone54_k2_c0_0_c1_0,55,2025,0.8276840637358285,0.04382911890513796,0.04382712473296971,-0.00041809286221662433,0.03324428016819006,0.9100695440774172
Guarded_Backbone54_k2_c0_0_c1_0,99,2023,0.8180805856135662,0.044127002510394704,0.04091156888932553,0.016535896757247606,0.03386589701093879,0.9189188107810181
Guarded_Backbone54_k2_c0_0_c1_0,99,2024,0.7797167284019408,0.04473560997550485,0.04471820903097644,0.001247630130442094,0.03486638091611923,0.8893651404408383
Guarded_Backbone54_k2_c0_0_c1_0,99,2025,0.8228439160467952,0.044440409681157145,0.04443519081507535,-0.0006810505538718467,0.033597582533541226,0.9073491896101392
Guarded_Backbone54_k2_c0_0_c1_0,123,2023,0.8172799477458108,0.04422399865167067,0.04116686475268211,0.016157082136863333,0.03400170449215128,0.9177225188408171
Guarded_Backbone54_k2_c0_0_c1_0,123,2024,0.7796537059138356,0.04474200889041962,0.044722906325528604,0.0013072908430729285,0.034795285319842356,0.8892942619459748
Guarded_Backbone54_k2_c0_0_c1_0,123,2025,0.8270442557601728,0.04391041213464389,0.04390484612119691,-0.0006991286779284855,0.03329967869543513,0.9097560752577456
Guarded_Backbone54_k2_c0_0_c1_0,2024,2023,0.8212178937439245,0.043744849574618105,0.04074630800005864,0.015916979885340143,0.0336930416439043,0.9195578752531418
Guarded_Backbone54_k2_c0_0_c1_0,2024,2024,0.7814402913587067,0.044560253819108914,0.04454590007642195,0.0011309318303244001,0.03472036459479692,0.8900897512856668
Guarded_Backbone54_k2_c0_0_c1_0,2024,2025,0.8300693380389437,0.043524710656384,0.04351233829694174,-0.0010377155941988735,0.03303796059200127,0.9114691247030063
Guarded_Backbone54_k2_c0_0_c1_0,3141,2023,0.8196323326388999,0.04393840089936828,0.04105556506282563,0.015653231326652608,0.03368097169657904,0.9183159484857583
Guarded_Backbone54_k2_c0_0_c1_0,3141,2024,0.7796534271646577,0.04474203719085986,0.0447331031481073,0.0008940775856043435,0.034707176836849686,0.8895238799576781
Guarded_Backbone54_k2_c0_0_c1_0,3141,2025,0.828532381486206,0.043721099605728946,0.04370281379166885,-0.0012643644351178424,0.03297969559820256,0.9105971497939712
Guarded_Backbone54_k2_c0_0_c1_0,2718,2023,0.8179572682468854,0.044141956120221766,0.0409703590374337,0.016429910847699652,0.033978019018104114,0.9185685777918196
Guarded_Backbone54_k2_c0_0_c1_0,2718,2024,0.7808095626602812,0.04462450441524446,0.0446072085989014,0.0012423104765995915,0.03482212648337537,0.8897238032276427
Guarded_Backbone54_k2_c0_0_c1_0,2718,2025,0.8288537439281131,0.04368010962504618,0.04367589126566164,-0.0006070411898326194,0.033123374733694054,0.9108682577790715
Guarded_Backbone54_k2_c0_0_c1_0,808,2023,0.8195123779452741,0.04395300923098349,0.04082325725290622,0.016288913030707727,0.03376151546010174,0.9192482439495283
Guarded_Backbone54_k2_c0_0_c1_0,808,2024,0.7784717624235151,0.044861847075371115,0.04484159282249782,0.0013479154852201367,0.034908726103105435,0.8888282201592269
Guarded_Backbone54_k2_c0_0_c1_0,808,2025,0.8225252334291383,0.044480363213610985,0.04447114174422757,-0.000905684039595199,0.033686503799703164,0.9071728351562672
Guarded_Backbone54_k2_c0_0_c1_0,1618,2023,0.817807716992563,0.044160084088283334,0.041111792258514676,0.016122455271359498,0.033861282993460556,0.9180269861975817
Guarded_Backbone54_k2_c0_0_c1_0,1618,2024,0.7778303256552129,0.04492674904523663,0.044913042045801155,0.0011096999440246354,0.03497923860828014,0.8883193726169423
Guarded_Backbone54_k2_c0_0_c1_0,1618,2025,0.824087786228697,0.04428411960987735,0.04427876343495833,-0.0006887367370199848,0.033466532151068026,0.908029158925733
Guarded_Backbone54_k2_c0_0_c1_0,2357,2023,0.8210976326134353,0.04375955999719828,0.040662478888125464,0.01616978360464811,0.03382492251080625,0.9198837565448735
Guarded_Backbone54_k2_c0_0_c1_0,2357,2024,0.7833099489175563,0.04436925028281646,0.04434077074909751,0.0015894716213845485,0.034489585849985245,0.8908833656543773
Guarded_Backbone54_k2_c0_0_c1_0,2357,2025,0.8287344656351625,0.04369532813338742,0.04369515899917145,-0.00012157599073973911,0.03325808710731512,0.9107656868916622
Guarded_Backbone54_k2_c0_0_c1_0,3333,2023,0.8175374931937399,0.044192820612648245,0.04087199951668373,0.016807291548905572,0.03410853928152253,0.9189940841019643
Guarded_Backbone54_k2_c0_0_c1_0,3333,2024,0.7764751538418311,0.0450635609285021,0.04504792071913775,0.0011871657167812169,0.035090412599374864,0.8880663636760975
Guarded_Backbone54_k2_c0_0_c1_0,3333,2025,0.8285090517274841,0.04372407383497657,0.04371977616223827,-0.0006130294040781592,0.03305345252880598,0.9105292728921932
Guarded_Backbone54_k2_c0_0_c1_0,4321,2023,0.8193662884310262,0.04397079376072384,0.04095138796906441,0.01601294874016891,0.03369341947258992,0.9187095550505678
Guarded_Backbone54_k2_c0_0_c1_0,4321,2024,0.7789156167308527,0.044816881909141466,0.044804932161386146,0.0010348710410079676,0.03484552297941816,0.8890915645915599
Guarded_Backbone54_k2_c0_0_c1_0,4321,2025,0.8254575195720477,0.044111374430552915,0.04409350159826973,-0.0012555759458598354,0.03338884648858703,0.9088400076937195
Guarded_Backbone54_k2_c0_0_c1_0,5555,2023,0.8172705564043755,0.04422513513704641,0.04107484701077488,0.016392666681521183,0.034140571239024066,0.9181803088927339
Guarded_Backbone54_k2_c0_0_c1_0,5555,2024,0.7820101687258846,0.04450212221049587,0.04447191248798333,0.0016394758000842103,0.034687109885325154,0.8903891244832769
Guarded_Backbone54_k2_c0_0_c1_0,5555,2025,0.8277414827294516,0.04382181594281384,0.043819760923506104,-0.0004243879506074817,0.03312204658506336,0.9101538784966132
Guarded_Backbone54_k2_c0_0_c1_0,6789,2023,0.8202526152880317,0.04386278396579866,0.040827911698116955,0.016032013086355962,0.033834797297241544,0.9192299936087405
Guarded_Backbone54_k2_c0_0_c1_0,6789,2024,0.7836170813887031,0.044337795055435406,0.044314863641139436,0.0014258088388737452,0.03450578298582016,0.8914472350184267
Guarded_Backbone54_k2_c0_0_c1_0,6789,2025,0.8290396110935718,0.043656384584834194,0.04365385155082567,-0.00047027629902385065,0.033154282218518634,0.9108871878275515
Guarded_Backbone54_k2_c0_0_c1_0,7777,2023,0.8183323846619686,0.04409645331161939,0.04101154858599914,0.016203397089563063,0.03393523125356827,0.9184825593868662
Guarded_Backbone54_k2_c0_0_c1_0,7777,2024,0.7834209120639601,0.04435788847353602,0.04432472069734964,0.0017150524576828793,0.03453465930299632,0.890983473312861
Guarded_Backbone54_k2_c0_0_c1_0,7777,2025,0.8299443746596671,0.04354071128658287,0.04353727645468383,-0.0005468987566251109,0.032949202282697605,0.9113068801974193
Guarded_Backbone54_k2_c0_0_c1_0,8888,2023,0.8197559459060073,0.04392334193600339,0.0407946310781578,0.016280603245091257,0.03383500296654909,0.919465043577655
Guarded_Backbone54_k2_c0_0_c1_0,8888,2024,0.780423939853475,0.04466374121972111,0.044648760037428986,0.0011567224655460139,0.034731537627187226,0.8897583181258858
Guarded_Backbone54_k2_c0_0_c1_0,8888,2025,0.8286779214458884,0.043702540655793765,0.04369829120177211,-0.000609430731447792,0.03310209448250389,0.9105971710180435
Guarded_Backbone54_k2_c0_0_c1_0,9091,2023,0.8174985814280843,0.04419753261907104,0.041116269223808365,0.01621339861747554,0.034038261321270864,0.917958640405518
Guarded_Backbone54_k2_c0_0_c1_0,9091,2024,0.7812043662608597,0.04458429769891493,0.04456748891115842,0.0012241460122231977,0.034673378246266075,0.8899103102171847
Guarded_Backbone54_k2_c0_0_c1_0,9091,2025,0.8292783304889624,0.04362589428709986,0.04361739746773643,-0.0008609822824612719,0.03315311769353864,0.9111202829135797
Guarded_Backbone54_k2_c0_0_c1_0,101,2023,0.8229150108807385,0.04353672707101791,0.04050325361064504,0.01596662303081254,0.033519480563185704,0.9205933331628557
Guarded_Backbone54_k2_c0_0_c1_0,101,2024,0.7790970797549499,0.04479848559306122,0.04479179254545168,0.0007743590878479287,0.03479414235538521,0.8890204791770656
Guarded_Backbone54_k2_c0_0_c1_0,101,2025,0.8226739207524578,0.044461726615074706,0.04444888481758158,-0.0010685373493743615,0.03372213102958474,0.9072692557857422
Guarded_Backbone54_k2_c0_0_c1_0,202,2023,0.8187045929091218,0.04405125681600515,0.040875623603557676,0.01642244263469716,0.03383132464862337,0.9190601372058396
Guarded_Backbone54_k2_c0_0_c1_0,202,2024,0.7797589720518846,0.04473132030329286,0.04472017218668867,0.0009986068639348358,0.0347800633700031,0.8894724944676545
Guarded_Backbone54_k2_c0_0_c1_0,202,2025,0.8282443036074914,0.043757811481761555,0.04375174555618592,-0.0007285783829821627,0.033121196078591195,0.9103457686901612
Guarded_Backbone54_k2_c0_0_c1_0,303,2023,0.8187165090031095,0.044049809102710565,0.0409414559990911,0.016253703044528955,0.03385521149099229,0.9188219739531153
Guarded_Backbone54_k2_c0_0_c1_0,303,2024,0.7805946613964208,0.04464637469643584,0.04463547357969907,0.0009865454123012007,0.03469425048769849,0.8901716283714131
Guarded_Backbone54_k2_c0_0_c1_0,303,2025,0.828160623707081,0.04376846965351595,0.04376195744530376,-0.0007549942822092971,0.03309997283884474,0.9103068139984574
Guarded_Backbone54_k2_c0_0_c1_0,404,2023,0.8210646922686041,0.043763588419715165,0.04089470175172746,0.015584448659079563,0.03358851864745956,0.918913806387762
Guarded_Backbone54_k2_c0_0_c1_0,404,2024,0.7834059224367236,0.04435942347101716,0.04434498770919289,0.0011315987595256374,0.03457932566354246,0.8912108463210164
Guarded_Backbone54_k2_c0_0_c1_0,404,2025,0.8278666989632116,0.04380588581531581,0.043794612762450294,-0.0009937429504217755,0.033310048086022004,0.9103179800249539
Guarded_Backbone54_k2_c0_0_c1_0,505,2023,0.8187662100175869,0.04404377030054088,0.04094909201711619,0.016218062931822593,0.0340446507745285,0.9186710964835839
Guarded_Backbone54_k2_c0_0_c1_0,505,2024,0.7815856528584606,0.0445454331032397,0.04450964798703607,0.0017851740602359163,0.03461229001029074,0.8902320501249692
Guarded_Backbone54_k2_c0_0_c1_0,505,2025,0.8293663519745412,0.043614646414680096,0.043614634384011926,3.2394853482898344e-05,0.033019035216340316,0.9110723409598345
Guarded_Backbone54_k2_c0_0_c1_0,606,2023,0.8199557759097961,0.04389898708080482,0.04082763695132554,0.016131494899463777,0.03376457249505949,0.9192466123415106
Guarded_Backbone54_k2_c0_0_c1_0,606,2024,0.776223322558355,0.04508893891219396,0.045066912918895335,0.0014091742930751735,0.03517879777763352,0.8876389643359607
Guarded_Backbone54_k2_c0_0_c1_0,606,2025,0.8273640689730197,0.04386979588377585,0.04386446238494406,-0.0006840545036642981,0.033192094387895166,0.9098813327161362
Guarded_Backbone54_k2_c0_0_c1_0,707,2023,0.8210155939227834,0.04376959218847488,0.04077242962353727,0.01591810864830058,0.03371316220840632,0.9194328987584158
Guarded_Backbone54_k2_c0_0_c1_0,707,2024,0.7778466743138119,0.044925096016764324,0.04491192140470652,0.0010879190470607994,0.0350151983515885,0.8881284173702543
Guarded_Backbone54_k2_c0_0_c1_0,707,2025,0.8250105183792253,0.04416782266250436,0.04415559905904149,-0.0010390526856747528,0.033485095034114606,0.90866511644322
Guarded_Backbone54_k2_c0_0_c1_0,909,2023,0.8191886412915595,0.043992410340690805,0.040960544956051864,0.01604886053547022,0.03381031258710408,0.9187176625402877
Guarded_Backbone54_k2_c0_0_c1_0,909,2024,0.7779206450214446,0.04491761600761663,0.04489705216324981,0.0013590198152061202,0.03493159315409219,0.8883899714377149
Guarded_Backbone54_k2_c0_0_c1_0,909,2025,0.8292981257783955,0.0436233649882666,0.043612992755393015,-0.0009512285832334876,0.032926695752002674,0.9109558426729266
Guarded_Backbone54_k2_c0_0_c1_0,1111,2023,0.8170598089557937,0.04425063088749028,0.041120981581240015,0.016345739742704465,0.03408414064615787,0.9179913398993418
Guarded_Backbone54_k2_c0_0_c1_0,1111,2024,0.7853511256103249,0.044159781120027296,0.0441368524334822,0.001422858332279004,0.034378149500841955,0.8920896775820252
Guarded_Backbone54_k2_c0_0_c1_0,1111,2025,0.8307425869472029,0.04343840473280685,0.04343362805468508,-0.0006441736865240088,0.03279042017662439,0.9117841757281712
Guarded_Backbone54_k2_c0_0_c1_0,2222,2023,0.8196102642400633,0.04394108879934379,0.04098634110391331,0.015841058291209017,0.0335534529087641,0.9186123729967568
Guarded_Backbone54_k2_c0_0_c1_0,2222,2024,0.7817061597796311,0.044533142762189545,0.04451890936495608,0.0011258389016111758,0.034666717174915054,0.8903597554005857
Guarded_Backbone54_k2_c0_0_c1_0,2222,2025,0.8272481508725044,0.043884521816033334,0.04387960564827207,-0.0006568585647122386,0.033322860597459224,0.9098789134018183
StationMean_Backbone54_k2_c0_0_c1_0,42,2023,0.8213003603036068,0.043734759349637393,0.04067030371359501,0.016082772497757827,0.0338313783123416,0.9199667412060052
StationMean_Backbone54_k2_c0_0_c1_0,42,2024,0.78510121989395,0.04418548023334337,0.0441732287721394,0.0010404437973354135,0.0343480524627003,0.8921134346579941
StationMean_Backbone54_k2_c0_0_c1_0,42,2025,0.8284363843177923,0.04373333665234955,0.04372001779336162,-0.001079249227881801,0.0330145170119592,0.9105081669407412
StationMean_Backbone54_k2_c0_0_c1_0,7,2023,0.8196640331705837,0.043934539531373044,0.040737828729232685,0.016452144974485383,0.033785939833493886,0.9196623760449226
StationMean_Backbone54_k2_c0_0_c1_0,7,2024,0.779669257542426,0.04474042995898075,0.044718703095495,0.001394154357102479,0.03486117238460642,0.8896113457652544
StationMean_Backbone54_k2_c0_0_c1_0,7,2025,0.828093608475613,0.04377700340250409,0.04377339469825111,-0.0005620885108023056,0.033135582832702036,0.9102154979997185
StationMean_Backbone54_k2_c0_0_c1_0,13,2023,0.8173593734328756,0.04421438584993516,0.04107805731690767,0.01635558385248887,0.034095549808515,0.9181617529525082
StationMean_Backbone54_k2_c0_0_c1_0,13,2024,0.7824686903962217,0.044455294501374656,0.044429335350614815,0.0015190028000501594,0.03458408721236074,0.8903345595275232
StationMean_Backbone54_k2_c0_0_c1_0,13,2025,0.8279749100701337,0.043792114428283554,0.043790895546167725,-0.000326731333833277,0.033305241769730244,0.9102362467053505
StationMean_Backbone54_k2_c0_0_c1_0,21,2023,0.8211885308355769,0.04374844172178501,0.040711441102931366,0.016015764621365104,0.033534676330321284,0.9198383126263839
StationMean_Backbone54_k2_c0_0_c1_0,21,2024,0.7749806010021146,0.045213964046215686,0.04519799652917284,0.001201521752347874,0.03515941878654842,0.8873157701531587
StationMean_Backbone54_k2_c0_0_c1_0,21,2025,0.8223737745210407,0.04449933918028257,0.04448238075765137,-0.0012284093833730845,0.03364658666829494,0.9070537937228652
StationMean_Backbone54_k2_c0_0_c1_0,55,2023,0.8221722240753706,0.043627939393338123,0.04063178930045365,0.015888826072190627,0.03358228782093738,0.9200481824321842
StationMean_Backbone54_k2_c0_0_c1_0,55,2024,0.7783475253362557,0.04487442498430682,0.044849291640895676,0.0015016847146007263,0.03486994524149297,0.8887359926716744
StationMean_Backbone54_k2_c0_0_c1_0,55,2025,0.8276840637358285,0.04382911890513796,0.04382712473296971,-0.00041809286221662433,0.03324428016819006,0.9100695440774172
StationMean_Backbone54_k2_c0_0_c1_0,99,2023,0.8180805856135662,0.044127002510394704,0.04091156888932553,0.016535896757247606,0.03386589701093879,0.9189188107810181
StationMean_Backbone54_k2_c0_0_c1_0,99,2024,0.7797167284019408,0.04473560997550485,0.04471820903097644,0.001247630130442094,0.03486638091611923,0.8893651404408383
StationMean_Backbone54_k2_c0_0_c1_0,99,2025,0.8228439160467952,0.044440409681157145,0.04443519081507535,-0.0006810505538718467,0.033597582533541226,0.9073491896101392
StationMean_Backbone54_k2_c0_0_c1_0,123,2023,0.8172799477458108,0.04422399865167067,0.04116686475268211,0.016157082136863333,0.03400170449215128,0.9177225188408171
StationMean_Backbone54_k2_c0_0_c1_0,123,2024,0.7796537059138356,0.04474200889041962,0.044722906325528604,0.0013072908430729285,0.034795285319842356,0.8892942619459748
StationMean_Backbone54_k2_c0_0_c1_0,123,2025,0.8270442557601728,0.04391041213464389,0.04390484612119691,-0.0006991286779284855,0.03329967869543513,0.9097560752577456
StationMean_Backbone54_k2_c0_0_c1_0,2024,2023,0.8212178937439245,0.043744849574618105,0.04074630800005864,0.015916979885340143,0.0336930416439043,0.9195578752531418
StationMean_Backbone54_k2_c0_0_c1_0,2024,2024,0.7814402913587067,0.044560253819108914,0.04454590007642195,0.0011309318303244001,0.03472036459479692,0.8900897512856668
StationMean_Backbone54_k2_c0_0_c1_0,2024,2025,0.8300693380389437,0.043524710656384,0.04351233829694174,-0.0010377155941988735,0.03303796059200127,0.9114691247030063
StationMean_Backbone54_k2_c0_0_c1_0,3141,2023,0.8196323326388999,0.04393840089936828,0.04105556506282563,0.015653231326652608,0.03368097169657904,0.9183159484857583
StationMean_Backbone54_k2_c0_0_c1_0,3141,2024,0.7796534271646577,0.04474203719085986,0.0447331031481073,0.0008940775856043435,0.034707176836849686,0.8895238799576781
StationMean_Backbone54_k2_c0_0_c1_0,3141,2025,0.828532381486206,0.043721099605728946,0.04370281379166885,-0.0012643644351178424,0.03297969559820256,0.9105971497939712
StationMean_Backbone54_k2_c0_0_c1_0,2718,2023,0.8179572682468854,0.044141956120221766,0.0409703590374337,0.016429910847699652,0.033978019018104114,0.9185685777918196
StationMean_Backbone54_k2_c0_0_c1_0,2718,2024,0.7808095626602812,0.04462450441524446,0.0446072085989014,0.0012423104765995915,0.03482212648337537,0.8897238032276427
StationMean_Backbone54_k2_c0_0_c1_0,2718,2025,0.8288537439281131,0.04368010962504618,0.04367589126566164,-0.0006070411898326194,0.033123374733694054,0.9108682577790715
StationMean_Backbone54_k2_c0_0_c1_0,808,2023,0.8195123779452741,0.04395300923098349,0.04082325725290622,0.016288913030707727,0.03376151546010174,0.9192482439495283
StationMean_Backbone54_k2_c0_0_c1_0,808,2024,0.7784717624235151,0.044861847075371115,0.04484159282249782,0.0013479154852201367,0.034908726103105435,0.8888282201592269
StationMean_Backbone54_k2_c0_0_c1_0,808,2025,0.8225252334291383,0.044480363213610985,0.04447114174422757,-0.000905684039595199,0.033686503799703164,0.9071728351562672
StationMean_Backbone54_k2_c0_0_c1_0,1618,2023,0.817807716992563,0.044160084088283334,0.041111792258514676,0.016122455271359498,0.033861282993460556,0.9180269861975817
StationMean_Backbone54_k2_c0_0_c1_0,1618,2024,0.7778303256552129,0.04492674904523663,0.044913042045801155,0.0011096999440246354,0.03497923860828014,0.8883193726169423
StationMean_Backbone54_k2_c0_0_c1_0,1618,2025,0.824087786228697,0.04428411960987735,0.04427876343495833,-0.0006887367370199848,0.033466532151068026,0.908029158925733
StationMean_Backbone54_k2_c0_0_c1_0,2357,2023,0.8210976326134353,0.04375955999719828,0.040662478888125464,0.01616978360464811,0.03382492251080625,0.9198837565448735
StationMean_Backbone54_k2_c0_0_c1_0,2357,2024,0.7833099489175563,0.04436925028281646,0.04434077074909751,0.0015894716213845485,0.034489585849985245,0.8908833656543773
StationMean_Backbone54_k2_c0_0_c1_0,2357,2025,0.8287344656351625,0.04369532813338742,0.04369515899917145,-0.00012157599073973911,0.03325808710731512,0.9107656868916622
StationMean_Backbone54_k2_c0_0_c1_0,3333,2023,0.8175374931937399,0.044192820612648245,0.04087199951668373,0.016807291548905572,0.03410853928152253,0.9189940841019643
StationMean_Backbone54_k2_c0_0_c1_0,3333,2024,0.7764751538418311,0.0450635609285021,0.04504792071913775,0.0011871657167812169,0.035090412599374864,0.8880663636760975
StationMean_Backbone54_k2_c0_0_c1_0,3333,2025,0.8285090517274841,0.04372407383497657,0.04371977616223827,-0.0006130294040781592,0.03305345252880598,0.9105292728921932
StationMean_Backbone54_k2_c0_0_c1_0,4321,2023,0.8193662884310262,0.04397079376072384,0.04095138796906441,0.01601294874016891,0.03369341947258992,0.9187095550505678
StationMean_Backbone54_k2_c0_0_c1_0,4321,2024,0.7789156167308527,0.044816881909141466,0.044804932161386146,0.0010348710410079676,0.03484552297941816,0.8890915645915599
StationMean_Backbone54_k2_c0_0_c1_0,4321,2025,0.8254575195720477,0.044111374430552915,0.04409350159826973,-0.0012555759458598354,0.03338884648858703,0.9088400076937195
StationMean_Backbone54_k2_c0_0_c1_0,5555,2023,0.8172705564043755,0.04422513513704641,0.04107484701077488,0.016392666681521183,0.034140571239024066,0.9181803088927339
StationMean_Backbone54_k2_c0_0_c1_0,5555,2024,0.7820101687258846,0.04450212221049587,0.04447191248798333,0.0016394758000842103,0.034687109885325154,0.8903891244832769
StationMean_Backbone54_k2_c0_0_c1_0,5555,2025,0.8277414827294516,0.04382181594281384,0.043819760923506104,-0.0004243879506074817,0.03312204658506336,0.9101538784966132
StationMean_Backbone54_k2_c0_0_c1_0,6789,2023,0.8202526152880317,0.04386278396579866,0.040827911698116955,0.016032013086355962,0.033834797297241544,0.9192299936087405
StationMean_Backbone54_k2_c0_0_c1_0,6789,2024,0.7836170813887031,0.044337795055435406,0.044314863641139436,0.0014258088388737452,0.03450578298582016,0.8914472350184267
StationMean_Backbone54_k2_c0_0_c1_0,6789,2025,0.8290396110935718,0.043656384584834194,0.04365385155082567,-0.00047027629902385065,0.033154282218518634,0.9108871878275515
StationMean_Backbone54_k2_c0_0_c1_0,7777,2023,0.8183323846619686,0.04409645331161939,0.04101154858599914,0.016203397089563063,0.03393523125356827,0.9184825593868662
StationMean_Backbone54_k2_c0_0_c1_0,7777,2024,0.7834209120639601,0.04435788847353602,0.04432472069734964,0.0017150524576828793,0.03453465930299632,0.890983473312861
StationMean_Backbone54_k2_c0_0_c1_0,7777,2025,0.8299443746596671,0.04354071128658287,0.04353727645468383,-0.0005468987566251109,0.032949202282697605,0.9113068801974193
StationMean_Backbone54_k2_c0_0_c1_0,8888,2023,0.8197559459060073,0.04392334193600339,0.0407946310781578,0.016280603245091257,0.03383500296654909,0.919465043577655
StationMean_Backbone54_k2_c0_0_c1_0,8888,2024,0.780423939853475,0.04466374121972111,0.044648760037428986,0.0011567224655460139,0.034731537627187226,0.8897583181258858
StationMean_Backbone54_k2_c0_0_c1_0,8888,2025,0.8286779214458884,0.043702540655793765,0.04369829120177211,-0.000609430731447792,0.03310209448250389,0.9105971710180435
StationMean_Backbone54_k2_c0_0_c1_0,9091,2023,0.8174985814280843,0.04419753261907104,0.041116269223808365,0.01621339861747554,0.034038261321270864,0.917958640405518
StationMean_Backbone54_k2_c0_0_c1_0,9091,2024,0.7812043662608597,0.04458429769891493,0.04456748891115842,0.0012241460122231977,0.034673378246266075,0.8899103102171847
StationMean_Backbone54_k2_c0_0_c1_0,9091,2025,0.8292783304889624,0.04362589428709986,0.04361739746773643,-0.0008609822824612719,0.03315311769353864,0.9111202829135797
StationMean_Backbone54_k2_c0_0_c1_0,101,2023,0.8229150108807385,0.04353672707101791,0.04050325361064504,0.01596662303081254,0.033519480563185704,0.9205933331628557
StationMean_Backbone54_k2_c0_0_c1_0,101,2024,0.7790970797549499,0.04479848559306122,0.04479179254545168,0.0007743590878479287,0.03479414235538521,0.8890204791770656
StationMean_Backbone54_k2_c0_0_c1_0,101,2025,0.8226739207524578,0.044461726615074706,0.04444888481758158,-0.0010685373493743615,0.03372213102958474,0.9072692557857422
StationMean_Backbone54_k2_c0_0_c1_0,202,2023,0.8187045929091218,0.04405125681600515,0.040875623603557676,0.01642244263469716,0.03383132464862337,0.9190601372058396
StationMean_Backbone54_k2_c0_0_c1_0,202,2024,0.7797589720518846,0.04473132030329286,0.04472017218668867,0.0009986068639348358,0.0347800633700031,0.8894724944676545
StationMean_Backbone54_k2_c0_0_c1_0,202,2025,0.8282443036074914,0.043757811481761555,0.04375174555618592,-0.0007285783829821627,0.033121196078591195,0.9103457686901612
StationMean_Backbone54_k2_c0_0_c1_0,303,2023,0.8187165090031095,0.044049809102710565,0.0409414559990911,0.016253703044528955,0.03385521149099229,0.9188219739531153
StationMean_Backbone54_k2_c0_0_c1_0,303,2024,0.7805946613964208,0.04464637469643584,0.04463547357969907,0.0009865454123012007,0.03469425048769849,0.8901716283714131
StationMean_Backbone54_k2_c0_0_c1_0,303,2025,0.828160623707081,0.04376846965351595,0.04376195744530376,-0.0007549942822092971,0.03309997283884474,0.9103068139984574
StationMean_Backbone54_k2_c0_0_c1_0,404,2023,0.8210646922686041,0.043763588419715165,0.04089470175172746,0.015584448659079563,0.03358851864745956,0.918913806387762
StationMean_Backbone54_k2_c0_0_c1_0,404,2024,0.7834059224367236,0.04435942347101716,0.04434498770919289,0.0011315987595256374,0.03457932566354246,0.8912108463210164
StationMean_Backbone54_k2_c0_0_c1_0,404,2025,0.8278666989632116,0.04380588581531581,0.043794612762450294,-0.0009937429504217755,0.033310048086022004,0.9103179800249539
StationMean_Backbone54_k2_c0_0_c1_0,505,2023,0.8187662100175869,0.04404377030054088,0.04094909201711619,0.016218062931822593,0.0340446507745285,0.9186710964835839
StationMean_Backbone54_k2_c0_0_c1_0,505,2024,0.7815856528584606,0.0445454331032397,0.04450964798703607,0.0017851740602359163,0.03461229001029074,0.8902320501249692
StationMean_Backbone54_k2_c0_0_c1_0,505,2025,0.8293663519745412,0.043614646414680096,0.043614634384011926,3.2394853482898344e-05,0.033019035216340316,0.9110723409598345
