config_id,seed,station,year,r2,rmse,ubrmse,bias,mae,pearson
Guarded_Backbone54_k2_c0_0_c1_0,21,CayusePass_WA,2024,0.704144288105863,0.060597171286746625,0.056135864691439136,0.02282064554958396,0.04685219822718146,0.8721221638893552
Guarded_Backbone54_k2_c0_0_c1_0,21,CayusePass_WA,2025,0.7448828423086307,0.05885020936321526,0.050422094370878565,-0.030347315224719375,0.04648817327136862,0.920257566743949
Guarded_Backbone54_k2_c0_0_c1_0,21,Darrington,2023,0.7430212640151199,0.052399879182257504,0.03836760675186642,0.03568857086588531,0.04336734932021764,0.9407309981942976
Guarded_Backbone54_k2_c0_0_c1_0,21,Darrington,2024,0.6493818806600008,0.041985769249261604,0.0385376391894975,0.016662988482032504,0.034945951628514695,0.8406269994555637
Guarded_Backbone54_k2_c0_0_c1_0,21,Darrington,2025,0.5858387156619627,0.06368512658397349,0.045518192898606966,0.044540874073842926,0.052511300465249156,0.9113220601158102
Guarded_Backbone54_k2_c0_0_c1_0,21,Paradise_WA,2023,0.5376098622748524,0.05859412289554196,0.04333138962254506,0.03944188016914341,0.048558970533495074,0.8804311665611247
Guarded_Backbone54_k2_c0_0_c1_0,21,Paradise_WA,2024,0.8388848112579464,0.038084774283427214,0.037745598867310104,0.005071469054200882,0.032079020598345054,0.9178755731987099
Guarded_Backbone54_k2_c0_0_c1_0,21,Paradise_WA,2025,0.8709333312971466,0.036998645599084855,0.028529725785891982,0.023557472758097192,0.026986924413785546,0.960874269935719
Guarded_Backbone54_k2_c0_0_c1_0,21,Quinault,2023,0.1507330840224438,0.0598448046657893,0.056456224989750996,0.019851833804288514,0.05205380572457061,0.9153684984901811
Guarded_Backbone54_k2_c0_0_c1_0,21,Quinault,2024,0.41458173538956167,0.04006744839415648,0.03864790296496041,-0.010570715076540315,0.03231725956974267,0.8883332401339026
Guarded_Backbone54_k2_c0_0_c1_0,21,Quinault,2025,0.7992327878544436,0.03257708951189159,0.03247067945033521,-0.0026309194399250896,0.02448582775625918,0.9087436805431205
Guarded_Backbone54_k2_c0_0_c1_0,21,SourdoughGulch_WA_985,2023,-0.08444727192417112,0.06986563919954059,0.0531829543385114,-0.04530762528083097,0.057678273863825076,0.7154387152906745
Guarded_Backbone54_k2_c0_0_c1_0,21,SourdoughGulch_WA_985,2024,0.6986335095993068,0.048318590753279246,0.04175596192769284,-0.024313079933976873,0.03934162790592903,0.8811748060110592
Guarded_Backbone54_k2_c0_0_c1_0,21,SourdoughGulch_WA_985,2025,0.1491176015936021,0.07580427489639732,0.07563157073236186,0.005114059163161682,0.057182239175864624,0.4861655641461425
Guarded_Backbone54_k2_c0_0_c1_0,21,Spokane,2023,0.6563635055303241,0.06690585945535128,0.050957027283571744,0.04335637669225305,0.056190908004040925,0.9218070545110137
