n_features,candidate_mean_nrmse,candidate_ucb,fold_id,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
150,0.4842230734176675,0.5037967553711582,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.027173331783760316,0.35642720494895613
150,0.4842230734176675,0.5037967553711582,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.06013717816716792,0.5453391340406327
150,0.4842230734176675,0.5037967553711582,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.0547280050064698,0.49628738440364334
150,0.4842230734176675,0.5037967553711582,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.0552162694161692,0.575420172565706
150,0.4842230734176675,0.5037967553711582,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.057162352889484645,0.5957007112526337
150,0.4842230734176675,0.5037967553711582,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.03676110832880285,0.46941778078523705
150,0.4842230734176675,0.5037967553711582,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.036457067417488456,0.46553535676851343
150,0.4842230734176675,0.5037967553711582,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.058522250594876334,0.47693797940644217
150,0.4842230734176675,0.5037967553711582,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.05926995908135844,0.4830315689574743
125,0.47968248479496434,0.4989817341855951,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.053551075561212996,0.48800790939917227
125,0.47968248479496434,0.4989817341855951,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.054405732700640176,0.49579635135844125
125,0.47968248479496434,0.4989817341855951,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.028249930167736713,0.3705487324784805
125,0.47968248479496434,0.4989817341855951,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.027622208521114626,0.36231503210739907
125,0.47968248479496434,0.4989817341855951,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.058669500258627744,0.532029859743309
125,0.47968248479496434,0.4989817341855951,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.053756659156534096,0.48747897468436097
125,0.47968248479496434,0.4989817341855951,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.0544998902176765,0.5679546366579425
125,0.47968248479496434,0.4989817341855951,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.056267886011582224,0.5863792867761333
125,0.47968248479496434,0.4989817341855951,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.035870613140721944,0.4580466798040038
125,0.47968248479496434,0.4989817341855951,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.035507405192416554,0.45340872744598176
125,0.47968248479496434,0.4989817341855951,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.05865812961858803,0.4780453508139671
125,0.47968248479496434,0.4989817341855951,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.05842903189721328,0.47617827627038045
100,0.4836346897569252,0.5027686070615541,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05357325423571412,0.48821002239994976
100,0.4836346897569252,0.5027686070615541,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05399673425246407,0.49206917173505954
100,0.4836346897569252,0.5027686070615541,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.03002272931125679,0.3938021873249117
100,0.4836346897569252,0.5027686070615541,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.026781258086697627,0.35128445200683905
