date,station_id,latitude,longitude,soil_moisture_5cm,LST_modis,NDVI_modis,s1_vv,s1_vh,s1_vv_dB,s1_vh_dB,s2_b2,s2_b3,s2_b4,s2_b8,s2_b11,s2_b12,elev,slope,aspect,SMAP_sm_am,SMAP_sm_pm,SMAP_qual_am,SMAP_qual_pm,rain_mm,precip_mm,precip_mm_mask,elev_mask,slope_mask,aspect_mask,LST_modis_interp,LST_modis_mask,NDVI_modis_mask,s1_vv_interp,s1_vv_mask,s1_vh_interp,s1_vh_mask,s2_b2_interp,s2_b2_mask,s2_b3_interp,s2_b3_mask,s2_b4_interp,s2_b4_mask,s2_b8_interp,s2_b8_mask,s2_b11_interp,s2_b11_mask,s2_b12_interp,s2_b12_mask,SMAP_sm_am_mask,SMAP_sm_pm_mask,NDVI_modis_smooth,DOY,rain_3d,SM_prev,NDVI,NDMI,MSI,SAR_ratio,SAR_diff,slope_norm,SMAP_prev,NDVI_mask,NDMI_mask,MSI_mask,SAR_ratio_mask,SAR_diff_mask,SMAP_prev_mask
2025-10-01,BACKYARD_SENSOR,47.488677,-122.144624,,290.78505193694247,,0.12335274494876408,0.021384741817028215,-9.088511817815636,-16.69895988714013,0.053292154152601474,0.0655298704014589,0.06491769222565477,0.19773173377126382,0.14046475748848963,0.101051862006882,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,18.0,18.0,1,1,1,1,290.78505193694247,1,0,0.12335274494876408,1,0.021384741817028215,1,0.053292154152601474,1,0.0655298704014589,1,0.06491769222565477,1,0.19773173377126382,1,0.14046475748848963,1,0.101051862006882,1,0,0,-0.0,274,37.2,,0.5056704047286485,0.16933048616045518,0.7103804473336554,5.768259724816548,0.10196800313173587,0.036585026916279545,,1,1,1,1,1,0
2025-10-02,BACKYARD_SENSOR,47.488677,-122.144624,,290.78505193694247,,0.12335274494876408,0.021384741817028215,-9.088511817815636,-16.69895988714013,0.053292154152601474,0.0655298704014589,0.06491769222565477,0.19773173377126382,0.14046475748848963,0.101051862006882,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.1,0.1,1,1,1,1,290.78505193694247,1,0,0.12335274494876408,1,0.021384741817028215,1,0.053292154152601474,1,0.0655298704014589,1,0.06491769222565477,1,0.19773173377126382,1,0.14046475748848963,1,0.101051862006882,1,0,0,-0.0,275,24.6,,0.5056704047286485,0.16933048616045518,0.7103804473336554,5.768259724816548,0.10196800313173587,0.036585026916279545,,1,1,1,1,1,0
2025-10-03,BACKYARD_SENSOR,47.488677,-122.144624,,290.78505193694247,,0.12335274494876408,0.021384741817028215,-9.088511817815636,-16.69895988714013,0.053292154152601474,0.0655298704014589,0.06491769222565477,0.19773173377126382,0.14046475748848963,0.101051862006882,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.5,0.5,1,1,1,1,290.78505193694247,1,0,0.12335274494876408,1,0.021384741817028215,1,0.053292154152601474,1,0.0655298704014589,1,0.06491769222565477,1,0.19773173377126382,1,0.14046475748848963,1,0.101051862006882,1,0,0,-0.0,276,18.6,,0.5056704047286485,0.16933048616045518,0.7103804473336554,5.768259724816548,0.10196800313173587,0.036585026916279545,,1,1,1,1,1,0
2025-10-04,BACKYARD_SENSOR,47.488677,-122.144624,,290.78505193694247,,0.12335274494876408,0.021384741817028215,-9.088511817815636,-16.69895988714013,0.053292154152601474,0.0655298704014589,0.06491769222565477,0.19773173377126382,0.14046475748848963,0.101051862006882,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,1.3,1.3,1,1,1,1,290.78505193694247,1,0,0.12335274494876408,1,0.021384741817028215,1,0.053292154152601474,1,0.0655298704014589,1,0.06491769222565477,1,0.19773173377126382,1,0.14046475748848963,1,0.101051862006882,1,0,0,-0.0,277,1.9,,0.5056704047286485,0.16933048616045518,0.7103804473336554,5.768259724816548,0.10196800313173587,0.036585026916279545,,1,1,1,1,1,0
2025-10-05,BACKYARD_SENSOR,47.488677,-122.144624,,290.78505193694247,,0.12335274494876408,0.021384741817028215,-9.088511817815636,-16.69895988714013,0.053292154152601474,0.0655298704014589,0.06491769222565477,0.19773173377126382,0.14046475748848963,0.101051862006882,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.0,0.0,1,1,1,1,290.78505193694247,1,0,0.12335274494876408,1,0.021384741817028215,1,0.053292154152601474,1,0.0655298704014589,1,0.06491769222565477,1,0.19773173377126382,1,0.14046475748848963,1,0.101051862006882,1,0,0,-0.0,278,1.7999999999999998,,0.5056704047286485,0.16933048616045518,0.7103804473336554,5.768259724816548,0.10196800313173587,0.036585026916279545,,1,1,1,1,1,0
2025-10-06,BACKYARD_SENSOR,47.488677,-122.144624,,288.24349643569997,,0.11566810335585624,0.02012466452363396,-9.367863856148498,-16.962713505501032,0.047492539723211144,0.05948968910388245,0.05956710649292566,0.1922138299775357,0.13574623566930202,0.09612709704276554,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.0,0.0,1,1,1,1,288.24349643569997,1,0,0.11566810335585624,1,0.02012466452363396,1,0.047492539723211144,1,0.05948968910388245,1,0.05956710649292566,1,0.1922138299775357,1,0.13574623566930202,1,0.09612709704276554,1,0,0,-0.0,279,1.2999999999999998,,0.5268338633738142,0.17217826260908406,0.706225122745678,5.747579206600845,0.09554343883222229,0.036585026916279545,,1,1,1,1,1,0
2025-10-07,BACKYARD_SENSOR,47.488677,-122.144624,,288.24349643569997,,0.11566810335585624,0.02012466452363396,-9.367863856148498,-16.962713505501032,0.047492539723211144,0.05948968910388245,0.05956710649292566,0.1922138299775357,0.13574623566930202,0.09612709704276554,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.0,0.0,1,1,1,1,288.24349643569997,1,0,0.11566810335585624,1,0.02012466452363396,1,0.047492539723211144,1,0.05948968910388245,1,0.05956710649292566,1,0.1922138299775357,1,0.13574623566930202,1,0.09612709704276554,1,0,0,-0.0,280,0.0,,0.5268338633738142,0.17217826260908406,0.706225122745678,5.747579206600845,0.09554343883222229,0.036585026916279545,,1,1,1,1,1,0
2025-10-08,BACKYARD_SENSOR,47.488677,-122.144624,,288.24349643569997,,0.11566810335585624,0.02012466452363396,-9.367863856148498,-16.962713505501032,0.047492539723211144,0.05948968910388245,0.05956710649292566,0.1922138299775357,0.13574623566930202,0.09612709704276554,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,3.4,3.4,1,1,1,1,288.24349643569997,1,0,0.11566810335585624,1,0.02012466452363396,1,0.047492539723211144,1,0.05948968910388245,1,0.05956710649292566,1,0.1922138299775357,1,0.13574623566930202,1,0.09612709704276554,1,0,0,-0.0,281,3.4,,0.5268338633738142,0.17217826260908406,0.706225122745678,5.747579206600845,0.09554343883222229,0.036585026916279545,,1,1,1,1,1,0
2025-10-09,BACKYARD_SENSOR,47.488677,-122.144624,,288.24349643569997,,0.11566810335585624,0.02012466452363396,-9.367863856148498,-16.962713505501032,0.047492539723211144,0.05948968910388245,0.05956710649292566,0.1922138299775357,0.13574623566930202,0.09612709704276554,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.7,0.7,1,1,1,1,288.24349643569997,1,0,0.11566810335585624,1,0.02012466452363396,1,0.047492539723211144,1,0.05948968910388245,1,0.05956710649292566,1,0.1922138299775357,1,0.13574623566930202,1,0.09612709704276554,1,0,0,-0.0,282,4.1,,0.5268338633738142,0.17217826260908406,0.706225122745678,5.747579206600845,0.09554343883222229,0.036585026916279545,,1,1,1,1,1,0
2025-10-10,BACKYARD_SENSOR,47.488677,-122.144624,,288.24349643569997,,0.11566810335585624,0.02012466452363396,-9.367863856148498,-16.962713505501032,0.047492539723211144,0.05948968910388245,0.05956710649292566,0.1922138299775357,0.13574623566930202,0.09612709704276554,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,2.1,2.1,1,1,1,1,288.24349643569997,1,0,0.11566810335585624,1,0.02012466452363396,1,0.047492539723211144,1,0.05948968910388245,1,0.05956710649292566,1,0.1922138299775357,1,0.13574623566930202,1,0.09612709704276554,1,0,0,-0.0,283,6.2,,0.5268338633738142,0.17217826260908406,0.706225122745678,5.747579206600845,0.09554343883222229,0.036585026916279545,,1,1,1,1,1,0
2025-10-11,BACKYARD_SENSOR,47.488677,-122.144624,,288.24349643569997,,0.11566810335585624,0.02012466452363396,-9.367863856148498,-16.962713505501032,0.047492539723211144,0.05948968910388245,0.05956710649292566,0.1922138299775357,0.13574623566930202,0.09612709704276554,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,1.6,1.6,1,1,1,1,288.24349643569997,1,0,0.11566810335585624,1,0.02012466452363396,1,0.047492539723211144,1,0.05948968910388245,1,0.05956710649292566,1,0.1922138299775357,1,0.13574623566930202,1,0.09612709704276554,1,0,0,-0.0,284,4.4,,0.5268338633738142,0.17217826260908406,0.706225122745678,5.747579206600845,0.09554343883222229,0.036585026916279545,,1,1,1,1,1,0
2025-10-12,BACKYARD_SENSOR,47.488677,-122.144624,,288.24349643569997,,0.11566810335585624,0.02012466452363396,-9.367863856148498,-16.962713505501032,0.047492539723211144,0.05948968910388245,0.05956710649292566,0.1922138299775357,0.13574623566930202,0.09612709704276554,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,8.0,8.0,1,1,1,1,288.24349643569997,1,0,0.11566810335585624,1,0.02012466452363396,1,0.047492539723211144,1,0.05948968910388245,1,0.05956710649292566,1,0.1922138299775357,1,0.13574623566930202,1,0.09612709704276554,1,0,0,-0.0,285,11.7,,0.5268338633738142,0.17217826260908406,0.706225122745678,5.747579206600845,0.09554343883222229,0.036585026916279545,,1,1,1,1,1,0
2025-10-13,BACKYARD_SENSOR,47.488677,-122.144624,,285.4514456800684,,0.12073276689697307,0.02063079126572861,-9.181748462962558,-16.85484114937677,0.03876548013524276,0.050801091172320796,0.05145975806091645,0.184690249418117,0.12597225569709816,0.08675619361123565,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,1.5999999999999999,1.5999999999999999,1,1,1,1,285.4514456800684,1,0,0.12073276689697307,1,0.02063079126572861,1,0.03876548013524276,1,0.050801091172320796,1,0.05145975806091645,1,0.184690249418117,1,0.12597225569709816,1,0.08675619361123565,1,0,0,-0.0,286,11.200000000000001,,0.5641773751331743,0.18900894943611599,0.6820731256467785,5.852066716293695,0.10010197563124446,0.036585026916279545,,1,1,1,1,1,0
