n_features,candidate_ucb,fold_id,fold_family,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
100,0.6134423868061931,year_2020_stations_2_beta_0.2,station_time,2020,['Darrington'],0.2,4125,363,0.05406012370847038,0.6088871381132487
100,0.6134423868061931,year_2020_stations_3_beta_0,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.0,3190,634,0.05537400292600266,0.5322717252395373
100,0.6134423868061931,year_2020_stations_3_beta_0.2,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.2,3190,634,0.057601891960876825,0.5536868709319912
100,0.6134423868061931,year_2021_stations_0_beta_0,station_time,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.042883870426388464,0.39079827500018915
100,0.6134423868061931,year_2021_stations_0_beta_0.2,station_time,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.04203945865749373,0.3831031985205517
100,0.6134423868061931,year_2021_stations_1_beta_0,station_time,2021,['Quinault'],0.0,5421,351,0.029895889905641918,0.3921384599917875
100,0.6134423868061931,year_2021_stations_1_beta_0.2,station_time,2021,['Quinault'],0.2,5421,351,0.029237439979379706,0.38350170286961727
100,0.6134423868061931,year_2021_stations_2_beta_0,station_time,2021,['Darrington'],0.0,5491,335,0.06269216124232593,0.6112043652451628
100,0.6134423868061931,year_2021_stations_2_beta_0.2,station_time,2021,['Darrington'],0.2,5491,335,0.06343839431296372,0.6184796114837019
100,0.6134423868061931,year_2021_stations_3_beta_0,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.0,4285,330,0.03771974245300159,0.3692165562406499
100,0.6134423868061931,year_2021_stations_3_beta_0.2,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.2,4285,330,0.036345411327809926,0.3557640305292178
100,0.6134423868061931,year_2022_stations_0_beta_0,station_time,2022,['SourdoughGulch_WA_985'],0.0,6423,364,0.04721571453551428,0.49204473415371247
100,0.6134423868061931,year_2022_stations_0_beta_0.2,station_time,2022,['SourdoughGulch_WA_985'],0.2,6423,364,0.04753144656210361,0.4953350429548238
100,0.6134423868061931,year_2022_stations_1_beta_0,station_time,2022,['Quinault'],0.0,6451,362,0.042815403809580446,0.5467275812239243
100,0.6134423868061931,year_2022_stations_1_beta_0.2,station_time,2022,['Quinault'],0.2,6451,362,0.04408161352359926,0.562896336220294
100,0.6134423868061931,year_2022_stations_2_beta_0,station_time,2022,['Darrington'],0.0,6537,336,0.061964273706931285,0.4867114624341092
100,0.6134423868061931,year_2022_stations_2_beta_0.2,station_time,2022,['Darrington'],0.2,6537,336,0.06247182734346853,0.49069814956726543
100,0.6134423868061931,year_2022_stations_3_beta_0,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.0,5336,277,0.040514945127279545,0.3652630132713012
100,0.6134423868061931,year_2022_stations_3_beta_0.2,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.2,5336,277,0.03723293823623506,0.33567403757766484
80,0.6053563068905429,year_2019_stations_0_beta_0,station_time,2019,['SourdoughGulch_WA_985'],0.0,2717,365,0.058462214398191104,0.7190101828713122
80,0.6053563068905429,year_2019_stations_0_beta_0.2,station_time,2019,['SourdoughGulch_WA_985'],0.2,2717,365,0.05772022019276997,0.7098846067223217
80,0.6053563068905429,year_2019_stations_1_beta_0,station_time,2019,['Quinault'],0.0,2730,364,0.039950465499957184,0.9078771348658198
80,0.6053563068905429,year_2019_stations_1_beta_0.2,station_time,2019,['Quinault'],0.2,2730,364,0.0411379421562034,0.9348626252950618
80,0.6053563068905429,year_2019_stations_2_beta_0,station_time,2019,['Darrington'],0.0,2757,324,0.04166119664856024,0.4989197267794431
80,0.6053563068905429,year_2019_stations_2_beta_0.2,station_time,2019,['Darrington'],0.2,2757,324,0.04356331153454721,0.5216987805647963
80,0.6053563068905429,year_2019_stations_3_beta_0,station_time,2019,"['Spokane', 'Touchet_WA_824']",0.0,2137,639,0.06485060978890916,0.7400831288206523
80,0.6053563068905429,year_2019_stations_3_beta_0.2,station_time,2019,"['Spokane', 'Touchet_WA_824']",0.2,2137,639,0.06670900926352233,0.761291412015633
80,0.6053563068905429,year_2020_stations_0_beta_0,station_time,2020,['SourdoughGulch_WA_985'],0.0,4044,366,0.08298584164789292,0.951026686922417
80,0.6053563068905429,year_2020_stations_0_beta_0.2,station_time,2020,['SourdoughGulch_WA_985'],0.2,4044,366,0.07942152260986113,0.9101792066949276
80,0.6053563068905429,year_2020_stations_1_beta_0,station_time,2020,['Quinault'],0.0,4058,366,0.0277254954682049,0.46960074515853617
80,0.6053563068905429,year_2020_stations_1_beta_0.2,station_time,2020,['Quinault'],0.2,4058,366,0.025765171851517263,0.43639775218753285
80,0.6053563068905429,year_2020_stations_2_beta_0,station_time,2020,['Darrington'],0.0,4125,363,0.05035224156486754,0.5671247152402539
80,0.6053563068905429,year_2020_stations_2_beta_0.2,station_time,2020,['Darrington'],0.2,4125,363,0.05254031411692368,0.5917692987671107
80,0.6053563068905429,year_2020_stations_3_beta_0,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.0,3190,634,0.05911724658109184,0.5682529195365935
80,0.6053563068905429,year_2020_stations_3_beta_0.2,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.2,3190,634,0.06132066799099387,0.5894328749905192
80,0.6053563068905429,year_2021_stations_0_beta_0,station_time,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.04991752817226888,0.45489559846240063
80,0.6053563068905429,year_2021_stations_0_beta_0.2,station_time,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.049168914117216876,0.4480735211068269
80,0.6053563068905429,year_2021_stations_1_beta_0,station_time,2021,['Quinault'],0.0,5421,351,0.028594067882011312,0.37506271863934293
80,0.6053563068905429,year_2021_stations_1_beta_0.2,station_time,2021,['Quinault'],0.2,5421,351,0.02826468233443382,0.37074223372391607
80,0.6053563068905429,year_2021_stations_2_beta_0,station_time,2021,['Darrington'],0.0,5491,335,0.060626070841536296,0.5910614407243028
80,0.6053563068905429,year_2021_stations_2_beta_0.2,station_time,2021,['Darrington'],0.2,5491,335,0.06059518770033505,0.5907603518745864
80,0.6053563068905429,year_2021_stations_3_beta_0,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.0,4285,330,0.03690958189465487,0.36128636711681156
80,0.6053563068905429,year_2021_stations_3_beta_0.2,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.2,4285,330,0.03859452433922519,0.377779285848245
80,0.6053563068905429,year_2022_stations_0_beta_0,station_time,2022,['SourdoughGulch_WA_985'],0.0,6423,364,0.04732907609981475,0.49322609847951376
80,0.6053563068905429,year_2022_stations_0_beta_0.2,station_time,2022,['SourdoughGulch_WA_985'],0.2,6423,364,0.047499659718696914,0.4950037856802596
80,0.6053563068905429,year_2022_stations_1_beta_0,station_time,2022,['Quinault'],0.0,6451,362,0.04457144057972711,0.5691511402811374
80,0.6053563068905429,year_2022_stations_1_beta_0.2,station_time,2022,['Quinault'],0.2,6451,362,0.042443159882790814,0.5419742447232545
80,0.6053563068905429,year_2022_stations_2_beta_0,station_time,2022,['Darrington'],0.0,6537,336,0.06599563173393044,0.5183766146829084
80,0.6053563068905429,year_2022_stations_2_beta_0.2,station_time,2022,['Darrington'],0.2,6537,336,0.06368436880802143,0.5002223123496096
80,0.6053563068905429,year_2022_stations_3_beta_0,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.0,5336,277,0.044551705404520435,0.4016564779072956
80,0.6053563068905429,year_2022_stations_3_beta_0.2,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.2,5336,277,0.048702323623174906,0.4390764302908345
65,0.6104824268041109,year_2019_stations_0_beta_0,station_time,2019,['SourdoughGulch_WA_985'],0.0,2717,365,0.062138748261917405,0.7642268294335781
65,0.6104824268041109,year_2019_stations_0_beta_0.2,station_time,2019,['SourdoughGulch_WA_985'],0.2,2717,365,0.06021765354077388,0.7405998306792296
65,0.6104824268041109,year_2019_stations_1_beta_0,station_time,2019,['Quinault'],0.0,2730,364,0.03810952235546393,0.8660415725874478
65,0.6104824268041109,year_2019_stations_1_beta_0.2,station_time,2019,['Quinault'],0.2,2730,364,0.03954407813781017,0.89864195351375
65,0.6104824268041109,year_2019_stations_2_beta_0,station_time,2019,['Darrington'],0.0,2757,324,0.042606457791004186,0.5102398392308856
65,0.6104824268041109,year_2019_stations_2_beta_0.2,station_time,2019,['Darrington'],0.2,2757,324,0.04356667686009448,0.5217390825109149
65,0.6104824268041109,year_2019_stations_3_beta_0,station_time,2019,"['Spokane', 'Touchet_WA_824']",0.0,2137,639,0.06549462179525571,0.7474326729838675
65,0.6104824268041109,year_2019_stations_3_beta_0.2,station_time,2019,"['Spokane', 'Touchet_WA_824']",0.2,2137,639,0.06660404942651266,0.7600935974564874
65,0.6104824268041109,year_2020_stations_0_beta_0,station_time,2020,['SourdoughGulch_WA_985'],0.0,4044,366,0.08439976586777136,0.9672304108310784
65,0.6104824268041109,year_2020_stations_0_beta_0.2,station_time,2020,['SourdoughGulch_WA_985'],0.2,4044,366,0.08015776533936067,0.9186166277043757
65,0.6104824268041109,year_2020_stations_1_beta_0,station_time,2020,['Quinault'],0.0,4058,366,0.03370206061046523,0.5708288529668364
65,0.6104824268041109,year_2020_stations_1_beta_0.2,station_time,2020,['Quinault'],0.2,4058,366,0.028759675229329155,0.48711717104202534
65,0.6104824268041109,year_2020_stations_2_beta_0,station_time,2020,['Darrington'],0.0,4125,363,0.05026309987449257,0.5661206992481393
65,0.6104824268041109,year_2020_stations_2_beta_0.2,station_time,2020,['Darrington'],0.2,4125,363,0.05127646543003622,0.5775343848013753
65,0.6104824268041109,year_2020_stations_3_beta_0,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.0,3190,634,0.056103567483950505,0.539284521234283
65,0.6104824268041109,year_2020_stations_3_beta_0.2,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.2,3190,634,0.061027825256062214,0.5866179817281659
65,0.6104824268041109,year_2021_stations_0_beta_0,station_time,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.046375648100906844,0.4226186465832136
65,0.6104824268041109,year_2021_stations_0_beta_0.2,station_time,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.047481743711831594,0.43269843304923844
65,0.6104824268041109,year_2021_stations_1_beta_0,station_time,2021,['Quinault'],0.0,5421,351,0.030466797221576802,0.399626938052663
65,0.6104824268041109,year_2021_stations_1_beta_0.2,station_time,2021,['Quinault'],0.2,5421,351,0.029541962604859785,0.3874960657658319
65,0.6104824268041109,year_2021_stations_2_beta_0,station_time,2021,['Darrington'],0.0,5491,335,0.06113784340783112,0.5960508623734153
65,0.6104824268041109,year_2021_stations_2_beta_0.2,station_time,2021,['Darrington'],0.2,5491,335,0.06328664621980666,0.617000174579354
65,0.6104824268041109,year_2021_stations_3_beta_0,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.0,4285,330,0.04220729247130708,0.4131425656979221
65,0.6104824268041109,year_2021_stations_3_beta_0.2,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.2,4285,330,0.040419581126184025,0.3956437021460012
65,0.6104824268041109,year_2022_stations_0_beta_0,station_time,2022,['SourdoughGulch_WA_985'],0.0,6423,364,0.045346182239570904,0.47256195113118044
65,0.6104824268041109,year_2022_stations_0_beta_0.2,station_time,2022,['SourdoughGulch_WA_985'],0.2,6423,364,0.04615478556999225,0.4809885738068515
65,0.6104824268041109,year_2022_stations_1_beta_0,station_time,2022,['Quinault'],0.0,6451,362,0.041847578559824565,0.5343690207348119
65,0.6104824268041109,year_2022_stations_1_beta_0.2,station_time,2022,['Quinault'],0.2,6451,362,0.040128756764208504,0.5124206750634379
65,0.6104824268041109,year_2022_stations_2_beta_0,station_time,2022,['Darrington'],0.0,6537,336,0.06858864481625232,0.5387439830696775
65,0.6104824268041109,year_2022_stations_2_beta_0.2,station_time,2022,['Darrington'],0.2,6537,336,0.061236653206099514,0.4809962136807416
65,0.6104824268041109,year_2022_stations_3_beta_0,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.0,5336,277,0.049386279161984785,0.44524264032183564
65,0.6104824268041109,year_2022_stations_3_beta_0.2,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.2,5336,277,0.050135496353823326,0.4519972176321563
50,0.6028228883550891,year_2019_stations_0_beta_0,station_time,2019,['SourdoughGulch_WA_985'],0.0,2717,365,0.05879478382873363,0.7231003599118724
50,0.6028228883550891,year_2019_stations_0_beta_0.2,station_time,2019,['SourdoughGulch_WA_985'],0.2,2717,365,0.058987823032999674,0.725474494299176
50,0.6028228883550891,year_2019_stations_1_beta_0,station_time,2019,['Quinault'],0.0,2730,364,0.03799002155454138,0.863325908491973
50,0.6028228883550891,year_2019_stations_1_beta_0.2,station_time,2019,['Quinault'],0.2,2730,364,0.03785678944374522,0.8602981994150446
50,0.6028228883550891,year_2019_stations_2_beta_0,station_time,2019,['Darrington'],0.0,2757,324,0.04792175247569021,0.5738939246909445
50,0.6028228883550891,year_2019_stations_2_beta_0.2,station_time,2019,['Darrington'],0.2,2757,324,0.047433913397498806,0.56805173677549
50,0.6028228883550891,year_2019_stations_3_beta_0,station_time,2019,"['Spokane', 'Touchet_WA_824']",0.0,2137,639,0.06966851848171099,0.7950656949267739
50,0.6028228883550891,year_2019_stations_3_beta_0.2,station_time,2019,"['Spokane', 'Touchet_WA_824']",0.2,2137,639,0.06950933412885024,0.7932490635287355
50,0.6028228883550891,year_2020_stations_0_beta_0,station_time,2020,['SourdoughGulch_WA_985'],0.0,4044,366,0.0823652807712802,0.9439149924116504
50,0.6028228883550891,year_2020_stations_0_beta_0.2,station_time,2020,['SourdoughGulch_WA_985'],0.2,4044,366,0.08087908247576342,0.9268829998087176
50,0.6028228883550891,year_2020_stations_1_beta_0,station_time,2020,['Quinault'],0.0,4058,366,0.030360497978217604,0.5142311159165847
50,0.6028228883550891,year_2020_stations_1_beta_0.2,station_time,2020,['Quinault'],0.2,4058,366,0.03036149389927369,0.514247984335423
50,0.6028228883550891,year_2020_stations_2_beta_0,station_time,2020,['Darrington'],0.0,4125,363,0.049503133858548334,0.557561090043266
50,0.6028228883550891,year_2020_stations_2_beta_0.2,station_time,2020,['Darrington'],0.2,4125,363,0.04963247741857749,0.5590179056163165
50,0.6028228883550891,year_2020_stations_3_beta_0,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.0,3190,634,0.05517908799838745,0.5303981437876901
50,0.6028228883550891,year_2020_stations_3_beta_0.2,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.2,3190,634,0.05925181330218796,0.5695464157083148
50,0.6028228883550891,year_2021_stations_0_beta_0,station_time,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.04839825005857586,0.4410505033211882
50,0.6028228883550891,year_2021_stations_0_beta_0.2,station_time,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.04893849195064889,0.4459736969929763
50,0.6028228883550891,year_2021_stations_1_beta_0,station_time,2021,['Quinault'],0.0,5421,351,0.028209618797432615,0.3700199762273336
50,0.6028228883550891,year_2021_stations_1_beta_0.2,station_time,2021,['Quinault'],0.2,5421,351,0.029366265686070054,0.3851914841200952
50,0.6028228883550891,year_2021_stations_2_beta_0,station_time,2021,['Darrington'],0.0,5491,335,0.052169944550694264,0.5086201721572585
50,0.6028228883550891,year_2021_stations_2_beta_0.2,station_time,2021,['Darrington'],0.2,5491,335,0.05339728600621459,0.5205858858987384
50,0.6028228883550891,year_2021_stations_3_beta_0,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.0,4285,330,0.04339120316323332,0.4247311768639219
50,0.6028228883550891,year_2021_stations_3_beta_0.2,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.2,4285,330,0.04229757156388147,0.4140262550736484
50,0.6028228883550891,year_2022_stations_0_beta_0,station_time,2022,['SourdoughGulch_WA_985'],0.0,6423,364,0.04476740626921354,0.4665304069457199
50,0.6028228883550891,year_2022_stations_0_beta_0.2,station_time,2022,['SourdoughGulch_WA_985'],0.2,6423,364,0.04562468001416594,0.47546423408530036
50,0.6028228883550891,year_2022_stations_1_beta_0,station_time,2022,['Quinault'],0.0,6451,362,0.04012193098161087,0.5123335138252498
50,0.6028228883550891,year_2022_stations_1_beta_0.2,station_time,2022,['Quinault'],0.2,6451,362,0.03954146751064911,0.5049213359352739
50,0.6028228883550891,year_2022_stations_2_beta_0,station_time,2022,['Darrington'],0.0,6537,336,0.06667303926648875,0.5236974550819213
50,0.6028228883550891,year_2022_stations_2_beta_0.2,station_time,2022,['Darrington'],0.2,6537,336,0.06179640689477519,0.48539291713774907
50,0.6028228883550891,year_2022_stations_3_beta_0,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.0,5336,277,0.048273650630052276,0.4352117233614754
50,0.6028228883550891,year_2022_stations_3_beta_0.2,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.2,5336,277,0.048397795442961467,0.4363309525324087
40,0.6052608548746434,year_2019_stations_0_beta_0,station_time,2019,['SourdoughGulch_WA_985'],0.0,2717,365,0.058080669073897875,0.7143176652132357
40,0.6052608548746434,year_2019_stations_0_beta_0.2,station_time,2019,['SourdoughGulch_WA_985'],0.2,2717,365,0.058716964454733796,0.7221432815167667
40,0.6052608548746434,year_2019_stations_1_beta_0,station_time,2019,['Quinault'],0.0,2730,364,0.039778446135812565,0.9039679827318797
40,0.6052608548746434,year_2019_stations_1_beta_0.2,station_time,2019,['Quinault'],0.2,2730,364,0.04071496184866083,0.9252503680932822
40,0.6052608548746434,year_2019_stations_2_beta_0,station_time,2019,['Darrington'],0.0,2757,324,0.04742542337818162,0.5679500633129198
40,0.6052608548746434,year_2019_stations_2_beta_0.2,station_time,2019,['Darrington'],0.2,2757,324,0.04693364768631877,0.5620607319072298
40,0.6052608548746434,year_2019_stations_3_beta_0,station_time,2019,"['Spokane', 'Touchet_WA_824']",0.0,2137,639,0.06895394357507177,0.786910878273489
40,0.6052608548746434,year_2019_stations_3_beta_0.2,station_time,2019,"['Spokane', 'Touchet_WA_824']",0.2,2137,639,0.07044770950880538,0.8039579186877851
40,0.6052608548746434,year_2020_stations_0_beta_0,station_time,2020,['SourdoughGulch_WA_985'],0.0,4044,366,0.08247073541768181,0.9451235140220405
40,0.6052608548746434,year_2020_stations_0_beta_0.2,station_time,2020,['SourdoughGulch_WA_985'],0.2,4044,366,0.08087010250922609,0.9267800884246178
40,0.6052608548746434,year_2020_stations_1_beta_0,station_time,2020,['Quinault'],0.0,4058,366,0.032124809911941145,0.5441141598361715
40,0.6052608548746434,year_2020_stations_1_beta_0.2,station_time,2020,['Quinault'],0.2,4058,366,0.027596337408859827,0.4674131297566317
40,0.6052608548746434,year_2020_stations_2_beta_0,station_time,2020,['Darrington'],0.0,4125,363,0.04970339082767314,0.5598166137907733
40,0.6052608548746434,year_2020_stations_2_beta_0.2,station_time,2020,['Darrington'],0.2,4125,363,0.04932086128590693,0.555508127203028
40,0.6052608548746434,year_2020_stations_3_beta_0,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.0,3190,634,0.057939304211741906,0.5569301799108437
40,0.6052608548746434,year_2020_stations_3_beta_0.2,station_time,2020,"['Spokane', 'Touchet_WA_824']",0.2,3190,634,0.06019054058123604,0.5785697472708901
40,0.6052608548746434,year_2021_stations_0_beta_0,station_time,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.04662328277327317,0.42487532728457694
40,0.6052608548746434,year_2021_stations_0_beta_0.2,station_time,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.04816675619182322,0.4389409128644372
40,0.6052608548746434,year_2021_stations_1_beta_0,station_time,2021,['Quinault'],0.0,5421,351,0.02727476920695798,0.35775773951554085
40,0.6052608548746434,year_2021_stations_1_beta_0.2,station_time,2021,['Quinault'],0.2,5421,351,0.027488414441179693,0.36056008169022474
40,0.6052608548746434,year_2021_stations_2_beta_0,station_time,2021,['Darrington'],0.0,5491,335,0.049597429513735226,0.48353996453495945
40,0.6052608548746434,year_2021_stations_2_beta_0.2,station_time,2021,['Darrington'],0.2,5491,335,0.05157847596530424,0.5028537705189673
40,0.6052608548746434,year_2021_stations_3_beta_0,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.0,4285,330,0.042653454745198015,0.4175097879422352
40,0.6052608548746434,year_2021_stations_3_beta_0.2,station_time,2021,"['Spokane', 'Touchet_WA_824']",0.2,4285,330,0.044495551174591995,0.43554099536024665
40,0.6052608548746434,year_2022_stations_0_beta_0,station_time,2022,['SourdoughGulch_WA_985'],0.0,6423,364,0.043266998424916894,0.4508943462372923
40,0.6052608548746434,year_2022_stations_0_beta_0.2,station_time,2022,['SourdoughGulch_WA_985'],0.2,6423,364,0.04489086709436991,0.46781701775930334
40,0.6052608548746434,year_2022_stations_1_beta_0,station_time,2022,['Quinault'],0.0,6451,362,0.03708910474232389,0.47360610250729807
40,0.6052608548746434,year_2022_stations_1_beta_0.2,station_time,2022,['Quinault'],0.2,6451,362,0.04071559855007851,0.5199143002917966
40,0.6052608548746434,year_2022_stations_2_beta_0,station_time,2022,['Darrington'],0.0,6537,336,0.06448571519830866,0.5065166566580358
40,0.6052608548746434,year_2022_stations_2_beta_0.2,station_time,2022,['Darrington'],0.2,6537,336,0.06829155058905563,0.5364103937746019
40,0.6052608548746434,year_2022_stations_3_beta_0,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.0,5336,277,0.049490779605909765,0.44618476542940555
40,0.6052608548746434,year_2022_stations_3_beta_0.2,station_time,2022,"['Spokane', 'Touchet_WA_824']",0.2,5336,277,0.05030727565067745,0.4535458961109114
