n_features,candidate_mean_nrmse,candidate_ucb,fold_id,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
65,0.841027392992038,0.9305217638493172,outer_year_2021_stations_0_beta_0,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Touchet_WA_824']",0.0,5534,347,0.10194093276534533,0.7797308118797172
65,0.841027392992038,0.9305217638493172,outer_year_2021_stations_0_beta_0.2,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Touchet_WA_824']",0.2,5534,347,0.1242460494876956,0.9503392838565639
65,0.841027392992038,0.9305217638493172,outer_year_2021_stations_1_beta_0,2021,"['Quinault', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,5454,482,0.05212523421074103,0.6804026969896151
65,0.841027392992038,0.9305217638493172,outer_year_2021_stations_1_beta_0.2,2021,"['Quinault', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,5454,482,0.050862939219855324,0.6639256695153072
65,0.841027392992038,0.9305217638493172,outer_year_2021_stations_2_beta_0,2021,"['Darrington', 'HartsPass_WA_515', 'Paradise_WA']",0.0,5369,373,0.04116329593944423,0.46298783591787784
65,0.841027392992038,0.9305217638493172,outer_year_2021_stations_2_beta_0.2,2021,"['Darrington', 'HartsPass_WA_515', 'Paradise_WA']",0.2,5369,373,0.038736544999563555,0.43569273866376323
65,0.841027392992038,0.9305217638493172,outer_year_2021_stations_3_beta_0,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,5651,458,0.10034901912508101,1.729040980888556
65,0.841027392992038,0.9305217638493172,outer_year_2021_stations_3_beta_0.2,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,5651,458,0.0894961004433042,1.5420422306600845
65,0.841027392992038,0.9305217638493172,outer_year_2022_stations_0_beta_0,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Touchet_WA_824']",0.0,5534,367,0.10595037604602339,0.8788521697465075
65,0.841027392992038,0.9305217638493172,outer_year_2022_stations_0_beta_0.2,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Touchet_WA_824']",0.2,5534,367,0.12674468813048537,1.0513397717336581
65,0.841027392992038,0.9305217638493172,outer_year_2022_stations_1_beta_0,2022,"['Quinault', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,5454,488,0.05252759734964182,0.6179139410562243
65,0.841027392992038,0.9305217638493172,outer_year_2022_stations_1_beta_0.2,2022,"['Quinault', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,5454,488,0.05290188744120642,0.6223169420927558
65,0.841027392992038,0.9305217638493172,outer_year_2022_stations_2_beta_0,2022,"['Darrington', 'HartsPass_WA_515', 'Paradise_WA']",0.0,5369,497,0.06074450359248316,0.6080266069307594
