family,ece_input,policy,seed,station,n,r2,rmse,ubrmse,bias,mae,pearson
Clustering_Backbone54_k2,native,margin_fallback,13,ECE_Renton_Home,30,-980.5074828542802,0.07809005729562991,0.01920864983098667,0.07569071818991611,0.07569071818991611,0.6170973242056601
Clustering_V0_Full_k2,zero,as_routed,101,ECE_BBG_Lost_Meadow,30,-470.2489882328982,0.16571611794669872,0.015577561165105048,0.16498233643475768,0.16498233643475768,-0.3346424240266502
Clustering_V0_Full_k2,zero,as_routed,101,ECE_BBG_Main_St,30,-73.14211527679672,0.04823384395440474,0.026387528205859257,0.04037576077057681,0.04037576077057681,0.49751387193000246
Clustering_V0_Full_k2,zero,as_routed,101,ECE_Renton_Garden_North,30,-5.0580407831828476,0.06376987942327739,0.024023686683332934,-0.05907165140573258,0.060761653389489516,0.46720587938980257
Clustering_V0_Full_k2,zero,as_routed,101,ECE_Renton_Garden_Shed,30,-35.528686487705464,0.02731351910798043,0.018539846392520078,0.020057477952219526,0.020057477952219526,0.2835952756301377
Clustering_V0_Full_k2,zero,as_routed,101,ECE_Renton_Home,30,-5789.830088522672,0.18967904096711982,0.04192004772261129,0.18498877852761855,0.18498877852761855,0.29870213486189345
Clustering_V0_Full_k2,zero,c0_only,101,ECE_BBG_Lost_Meadow,30,-20.516282301501125,0.035409773800921716,0.019388760570391638,0.02962985055946905,0.03148078514459377,-0.5797578581658748
Clustering_V0_Full_k2,zero,c0_only,101,ECE_BBG_Main_St,30,-36.62174782214331,0.03435886997145565,0.009167092931135452,0.033113386309879624,0.033113386309879624,0.7742162784827625
Clustering_V0_Full_k2,zero,c0_only,101,ECE_Renton_Garden_North,30,-5.469980529130746,0.06590236290067034,0.019119069800992008,-0.06306807913545842,0.06306807913545842,0.6766050389193966
Clustering_V0_Full_k2,zero,c0_only,101,ECE_Renton_Garden_Shed,30,-20.52751083882917,0.02096802564422108,0.013470883325963868,0.016068397612549346,0.01749740394553231,0.7014738415788375
Clustering_V0_Full_k2,zero,c0_only,101,ECE_Renton_Home,30,-932.7493046200271,0.07616651408926868,0.014722015699683328,0.0747301821371328,0.0747301821371328,0.7068317012934794
Clustering_V0_Full_k2,zero,c1_only,101,ECE_BBG_Lost_Meadow,30,-470.2489882328982,0.16571611794669872,0.015577561165105048,0.16498233643475768,0.16498233643475768,-0.3346424240266502
Clustering_V0_Full_k2,zero,c1_only,101,ECE_BBG_Main_St,30,-942.6208108680222,0.17207514455152012,0.017490052901331484,0.17118397536549726,0.17118397536549726,0.012801355065544077
Clustering_V0_Full_k2,zero,c1_only,101,ECE_Renton_Garden_North,30,-6.754148897330785,0.07214671600904975,0.02394602820965762,0.06805686125492974,0.06805686125492974,0.3845424871254546
Clustering_V0_Full_k2,zero,c1_only,101,ECE_Renton_Garden_Shed,30,-1063.5032515799728,0.1474463842287086,0.009957423276816165,0.1471097751470183,0.1471097751470183,0.4537669661059527
Clustering_V0_Full_k2,zero,c1_only,101,ECE_Renton_Home,30,-6361.684490735718,0.1988241470944349,0.010773291507208604,0.19853205700322102,0.19853205700322102,0.3946332307719354
Clustering_V0_Full_k2,zero,gapi_transplant,101,ECE_BBG_Lost_Meadow,30,-20.516282301501125,0.035409773800921716,0.019388760570391638,0.02962985055946905,0.03148078514459377,-0.5797578581658748
Clustering_V0_Full_k2,zero,gapi_transplant,101,ECE_BBG_Main_St,30,-36.62174782214331,0.03435886997145565,0.009167092931135452,0.033113386309879624,0.033113386309879624,0.7742162784827625
Clustering_V0_Full_k2,zero,gapi_transplant,101,ECE_Renton_Garden_North,30,-5.469980529130746,0.06590236290067034,0.019119069800992008,-0.06306807913545842,0.06306807913545842,0.6766050389193966
Clustering_V0_Full_k2,zero,gapi_transplant,101,ECE_Renton_Garden_Shed,30,-20.52751083882917,0.02096802564422108,0.013470883325963868,0.016068397612549346,0.01749740394553231,0.7014738415788375
Clustering_V0_Full_k2,zero,gapi_transplant,101,ECE_Renton_Home,30,-932.7493046200271,0.07616651408926868,0.014722015699683328,0.0747301821371328,0.0747301821371328,0.7068317012934794
Clustering_V0_Full_k2,zero,dynamic_transplant,101,ECE_BBG_Lost_Meadow,30,-20.516282301501125,0.035409773800921716,0.019388760570391638,0.02962985055946905,0.03148078514459377,-0.5797578581658748
Clustering_V0_Full_k2,zero,dynamic_transplant,101,ECE_BBG_Main_St,30,-36.62174782214331,0.03435886997145565,0.009167092931135452,0.033113386309879624,0.033113386309879624,0.7742162784827625
Clustering_V0_Full_k2,zero,dynamic_transplant,101,ECE_Renton_Garden_North,30,-5.469980529130746,0.06590236290067034,0.019119069800992008,-0.06306807913545842,0.06306807913545842,0.6766050389193966
Clustering_V0_Full_k2,zero,dynamic_transplant,101,ECE_Renton_Garden_Shed,30,-20.52751083882917,0.02096802564422108,0.013470883325963868,0.016068397612549346,0.01749740394553231,0.7014738415788375
Clustering_V0_Full_k2,zero,dynamic_transplant,101,ECE_Renton_Home,30,-932.7493046200271,0.07616651408926868,0.014722015699683328,0.0747301821371328,0.0747301821371328,0.7068317012934794
Clustering_V0_Full_k2,zero,seasonal,101,ECE_BBG_Lost_Meadow,30,-20.516282301501125,0.035409773800921716,0.019388760570391638,0.02962985055946905,0.03148078514459377,-0.5797578581658748
Clustering_V0_Full_k2,zero,seasonal,101,ECE_BBG_Main_St,30,-36.62174782214331,0.03435886997145565,0.009167092931135452,0.033113386309879624,0.033113386309879624,0.7742162784827625
Clustering_V0_Full_k2,zero,seasonal,101,ECE_Renton_Garden_North,30,-5.469980529130746,0.06590236290067034,0.019119069800992008,-0.06306807913545842,0.06306807913545842,0.6766050389193966
Clustering_V0_Full_k2,zero,seasonal,101,ECE_Renton_Garden_Shed,30,-20.52751083882917,0.02096802564422108,0.013470883325963868,0.016068397612549346,0.01749740394553231,0.7014738415788375
Clustering_V0_Full_k2,zero,seasonal,101,ECE_Renton_Home,30,-932.7493046200271,0.07616651408926868,0.014722015699683328,0.0747301821371328,0.0747301821371328,0.7068317012934794
Clustering_V0_Full_k2,zero,margin_fallback,101,ECE_BBG_Lost_Meadow,30,-49.25702196513631,0.05411752305233068,0.0226028938926467,0.049171287241613855,0.049171287241613855,-0.5401492961444768
Clustering_V0_Full_k2,zero,margin_fallback,101,ECE_BBG_Main_St,30,-41.43988941261115,0.03649274308798764,0.02258630483339648,0.02866320170634747,0.02937757641007103,0.7920226559470287
Clustering_V0_Full_k2,zero,margin_fallback,101,ECE_Renton_Garden_North,30,-6.972788946804421,0.07315678869294115,0.01626685388154899,-0.07132534750465627,0.07132534750465627,0.8091017135888017
Clustering_V0_Full_k2,zero,margin_fallback,101,ECE_Renton_Garden_Shed,30,-31.32908016935545,0.025695513727066042,0.024512062551153034,0.0077083211652214136,0.018745460896131525,0.5518171264694312
Clustering_V0_Full_k2,zero,margin_fallback,101,ECE_Renton_Home,30,-801.951183101,0.0706306991450401,0.024799120378258568,0.0661339496036779,0.0661339496036779,0.6555041127654447
Clustering_Backbone54_k2,zero,as_routed,101,ECE_BBG_Lost_Meadow,30,-279.22017158904566,0.12778775279314156,0.05585362335744965,0.11493512309892573,0.11493512309892573,0.4232881680138187
Clustering_Backbone54_k2,zero,as_routed,101,ECE_BBG_Main_St,30,-942.6208108680222,0.17207514455152012,0.017490052901331484,0.17118397536549726,0.17118397536549726,0.012801355065544077
Clustering_Backbone54_k2,zero,as_routed,101,ECE_Renton_Garden_North,30,-8.535853548706811,0.08000723942614124,0.06913765202401269,0.04026342550253795,0.0780092364324426,-0.7641256793015578
Clustering_Backbone54_k2,zero,as_routed,101,ECE_Renton_Garden_Shed,30,-813.2463078820783,0.12895510214383699,0.04884835422283534,0.119345115772066,0.119345115772066,-0.3156399393364755
Clustering_Backbone54_k2,zero,as_routed,101,ECE_Renton_Home,30,-6361.684490735718,0.1988241470944349,0.010773291507208604,0.19853205700322102,0.19853205700322102,0.3946332307719354
Clustering_Backbone54_k2,zero,c0_only,101,ECE_BBG_Lost_Meadow,30,-20.516282301501125,0.035409773800921716,0.019388760570391638,0.02962985055946905,0.03148078514459377,-0.5797578581658748
Clustering_Backbone54_k2,zero,c0_only,101,ECE_BBG_Main_St,30,-36.62174782214331,0.03435886997145565,0.009167092931135452,0.033113386309879624,0.033113386309879624,0.7742162784827625
Clustering_Backbone54_k2,zero,c0_only,101,ECE_Renton_Garden_North,30,-5.469980529130746,0.06590236290067034,0.019119069800992008,-0.06306807913545842,0.06306807913545842,0.6766050389193966
