date,soil_moisture_5cm,SMAP_sm_am,SMAP_sm_pm,LST_modis,s2_b8,s2_b11,s1_vv_dB,s1_vh_dB,s1_vv,s1_vh,precip_mm,SMAP_sm_am_interp,SMAP_sm_pm_interp,LST_modis_interp,s2_b11_interp,s2_b8_interp,s1_vv_dB_interp,s1_vh_dB_interp,s1_vv_interp,s1_vh_interp,SMAP_sm_interp,SMAP_sm_pm_interp_ema02,SMAP_sm_interp_grad7,SMAP_ampm_diff_interp,SMAP_sm_interp_diff1,SMAP_sm_interp_rollstd7,SMAP_sm_interp_rollrange7,SMAP_sm_interp_pctchg,A_pct_SMAP_sm_interp,A_d_SMAP_sm_interp_kobs7,A_d_SMAP_sm_interp_kobs14,A_grad_SMAP_sm_interp_kobs7,G_API,G_rain_sum_3d,G_rain_sum_7d,V_ema_G_API_kobs7,V_ema_G_API_kobs14,V_ema_G_API_kobs30,V_rollmean_G_API_kobs7,V_rollmean_G_API_kobs14,V_rollstd_G_API_kobs7,V_rollcv_G_API_kobs7,A_d_G_API_kobs7,C_lag_G_API_kobs1,E_SAR_diff,E_SAR_ratio,A_d_E_SAR_diff_kobs1,A_d_E_SAR_diff_kobs7,A_d_E_SAR_diff_kobs14,A_grad_E_SAR_diff_kobs7,A_grad_E_SAR_ratio_kobs7,V_rollstd_E_SAR_diff_kobs7,V_rollstd_E_SAR_ratio_kobs7,V_ema_LST_modis_kobs7,A_d_LST_modis_kobs14,V_rollmin_LST_modis_kobs30,F_NDMI,A_d_F_NDMI_kobs7,V_rollstd_F_NDMI_kobs7,V_rollmean_s2_b11_kobs7,year_frac,sin_year,cos_year,API_x_year,SMAP_x_year,elev,slope,K_slope_sin,K_slope_cos,K_aspect_cos,J_clay_wfrac_b0,J_sand_wfrac_b0,station_id,latitude,longitude
2023-01-01,0.209,0.5073162063899387,,280.34585119798237,,,,,,,0.0,0.5073162063899387,0.5323954838522137,280.34585119798237,0.19188613523780257,0.1896507423380867,-9.237873216089715,-15.132998018747617,0.11939796638655185,0.030672873490270033,0.5073162063899387,0.5185325961310853,-0.004714873110552504,-0.025079277462275007,-0.008612640625862422,0.012521121278096346,0.03445056250344958,-0.01669343356597597,-0.01669343356597597,-0.03300411177386753,0.05716458250206852,-0.004714873110552504,147.57044019324488,0.0,165.6,152.54514588612304,126.5746776253006,89.71999118547058,158.7915374483996,127.73279878093372,28.216651030887014,0.1776961877603838,60.49547087346697,163.9671557702721,5.895124802657902,3.8924971906279042,-0.035706541394681324,-0.30211884856075066,-0.7571170387730675,-0.04315983550867867,-0.03061612092792552,0.07456669946111044,0.05317521744992625,280.1628509644685,4.499184531315734,273.5,-0.00585890164803161,0.04676153119524208,0.012685736517232654,0.17267577872847237,0.0027378507871321013,0.017201575418260506,0.9998520419557735,0.40402584584050616,0.0014196648764711437,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
2023-01-01,0.209,0.5403203181638062,,280.34585119798237,,,,,,,0.0,0.5403203181638062,0.5335099090815993,280.34585119798237,0.1982895874075793,0.19783532241722687,-9.286156881040084,-15.145575142303304,0.11812238772365083,0.03058494677107098,0.5403203181638062,0.5215280587211881,0.0,0.00681040908220687,0.03300411177386753,0.012521121278096346,0.03445056250344958,0.0650561647784909,0.0650561647784909,0.0,0.07064910429238358,0.0,132.81339617392038,0.0,132.3,147.6122084580724,127.40650676511657,92.50021086214475,161.81238370355962,134.07380461712606,23.795448242264403,0.1470557910994123,21.145923786120264,147.57044019324488,5.859418261263221,3.861982387132583,-0.035706541394681324,-0.27282564849653035,-0.7278238387088471,-0.03897509264236148,-0.028567869823640457,0.06577844668095562,0.051882305742800006,280.20860102284695,5.6725178646490235,273.5,-0.00114676919405077,0.04280470946634348,0.011641839579165246,0.1790792308982491,0.0027378507871321013,0.017201575418260506,0.9998520419557735,0.3636232612564555,0.0014278660060812816,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
2023-01-02,0.211,,0.5346243343109849,,,,,,,,5.7,0.5359285915929246,0.5346243343109849,280.2734278616827,0.20469303957735605,0.20601990249636704,-9.33444054599045,-15.15815226585899,0.11684680906074979,0.03049702005187193,0.5359285915929246,0.5241473138391475,-0.0006273895101259434,0.0013042572819397247,-0.0043917265708816045,0.012041514843007466,0.03445056250344958,-0.008127990555335056,-0.008127990555335056,-0.0043917265708816045,-0.0043917265708816045,-0.0006273895101259434,125.23205655652835,5.700000000000007,104.69999999999999,142.0171704826864,127.11658007063815,94.61194284242757,160.58828819034653,136.5592812982706,25.373050804182647,0.1580006296356254,-8.568668592491761,132.81339617392038,5.823711719868539,3.8312916334245073,-0.035706541394681324,-0.24353244843230826,-0.6985306386446233,-0.03479034977604404,-0.027077883424116385,0.06452228467105409,0.0547791907023673,280.22480773255586,6.7734278616827055,273.5,0.003230625462363337,0.03933274760046801,0.010722220092869864,0.18548268306802584,0.0054757015742642025,0.03439806061360801,0.9994082116062598,0.6857333692349259,0.002870074271535373,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
2023-01-02,0.211,,0.521568084036121,,,,,,,,5.7,0.5315368650220429,0.521568084036121,280.20100452538304,0.21109649174713277,0.21420448257550717,-9.382724210940816,-15.170729389414676,0.11557123039784876,0.03040909333267288,0.5315368650220429,0.5236314678785422,-0.0014614148387636242,0.00996878098592191,-0.0043917265708817155,0.010899952913878698,0.03300411177386753,-0.008194596155491883,-0.008194596155491883,-0.01022990387134537,-0.00878345314176332,-0.0014614148387636242,118.40885090087552,11.400000000000007,60.9,136.11509058723368,125.95554951466981,96.14722723329518,153.22945937131186,135.57478173987212,28.833233113919817,0.18817029730477386,-51.511801733242564,125.23205655652835,5.78800517847386,3.8004234032941286,-0.03570654139467955,-0.21423924836808617,-0.6692374385804012,-0.030605606909726597,-0.026082499769116665,0.0714130827893972,0.06085891609785689,280.2188569307626,6.701004525383041,273.5,0.007307727252675854,0.03626910496901465,0.009907831293113597,0.19188613523780257,0.0054757015742642025,0.03439806061360801,0.9994082116062598,0.6483715312847393,0.0028672496529968086,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
2023-01-03,0.225,0.5271451384511613,,,,,,,,,0.3,0.5271451384511613,0.48876761480856273,280.12858118908343,0.21109649174713277,0.21420448257550717,-9.431007875891185,-15.183306512970361,0.11429565173494773,0.03032116661347383,0.5271451384511613,0.5166586972645464,-0.0008584271166235073,0.038377523642598554,-0.0043917265708816045,0.010611197924111115,0.03300411177386753,-0.008262302386866606,-0.008262302386866606,-0.006008989816364552,-0.013175179712644924,-0.0008584271166235073,106.86796581078796,11.700000000000008,11.700000000000001,128.80330939312225,123.41053835415224,96.83888778668181,139.57794200560926,134.70301785159918,24.622213336656106,0.17640475856322518,-95.56062155991832,118.40885090087552,5.752298637079177,3.7693761528293885,-0.0357065413946831,-0.24994578976276927,-0.6399442385161827,-0.035706541394681324,-0.030517821264079537,0.07141308278939802,0.061209351079064035,280.1962879953428,-0.3225663519002069,273.5,0.007307727252675854,0.02974516040453974,0.008487343485254208,0.1973748085261826,0.008213552361396304,0.05158436686940837,0.9986686402879997,0.877765632942817,0.0042436032629531535,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
2023-01-03,0.225,0.5167296452604179,,,,,,,,,0.3,0.5167296452604179,0.45596714558100443,280.05615785278377,0.21109649174713277,0.21420448257550717,-9.479291540841551,-15.195883636526048,0.1130200730720467,0.03023323989427478,0.5167296452604179,0.5045203869278381,-0.0011159774830350783,0.06076249967941344,-0.010415493190743419,0.011115486968508925,0.03300411177386753,-0.019758265177367673,-0.019758265177367673,-0.007811842381245548,-0.023590672903388343,-0.0011159774830350783,96.48116922970917,6.300000000000007,12.0,120.72277435226897,119.8199558042265,96.81580917010294,127.33443351933406,133.93271606643927,21.50201840743039,0.16886255857338883,-85.70455940392648,106.86796581078796,5.716592095684497,3.738148320158312,-0.03570654139467955,-0.2499457897627675,-0.6106510384519606,-0.03570654139468107,-0.030693806380183437,0.07141308278939844,0.061562821656997876,280.16125545970306,-0.3949896881998711,273.5,0.007307727252675854,0.023761407825486344,0.006747326086885667,0.201948702933166,0.008213552361396304,0.05158436686940837,0.9986686402879997,0.7924531353569542,0.004143904615423722,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
2023-01-04,0.311,0.4960113418011265,0.4231666763534462,,,,,,,,48.6,0.4960113418011265,0.4231666763534462,279.9837345164841,0.21109649174713277,0.21420448257550717,-9.527575205791917,-15.208460760081733,0.11174449440914566,0.03014531317507573,0.4960113418011265,0.4882496448129597,-0.002845357887810659,0.07284466544768031,-0.020718303459291376,0.01495576943188535,0.04430897636267972,-0.04009497723683473,-0.04009497723683473,-0.019917505214674613,-0.04430897636267972,-0.002845357887810659,135.43305230673826,49.20000000000001,60.6,124.4003438408863,121.9017020045614,99.3072442111762,123.25813302454351,136.70373017408104,16.22905364654411,0.13166720212811703,-28.534103463533825,96.48116922970917,5.680885554289816,3.706738325187088,-0.035706541394681324,-0.2499457897627675,-0.5813578383877402,-0.03570654139468107,-0.030871318211917513,0.07141308278939885,0.06191936299460552,280.1168752238983,-0.46741302449953537,273.5,0.007307727252675854,0.01825342149462418,0.004886112812636915,0.20560781845875273,0.010951403148528405,0.06875540848113941,0.9976335468520451,1.4831819554468255,0.005347018697472522,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
2023-01-04,0.311,0.5185920425214386,0.5010285769368856,,,,,,,,48.6,0.5185920425214386,0.5010285769368856,279.91131118018444,0.21109649174713277,0.21420448257550717,-9.575858870742286,-15.22103788363742,0.11046891574624464,0.03005738645587668,0.5185920425214386,0.4908054312377449,0.0016108337330714231,0.017563465584553017,0.022580700720312152,0.013837726930042689,0.04430897636267972,0.045524473520793494,0.045524473520793494,0.011275836131499961,-0.021728275642367567,0.0016108337330714231,170.48974707606445,97.50000000000001,109.2,135.92269464968084,128.38010801409513,103.89966375084641,126.53231972208916,142.6619285852444,22.06603813287577,0.1743905273131028,22.91930688281957,135.43305230673826,5.6451790128951345,3.6751445693335607,-0.035706541394681324,-0.2499457897627675,-0.5520646383235182,-0.03570654139468107,-0.031050374470620503,0.07141308278939926,0.062279010765464,280.06548421296986,-0.5398363607991996,273.5,0.007307727252675854,0.013166628900707463,0.003062838252403579,0.20835215510294275,0.010951403148528405,0.06875540848113941,0.9976335468520451,1.8671019529206236,0.005375008144971881,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
2023-01-05,0.292,,0.5403203181638062,,,,,,,,53.9,0.5258048446635709,0.5403203181638062,279.83888784388483,0.21109649174713277,0.21420448257550717,-9.575858870742286,-15.22103788363742,0.11046891574624464,0.03005738645587668,0.5258048446635709,0.5007084086229572,-0.0020736390714621855,-0.014515473500235299,0.0072128021421322686,0.012188892604141445,0.039917249791798115,0.013908405147633833,0.013908405147633833,-0.014515473500235299,-0.014515473500235299,-0.0020736390714621855,207.340772368458,151.10000000000002,163.1,153.77721407937514,138.90819659467684,110.57328366166007,137.17908774988024,149.49573572671994,36.06630537498997,0.2629140177534636,74.52737619453762,170.48974707606445,5.6451790128951345,3.6751445693335607,0.0,-0.21423924836808617,-0.4870648968646165,-0.030605606909726597,-0.026691116828431775,0.06452228467105715,0.056483281718931015,280.0088351206986,-0.597217362384356,273.5,0.007307727252675854,0.008454496446726623,0.0014266884308042059,0.21018171286573611,0.013689253935660506,0.08590610426133272,0.9963032375991965,2.838340484167803,0.006854324553360125,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
2023-01-05,0.292,,0.5403203181638062,,,,,,,,53.9,0.5330176468057032,0.5403203181638062,279.76646450758517,0.21109649174713277,0.21420448257550717,-9.575858870742286,-15.22103788363742,0.11046891574624464,0.03005738645587668,0.5330176468057032,0.508630790531127,-0.0004158492553173465,-0.00730267135810303,0.0072128021421322686,0.011736898402890812,0.03700630500457669,0.013717615000546966,0.013717615000546966,-0.0029109447872214256,-0.00730267135810303,-0.0004158492553173465,240.50669513161222,156.4,211.3,175.45958434243443,152.45466306626824,118.956084401657,153.6468932606065,157.1175907254765,50.34309606282942,0.32765449835543387,115.27463857508387,207.340772368458,5.6451790128951345,3.6751445693335607,0.0,-0.17853270697340484,-0.4220651554057131,-0.02550467242477212,-0.022306723441563796,0.0534990522176154,0.046975964577337506,279.94824246742024,-0.6545983639695123,273.5,0.007307727252675854,0.004077101790312517,0.0,0.21109649174713277,0.013689253935660506,0.08590610426133272,0.9963032375991965,3.292357222883124,0.006962776051076345,429.7856450048496,11.078564500484966,0.19215483180723658,0.981364621643318,-0.9776947915065182,19.390882638215324,42.93501454898156,CA_Redding_12_WNW,40.65,-122.61
