date,soil_moisture_5cm,SMAP_sm_am,SMAP_sm_pm,LST_modis,s2_b8,s2_b11,s1_vv_dB,s1_vh_dB,s1_vv,s1_vh,precip_mm,SMAP_sm_am_interp,SMAP_sm_pm_interp,LST_modis_interp,s2_b11_interp,s2_b8_interp,s1_vv_dB_interp,s1_vh_dB_interp,s1_vv_interp,s1_vh_interp,SMAP_sm_interp,SMAP_sm_pm_interp_ema02,SMAP_sm_interp_grad7,SMAP_ampm_diff_interp,SMAP_sm_interp_diff1,SMAP_sm_interp_rollstd7,SMAP_sm_interp_rollrange7,SMAP_sm_interp_pctchg,A_pct_SMAP_sm_interp,A_d_SMAP_sm_interp_kobs7,A_d_SMAP_sm_interp_kobs14,A_grad_SMAP_sm_interp_kobs7,G_API,G_rain_sum_3d,G_rain_sum_7d,V_ema_G_API_kobs7,V_ema_G_API_kobs14,V_ema_G_API_kobs30,V_rollmean_G_API_kobs7,V_rollmean_G_API_kobs14,V_rollstd_G_API_kobs7,V_rollcv_G_API_kobs7,A_d_G_API_kobs7,C_lag_G_API_kobs1,E_SAR_diff,E_SAR_ratio,A_d_E_SAR_diff_kobs1,A_d_E_SAR_diff_kobs7,A_d_E_SAR_diff_kobs14,A_grad_E_SAR_diff_kobs7,A_grad_E_SAR_ratio_kobs7,V_rollstd_E_SAR_diff_kobs7,V_rollstd_E_SAR_ratio_kobs7,V_ema_LST_modis_kobs7,A_d_LST_modis_kobs14,V_rollmin_LST_modis_kobs30,F_NDMI,A_d_F_NDMI_kobs7,V_rollstd_F_NDMI_kobs7,V_rollmean_s2_b11_kobs7,year_frac,sin_year,cos_year,API_x_year,SMAP_x_year,elev,slope,K_slope_sin,K_slope_cos,K_aspect_cos,J_clay_wfrac_b0,J_sand_wfrac_b0,station_id,latitude,longitude
2023-01-01,,,,,,,,,,,1.8,0.13064685316897198,0.17251870607492992,262.90411158291573,0.14647712083865644,0.8557336659312005,-11.528619074170384,-19.849328805126827,0.07088381454061873,0.010358292305627495,0.13064685316897198,0.17251870607497097,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63080533481919,25.799999999999997,38.6,42.24477523370933,36.56916237420412,29.922117571550142,39.93918932184035,34.8628246150826,7.710036473248728,0.1930443860058067,11.825074971901955,52.034228149799105,8.320709730956443,6.842534455960124,-0.06504671390580974,-0.24490721277517835,0.31737728450189984,-0.034986744682168336,-0.053666862084464154,0.1175404401438918,0.17254816669806053,262.931671214356,-0.38630748345701704,242.08,0.7076912828759361,0.0,0.0,0.14647712083865644,0.0027378507871321013,0.017201575418260506,0.9998520419557735,0.13314388866480273,0.00047233047522237087,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
2023-01-01,,,,,,,,,,,1.8,0.13064685316897198,0.17251870607492992,262.49429629778695,0.14647712083865644,0.8557336659312005,-11.615631695409702,-19.871294712460337,0.06951258221353676,0.010306314816133585,0.13064685316897198,0.17251870607496275,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.56772480133727,15.599999999999998,39.8,43.07551262561632,37.76897069782187,30.93151158637512,41.630984675370605,36.51939929643149,7.456000980136695,0.17909739246331982,11.842567474711757,48.63080533481919,8.255663017050635,6.744004957016719,-0.06504671390580796,-0.3902802834348531,0.17200421384222153,-0.05575432620497901,-0.08238698312301374,0.13009342781167,0.1922339221534315,262.82232748521375,-0.7026188927519001,242.08,0.7076912828759361,0.0,0.0,0.14647712083865644,0.0027378507871321013,0.017201575418260506,0.9998520419557735,0.12475763121516022,0.00047233047522234837,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
2023-01-02,,,,262.0844810126582,,,,,,,0.7,0.13064685316897198,0.17251870607492992,262.0844810126582,0.14647712083865644,0.8557336659312005,-11.702644316649017,-19.893260619793843,0.06814134988645477,0.010254337326639674,0.13064685316897198,0.17251870607495617,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71095232120355,4.299999999999998,39.9,42.734372549513125,38.294568247606094,31.62695937571889,43.16788620783354,38.03888793821691,6.077929322290612,0.14079747042119933,10.758310727240584,45.56772480133727,8.190616303144825,6.644476696973008,-0.06504671390580974,-0.45532699734066284,0.026631143182545003,-0.06504671390580898,-0.09660530598640094,0.13009342781166608,0.19415854830463233,262.6378658670749,-1.0189303020467264,242.08,0.7076912828759361,0.0,0.0,0.14647712083865644,0.0054757015742642025,0.03439806061360801,0.9994082116062598,0.22839672728927338,0.0009446609504446607,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
2023-01-02,,,,262.0844810126582,,,,,,,0.7,0.13064685316897198,0.17251870607492992,262.0844810126582,0.14647712083865644,0.8557336659312005,-11.789656937888335,-19.915226527127352,0.0667701175593728,0.010202359837145764,0.13064685316897198,0.17251870607495093,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2398570890832,3.1999999999999984,34.8,41.61074368440565,38.28727342646971,32.05359793787143,43.822526158478766,39.43499914439521,5.201983049641738,0.11870568374182092,4.582479654516533,41.71095232120355,8.125569589239017,6.543934412299502,-0.06504671390580796,-0.45532699734066107,-0.11874192747712975,-0.06504671390580873,-0.09757502688003518,0.13009342781166197,0.19611222563277528,262.4995196534707,-0.9254264262128231,242.08,0.7076912828759361,0.0,0.0,0.14647712083865644,0.0054757015742642025,0.03439806061360801,0.9994082116062598,0.20939004566233102,0.000944660950444632,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
2023-01-03,,,,,,,,,,,2.1,0.13064685316897198,0.17251870607492992,262.43198312236285,0.14647712083865644,0.8557336659312005,-11.87666955912765,-19.937192434460858,0.06539888523229082,0.010150382347651855,0.13064685316897198,0.17251870607494674,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.515871380174886,3.4999999999999982,31.1,40.33702560834796,38.05108648696373,32.3414865470523,43.883130685488034,39.870070658527126,5.113277976551791,0.11652035258556377,0.4242316890648823,38.2398570890832,8.060522875333207,6.442362526855116,-0.06504671390580974,-0.45532699734066284,-0.26411499813680983,-0.06504671390580898,-0.09855942395812457,0.13009342781165809,0.19809554181797961,262.48263552069375,-0.48442044067422785,242.08,0.7076912828759361,0.0,0.0,0.14647712083865644,0.008213552361396304,0.05158436686940837,0.9986686402879997,0.29992502160307916,0.0014169914256669136,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
2023-01-03,,,,,,,,,,,2.1,0.13064685316897198,0.17251870607492992,262.7794852320675,0.14647712083865644,0.8557336659312005,-11.963682180366968,-19.959158341794367,0.06402765290520884,0.010098404858157944,0.13064685316897198,0.17251870607494338,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9642842421574,4.899999999999999,21.2,38.99384026680032,37.63951285432289,32.51069930157521,42.52338904551066,39.44020644981727,5.967334985125628,0.140330650466463,-9.518191479841605,36.515871380174886,7.9954761614273995,6.339745143842764,-0.06504671390580796,-0.45532699734066107,-0.4094880687964846,-0.06504671390580873,-0.0995587949073424,0.13009342781165398,0.20010909947728114,262.5568479485372,-0.04341445513568942,242.08,0.7076912828759361,0.0,0.0,0.14647712083865644,0.008213552361396304,0.05158436686940837,0.9986686402879997,0.2871809794017035,0.0014169914256668861,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
2023-01-04,,,,263.1269873417721,,,,,,,1.1,0.13064685316897198,0.17251870607492992,263.1269873417721,0.14647712083865644,0.8557336659312005,-11.963682180366968,-19.959158341794367,0.06402765290520884,0.010098404858157944,0.13064685316897198,0.1725187060749407,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.567855817941656,5.299999999999999,10.3,37.387344154585655,36.96329191613872,32.514386818760144,39.74247871238817,38.99618580483555,5.395579582060362,0.1357635361735745,-19.46637233185745,34.9642842421574,7.9954761614273995,6.339745143842764,0.0,-0.3902802834348531,-0.4898144255503514,-0.05575432620497901,-0.08576214409740235,0.11754044014386668,0.18199845664521722,262.69938279684595,0.397591530402849,242.08,0.7076912828759361,0.0,0.0,0.14647712083865644,0.010951403148528405,0.06875540848113941,0.9976335468520451,0.3566637187454254,0.001889321900889152,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
2023-01-04,,,,263.1269873417721,,,,,,,1.1,0.13064685316897198,0.17251870607492992,263.1269873417721,0.14647712083865644,0.8557336659312005,-11.963682180366968,-19.959158341794367,0.06402765290520884,0.010098404858157944,0.13064685316897198,0.17251870607493852,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.41107023614749,4.299999999999999,9.6,35.64327567497611,36.089662358806564,32.378688974720625,37.13965941257793,38.53942436720913,4.846738358873267,0.13050034128023,-18.219735098671702,32.567855817941656,7.9954761614273995,6.339745143842764,0.0,-0.32523356952904336,-0.5701407823042217,-0.04646193850414905,-0.07182704458819433,0.09745938441261838,0.15170666457700538,262.8062839330775,0.4910954062367523,242.08,0.7076912828759361,0.0,0.0,0.14647712083865644,0.010951403148528405,0.06875540848113941,0.9976335468520451,0.3330438903342641,0.0018893219008891283,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
2023-01-05,,,,,,,-12.224720044084917,-20.02505606379489,0.059913955923962904,0.009942472389676214,0.8,0.13064685316897198,0.17251870607492992,262.59536347197104,0.14647712083865644,0.8557336659312005,-12.224720044084917,-20.02505606379489,0.059913955923962904,0.009942472389676214,0.13064685316897198,0.1725187060749368,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.169963212532743,2.9999999999999982,8.600000000000001,33.774947559365266,35.03370247263672,32.107158280385924,34.654264899891565,38.14262478763108,4.319705207760575,0.12465147062238278,-17.397761588804528,30.41107023614749,7.800336019709972,6.025456055589638,-0.19514014171742744,-0.45532699734066284,-0.845607280775516,-0.06504671390580898,-0.10264984306101153,0.114564249728054,0.18175340485557986,262.7535538178009,0.05297541226957492,242.08,0.7076912828759361,0.0,0.0,0.14647712083865644,0.013689253935660506,0.08590610426133272,0.9963032375991965,0.3856257797745755,0.0023616523761113865,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
2023-01-05,,,,,,,-12.224720044084917,-20.02505606379489,0.059913955923962904,0.009942472389676214,0.8,0.13064685316897198,0.17251870607492992,262.06373960216996,0.14647712083865644,0.8557336659312005,-12.224720044084917,-20.02505606379489,0.059913955923962904,0.009942472389676214,0.13064685316897198,0.1725187060749354,0.0,-0.041871852905957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15296689127947,2.6999999999999984,8.700000000000001,31.869452392343817,33.84960439512242,31.723016900443575,32.43169555275956,37.79979088029654,4.114703608890769,0.12687290663925063,-15.55798542992408,28.169963212532743,7.800336019709972,6.025456055589638,0.0,-0.3902802834348531,-0.845607280775516,-0.05575432620497901,-0.08843152019762433,0.11456424972805031,0.1832203430995169,262.5811002638932,-0.47864845753150576,246.789417721519,0.7076912828759361,0.0,0.0,0.14647712083865644,0.013689253935660506,0.08590610426133272,0.9963032375991965,0.35801460494564635,0.0023616523761113674,1972.5455373406194,1.0719489981785064,0.01870794800234114,0.9998249910267005,-0.2527953294608598,21.23406193078324,41.02094717668489,WY_Moose_1_NNE,43.66,-110.71
