feature,importance
V_rollrng_SMAP_sm_interp_kobs7,0.00012374401092529296
A_grad_E_SAR_diff_kobs14,0.00011949777603149415
V_rollrng_F_NDVI_kobs7,0.00011426448822021486
V_rollrng_s2_b11_kobs7,0.00011402606964111327
D_fft_ent_LST_modis_kobs30,0.00011298179626464844
V_rollrng_F_NDVI_kobs14,9.874820709228516e-05
V_rollstd_F_NDMI_kobs7,9.475469589233397e-05
A_d_E_SAR_ratio_kobs14,8.803367614746095e-05
V_rollstd_F_NDVI_kobs7,7.390737533569338e-05
V_rollrng_LST_modis_kobs14,7.147550582885743e-05
A_grad_s2_b12_kobs7,6.210088729858398e-05
SMAP_sm_am_interp_rollrange7,6.017208099365235e-05
C_lag_s2_b11_kobs5,6.01363182067871e-05
V_rollrng_F_NDMI_kobs7,5.827903747558594e-05
V_rollcv_F_NDVI_kobs7,5.530357360839843e-05
V_rollcv_E_SAR_ratio_kobs7,5.5003166198730466e-05
A_grad_s2_b12_kobs30,5.077362060546876e-05
D_fft_dom_LST_modis_kobs30,4.481315612792968e-05
A_pct_E_SAR_diff,4.355430603027344e-05
A_pct_F_NDMI,4.300117492675782e-05
A_d_s2_b12_kobs5,4.18543815612793e-05
A_d_E_SAR_diff_kobs1,4.149913787841797e-05
A_grad_F_NDVI_kobs7,3.926753997802734e-05
V_rollstd_SMAP_sm_interp_kobs30,3.659963607788086e-05
V_rollmax_LST_modis_kobs7,3.077745437622065e-05
V_rollrng_SMAP_sm_interp_kobs14,2.6128292083740235e-05
SMAP_sm_pm_interp_diff1,2.4466514587402345e-05
A_grad_E_SAR_diff_kobs30,2.1576881408691406e-05
A_pct_F_NDVI,1.820802688598633e-05
C_lag_G_API_kobs12,1.5456676483154313e-05
A_d_SMAP_sm_interp_kobs30,1.543760299682617e-05
V_rollstd_E_SAR_ratio_kobs7,1.5373229980468754e-05
A_d_s2_b12_kobs2,1.508474349975586e-05
A_d_F_NDVI_kobs1,1.2938976287841796e-05
V_rollstd_s2_b12_kobs14,1.0974407196044919e-05
A_d_E_SAR_ratio_kobs1,9.925365447998042e-06
V_rollcv_F_NDVI_kobs14,8.773803710937498e-06
A_d_s2_b12_kobs7,7.863044738769532e-06
SMAP_sm_am_interp_rollstd7,5.478858947753907e-06
A_d_E_SAR_ratio_kobs5,4.184246063232421e-06
A_grad_SMAP_sm_interp_kobs7,3.8123130798339844e-06
SMAP_sm_am_interp_pctchg,2.8896331787109373e-06
A_d_E_SAR_diff_kobs2,2.849102020263672e-06
D_fft_dom_E_SAR_ratio_kobs30,2.105236053466797e-06
SMAP_sm_pm_interp_pctchg,1.3637542724609385e-06
A_pct_SMAP_sm_interp,2.384185791015625e-08
SMAP_sm_am_interp_mask,0.0
G_DSLR_isnan,0.0
SMAP_sm_pm_interp_mask,0.0
SMAP_sm_interp_mask,0.0
V_rollstd_s2_b11_kobs7,-2.121925354003928e-07
A_d_F_NDVI_kobs2,-2.813339233398427e-07
SMAP_sm_interp_rollrange7,-4.7922134399414e-07
A_d_F_NDMI_kobs5,-7.343292236328141e-07
SMAP_sm_interp_pctchg,-9.274482727050783e-07
A_d_SMAP_sm_interp_kobs1,-1.049041748046875e-06
SMAP_sm_interp_rollstd7,-3.54766845703125e-06
V_rollstd_E_SAR_diff_kobs7,-4.9424171447753916e-06
SMAP_sm_interp_diff1,-5.643367767333985e-06
A_pct_E_SAR_ratio,-6.082057952880859e-06
A_d_E_SAR_ratio_kobs2,-7.3146820068359374e-06
SMAP_sm_am_interp_diff1,-7.627010345458985e-06
A_d_s2_b11_kobs7,-9.415149688720702e-06
V_rollstd_s2_b12_kobs7,-1.3682842254638672e-05
V_rollstd_SMAP_sm_interp_kobs7,-1.417636871337891e-05
A_d_E_SAR_diff_kobs5,-1.426219940185547e-05
SMAP_sm_am_interp_grad7,-1.610279083251953e-05
A_d_LST_modis_kobs14,-1.762390136718749e-05
A_d_SMAP_sm_interp_kobs2,-2.0031929016113284e-05
V_rollcv_s2_b12_kobs7,-2.2177696228027346e-05
A_d_E_SAR_diff_kobs7,-2.2847652435302734e-05
A_d_s2_b11_kobs5,-2.9480457305908204e-05
SMAP_sm_interp_rollstd30,-3.203868865966796e-05
A_d_SMAP_sm_interp_kobs7,-3.212690353393555e-05
A_d_s2_b12_kobs30,-3.3473968505859376e-05
A_d_LST_modis_kobs2,-3.3521652221679686e-05
V_rollcv_E_SAR_diff_kobs7,-3.533363342285156e-05
A_grad_E_SAR_ratio_kobs7,-3.540515899658203e-05
V_rollrng_E_SAR_diff_kobs7,-4.135370254516602e-05
A_d_s2_b11_kobs2,-4.253864288330078e-05
SMAP_sm_pm_interp_rollstd7,-4.3058395385742186e-05
A_d_s2_b12_kobs14,-4.390001296997071e-05
V_rollcv_E_SAR_ratio_kobs14,-5.506038665771484e-05
A_grad_E_SAR_ratio_kobs14,-5.528450012207032e-05
C_lag_G_API_kobs30,-5.529403686523439e-05
SMAP_sm_interp_grad7,-5.970001220703125e-05
A_grad_s2_b12_kobs14,-6.147384643554688e-05
A_d_s2_b11_kobs14,-6.211519241333009e-05
V_ema_s2_b11_kobs14,-6.26659393310547e-05
A_pct_LST_modis,-6.825447082519532e-05
V_rollcv_s2_b11_kobs7,-7.534265518188475e-05
D_fft_dom_F_NDMI_kobs30,-7.591724395751954e-05
A_d_F_NDMI_kobs2,-9.724617004394531e-05
A_grad_E_SAR_diff_kobs7,-0.00010226249694824218
A_d_s2_b11_kobs1,-0.00011404991149902344
A_pct_s2_b12,-0.00011893987655639649
A_d_s2_b12_kobs1,-0.00012145519256591796
V_rollcv_s2_b12_kobs14,-0.00012173891067504883
A_grad_s2_b11_kobs7,-0.00012276887893676757
A_d_SMAP_sm_interp_kobs14,-0.00012389421463012695
A_d_E_SAR_ratio_kobs7,-0.00012752532958984375
A_grad_s2_b11_kobs14,-0.00013520002365112303
A_d_F_NDMI_kobs1,-0.00014425992965698243
V_rollstd_LST_modis_kobs7,-0.0001479935646057129
A_d_LST_modis_kobs1,-0.00015717744827270508
A_grad_F_NDMI_kobs7,-0.0001585245132446289
A_grad_s2_b11_kobs30,-0.00015949010848999025
V_rollcv_SMAP_sm_interp_kobs7,-0.00016041278839111327
C_lag_F_NDVI_kobs2,-0.0001759052276611328
V_rollcv_LST_modis_kobs14,-0.0001839089393615723
C_smm_F_NDVI_alpha0.85_n5,-0.00020234107971191408
A_d_SMAP_sm_interp_kobs5,-0.00020833492279052736
D_fft_ent_F_NDMI_kobs30,-0.00020989418029785154
V_rollstd_F_NDMI_kobs14,-0.00021220684051513668
A_grad_SMAP_sm_interp_kobs14,-0.00021295070648193358
V_rollrng_E_SAR_ratio_kobs7,-0.00022728443145751952
A_grad_LST_modis_kobs14,-0.0002303886413574219
V_rollrng_LST_modis_kobs7,-0.00023694515228271486
A_d_G_API_kobs5,-0.00024640560150146484
V_rollstd_LST_modis_kobs14,-0.00026380777359008795
A_grad_G_API_kobs7,-0.0002710247039794922
A_grad_F_NDVI_kobs14,-0.00030057191848754884
V_rollmean_s2_b11_kobs7,-0.0003760814666748047
C_lag_s2_b12_kobs2,-0.0003888058662414551
V_rollstd_s2_b11_kobs14,-0.0004237961769104004
V_rollmax_G_API_kobs14,-0.0004372906684875488
A_d_F_NDMI_kobs7,-0.0004547810554504395
C_lag_F_NDVI_kobs1,-0.00045687437057495117
V_rollcv_s2_b11_kobs14,-0.0004714775085449218
A_d_s2_b11_kobs30,-0.0005042624473571777
V_rollcv_SMAP_sm_interp_kobs14,-0.0005064678192138671
V_rollcv_LST_modis_kobs7,-0.0005086326599121094
V_rollmax_s2_b11_kobs14,-0.0005257368087768554
V_rollstd_E_SAR_diff_kobs30,-0.0005281805992126465
V_rollmax_s2_b12_kobs14,-0.0005289459228515625
V_rollmax_s2_b12_kobs7,-0.0005366778373718262
V_rollmax_s2_b11_kobs7,-0.0005472183227539062
V_ema_F_NDVI_kobs7,-0.0005494260787963867
A_d_G_API_kobs7,-0.0005633783340454103
V_rollrng_F_NDMI_kobs14,-0.0005877089500427245
V_rollstd_E_SAR_diff_kobs14,-0.0006164169311523438
V_rollstd_G_API_kobs30,-0.0006252670288085937
C_lag_s2_b11_kobs2,-0.0006414175033569336
V_rollrng_E_SAR_diff_kobs14,-0.000659947395324707
C_lag_s2_b12_kobs1,-0.0007352066040039062
A_pct_s2_b11,-0.0007472300529479981
SMAP_sm_am_interp_rollstd30,-0.0007783746719360352
V_rollmean_F_NDVI_kobs7,-0.0008588171005249024
C_lag_LST_modis_kobs2,-0.0008665370941162108
V_rollrng_s2_b12_kobs14,-0.0008907151222229005
V_rollstd_E_SAR_ratio_kobs14,-0.0008927917480468749
V_rollrng_s2_b11_kobs14,-0.0008976221084594727
A_d_F_NDVI_kobs14,-0.0009392356872558594
C_lag_F_NDVI_kobs5,-0.0009615302085876464
SMAP_sm_am_interp_rollrange30,-0.0010684967041015626
V_rollcv_F_NDMI_kobs14,-0.001167705059051514
A_grad_LST_modis_kobs7,-0.0012012600898742675
C_smm_s2_b12_alpha0.85_n5,-0.0012319850921630859
V_rollmean_G_API_kobs30,-0.0012833356857299804
A_grad_F_NDMI_kobs14,-0.001295909881591797
V_rollmean_F_NDVI_kobs14,-0.0014732503890991211
V_rollmax_E_SAR_diff_kobs14,-0.0085666823387146
