feature,importance
V_rollmin_LST_modis_kobs30,0.07440691709518434
SMAP_sm_pm_interp_ema02,0.0519516372680664
D_sin_DOY,0.03020928382873535
G_rain_sum_3d,0.024104201793670656
V_ema_G_API_kobs7,0.012527153491973878
C_lag_G_API_kobs1,0.01197124242782593
V_rollmin_G_API_kobs30,0.0094185471534729
SMAP_sm_pm_interp_rollmean30,0.0075566649436950685
G_rain_sum_7d,0.006929297447204589
V_ema_G_API_kobs14,0.00672790288925171
C_lag_LST_modis_kobs30,0.005535883903503418
V_rollmax_G_API_kobs30,0.0033912253379821773
A_pct_G_API,0.0033176612854003903
V_rollcv_G_API_kobs30,0.0029470038414001467
V_rollmean_G_API_kobs7,0.0028705239295959474
C_smm_G_API_alpha0.85_n5,0.002850873470306396
G_API,0.0026637935638427735
G_DSLR,0.002504391670227051
V_rollmin_G_API_kobs7,0.002285346984863281
V_ema_G_API_kobs30,0.0017966151237487793
V_rollmean_G_API_kobs14,0.0015975713729858398
V_rollmean_LST_modis_kobs14,0.0015322518348693849
V_ema_s2_b11_kobs14,0.001318204402923584
C_lag_LST_modis_kobs6,0.0013142204284667968
V_rollcv_LST_modis_kobs30,0.001242880821228027
SMAP_ampm_diff_interp,0.001235671043395996
C_lag_G_API_kobs6,0.0012321853637695312
V_rollmax_F_NDVI_kobs30,0.0012082552909851074
V_rollcv_G_API_kobs7,0.001053040027618408
V_rollrng_LST_modis_kobs30,0.0009418129920959473
V_rollcv_G_API_kobs14,0.0008752703666687012
V_rollmax_LST_modis_kobs7,0.0006889986991882324
V_rollmax_s2_b11_kobs14,0.0006590080261230469
V_rollstd_LST_modis_kobs30,0.0006467962265014649
A_d_G_API_kobs1,0.0006282567977905273
C_lag_G_API_kobs5,0.0005853891372680664
C_lag_LST_modis_kobs5,0.0005231618881225586
V_rollcv_LST_modis_kobs14,0.0003039455413818359
A_grad_SMAP_sm_interp_kobs30,0.00029437065124511715
D_fft_ent_E_SAR_ratio_kobs30,0.0002733063697814942
V_rollstd_F_NDVI_kobs14,0.0002665591239929199
SMAP_sm_pm_interp_rollrange7,0.00026178598403930664
V_rollmean_s2_b11_kobs14,0.00024446725845336917
C_smm_LST_modis_alpha0.85_n5,0.0002366495132446289
C_lag_s2_b11_kobs6,0.00022298812866210937
A_d_E_SAR_diff_kobs30,0.00021091461181640625
A_d_E_SAR_diff_kobs14,0.0002073836326599121
V_ema_s2_b11_kobs7,0.00020705223083496098
V_rollrng_E_SAR_diff_kobs7,0.00020660161972045897
V_rollrng_s2_b12_kobs7,0.0001784396171569824
A_d_LST_modis_kobs14,0.00017321109771728516
A_d_SMAP_sm_interp_kobs30,0.00016571760177612303
D_fft_ent_LST_modis_kobs30,0.00015770435333251954
