n_features,candidate_mean_nrmse,candidate_ucb,fold_id,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
125,0.5221314337291528,0.5458828011877475,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.037784476743271726,0.48248559489325993
125,0.5221314337291528,0.5458828011877475,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.039583027678428855,0.5054520348890087
125,0.5221314337291528,0.5458828011877475,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.0676106393702743,0.551005496197705
125,0.5221314337291528,0.5458828011877475,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06722672183248612,0.5478766887292612
100,0.5251286327673745,0.5454475321683198,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05875749521284135,0.5354537159122762
100,0.5251286327673745,0.5454475321683198,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05713992891983929,0.5207129261766867
100,0.5251286327673745,0.5454475321683198,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.030659669969311975,0.4021568116409713
100,0.5251286327673745,0.5454475321683198,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.030657147110468044,0.40212371980176
100,0.5251286327673745,0.5454475321683198,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.0572096496775496,0.5187915656301257
100,0.5251286327673745,0.5454475321683198,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05726861844038628,0.5193263092785791
100,0.5251286327673745,0.5454475321683198,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05891740728906317,0.6139904964218567
100,0.5251286327673745,0.5454475321683198,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.06103744338871264,0.6360838314335225
100,0.5251286327673745,0.5454475321683198,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.03888248390362789,0.49650650198590185
100,0.5251286327673745,0.5454475321683198,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.041632861312132174,0.5316272074846083
100,0.5251286327673745,0.5454475321683198,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06778010126912674,0.55238655750009
100,0.5251286327673745,0.5454475321683198,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.07023386352390196,0.5723839499421153
80,0.530677712261677,0.5547683880924971,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.060811669038877136,0.5541732852931067
80,0.530677712261677,0.5547683880924971,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.06161271346627754,0.5614731576533672
80,0.530677712261677,0.5547683880924971,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.029290040803004794,0.3841916574431638
80,0.530677712261677,0.5547683880924971,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.0305632525007621,0.40089212282412096
80,0.530677712261677,0.5547683880924971,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.054345798641961485,0.49282144047015203
80,0.530677712261677,0.5547683880924971,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.056694064394848094,0.51411610794884
80,0.530677712261677,0.5547683880924971,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.06509948436639229,0.6784152012464373
80,0.530677712261677,0.5547683880924971,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.06169312129044685,0.6429167865634636
80,0.530677712261677,0.5547683880924971,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.04268226829309706,0.5450275188065362
80,0.530677712261677,0.5547683880924971,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.0429785675488722,0.5488110864250704
80,0.530677712261677,0.5547683880924971,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06440068678572763,0.5248453898432476
80,0.530677712261677,0.5547683880924971,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06386120623391535,0.520448792622618
65,0.5325909603275384,0.5588034553691015,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.06475133170485475,0.5900752073593413
65,0.5325909603275384,0.5588034553691015,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.06213196085033925,0.5662050295663281
65,0.5325909603275384,0.5588034553691015,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.02858455368653818,0.3749379228238422
65,0.5325909603275384,0.5588034553691015,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.028282295243879638,0.37097325876474463
65,0.5325909603275384,0.5588034553691015,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05432785713904008,0.4926587423861257
65,0.5325909603275384,0.5588034553691015,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05516217528254691,0.5002245502234945
65,0.5325909603275384,0.5588034553691015,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.0642211325588332,0.6692617152535744
65,0.5325909603275384,0.5588034553691015,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.06215024397208526,0.6476805566466892
65,0.5325909603275384,0.5588034553691015,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.04290511479335767,0.547873137841535
65,0.5325909603275384,0.5588034553691015,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.043215266093738235,0.5518335879408652
65,0.5325909603275384,0.5588034553691015,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06587113700515661,0.5368290977379951
65,0.5325909603275384,0.5588034553691015,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.066571730806165,0.5425387173859257
50,0.5202463477116844,0.5423646324901301,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05986911458987399,0.5455838401450419
50,0.5202463477116844,0.5423646324901301,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05384943993767762,0.4907268870120729
50,0.5202463477116844,0.5423646324901301,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.0286215004173429,0.37542254576583267
50,0.5202463477116844,0.5423646324901301,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.029070678739830273,0.38131432875666615
50,0.5202463477116844,0.5423646324901301,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05566901978686715,0.5048207443167876
50,0.5202463477116844,0.5423646324901301,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.056114679055399186,0.5088620952245881
50,0.5202463477116844,0.5423646324901301,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.059079030048656896,0.6156748006531878
50,0.5202463477116844,0.5423646324901301,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.058914912029723765,0.6139644928077977
50,0.5202463477116844,0.5423646324901301,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.04410354261383993,0.5631763578339881
50,0.5202463477116844,0.5423646324901301,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.044146044181729405,0.563719077914681
50,0.5202463477116844,0.5423646324901301,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06577345679516651,0.5360330346763884
50,0.5202463477116844,0.5423646324901301,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06670906738780041,0.5436579674331806
40,0.5099987909205695,0.5316162107612917,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.060021916121107376,0.5469763118186493
40,0.5099987909205695,0.5316162107612917,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.055489046919635354,0.505668532294003
40,0.5099987909205695,0.5316162107612917,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.028320031810029882,0.37146824182035
40,0.5099987909205695,0.5316162107612917,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.028665621477176665,0.37600127295913666
40,0.5099987909205695,0.5316162107612917,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05260060633553779,0.47699559545837084
40,0.5099987909205695,0.5316162107612917,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05417980461406229,0.4913161646625837
40,0.5099987909205695,0.5316162107612917,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05947323039862685,0.6197828440940717
40,0.5099987909205695,0.5316162107612917,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.05550419631375789,0.5784207183622367
40,0.5099987909205695,0.5316162107612917,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.04371245048321885,0.5581823408311091
40,0.5099987909205695,0.5316162107612917,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.04385347619656229,0.5599831564321845
40,0.5099987909205695,0.5316162107612917,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06292702697199619,0.5128355247620321
40,0.5099987909205695,0.5316162107612917,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06409507964662814,0.5223547875521071
150,0.5016021964863769,0.5214727375434693,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05247706414101246,0.4782205043405422
150,0.5016021964863769,0.5214727375434693,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05307619728961514,0.4836803706875238
150,0.5016021964863769,0.5214727375434693,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.032176879044764274,0.4220577422441827
150,0.5016021964863769,0.5214727375434693,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.029145005232100413,0.38228925461796004
150,0.5016021964863769,0.5214727375434693,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.06955176046177507,0.6307129462541619
150,0.5016021964863769,0.5214727375434693,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.06428646850794292,0.5829659477735852
150,0.5016021964863769,0.5214727375434693,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05248822790048678,0.5469906872651162
150,0.5016021964863769,0.5214727375434693,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.053081100343467885,0.5531691337095574
150,0.5016021964863769,0.5214727375434693,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.035520746856763714,0.45357909267038715
150,0.5016021964863769,0.5214727375434693,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.037796668108264285,0.4826412714699388
150,0.5016021964863769,0.5214727375434693,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06184627720636616,0.5040277532866695
150,0.5016021964863769,0.5214727375434693,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06121605665194323,0.49889165351689757
125,0.48960689087288506,0.5083297135757813,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.050385943261098735,0.4591642385566521
125,0.48960689087288506,0.5083297135757813,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05094437804747832,0.4642532230407333
125,0.48960689087288506,0.5083297135757813,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.030075443919398297,0.3944936343873984
125,0.48960689087288506,0.5083297135757813,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.026702360162573036,0.3502495635803558
125,0.48960689087288506,0.5083297135757813,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05961664604782584,0.5406188171941512
125,0.48960689087288506,0.5083297135757813,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05836841304735056,0.5292995247978917
125,0.48960689087288506,0.5083297135757813,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05342930785890304,0.5567978763018938
125,0.48960689087288506,0.5083297135757813,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.054679897061121654,0.5698305252323324
125,0.48960689087288506,0.5083297135757813,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.039295395631884195,0.5017791424461571
125,0.48960689087288506,0.5083297135757813,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.040691406711745357,0.5196053847128131
125,0.48960689087288506,0.5083297135757813,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06042521719747853,0.4924465601103171
125,0.48960689087288506,0.5083297135757813,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06095255529198446,0.49674420011392495
100,0.49731678496796844,0.5152347541565633,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05257309100502802,0.4790955916971131
100,0.49731678496796844,0.5152347541565633,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05280804430619943,0.4812367077831949
100,0.49731678496796844,0.5152347541565633,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.031092046570872115,0.4078282097899282
100,0.49731678496796844,0.5152347541565633,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.02738173185405386,0.3591607473484305
100,0.49731678496796844,0.5152347541565633,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05713203009809122,0.5180876916617004
100,0.49731678496796844,0.5152347541565633,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.055029648981337796,0.49902276822204966
100,0.49731678496796844,0.5152347541565633,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05413085327120385,0.5641088262533694
100,0.49731678496796844,0.5152347541565633,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.05584767448919259,0.5820001755235223
100,0.49731678496796844,0.5152347541565633,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.04087925535497182,0.5220041016513282
100,0.49731678496796844,0.5152347541565633,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.04205854592404581,0.5370629501736381
100,0.49731678496796844,0.5152347541565633,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.061371985709802415,0.5001624264114831
100,0.49731678496796844,0.5152347541565633,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06356456051570838,0.5180312230998629
80,0.5000808287377493,0.5178044137129564,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.0542224057626645,0.49412570338731326
80,0.5000808287377493,0.5178044137129564,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.053278182837034706,0.4855210535065345
80,0.5000808287377493,0.5178044137129564,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.03095482581249824,0.4060283123111285
80,0.5000808287377493,0.5178044137129564,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.028192673019505874,0.3697977018183587
80,0.5000808287377493,0.5178044137129564,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05651878863250456,0.5125266630269478
80,0.5000808287377493,0.5178044137129564,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05399672555577206,0.4896559574804071
80,0.5000808287377493,0.5178044137129564,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05436826754040809,0.5665829694941126
80,0.5000808287377493,0.5178044137129564,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.056435047662116336,0.5881213129364254
80,0.5000808287377493,0.5178044137129564,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.04145068264951076,0.529300892871097
80,0.5000808287377493,0.5178044137129564,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.04254506194882123,0.5432754743071284
80,0.5000808287377493,0.5178044137129564,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06140633120565088,0.5004423314258182
80,0.5000808287377493,0.5178044137129564,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06326520533252522,0.51559157228772
65,0.4938683979817679,0.5113306009454828,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05323565073759442,0.4851334609005469
65,0.4938683979817679,0.5113306009454828,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.054272980989157074,0.49458659255320536
65,0.4938683979817679,0.5113306009454828,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.030890595180390674,0.40518581184573155
65,0.4938683979817679,0.5113306009454828,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.027439007649123305,0.359912022595437
65,0.4938683979817679,0.5113306009454828,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05640686327233796,0.511511695566706
65,0.4938683979817679,0.5113306009454828,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05533148651931631,0.501759907319674
65,0.4938683979817679,0.5113306009454828,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.054300010758081156,0.5658716514373037
65,0.4938683979817679,0.5113306009454828,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.05611487075381728,0.58478468310299
65,0.4938683979817679,0.5113306009454828,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.03955036067055945,0.5050348963685432
65,0.4938683979817679,0.5113306009454828,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.03908468331763848,0.49908846984584687
65,0.4938683979817679,0.5113306009454828,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06153478119864546,0.5014891585640583
65,0.4938683979817679,0.5113306009454828,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06283216453684039,0.5120624256811717
50,0.4960383794184291,0.5137406634581085,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05365189531677178,0.48892667410409657
50,0.4960383794184291,0.5137406634581085,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.053319741914647265,0.48589977901988257
50,0.4960383794184291,0.5137406634581085,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.030949654068499834,0.4059604755705796
50,0.4960383794184291,0.5137406634581085,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.027652001286966765,0.36270581790962897
50,0.4960383794184291,0.5137406634581085,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05881824462517679,0.5333787112611138
50,0.4960383794184291,0.5137406634581085,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05536419686821893,0.5020565330325589
50,0.4960383794184291,0.5137406634581085,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05558898823244501,0.5793043524975923
50,0.4960383794184291,0.5137406634581085,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.05536887312278427,0.5770104873791312
50,0.4960383794184291,0.5137406634581085,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.03941131444620278,0.5032593576802025
50,0.4960383794184291,0.5137406634581085,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.03891272181361153,0.4968926223518371
50,0.4960383794184291,0.5137406634581085,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06188822609655388,0.5043696235790985
50,0.4960383794184291,0.5137406634581085,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06290992126721298,0.5126961186354273
40,0.4974494074967402,0.5168895729530645,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05574046378397621,0.5079596798959671
40,0.4974494074967402,0.5168895729530645,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05450199879097498,0.49667361877086924
40,0.4974494074967402,0.5168895729530645,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.030164165881930837,0.3956573827777212
40,0.4974494074967402,0.5168895729530645,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.027491283582876065,0.3605977156529489
40,0.4974494074967402,0.5168895729530645,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05897552617553879,0.5348049801198979
40,0.4974494074967402,0.5168895729530645,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05481078361436356,0.4970380417461011
40,0.4974494074967402,0.5168895729530645,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05612925046556356,0.5849345370554931
40,0.4974494074967402,0.5168895729530645,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.05764175725470932,0.6006966833725023
40,0.4974494074967402,0.5168895729530645,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.03700642235542774,0.47255029694725714
40,0.4974494074967402,0.5168895729530645,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.039580935874656865,0.5054253237823766
40,0.4974494074967402,0.5168895729530645,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.061176266794475985,0.4985673786636854
40,0.4974494074967402,0.5168895729530645,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06312970059265512,0.5144872511760623
