feature,importance_mean,importance_std
base_pred,1.146351733374328,0.028702211606864304
SMAP_x_year,0.00534185764491073,0.0012428510595461108
C_lag_SMAP_sm_interp_kobs12,0.004310339067016278,0.0008754725278774153
V_rollmax_E_SAR_ratio_kobs30,0.002316241496164384,0.0005085301913857167
API_x_year,0.0019516787837706052,0.0008610289757442792
latitude,0.0019158916809580706,0.00030778415829713063
SMAP_sm_interp_lag30,0.001400820628721,9.352909494351323e-05
V_ema_E_SAR_diff_kobs14,0.0012065461116410158,6.193762006329447e-05
V_rollmean_G_API_kobs30,0.0010960766162733781,6.321144327362888e-05
D_sin_DOY,0.0009395281425918167,0.0002015112951027315
C_lag_G_API_kobs30,0.0008449122828306122,0.00019352252399145334
F_NDMI,0.0008178858039343373,0.00014080561459588154
SMAP_sm_am_interp_lag30,0.000773284679017272,9.133365655634876e-05
s1_vv,0.0007628678656960153,3.770494929542101e-05
SMAP_sm_am_interp_lag7,0.0007469685324047015,0.00022213375963819686
D_sa_E_SAR_ratio,0.0006855224023404105,0.00013830619906095802
V_rollmax_s2_b11_kobs30,0.0006621850553247155,0.00021125572617149274
V_rollmax_F_NDVI_kobs30,0.0006084043299821263,0.00018409603828225418
V_rollrng_E_SAR_diff_kobs30,0.0005909194989803579,4.109897829870338e-05
V_ema_SMAP_sm_interp_kobs14,0.000509136327531623,6.716338676410222e-05
V_ema_SMAP_sm_interp_kobs7,0.000489598868556751,0.0001462740538897593
SMAP_sm_am_interp_rollstd7,0.000481787018779456,5.7657876505856814e-05
V_rollmin_F_NDVI_kobs7,0.000476520818353432,0.00010732136657232784
G_rain_sum_7d,0.00045381059681757205,0.00013495461327818101
C_lag_F_NDMI_kobs5,0.0004425287507245468,6.465842142911145e-05
longitude,0.0004295054235107898,4.9122256896875634e-05
A_d_G_API_kobs14,0.00038695087349398526,0.00010693634487682287
V_rollmin_E_SAR_diff_kobs30,0.00035098779706923546,0.00029693303905369527
V_rollcv_SMAP_sm_interp_kobs30,0.0003460536141522086,4.78407128873974e-05
C_lag_SMAP_sm_interp_kobs6,0.00034153532719314315,2.473151672394889e-05
A_d_E_SAR_diff_kobs30,0.0002845708876334285,0.00010012874374712468
s1_vh,0.000262848728285614,6.168496749557704e-05
A_d_G_API_kobs7,0.00026186570452335634,0.00011981788717468584
C_lag_E_SAR_diff_kobs12,0.00025305700995756906,2.4061932683187856e-05
V_rollmean_LST_modis_kobs7,0.00024667845671757507,8.860048472002228e-05
V_rollmax_SMAP_sm_interp_kobs30,0.00024480763479037824,0.00022161210648545442
C_lag_F_NDVI_kobs5,0.0002342799704621701,4.949468290317297e-05
V_rollmean_G_API_kobs7,0.0002336265046811059,0.0001800917788179084
C_lag_s2_b12_kobs2,0.00022678468211503321,3.976153762331315e-05
V_rollcv_E_SAR_diff_kobs14,0.00021823358144053008,7.291423578972107e-05
V_rollstd_s2_b11_kobs30,0.00020890633048453733,6.49138163002348e-05
D_fft_ent_E_SAR_ratio_kobs30,0.00020605506341888624,4.9338065035073404e-05
V_ema_F_NDVI_kobs7,0.000199995090060745,0.0003443532117832921
A_grad_s2_b11_kobs14,0.00019832657142566658,1.9705310598937054e-05
V_rollcv_F_NDMI_kobs30,0.00019388989633806197,6.907047223971147e-05
V_rollmean_F_NDVI_kobs7,0.00019257305988000794,7.119745915269028e-05
SMAP_sm_am_interp_rollmean30,0.00019118196201461934,8.207227850436754e-05
SMAP_sm_am_interp_grad7,0.00018794919775200203,8.076680226515321e-05
V_rollmin_s2_b11_kobs14,0.00017825964577073973,5.321395943639911e-05
A_d_G_API_kobs30,0.0001693589987940447,2.123434239964093e-05
V_rollmean_SMAP_sm_interp_kobs14,0.0001623184449381254,4.356852504666466e-05
V_rollmean_F_NDMI_kobs30,0.0001542133830561232,8.075653403810361e-05
V_rollmean_G_API_kobs14,0.0001529338021314608,2.5153893265812313e-05
V_ema_E_SAR_ratio_kobs7,0.00014063503780603615,9.191839005556152e-06
A_d_LST_modis_kobs7,0.0001397927927693443,5.856444709069313e-05
V_rollcv_SMAP_sm_interp_kobs7,0.00013847154945767493,3.3852994746992515e-05
V_rollmin_E_SAR_ratio_kobs14,0.0001338977874966174,1.6130311760522183e-05
V_rollcv_SMAP_sm_interp_kobs14,0.0001313612513450524,9.827000613799447e-05
C_lag_G_API_kobs6,0.00012955905509395293,6.0752709681097854e-05
V_rollmean_LST_modis_kobs14,0.00012916801773232844,0.0001012716502503627
V_rollmax_s2_b11_kobs7,0.00012057071723285962,3.9370999405982475e-05
V_rollstd_s2_b11_kobs14,0.00011646799664573048,3.737365972367157e-05
V_rollmax_E_SAR_ratio_kobs14,0.00011641146401728531,0.00016505692926137142
V_rollstd_F_NDMI_kobs14,0.00011506330963892975,6.215810233138848e-05
E_rough_s1_vh_kobs14,0.00011262061584915717,5.603672910832071e-05
V_rollstd_s2_b12_kobs14,0.00011234038089775744,3.1714378832841556e-05
SMAP_sm_pm_interp_ema02,0.00010895749336088389,4.819978705972144e-05
V_rollmax_SMAP_sm_interp_kobs14,0.0001082689976848572,3.768466043056925e-05
V_rollmax_SMAP_sm_interp_kobs7,0.00010598853593575263,1.7585349780102874e-05
V_rollrng_SMAP_sm_interp_kobs14,0.00010528077163147742,0.00010278651449966184
V_rollmax_E_SAR_diff_kobs30,0.00010396025904007012,2.0665328253908284e-05
D_fft_ent_LST_modis_kobs30,0.0001034678515907661,0.00010300054416318833
V_ema_F_NDVI_kobs30,0.00010181942187847959,2.6085424068454253e-05
D_sa_LST_modis,9.879918713131541e-05,6.19608626567061e-05
V_rollmean_F_NDVI_kobs14,9.87769482900136e-05,3.410128537508869e-05
V_ema_F_NDMI_kobs30,9.841680173292567e-05,8.723616301176141e-05
A_d_F_NDMI_kobs7,9.654008355586274e-05,6.345639702927696e-05
V_rollmin_E_SAR_ratio_kobs7,9.637621989122547e-05,2.5064074852443328e-05
LST_modis,9.553258755530258e-05,2.6670779104140856e-05
V_rollcv_F_NDVI_kobs30,9.500014041798898e-05,4.3013418228737574e-05
A_d_s2_b12_kobs1,9.263796530318835e-05,1.583338541633109e-05
A_d_SMAP_sm_interp_kobs5,9.258900533084535e-05,1.998497944036081e-05
C_lag_s2_b11_kobs5,8.92074526922082e-05,0.00011074540135558151
V_rollmax_s2_b11_kobs14,8.870056326177877e-05,0.00012928729170201366
V_rollstd_F_NDVI_kobs14,8.718082692846796e-05,5.733642107708089e-05
V_rollcv_F_NDMI_kobs7,8.64672754772311e-05,2.5923592888291375e-05
V_rollmin_E_SAR_diff_kobs14,8.568094960716976e-05,8.988732733600443e-05
V_ema_E_SAR_ratio_kobs30,8.101997635563407e-05,8.142622255435549e-06
C_lag_LST_modis_kobs5,7.954458229380013e-05,4.032165760763603e-05
SMAP_sm_pm_interp_rollstd30,7.719355038768861e-05,3.965595475191666e-05
A_d_s2_b12_kobs14,7.573136939942327e-05,1.3991501649508766e-05
A_d_LST_modis_kobs5,7.174772506033378e-05,4.3248725294500664e-05
V_rollmin_F_NDVI_kobs30,7.001198001510556e-05,1.4421298136575228e-05
A_grad_G_API_kobs14,6.943414645954604e-05,1.6986987442769644e-05
A_d_F_NDMI_kobs5,6.681813865851982e-05,8.381432257818834e-05
C_lag_F_NDMI_kobs2,6.595264554225544e-05,1.4246118374070539e-05
C_smm_E_SAR_diff_alpha0.85_n5,6.570563471304247e-05,2.30280391521115e-05
V_rollrng_LST_modis_kobs14,6.48219837277475e-05,2.0994737243973504e-05
V_rollcv_F_NDVI_kobs14,6.453862352400197e-05,2.552760297149337e-05
A_d_s2_b12_kobs7,6.381715452952186e-05,8.77628562636382e-05
C_lag_E_SAR_diff_kobs6,6.080964854719984e-05,1.8589817699391634e-05
V_rollrng_s2_b12_kobs30,6.047793681247526e-05,3.811979916288504e-05
C_lag_F_NDVI_kobs1,5.9741387740985806e-05,2.1838891902456065e-05
V_rollmean_s2_b11_kobs14,5.940584891370726e-05,3.865383210781194e-05
D_z_E_SAR_ratio,5.855996796924057e-05,9.044024378348048e-06
V_rollrng_s2_b11_kobs7,5.6302856446666107e-05,1.1536294025773558e-05
A_d_SMAP_sm_interp_kobs30,5.615118623976123e-05,2.5113217873159555e-05
V_rollrng_E_SAR_diff_kobs14,5.5500141460829155e-05,1.782279722333771e-05
V_rollrng_F_NDMI_kobs7,5.516331839601207e-05,5.6237953570261134e-05
A_d_G_API_kobs5,5.298191783411621e-05,5.445472142279884e-05
A_d_s2_b11_kobs5,5.1792502132630426e-05,8.573925535310382e-06
H_corr_LST_modis__F_NDMI_kobs7,4.999188059053861e-05,3.9297352776754295e-05
V_rollrng_F_NDMI_kobs30,4.6185710833990254e-05,0.00010103293563396405
C_lag_E_SAR_ratio_kobs1,4.584368548936624e-05,8.402156397112641e-06
C_lag_s2_b12_kobs30,4.458200765438125e-05,5.266773217888262e-06
A_d_E_SAR_ratio_kobs2,4.445081794850481e-05,2.076283809632093e-05
V_rollstd_s2_b11_kobs7,4.2751906126881066e-05,1.0333231788186654e-05
G_API,4.1749265487633914e-05,0.00013468497475426386
lia_std_desc_deg,4.141874041503346e-05,4.16724828662401e-05
C_lag_F_NDMI_kobs30,4.044114923758002e-05,3.683624088323135e-05
V_ema_s2_b12_kobs30,3.883001278688347e-05,8.98651893068754e-06
V_rollrng_LST_modis_kobs7,3.674860208442432e-05,1.5202055100390767e-05
V_rollmax_E_SAR_diff_kobs14,3.571761468932344e-05,7.1483334120445195e-06
V_rollmax_E_SAR_diff_kobs7,3.5095859740152946e-05,5.868563990301489e-06
s2_b11,3.387551191442739e-05,4.862505423634441e-05
V_rollmin_s2_b11_kobs7,3.349624798691942e-05,3.923349421414116e-06
C_lag_F_NDMI_kobs1,3.24684766795702e-05,6.777573144822734e-06
SMAP_sm_interp_rollrange30,3.240495149123834e-05,4.22602867467386e-05
A_d_s2_b11_kobs7,3.192915173488853e-05,2.1016570353932178e-05
cos_year,3.189243819228249e-05,3.2017950557726886e-05
V_rollcv_LST_modis_kobs14,3.1445451133116366e-05,2.796587643504547e-05
C_lag_LST_modis_kobs6,3.022488381181354e-05,5.624850511113727e-06
V_rollmean_s2_b12_kobs7,3.0156591128394085e-05,1.2766629417899354e-05
SMAP_sm_pm_interp_rollstd7,2.8844796638693994e-05,0.00024382025724347468
A_d_F_NDMI_kobs1,2.8331446110629876e-05,3.614745049467626e-05
V_rollstd_F_NDMI_kobs7,2.6874861694903274e-05,2.184054642624078e-05
C_lag_E_SAR_ratio_kobs5,2.6326946888755032e-05,4.8990307385509275e-05
C_lag_SMAP_sm_interp_kobs2,2.6069173937748323e-05,2.6469060938475247e-05
A_grad_F_NDMI_kobs30,2.597151367897954e-05,8.113704315205887e-06
D_z_LST_modis,2.4242440757205052e-05,0.0001355929489176995
V_rollmax_G_API_kobs14,2.2557222496377704e-05,5.1287011171962375e-05
K_slope_sin,2.19327180717821e-05,6.736787402488616e-06
V_rollmin_s2_b12_kobs7,2.1575510415683395e-05,8.923770823462857e-06
F_NDVI,2.1561930398950048e-05,8.638266606723083e-06
V_rollstd_F_NDVI_kobs7,2.1217688555941194e-05,2.7739280061948482e-05
A_d_F_NDVI_kobs7,2.119839213490238e-05,1.3675698311746959e-05
A_grad_SMAP_sm_interp_kobs30,2.059578533424311e-05,9.730130497629128e-06
E_rough_s1_vh_kobs7,1.9883597033554247e-05,1.8832345135819645e-05
A_grad_E_SAR_diff_kobs14,1.9783283957575115e-05,1.2455591342626896e-05
V_rollmin_E_SAR_diff_kobs7,1.875204644954387e-05,3.3449495696671126e-06
V_rollstd_LST_modis_kobs14,1.8684264926416284e-05,2.196694901909087e-05
s2_b12,1.767487124857414e-05,1.17965898580273e-05
V_rollmin_G_API_kobs7,1.6388634596342654e-05,9.978033583991514e-06
V_rollcv_E_SAR_ratio_kobs14,1.6048832430204384e-05,0.00026132386189302434
SMAP_sm_pm_interp_rollrange7,1.4359115867912386e-05,3.3324948827346067e-05
C_lag_s2_b11_kobs2,1.4206486004542108e-05,4.689282867155642e-06
SMAP_sm_interp_pctchg,1.4086202792440438e-05,3.26181832610734e-06
A_grad_G_API_kobs7,1.3903138779403079e-05,8.11603838231531e-06
V_rollrng_s2_b11_kobs14,1.3440907438355687e-05,4.429598729674398e-05
C_lag_s2_b12_kobs5,1.2844006112588957e-05,7.814415273732853e-06
A_pct_s2_b12,1.2448594803093904e-05,2.3328395003084316e-05
C_smm_s2_b12_alpha0.85_n5,1.2312293478999869e-05,5.643262272893514e-06
V_rollcv_E_SAR_ratio_kobs30,1.1599282292240609e-05,3.5902417256110905e-05
A_grad_F_NDVI_kobs7,1.1294963541752524e-05,1.1022322621946984e-05
C_smm_s2_b11_alpha0.85_n5,1.120328815509275e-05,5.119106036351409e-06
V_rollmax_s2_b12_kobs7,1.0929307894302908e-05,1.0525345327015357e-05
A_grad_s2_b11_kobs7,1.0583425388666078e-05,3.1856295520411015e-06
D_fft_dom_LST_modis_kobs30,1.0563501103977302e-05,7.056375808036373e-06
C_smm_F_NDMI_alpha0.85_n5,1.0005229202292298e-05,1.0706837641876719e-05
D_fft_dom_F_NDMI_kobs30,9.479766520903432e-06,4.62987706363303e-06
V_rollstd_SMAP_sm_interp_kobs7,8.722356720869407e-06,7.083740869072433e-06
A_grad_F_NDVI_kobs14,8.175098082152665e-06,1.8223137640475896e-05
V_ema_F_NDMI_kobs7,8.170183540667787e-06,2.349168767520705e-05
A_grad_E_SAR_diff_kobs30,7.549134524986734e-06,3.712127069862924e-06
SMAP_sm_interp_lag1,7.4915990536661425e-06,2.552018721233283e-06
SMAP_sm_interp_ema02,7.386094857730896e-06,2.8492660501279412e-06
A_d_SMAP_sm_interp_kobs2,7.35141594550015e-06,1.770094195729902e-05
C_lag_s2_b11_kobs1,6.73836848974485e-06,9.016098424263807e-06
V_rollrng_E_SAR_ratio_kobs7,6.621305493159646e-06,7.796332705853463e-06
V_ema_E_SAR_diff_kobs30,6.3781812043473e-06,8.084671422518616e-06
A_grad_s2_b12_kobs7,6.262931596312527e-06,1.2728285677196203e-05
SMAP_sm_am_interp_rollrange7,5.990034047176351e-06,1.8810417244610462e-05
A_d_s2_b12_kobs2,5.932329127489311e-06,2.790741702689545e-05
E_SAR_diff,5.859915670880511e-06,1.042889441676315e-05
C_smm_F_NDVI_alpha0.85_n5,5.494213920198554e-06,1.172853313896555e-05
C_lag_E_SAR_diff_kobs1,4.132604414364138e-06,1.6560885001107812e-05
SMAP_sm_interp_lag7,4.125642963548337e-06,1.0031821088726015e-05
A_d_SMAP_sm_interp_kobs7,2.4169641830162902e-06,1.679926477683613e-06
A_d_E_SAR_ratio_kobs1,2.3627882494547945e-06,1.4736666721788241e-05
A_pct_LST_modis,2.056309773768028e-06,5.603861191830661e-06
J_bio_bio09,1.3583157687735437e-06,5.255956402220225e-07
J_bio_bio03,1.1465089672535455e-06,1.597051680490797e-06
V_rollmean_SMAP_sm_interp_kobs30,1.040940772445431e-06,1.2495910916149254e-06
J_aspect_deg,1.0168367136964561e-06,6.745358091851109e-07
SMAP_sm_pm_interp_pctchg,8.699599767680865e-07,6.2576354203229484e-06
V_rollmax_G_API_kobs7,8.353927618554025e-07,9.204677515272079e-06
A_pct_SMAP_sm_interp,7.929971829634396e-07,1.0101523920545694e-07
K_clay_plus_sand_b0,5.113124991185103e-07,1.8979372019872343e-07
J_clay_plus_sand_b0,4.549666122732887e-07,4.053533230201755e-07
elev,3.7545086080115196e-07,3.396914527526686e-08
A_d_E_SAR_diff_kobs1,3.513953078071452e-07,7.3812741627346275e-06
J_bio_bio01,0.0,0.0
J_bio_bio02,0.0,0.0
J_bio_bio04,0.0,0.0
J_bio_bio06,0.0,0.0
J_bio_bio07,0.0,0.0
J_bio_bio08,0.0,0.0
J_bio_bio10,0.0,0.0
J_bio_bio11,0.0,0.0
J_bio_bio12,0.0,0.0
J_bio_bio13,0.0,0.0
J_bio_bio14,0.0,0.0
J_bio_bio15,0.0,0.0
J_bio_bio16,0.0,0.0
J_bio_bio17,0.0,0.0
J_bio_bio18,0.0,0.0
J_bio_bio19,0.0,0.0
J_clay_wfrac_b0,0.0,0.0
J_clay_wfrac_b10,0.0,0.0
J_clay_wfrac_b100,0.0,0.0
J_clay_wfrac_b200,0.0,0.0
J_clay_wfrac_b30,0.0,0.0
J_clay_wfrac_b60,0.0,0.0
J_elev_m,0.0,0.0
J_lc_code,0.0,0.0
J_sand_clay_ratio_b0,0.0,0.0
J_sand_wfrac_b0,0.0,0.0
J_sand_wfrac_b10,0.0,0.0
J_sand_wfrac_b100,0.0,0.0
J_sand_wfrac_b200,0.0,0.0
J_sand_wfrac_b30,0.0,0.0
J_sand_wfrac_b60,0.0,0.0
J_soil_texture_usda_b0,0.0,0.0
J_soil_texture_usda_b10,0.0,0.0
J_soil_texture_usda_b100,0.0,0.0
J_soil_texture_usda_b200,0.0,0.0
J_soil_texture_usda_b30,0.0,0.0
J_soil_texture_usda_b60,0.0,0.0
K_sand_clay_ratio_b0,0.0,0.0
K_slope_cos,0.0,0.0
K_aspect_sin,0.0,0.0
K_aspect_cos,0.0,0.0
SMAP_sm_am_interp_mask,0.0,0.0
SMAP_sm_pm_interp_mask,0.0,0.0
SMAP_sm_interp_mask,0.0,0.0
G_DSLR_isnan,0.0,0.0
year,0.0,0.0
year_frac,0.0,0.0
lia_mean_asc_deg,0.0,0.0
lia_std_asc_deg,0.0,0.0
lia_mean_desc_deg,0.0,0.0
A_grad_SMAP_sm_interp_kobs7,-8.753971214581213e-09,4.50134825151859e-09
A_grad_E_SAR_ratio_kobs14,-3.5101195083875324e-08,1.738824360863806e-05
V_rollmean_SMAP_sm_interp_kobs7,-9.52265490461457e-08,1.663783945459563e-06
A_d_s2_b11_kobs30,-1.474110193022682e-07,2.578037746790931e-05
A_pct_E_SAR_ratio,-1.9683365772849016e-07,3.406080684420744e-06
A_d_SMAP_sm_interp_kobs1,-4.0088618182831934e-07,1.7174909168796905e-07
C_lag_SMAP_sm_interp_kobs1,-8.268282720713671e-07,2.0896344544450456e-07
V_rollrng_SMAP_sm_interp_kobs7,-1.1404014358618043e-06,6.53184290198229e-07
SMAP_sm_interp_diff1,-1.1667719078900519e-06,9.249776993595493e-07
V_rollrng_SMAP_sm_interp_kobs30,-1.2796980211948749e-06,3.3883169554139697e-07
A_grad_G_API_kobs30,-2.086337263063065e-06,6.592760562602792e-06
V_rollstd_F_NDVI_kobs30,-2.1848733879226147e-06,0.00011222052635562805
SMAP_sm_interp_rollmean30,-2.326389700768594e-06,1.6415718554186443e-05
A_d_LST_modis_kobs1,-2.443179278643903e-06,5.552285739872791e-06
A_d_s2_b11_kobs2,-3.298373888349637e-06,2.4599847298442108e-05
V_rollmin_LST_modis_kobs14,-3.703468827076506e-06,7.491342537834954e-06
aspect,-4.125667960686031e-06,4.589275818062998e-06
V_rollstd_s2_b12_kobs7,-4.249781201481895e-06,8.091617007591806e-06
C_lag_s2_b12_kobs1,-4.260082063600734e-06,7.370829232929528e-06
V_rollrng_E_SAR_diff_kobs7,-5.197319861283134e-06,1.0012908696726882e-05
C_lag_E_SAR_diff_kobs2,-5.347297479940671e-06,2.5661429352057976e-05
V_rollstd_SMAP_sm_interp_kobs30,-5.422550841771568e-06,2.85907115377647e-06
V_ema_s2_b12_kobs14,-6.017243696820884e-06,1.9082217801764167e-05
A_d_LST_modis_kobs2,-6.159619498302682e-06,3.5776336732145705e-05
V_rollmax_LST_modis_kobs7,-6.63492949781741e-06,1.2033055196411279e-05
A_grad_LST_modis_kobs7,-6.926559347752992e-06,5.9592101884733285e-06
SMAP_sm_interp_rollrange7,-8.044666386819443e-06,1.1812289617831648e-05
A_grad_s2_b12_kobs30,-8.370278418690092e-06,6.072963831507091e-06
A_pct_E_SAR_diff,-8.67912424331596e-06,5.846400189066591e-06
A_grad_F_NDVI_kobs30,-8.881568218921387e-06,7.372704379393728e-06
A_grad_F_NDMI_kobs7,-8.886225273396775e-06,9.766811297156876e-06
V_rollmax_F_NDMI_kobs7,-9.313376930375483e-06,1.0083211431423621e-05
V_rollmax_F_NDVI_kobs7,-9.58562368338356e-06,2.4338848866356834e-05
A_grad_E_SAR_ratio_kobs30,-9.836775578064838e-06,5.564300787475761e-06
V_ema_E_SAR_ratio_kobs14,-1.0367833453250874e-05,5.4779875960760014e-05
A_grad_LST_modis_kobs30,-1.131101183000638e-05,4.260303766728371e-06
C_lag_s2_b11_kobs6,-1.1817154619397918e-05,6.517356428803661e-06
V_rollcv_s2_b12_kobs7,-1.1841883240060192e-05,2.4293385022537577e-05
V_rollmax_s2_b12_kobs14,-1.2191875203870772e-05,3.695964705576367e-05
V_rollmin_s2_b12_kobs14,-1.2220562877551799e-05,1.1910821280306745e-05
A_pct_F_NDMI,-1.2521725370406855e-05,3.1547462159809386e-05
SMAP_sm_am_interp_pctchg,-1.2647105882690468e-05,6.770370977071781e-06
C_smm_SMAP_sm_interp_alpha0.85_n5,-1.3014892433704794e-05,1.4580154224350561e-05
E_dVV_1,-1.3681943243959437e-05,1.8026769416967052e-05
D_fft_dom_E_SAR_ratio_kobs30,-1.3724892167177317e-05,6.055817663014854e-06
A_d_s2_b12_kobs30,-1.3934792816017171e-05,3.631887587630181e-05
SMAP_sm_interp_rollstd30,-1.4327974639694042e-05,7.538701408962152e-06
V_ema_E_SAR_diff_kobs7,-1.4820592917730301e-05,1.7074320490385813e-05
V_rollmin_s2_b11_kobs30,-1.4978829245060332e-05,1.294654212744725e-05
C_lag_F_NDMI_kobs6,-1.519709282362669e-05,7.240440679128582e-06
sin_year,-1.5307994559732307e-05,7.402811472082895e-06
SMAP_sm_am_interp_diff1,-1.5710663048995598e-05,1.6307694218296315e-05
V_rollcv_s2_b11_kobs14,-1.6344083237207486e-05,6.398449514197607e-05
V_rollcv_E_SAR_diff_kobs7,-1.6540337237969105e-05,4.708659625885343e-05
C_lag_s2_b12_kobs12,-1.6887181287872365e-05,1.5273932733251327e-05
SMAP_sm_interp_rollstd7,-1.7502698237614743e-05,1.2480851126915002e-05
C_lag_SMAP_sm_interp_kobs30,-1.7520004833637693e-05,1.2130971227587027e-06
V_rollmin_s2_b12_kobs30,-1.7815424322820127e-05,7.781999389045286e-05
V_rollrng_G_API_kobs14,-1.7930173814750817e-05,2.6134938683912508e-05
C_lag_E_SAR_ratio_kobs2,-1.8158049571570523e-05,1.7673577600466085e-05
V_ema_s2_b12_kobs7,-1.8934277243021213e-05,8.835696021857799e-06
V_rollrng_F_NDVI_kobs7,-1.9282602880155154e-05,1.0182953417571317e-05
V_rollcv_s2_b11_kobs7,-1.9376155862804724e-05,1.4670890970124944e-05
A_d_SMAP_sm_interp_kobs14,-1.958135078892198e-05,1.390589193338843e-05
V_rollstd_E_SAR_diff_kobs7,-1.997840073422186e-05,5.331890194314527e-05
V_rollstd_LST_modis_kobs7,-2.057168000373366e-05,2.327077588445732e-05
V_rollmean_E_SAR_ratio_kobs7,-2.08045032857207e-05,4.720292729712799e-05
C_lag_F_NDMI_kobs12,-2.1038057067057637e-05,2.5476105848957313e-05
V_ema_s2_b11_kobs7,-2.1195554033681674e-05,2.559207202518042e-05
A_d_F_NDVI_kobs14,-2.1436105796257544e-05,2.2447516583198232e-05
J_bio_bio05,-2.173321192511235e-05,1.171110594577712e-05
C_lag_LST_modis_kobs2,-2.193949439459608e-05,4.103109916754722e-06
V_ema_s2_b11_kobs30,-2.2178251317672704e-05,2.1499988695205617e-05
V_rollmax_F_NDMI_kobs14,-2.2658488998783532e-05,8.024598611050064e-05
V_rollmax_s2_b12_kobs30,-2.445699144475455e-05,8.543763846524512e-06
C_lag_LST_modis_kobs1,-2.4954473090810225e-05,1.4216153728137271e-05
C_smm_E_SAR_ratio_alpha0.85_n5,-2.65816684517306e-05,8.815133349217417e-06
V_rollrng_s2_b12_kobs7,-2.739173035219977e-05,9.280934190028205e-06
V_rollmean_s2_b11_kobs7,-2.7518131934156644e-05,1.5840030282422234e-05
A_d_s2_b11_kobs14,-2.881332607460596e-05,4.9039872313576437e-05
D_z_F_NDMI,-3.00342662632902e-05,4.6277310693654666e-05
C_lag_F_NDVI_kobs2,-3.057611625938428e-05,1.0116904516145968e-05
J_slope_deg,-3.176052800455409e-05,1.3286676500637433e-05
E_SAR_ratio,-3.322044739217933e-05,2.7916463180127626e-05
A_grad_E_SAR_diff_kobs7,-3.376374527921389e-05,1.3178340685452351e-05
A_d_E_SAR_ratio_kobs5,-3.377267183726218e-05,1.5881642094606545e-05
SMAP_sm_am_interp_rollrange30,-3.532692642740365e-05,0.00010824560574467894
