feature,importance_mean,importance_std
V_rollmin_LST_modis_kobs30,0.05939650461768094,0.020932889619678634
D_cos_DOY,0.039032140110466185,0.0008178094241412987
aspect,0.036233037847354724,0.0012482314031645471
DOY,0.028341769142576044,0.006555367343552696
D_sin_DOY,0.017873575658282313,0.005220746255100581
V_rollmin_G_API_kobs30,0.014284800735605363,0.0027189599400189164
G_rain_sum_30d,0.0111089444019564,0.0021387974828416256
V_rollmax_G_API_kobs14,0.008802057804734243,0.001116325853456231
API_x_year,0.00857922186226343,0.005705505291282651
V_rollrng_E_SAR_diff_kobs30,0.008294415417908874,0.0006490735907158323
latitude,0.007726318546270395,0.0004707922609126354
V_rollmin_E_SAR_diff_kobs30,0.007702216994971511,0.002883537946021784
V_rollrng_F_NDMI_kobs30,0.007278486681713714,0.0012993006443554344
V_rollmean_G_API_kobs30,0.006680731988276567,0.0005963246476762516
SMAP_sm_am_interp_lag30,0.0059273627292878,0.0017425796913456352
V_rollmean_F_NDVI_kobs30,0.005554958840853397,0.000824758947285639
V_rollcv_E_SAR_ratio_kobs30,0.004730205524426845,0.0007748286404081452
C_lag_F_NDVI_kobs30,0.004696387598144325,0.0009473764330460656
V_rollmin_SMAP_sm_interp_kobs30,0.004533485269268578,0.0017361771882236587
V_rollmax_LST_modis_kobs14,0.004294932069430079,0.00037602708685760257
V_rollmax_F_NDMI_kobs30,0.004289449743198714,0.0010027852600362937
V_rollstd_s2_b11_kobs30,0.003992806685209138,0.0019130312203249978
V_rollmean_s2_b11_kobs30,0.0037211639939644494,0.0014173614895865074
SMAP_sm_am_interp_ema02,0.0034539481208863965,0.00011521163370171399
F_MSI,0.003391051404551737,0.000798505795801202
V_rollrng_s2_b11_kobs30,0.0032771761396013233,0.0038741314318062633
C_lag_SMAP_sm_interp_kobs5,0.0032701473468455867,0.000748815053692817
V_rollcv_s2_b12_kobs30,0.003265649062223952,0.00045829373713586556
V_rollmax_SMAP_sm_interp_kobs30,0.003173402758127564,0.0004642433433578035
J_bio_bio09,0.0029753251391814173,0.00020650574696794553
