feature,importance_mean,importance_std
A_d_F_NDMI_kobs1,1.6877531e-05,2.4925606e-05
J_slope_deg,1.6632914e-05,2.6952288e-05
V_rollmax_G_API_kobs14,1.6622782e-05,2.4251303e-05
V_rollcv_E_SAR_diff_kobs7,1.6421067e-05,1.5098046e-05
V_rollmin_SMAP_sm_interp_kobs14,1.6183716e-05,2.604159e-05
V_rollstd_F_NDMI_kobs30,1.6143395e-05,1.8755663e-05
V_rollmin_E_SAR_ratio_kobs30,1.576903e-05,2.3853036e-05
V_rollmean_LST_modis_kobs7,1.5642272e-05,1.1972228e-05
A_d_G_API_kobs5,1.54829e-05,1.820017e-05
V_rollcv_LST_modis_kobs30,1.5377727e-05,1.4845932e-05
year,1.5324993e-05,1.0881155e-05
C_lag_s2_b12_kobs30,1.5305275e-05,2.9072204e-05
E_SAR_ratio,1.5286585e-05,2.8266233e-05
SMAP_sm_am_interp_rollmean7,1.5243636e-05,1.8534347e-05
C_lag_G_API_kobs1,1.4855874e-05,1.2962351e-05
E_rough_s1_vv_kobs14,1.4852396e-05,1.8625482e-05
G_rain_sum_7d,1.4600179e-05,1.6178112e-05
V_rollcv_F_NDMI_kobs30,1.44892e-05,2.1190788e-05
V_rollcv_E_SAR_ratio_kobs30,1.4395305e-05,2.589811e-05
V_rollmax_G_API_kobs30,1.4343029e-05,7.623885e-05
V_rollmin_G_API_kobs14,1.408918e-05,2.2025997e-05
V_rollrng_F_NDMI_kobs7,1.40830025e-05,2.432567e-05
V_rollmin_s2_b11_kobs30,1.4003283e-05,1.7174973e-05
A_d_G_API_kobs7,1.3784204e-05,2.1090744e-05
lia_std_desc_deg,1.373313e-05,1.599287e-05
LST_modis,1.3622345e-05,1.7432458e-05
D_sin_DOY,1.3459188e-05,1.7640956e-05
A_d_F_NDMI_kobs14,1.28862e-05,2.6545345e-05
A_d_s2_b11_kobs1,1.2616508e-05,4.2934542e-05
V_rollmax_E_SAR_ratio_kobs30,1.2464307e-05,2.0126328e-05
A_d_F_NDMI_kobs30,1.2460557e-05,9.757685e-06
V_rollmin_G_API_kobs30,1.234681e-05,8.15504e-06
C_lag_G_API_kobs2,1.219677e-05,1.1792508e-05
V_rollrng_LST_modis_kobs7,1.2174605e-05,1.5068057e-05
V_rollrng_F_NDVI_kobs7,1.2147118e-05,1.947142e-05
C_lag_E_SAR_ratio_kobs6,1.20958e-05,1.8134386e-05
V_rollmax_s2_b11_kobs14,1.2002667e-05,2.5829955e-05
V_ema_SMAP_sm_interp_kobs30,1.1997641e-05,1.2826826e-05
A_d_F_NDVI_kobs5,1.1815685e-05,1.2749585e-05
V_rollcv_F_NDMI_kobs14,1.1760702e-05,2.0476617e-05
A_d_s2_b11_kobs7,1.1659286e-05,1.6258586e-05
V_rollmax_E_SAR_ratio_kobs14,1.1427437e-05,1.3858693e-05
V_rollmean_E_SAR_diff_kobs7,1.0986015e-05,2.79889e-05
V_rollstd_E_SAR_diff_kobs7,1.0823669e-05,1.52119255e-05
D_fft_ent_F_NDMI_kobs30,1.0801575e-05,2.7516084e-05
longitude,1.0388854e-05,1.9227164e-05
C_lag_s2_b12_kobs12,1.0318099e-05,3.3819422e-05
C_lag_s2_b12_kobs5,1.0272401e-05,6.7278093e-06
V_rollcv_G_API_kobs14,1.0248322e-05,2.3701987e-05
V_rollmean_F_NDVI_kobs14,1.0239612e-05,2.5118765e-05
V_rollmax_G_API_kobs7,1.0207263e-05,1.1453335e-05
V_rollmax_E_SAR_diff_kobs30,1.0068294e-05,6.6775874e-06
V_rollmean_F_NDMI_kobs14,1.0015056e-05,7.7940385e-06
SMAP_sm_am_interp_rollrange7,1.0014163e-05,1.4590358e-05
H_corr_E_SAR_ratio__F_NDMI_kobs7,1.0000847e-05,1.1411983e-05
A_grad_LST_modis_kobs30,9.930323e-06,1.3535012e-05
A_d_F_NDVI_kobs30,9.9083345e-06,7.3131746e-06
A_d_E_SAR_diff_kobs30,9.886454e-06,9.7995035e-06
V_ema_G_API_kobs30,9.8469745e-06,1.449939e-05
C_lag_F_NDMI_kobs6,9.818656e-06,1.4714467e-05
V_rollmean_s2_b11_kobs14,9.557191e-06,8.957319e-06
C_lag_SMAP_sm_interp_kobs2,9.473526e-06,8.5053925e-06
V_rollstd_F_NDVI_kobs7,9.402853e-06,1.5103099e-05
V_rollmean_LST_modis_kobs30,9.398219e-06,2.6643582e-05
C_lag_s2_b11_kobs30,9.294628e-06,1.3466701e-05
A_d_G_API_kobs30,9.227267e-06,1.05289055e-05
s2_b4,9.192717e-06,8.538517e-06
V_rollcv_E_SAR_diff_kobs14,9.154129e-06,7.872011e-06
C_lag_LST_modis_kobs5,9.085315e-06,6.4746414e-06
SMAP_sm_am_interp_rollstd30,9.025277e-06,1.105074e-05
V_rollmax_s2_b11_kobs7,8.955334e-06,1.722619e-05
A_d_s2_b11_kobs5,8.824248e-06,1.3999746e-05
C_lag_LST_modis_kobs30,8.762824e-06,6.9285647e-06
C_lag_F_NDVI_kobs30,8.7237095e-06,1.4879932e-05
SMAP_x_year,8.684309e-06,4.3988985e-06
C_lag_E_SAR_diff_kobs2,8.624334e-06,9.556173e-06
DOY,8.322768e-06,1.0399551e-05
V_rollrng_E_SAR_diff_kobs30,8.258909e-06,1.5038529e-05
V_ema_E_SAR_ratio_kobs14,8.2098195e-06,1.2477448e-05
A_d_s2_b12_kobs30,7.939196e-06,1.2239634e-05
A_d_E_SAR_diff_kobs2,7.650327e-06,2.2411903e-05
A_d_E_SAR_ratio_kobs5,7.633794e-06,1.88559e-05
s2_b11,7.5143735e-06,1.3749939e-05
A_d_LST_modis_kobs7,7.4873865e-06,1.3072817e-05
V_rollstd_LST_modis_kobs14,7.476677e-06,2.0183255e-05
C_lag_G_API_kobs12,7.371822e-06,7.1357317e-06
V_rollstd_s2_b12_kobs14,7.3425017e-06,1.6535489e-05
A_d_E_SAR_diff_kobs5,7.2957955e-06,1.5129392e-05
SMAP_sm_pm_interp_rollstd7,7.26081e-06,8.6589e-06
V_ema_F_NDMI_kobs30,7.0638484e-06,1.3992551e-05
V_ema_F_NDVI_kobs14,7.0500737e-06,3.195581e-06
