feature,importance_mean,importance_std
base_pred,0.07143032874440905,0.01859964173130656
V_rollrng_F_NDVI_kobs30,0.04677072274316667,0.0035429204320590662
precip_mm,0.004611563344251923,0.0008387294559594065
s1_vv,0.0035184524098779146,0.0012037703989176674
A_d_F_NDVI_kobs7,0.0026946723821780873,0.00033425415392012445
API_x_year,0.002378604605589896,0.0006959059896088108
SMAP_sm_pm_interp_lag30,0.001961127451833811,0.0005126702093579367
V_rollrng_F_NDVI_kobs7,0.0017525766756361528,0.00020372037167777879
V_ema_SMAP_sm_interp_kobs30,0.0017488205122576871,0.0009615059666144966
SMAP_sm_pm_interp_rollstd30,0.0014645102412170097,0.001185469914436182
C_lag_SMAP_sm_interp_kobs12,0.001459700200312586,0.0018118601551884734
V_ema_E_SAR_ratio_kobs30,0.0014341418856921972,0.001675810631302646
V_rollstd_LST_modis_kobs30,0.0011818416611141913,0.0006346795623709855
SMAP_sm_am_interp_rollrange30,0.0011671563563836252,0.0006008346115350073
D_sa_LST_modis,0.0011260635496309402,0.0002760813683334083
V_ema_E_SAR_diff_kobs30,0.0010916293024439306,0.0006942227682151419
D_fft_ent_E_SAR_ratio_kobs30,0.0010800079695728825,0.0012117050635987755
V_rollmean_s2_b12_kobs30,0.0010138137440470541,0.000254724204338963
V_rollstd_F_NDVI_kobs30,0.0009699936865887882,0.00037993772885056606
SMAP_sm_pm_interp_rollrange30,0.0009688660113497338,0.0011998134090554864
A_d_s2_b11_kobs1,0.0008812614679051478,0.0006151067578451656
V_rollstd_G_API_kobs7,0.0008802474555842377,0.0006075082039779292
A_d_G_API_kobs14,0.000856623109270016,0.00045247187215805826
A_d_F_NDMI_kobs14,0.0008051052646625756,0.0001708845933069227
V_rollmean_F_NDVI_kobs14,0.0007567672669988035,0.000440470072003388
V_rollmean_E_SAR_ratio_kobs14,0.0006763607285048323,0.00042696599373410804
F_NDMI,0.000655731621458111,0.00020490966614095641
V_rollcv_E_SAR_ratio_kobs30,0.0006520659372566406,0.0005256838147816091
V_rollstd_F_NDMI_kobs30,0.0006384090252510522,0.00027789094795927443
V_rollcv_F_NDVI_kobs30,0.0006356826182315256,0.00013778524801370918
SMAP_sm_am_interp_rollrange7,0.0006339714936212549,0.00019674190152582535
C_smm_G_API_alpha0.85_n5,0.000616124790106376,0.0005953457108484314
C_lag_s2_b12_kobs12,0.0006115982357518312,0.00022384374942012865
V_rollmin_E_SAR_diff_kobs14,0.0006066731630019362,0.0006278179330060003
V_rollmin_F_NDVI_kobs7,0.0005976530786171441,0.0001447064550911188
A_d_s2_b11_kobs7,0.0005801443886419122,0.00033798972176563095
V_rollmin_F_NDVI_kobs14,0.0005187504588368252,0.00015670574172230227
I_ts_spike_s1_vv,0.0005012720120385783,0.004159064505455117
E_rough_s1_vv_kobs7,0.0004980649800838232,0.00024093670894447742
V_rollmin_E_SAR_diff_kobs30,0.00048783597299864037,0.0020082934154112453
D_sin_DOY,0.0004847839897836437,0.00026715730137490866
C_lag_E_SAR_ratio_kobs6,0.0004526619819185562,0.00022535800583787138
A_d_F_NDVI_kobs30,0.00044278685314509404,0.00011452603884562142
sin_year,0.0004368307475160815,4.312599146027875e-05
A_d_G_API_kobs30,0.000421920015100552,0.00017975339039808013
A_grad_F_NDVI_kobs7,0.0004111815538252905,0.00011038213022123369
V_rollmax_G_API_kobs30,0.0004024185500500099,0.0006634065587753683
A_d_SMAP_sm_interp_kobs5,0.0003840820817686108,6.54684277234413e-05
V_rollmean_E_SAR_diff_kobs7,0.00038366743234830025,0.00033348570253271056
C_lag_E_SAR_ratio_kobs2,0.00037933571213684126,0.0002121901731639524
H_corr_LST_modis__F_NDMI_kobs14,0.0003712475255118086,0.0002648656456892489
V_rollmean_E_SAR_diff_kobs30,0.0003555001226791976,0.0005132736189324551
C_lag_G_API_kobs2,0.00034137117526351625,0.00024434437871914244
V_ema_SMAP_sm_interp_kobs7,0.00032130393733225126,5.265330983819849e-05
C_lag_s2_b12_kobs30,0.0003155250197478754,0.00010436564482281073
V_rollmax_s2_b11_kobs14,0.00031226758651135,2.430616980735111e-05
V_rollstd_F_NDVI_kobs7,0.0003019326838111791,7.686633190775019e-05
C_lag_G_API_kobs12,0.0002812411790224623,0.00021750606019034692
A_d_s2_b12_kobs7,0.0002805492121535469,0.00011812281296900286
A_d_E_SAR_diff_kobs5,0.0002743987030212391,4.908461744399085e-05
V_rollstd_E_SAR_diff_kobs14,0.0002501536694315742,0.0003609148468409643
C_lag_F_NDMI_kobs5,0.0002423453748228166,0.00011255171913632707
C_lag_s2_b11_kobs30,0.0002339102260356718,0.00024490961139264893
V_rollmax_LST_modis_kobs7,0.0002325411778921538,0.0007460541452811938
C_lag_E_SAR_ratio_kobs5,0.00023025292965423995,0.0011304744819134926
G_rain_sum_30d,0.0002213362016240783,0.000464866406545608
C_lag_F_NDVI_kobs6,0.00021409005998336285,4.6524417214783504e-05
V_rollrng_LST_modis_kobs30,0.00020660959431264558,3.128125079647682e-05
H_corr_LST_modis__F_NDMI_kobs7,0.00019613170344694452,0.0001732250181683471
V_rollmax_F_NDMI_kobs30,0.00019481688084832527,2.6514189660833944e-05
C_lag_E_SAR_diff_kobs12,0.00019281741592074296,0.00011225259554614889
V_rollrng_s2_b11_kobs30,0.00018978484699228026,7.484851535854218e-05
V_rollmin_F_NDMI_kobs7,0.00018478457976747186,7.324907447316276e-05
V_rollrng_F_NDVI_kobs14,0.00018405191623882544,2.6612505815511978e-05
V_rollmax_F_NDMI_kobs14,0.0001840229307505048,0.0002124127977227343
latitude,0.00018131917642159046,0.00012930486974607945
DOY,0.00017758144729844715,0.00023834338140436633
V_rollmin_LST_modis_kobs7,0.00017642922881715427,8.990893453724348e-05
V_rollcv_F_NDVI_kobs14,0.00017259274633185662,0.0002740404094166332
SMAP_sm_am_interp_rollstd30,0.00016963623824013397,8.403547773295185e-05
V_rollcv_G_API_kobs14,0.00016510991290794586,0.0006231139841722592
V_rollrng_E_SAR_ratio_kobs30,0.00015361990501858714,0.0006063478465577853
C_lag_G_API_kobs1,0.0001523559418729281,0.00013483933473215873
V_rollrng_F_NDMI_kobs14,0.00015172150458506728,0.00021193519647029867
V_rollrng_s2_b11_kobs14,0.00014512963419663905,1.8772345258609472e-05
