n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,val_R2,val_RMSE,val_MAE,val_bias
500,,10,1,0.5,0.7779918882672436,0.05061912522858431,0.03921580286047477,0.01030549782620913
200,20.0,2,4,log2,0.777970031021822,0.05062161695603524,0.04007255569847325,0.00994172765725599
200,20.0,5,4,log2,0.777970031021822,0.05062161695603524,0.040072555698473254,0.009941727657255987
500,10.0,5,2,sqrt,0.7779665272280074,0.05062201637735987,0.039996760974965184,0.009581519502956546
200,20.0,5,2,sqrt,0.7779572356818792,0.05062307556873694,0.03987938094364121,0.01048741238308208
500,10.0,10,2,sqrt,0.7779212878882789,0.05062717323485432,0.040014274319532,0.009445442463759682
100,10.0,2,4,0.5,0.7778933301599216,0.05063035988925927,0.03916483932549047,0.010004470232291056
100,10.0,5,4,0.5,0.7778933301599216,0.05063035988925927,0.03916483932549047,0.010004470232291054
200,10.0,5,4,0.5,0.7778830194704327,0.05063153506302048,0.03905049729270745,0.009739169882413355
200,10.0,2,4,0.5,0.7778830194704327,0.050631535063020476,0.03905049729270745,0.009739169882413355
300,10.0,2,4,0.5,0.7778817448886621,0.05063168033318145,0.03904387573437613,0.009817205407700836
300,10.0,5,4,0.5,0.7778817448886621,0.050631680333181446,0.03904387573437613,0.009817205407700837
500,10.0,5,4,0.5,0.7778805822894772,0.05063181283978977,0.039136085807170165,0.010088383322116878
500,10.0,2,4,0.5,0.7778805822894772,0.05063181283978977,0.03913608580717018,0.010088383322116881
500,10.0,5,2,0.5,0.7778047239950885,0.050640457998164315,0.03917554604570857,0.010214182773609123
100,10.0,5,1,sqrt,0.7777971590937682,0.05064132004801035,0.04004185437689923,0.009891559089247
300,10.0,5,1,sqrt,0.7777968851062401,0.05064135126967646,0.04010389640989086,0.009984774601509705
100,,2,4,sqrt,0.7777662697439386,0.05064483985694709,0.03975737817339075,0.009483978609217382
100,,5,4,sqrt,0.7777662697439386,0.05064483985694709,0.03975737817339075,0.009483978609217382
200,15.0,2,1,log2,0.7777372096190159,0.050648151004317986,0.04008977019900113,0.010110009105554534
100,20.0,10,2,log2,0.7777314302507727,0.05064880948703611,0.040001826836868266,0.009843612069156769
100,20.0,2,1,0.5,0.7777178797513451,0.050650353354000324,0.039268189723745565,0.010410786066702465
100,10.0,2,4,sqrt,0.7777173608692384,0.05065041247154583,0.0397891404768208,0.009711316127627025
100,10.0,5,4,sqrt,0.7777173608692384,0.05065041247154583,0.0397891404768208,0.009711316127627025
200,,10,2,log2,0.7777045025693181,0.050651877428006004,0.04016104483624261,0.009797739058289855
200,15.0,2,1,sqrt,0.7776993357329014,0.050652466077904836,0.04004732636832223,0.010435147993002106
500,15.0,2,1,log2,0.7776416779909814,0.05065903447363863,0.04017183631211458,0.010180208146161572
300,20.0,5,4,sqrt,0.7776220824446045,0.05066126661314424,0.04002345374261481,0.01038615877949631
300,20.0,2,4,sqrt,0.7776220824446045,0.05066126661314424,0.04002345374261481,0.010386158779496309
100,,5,2,0.5,0.7776030642410491,0.05066343289316988,0.03902034337646573,0.009684130610586593
200,,10,2,sqrt,0.7775770783788406,0.05066639267884883,0.040017542978344804,0.010425636012526931
300,25.0,5,2,sqrt,0.7775637462875612,0.050667911134871985,0.04006543691741807,0.01035656986136186
300,,10,1,0.5,0.7775609058526056,0.05066823463979546,0.03930041011484324,0.010463087946658997
500,,2,2,log2,0.7775425520264474,0.050670324957577985,0.04018833454669576,0.010062448316295141
100,25.0,2,2,sqrt,0.7775322712112773,0.05067149580223095,0.03995302310447065,0.010401148344708254
300,10.0,10,4,0.5,0.7774904345124333,0.05067626015269144,0.039078327224997884,0.009971284319754976
200,,2,1,sqrt,0.7774760038436576,0.05067790340894202,0.04004528462441315,0.010290695422535207
200,25.0,5,4,log2,0.7774740534287151,0.050678125503469305,0.040167509708147885,0.01008420935301765
200,25.0,2,4,log2,0.7774740534287151,0.050678125503469305,0.040167509708147885,0.01008420935301765
500,10.0,10,1,0.5,0.777428077212486,0.05068336055168391,0.03926497833443326,0.010129393126732162
100,20.0,10,4,sqrt,0.7773992410999833,0.05068664367862508,0.03990832192164862,0.0101884221930035
100,15.0,10,4,log2,0.777388792085788,0.050687833295513254,0.03994298637249255,0.009627014428654455
500,10.0,2,2,sqrt,0.7772758445288188,0.05070069055680387,0.040056041007304054,0.009526993264922687
500,20.0,10,1,sqrt,0.7772583766988597,0.05070267869696693,0.03994050224694218,0.010125442786107114
200,10.0,10,4,0.5,0.7772526701601993,0.050703328182542945,0.0391092405696331,0.010037123379423281
300,10.0,2,4,sqrt,0.7772515615491961,0.050703454357338446,0.040100793713524895,0.009697504910614427
300,10.0,5,4,sqrt,0.7772515615491961,0.050703454357338446,0.040100793713524895,0.009697504910614435
100,25.0,10,2,sqrt,0.777250516333734,0.05070357331658386,0.03998905639721661,0.010446977083241946
200,,5,2,log2,0.7772406790079222,0.05070469291977089,0.040177620274017244,0.00995416496596742
300,20.0,2,2,log2,0.7771674202395544,0.05071302985037765,0.04022084072062768,0.01041147972032272
200,25.0,10,4,log2,0.7771662835243802,0.05071315919905078,0.04015896039271386,0.009777706590941106
300,25.0,5,2,log2,0.7771467493207187,0.050715381976389334,0.040259971526931206,0.010060012604429883
100,25.0,10,4,log2,0.7770951454864392,0.0507212534561014,0.040085664966779413,0.00974401949212975
500,25.0,5,4,log2,0.7770300956632032,0.050728653850990055,0.04010916795946076,0.00996162151540516
500,25.0,2,4,log2,0.7770300956632032,0.050728653850990055,0.04010916795946077,0.00996162151540516
100,,10,2,0.5,0.7769852433123343,0.05073375585113622,0.039037280866724824,0.0098548644946082
200,10.0,2,1,0.5,0.7769621583649988,0.050736381587192084,0.03916433416632006,0.010396339726567248
300,15.0,10,4,log2,0.7769589196572311,0.05073674995454051,0.04015266821509461,0.009544616116308564
100,20.0,2,2,log2,0.7769457149902659,0.05073825181233594,0.04013337518117399,0.01026828205706095
500,,10,2,log2,0.7769003182820179,0.050743414753792376,0.04025872694277449,0.009769528400538704
500,10.0,10,4,0.5,0.7768949055336895,0.05074403030748873,0.03920878026841062,0.010028544968573659
100,10.0,2,2,0.5,0.7768879608436969,0.050744820067171285,0.0392793701826572,0.009883381900772264
200,,10,4,log2,0.7768227479309608,0.05075223556962415,0.0402515665118934,0.009819692578692325
100,15.0,10,2,sqrt,0.7768023835054616,0.05075455103084302,0.039961861753880945,0.009834348822876189
300,15.0,10,1,sqrt,0.7767918990413756,0.05075574308662498,0.0400417513380321,0.01036684345166996
500,10.0,10,2,0.5,0.7767706213675029,0.05075816221569741,0.0393189116947269,0.010134677872404902
300,15.0,2,2,sqrt,0.7767694251175068,0.050758298217890255,0.04017848777715506,0.010367572971767368
500,25.0,10,4,log2,0.776746443329452,0.050760910956827006,0.04020251444909391,0.00980161094824358
300,10.0,2,2,0.5,0.7767211458885483,0.050763786800754364,0.039290151734238686,0.01009649161605512
300,10.0,10,2,0.5,0.7767207977229164,0.050763826379511365,0.03923932914884635,0.010172032198519051
200,20.0,10,2,log2,0.7767043667178635,0.0507656941874723,0.04022162030249113,0.009794711918971386
300,20.0,10,1,sqrt,0.7766856884419222,0.05076781737233298,0.04000479381399059,0.010425447693769956
100,20.0,10,1,0.5,0.7766838686435492,0.05076802422652561,0.03898529932265897,0.009782425031704694
300,,5,2,log2,0.7766621081959827,0.05077049764394478,0.04024143381730045,0.009846534037195539
200,10.0,2,2,0.5,0.7766471641674745,0.050772196198244336,0.039236222391987007,0.010004214290679948
100,,5,2,log2,0.7766420277905746,0.050772779991227,0.040147736357410556,0.010119879425254033
200,,5,2,sqrt,0.7766348945585771,0.05077359073266521,0.04019777181328785,0.010296177982752676
500,25.0,10,1,log2,0.7765825111759609,0.050779544071943544,0.04033511684674109,0.010214015640968117
300,,10,2,log2,0.7765616704627544,0.050781912412134714,0.04029836305660017,0.009723371648566057
500,10.0,2,1,sqrt,0.7765545813624878,0.050782717992838275,0.04007946771509795,0.009689200623677445
300,,5,4,log2,0.7764608772834898,0.05079336499796805,0.04023244933181007,0.009957546534935524
300,,2,4,log2,0.7764608772834897,0.05079336499796806,0.04023244933181008,0.009957546534935526
100,,10,1,0.5,0.7764561962961143,0.050793896810593785,0.039516756681946326,0.010741649858382597
300,10.0,2,2,sqrt,0.776433674121167,0.050796455504233076,0.0401561448913854,0.009765227971643513
100,,2,1,0.5,0.7764217705492144,0.050797807790209606,0.039036103286384974,0.009924295774647882
100,20.0,5,2,sqrt,0.7764173554149476,0.05079830935522148,0.040037076218414784,0.01085904658649063
200,25.0,5,2,log2,0.7763657591287239,0.050804170393583495,0.04035009148650679,0.010053680761076544
200,10.0,2,1,sqrt,0.7763624800808808,0.0508045428515176,0.04010832359744969,0.009651496435598574
200,25.0,10,2,sqrt,0.7763568773629475,0.05080517924236267,0.04012347229072038,0.01060057030265303
300,10.0,10,2,sqrt,0.7763514046931533,0.050805800853851585,0.04008234977385959,0.009418760991942426
300,25.0,10,4,log2,0.7763253688799612,0.05080875801940703,0.04017309296082888,0.009656287396869514
300,,2,2,log2,0.7763229289671586,0.050809035137559584,0.04038197979107684,0.010085208034060104
500,15.0,5,2,log2,0.7762986940965755,0.050811787581146385,0.04019933715575717,0.009880275180465733
100,25.0,10,1,0.5,0.7762951190640324,0.05081219359815126,0.03923567887694788,0.010060715398398014
300,15.0,2,1,log2,0.7762568970056372,0.050816534280552564,0.04031234341711858,0.010056594395589355
500,,5,2,log2,0.776223514567238,0.05082032504892126,0.04029187325344224,0.009741533167668506
500,10.0,2,1,0.5,0.7761897060098332,0.05082416391738544,0.039378747236096204,0.010466415890838666
100,,5,2,sqrt,0.7761610461649864,0.050827417936666716,0.0402679063570685,0.010631982578916925
300,25.0,5,4,log2,0.7761339349214733,0.050830495937073415,0.040208746707731356,0.009959121791636464
300,25.0,2,4,log2,0.7761339349214733,0.050830495937073415,0.04020874670773136,0.009959121791636468
300,10.0,2,1,0.5,0.7761319616091291,0.05083071996438194,0.03930012306114644,0.010479787678608214
300,10.0,5,2,sqrt,0.7761110290832857,0.05083309634310871,0.040076616244415685,0.00943484584846852
100,25.0,5,2,sqrt,0.7760477526677674,0.05084027916430259,0.040115290229633616,0.010304092530268648
500,25.0,2,2,log2,0.7760045824808655,0.05084517904501494,0.04029903332053145,0.010016256432507658
200,10.0,10,2,0.5,0.7759802727544475,0.0508479380274794,0.03929751201126921,0.01031235942988159
200,,2,4,log2,0.7759675236194836,0.050849384904523294,0.04031880246836587,0.010132915256099752
200,,5,4,log2,0.7759675236194836,0.05084938490452331,0.04031880246836587,0.010132915256099754
500,,10,4,log2,0.7759200034088902,0.050854777527494184,0.04032179324742844,0.009835069316745517
500,20.0,5,1,log2,0.7759166577061126,0.05085515717837316,0.04030822398988242,0.010084838716730712
500,25.0,2,1,log2,0.7759016203769377,0.05085686349197489,0.04034496142562695,0.01019878836851288
100,,10,4,log2,0.775876534359458,0.05085970992144679,0.04034236108016188,0.00982843431086497
300,20.0,5,4,log2,0.7758720965418701,0.050860213449708064,0.04029421330165743,0.009957092335801563
300,20.0,2,4,log2,0.7758720965418701,0.050860213449708064,0.04029421330165743,0.009957092335801561
300,10.0,2,1,sqrt,0.775869566554164,0.05086050050756575,0.04015549804018993,0.009821627068120623
200,20.0,10,1,sqrt,0.7758655874313983,0.050860951984132534,0.040073833809812255,0.010485709462058205
100,10.0,10,2,sqrt,0.7758439910906871,0.05086340226380502,0.04007815699920993,0.009258149715396895
100,,2,1,log2,0.7758067764496597,0.05086762428914482,0.04029194835680751,0.010371924882629101
500,15.0,5,1,log2,0.7758000993558919,0.05086838177271829,0.040437604520312455,0.010214672682369032
100,10.0,2,1,0.5,0.7757800320222442,0.0508706582455119,0.03933476996447771,0.0104431132683814
200,15.0,10,1,sqrt,0.7757385743524822,0.050875360952170934,0.040139944095583774,0.010468999352123195
100,,5,4,log2,0.7757370401849351,0.050875534970493554,0.040271678615793345,0.010226064846675176
100,,2,4,log2,0.775737040184935,0.050875534970493554,0.040271678615793345,0.01022606484667518
300,20.0,2,1,log2,0.7757331517118975,0.05087597603148873,0.04050337121973781,0.010252791666891015
300,15.0,5,1,log2,0.775706300509327,0.05087902160033106,0.04039297543099664,0.009980923473315301
100,15.0,2,2,log2,0.7757031746624807,0.05087937613430921,0.0402122260723841,0.00983915527793415
200,,2,2,log2,0.7756986666606231,0.05087988742814791,0.04033339900169894,0.009822229482821701
200,25.0,5,1,log2,0.7756655641400321,0.05088364173125444,0.040512104574872476,0.00981196896741963
200,25.0,5,2,sqrt,0.7756651462093354,0.05088368912885047,0.04020260349201464,0.010255470009022043
100,25.0,10,1,log2,0.7756383206613763,0.05088673132674549,0.04048360119987076,0.010887255974939941
200,10.0,5,2,sqrt,0.7756340030427858,0.050887220956794654,0.040141285957046614,0.00945429285917835
100,15.0,5,1,sqrt,0.7756100226358672,0.05088994031640629,0.04008327539983768,0.010612303541262767
500,,5,1,log2,0.7754621789441997,0.050906702468282036,0.040399652582789845,0.010279945241103119
500,20.0,5,4,log2,0.7754590485623043,0.05090705732356565,0.04029783824831742,0.009974782508873412
500,20.0,2,4,log2,0.7754590485623043,0.05090705732356565,0.04029783824831742,0.009974782508873415
200,25.0,10,1,log2,0.7754438835999764,0.05090877636538677,0.0405624571772393,0.010584351870998843
500,15.0,2,4,log2,0.7754181173661807,0.05091169699348945,0.040401508724818666,0.009781284223915433
500,15.0,5,4,log2,0.7754181173661807,0.05091169699348945,0.040401508724818666,0.009781284223915434
200,10.0,10,2,sqrt,0.7754095718795415,0.050912665595860176,0.0401602974956832,0.009350227824382818
100,10.0,5,2,log2,0.7753805897408002,0.050915950487274035,0.040273106920132994,0.009110167382207563
300,25.0,2,1,log2,0.7753241479996327,0.0509223470947375,0.04024044219252328,0.010227601915052885
300,,10,4,log2,0.7752372807803646,0.05093219028697933,0.040329035769718656,0.009706157944605456
200,10.0,10,4,sqrt,0.7751821506583946,0.05093843626431997,0.04035331446643268,0.009957113571961867
100,15.0,10,1,sqrt,0.7751721107123178,0.05093957365942716,0.04016831991203765,0.011063178115070328
300,20.0,10,2,log2,0.7751708515879299,0.050939716300026396,0.04047465720300798,0.010041514727265093
500,15.0,2,2,log2,0.7751614376255125,0.05094078275328315,0.040421955522804164,0.010124331067934013
500,20.0,10,2,log2,0.7751588811727597,0.0509410723551485,0.04048019903737491,0.01019282761333162
200,20.0,10,4,log2,0.7751202876309271,0.05094544413567414,0.040329261216992957,0.009731041188231319
300,25.0,10,1,log2,0.7751174656139347,0.05094576379202838,0.04048574884721475,0.010317134756117315
200,20.0,2,2,log2,0.7750487770943848,0.05095354368015457,0.04046381581246055,0.01034175414769919
500,20.0,10,4,log2,0.7750169151901817,0.05095715206117083,0.04036583590738361,0.009850901212134772
500,25.0,10,2,log2,0.7749987282401951,0.050959211630334705,0.04037960683888773,0.009901794442421596
500,20.0,2,2,log2,0.7749911394699016,0.05096007099101221,0.040379550319595635,0.010279134352546548
500,20.0,2,1,log2,0.7749220334918067,0.050967895961073345,0.04051169149043746,0.010157133706237411
100,25.0,2,2,log2,0.7748255107888756,0.050978823356239676,0.04033027339580126,0.00979940560744234
100,10.0,5,2,sqrt,0.7747994440400603,0.050981773987397803,0.04018158533324516,0.00951905442373982
100,20.0,10,1,sqrt,0.7747567562287865,0.05098660567445762,0.04020537733572546,0.010865428232369622
500,10.0,10,1,sqrt,0.7747495197195448,0.050987424704750275,0.04031268656385555,0.009608468418596713
200,20.0,2,4,sqrt,0.7747491186304483,0.05098747009975006,0.04014487655621566,0.010137501353878198
200,20.0,5,4,sqrt,0.7747491186304483,0.05098747009975006,0.04014487655621566,0.010137501353878194
300,15.0,2,4,log2,0.7747477428117246,0.05098762581369996,0.04040147721740446,0.009599404919973081
300,15.0,5,4,log2,0.7747477428117246,0.05098762581369996,0.04040147721740446,0.009599404919973078
100,20.0,2,4,sqrt,0.7747119220400568,0.05099167980969363,0.04017329484899411,0.010257343112412673
100,20.0,5,4,sqrt,0.7747119220400568,0.05099167980969363,0.04017329484899411,0.010257343112412672
300,15.0,5,2,log2,0.77467699871724,0.05099563192714082,0.040362919310420874,0.009724967251319223
500,25.0,5,1,log2,0.7746678271086997,0.05099666978659429,0.04055928679636622,0.010274659731392901
200,15.0,2,2,sqrt,0.7745823987474447,0.0510063358476691,0.04027652222294216,0.01028968614975361
500,,2,1,log2,0.774577761679086,0.05100686047096469,0.040439695422535234,0.01021214730046952
500,10.0,10,4,sqrt,0.7745701639941545,0.05100772003742265,0.04038534271789447,0.009804961313037657
100,10.0,10,4,sqrt,0.7745618790644133,0.05100865733902733,0.04033882394309087,0.009981121442114682
500,20.0,5,2,log2,0.774553260281095,0.05100963239231756,0.04047922110100287,0.010106246984613295
100,15.0,5,4,log2,0.7745431394070643,0.05101077735513778,0.040444729486315695,0.010203132279329317
100,15.0,2,4,log2,0.7745431394070643,0.05101077735513778,0.04044472948631569,0.010203132279329317
200,25.0,2,2,log2,0.77450323454609,0.05101529149569023,0.04050013673672773,0.009948554897043379
300,10.0,10,4,sqrt,0.774488791835929,0.051016925193783515,0.040410419821927196,0.01000946166907884
100,10.0,2,1,sqrt,0.7744775397977179,0.051018197940348876,0.040202857821256655,0.00987170716932395
300,,5,1,log2,0.7744370759153878,0.05102277465027997,0.04043591953084191,0.0100805268357045
300,,10,1,log2,0.7744042735126189,0.05102648449924448,0.04056253797455572,0.010484073053788916
300,25.0,5,1,log2,0.7743197869619092,0.05103603842162171,0.0406314465868242,0.010026376981174869
100,20.0,10,4,log2,0.7743101350033997,0.051037129772192324,0.04032686625587243,0.009892453362391586
100,25.0,5,1,log2,0.7742910846907988,0.051039283729704066,0.04066379152031635,0.00977838977528694
100,20.0,5,2,log2,0.774282249678071,0.05104028264529426,0.04028507752835911,0.010256446687715696
100,25.0,10,2,log2,0.7742466255747562,0.05104431022523192,0.040238388976956134,0.009853289221151643
100,15.0,2,2,sqrt,0.7742435923410977,0.051044653141035894,0.04017906768732632,0.010128515004156886
300,25.0,10,2,log2,0.7742417049293158,0.05104486651721285,0.0404923089324324,0.009832290511712711
200,15.0,2,4,log2,0.7741955084093799,0.05105008886036547,0.04041096107047995,0.009587339050439273
200,15.0,5,4,log2,0.7741955084093799,0.05105008886036547,0.04041096107047995,0.009587339050439273
100,15.0,5,2,log2,0.7741479106763575,0.051055469046666545,0.04016767276912502,0.009363710688970775
500,15.0,10,2,log2,0.7741111731108303,0.051059621271640473,0.0404869592322627,0.010046020842104092
300,10.0,10,1,sqrt,0.7741102630451071,0.05105972412658242,0.040335124949942104,0.009684745712361047
100,20.0,2,1,log2,0.7740709851674545,0.05106416308527883,0.04065774977012952,0.010455198569625191
300,25.0,2,2,log2,0.7740244706099375,0.051069419392689226,0.0405238510216248,0.010202077569510628
200,10.0,2,2,sqrt,0.7740048671332803,0.05107163449195752,0.04025592470234531,0.009688826710927306
500,,10,1,log2,0.7739703527439219,0.051075534219708014,0.04056687192665455,0.010438997171635036
200,10.0,10,1,sqrt,0.7738756149339534,0.05108623696908022,0.04033900319251438,0.009676277952389947
200,,2,1,log2,0.7738410758843675,0.051090138367637025,0.04055142899061033,0.010149055164319248
200,25.0,10,2,log2,0.773829329186605,0.05109146516166863,0.040503814431523746,0.009933453969556826
100,,5,1,log2,0.7738264628545715,0.051091788909745084,0.04065560359940334,0.010304677561435046
100,,2,2,log2,0.7737942918771791,0.051095422434607775,0.04030213434300738,0.009865239392295123
200,,5,1,log2,0.7737815741406826,0.05109685875774663,0.04052232753978221,0.009935336746358752
300,20.0,5,2,log2,0.7737528808182135,0.051100099192631594,0.040526160249741115,0.010027559907075923
200,25.0,2,1,log2,0.7737165339523357,0.05110420367331824,0.04046465893481445,0.010495620907739709
200,15.0,2,2,log2,0.7736438983600219,0.05111240508178875,0.04059896774862508,0.009868216012360978
100,25.0,5,2,log2,0.7736256897079967,0.05111446084541871,0.04053646867907289,0.010457308302897206
300,15.0,2,2,log2,0.7735318598257183,0.051125052963756995,0.04055641222007074,0.010048393892172243
200,20.0,2,1,log2,0.7734820958608672,0.051130669748501376,0.0406331203068363,0.010326171267590434
100,,10,2,log2,0.7733357675046282,0.051147182039158925,0.04039697070452371,0.009772105675852715
300,20.0,10,4,log2,0.7733041559347448,0.051150748517937994,0.0404640045926986,0.009674726811142011
500,10.0,5,1,log2,0.7732534748143235,0.051156465941610545,0.04072614462797669,0.00967686215449545
200,15.0,5,1,log2,0.7731482795744643,0.05116833115694504,0.040565537489270984,0.01004423545915205
200,20.0,5,2,log2,0.7731149463859719,0.051172090310664727,0.04058472854637087,0.010180103368796238
200,15.0,5,2,log2,0.7731138928173764,0.05117220912246803,0.04042090465876337,0.009648134504353305
200,10.0,5,2,log2,0.7729504417910045,0.05119063829017822,0.04061618104370114,0.009236265306036358
500,10.0,2,1,log2,0.772916341498735,0.051194482275171795,0.04070745908802118,0.00970816573409427
300,20.0,5,1,log2,0.7729080823622702,0.05119541325006814,0.040573342398320236,0.010006157139669104
100,15.0,5,1,log2,0.7729074817049533,0.05119548095586663,0.040459356261203484,0.010196552211044766
300,15.0,10,2,log2,0.7728905488605822,0.05119738958094841,0.04056956095019654,0.009820988082551637
200,,10,1,log2,0.7727742817468641,0.051210492978972906,0.04075272155171713,0.01059528248161658
100,,10,1,log2,0.7727093992790298,0.051217803828363065,0.04082126869474673,0.010995618954034777
200,20.0,5,1,log2,0.7725854279726706,0.05123176980948341,0.040547044540430066,0.009654354421549079
500,10.0,5,2,log2,0.7724872806528372,0.05124282389112509,0.040757813934936465,0.009321627967465088
100,25.0,2,1,log2,0.7724510688773865,0.0512469017286359,0.040631081872966913,0.011117249636195708
300,,2,1,log2,0.7724040372348838,0.05125219751583478,0.040695103677621296,0.010102302425665108
100,10.0,10,1,sqrt,0.7723140756406046,0.05126232571365829,0.04051920597574908,0.010002525853637265
100,10.0,5,1,log2,0.77229765684267,0.05126417398468557,0.040585803292887655,0.009416834823132002
500,10.0,10,4,log2,0.7720985050581324,0.05128658728147936,0.04067818057578247,0.00925073142914564
500,10.0,2,4,log2,0.772053254524161,0.0512916785826012,0.04077115736132584,0.009453897188866195
500,10.0,5,4,log2,0.772053254524161,0.0512916785826012,0.04077115736132584,0.009453897188866191
100,15.0,10,1,log2,0.7717385764402784,0.051327070183700134,0.04073160578206815,0.009968814717780217
300,20.0,10,1,log2,0.7716123076258457,0.05134126468087378,0.04078797680182556,0.010409053483812462
500,15.0,10,1,log2,0.7714748560836676,0.05135671182357507,0.04081844965460845,0.009827747151237654
500,10.0,10,2,log2,0.7713934622122754,0.05136585687733836,0.04081496001358401,0.009135761717647595
200,10.0,5,4,log2,0.7713434433308076,0.051371475969007506,0.04073350966977269,0.009738193004825745
200,10.0,2,4,log2,0.7713434433308076,0.051371475969007506,0.04073350966977269,0.009738193004825745
200,20.0,10,1,log2,0.7713185292401233,0.051374274573972346,0.04081019294644158,0.010670108916949571
300,10.0,5,2,log2,0.7712557313778354,0.05138132799451065,0.04091210928784302,0.009508196840694148
300,10.0,10,4,log2,0.771107906786387,0.05139792774832495,0.040720579770659036,0.009316036219089894
200,10.0,10,4,log2,0.7710916012838399,0.05139975842343755,0.04073202706003818,0.009292363942498055
500,10.0,2,2,log2,0.7710764904062499,0.05140145491566877,0.04079012054627458,0.009332413971060171
100,10.0,2,4,log2,0.7710739231316784,0.05140174313700175,0.0406860792676574,0.009763825234092353
100,10.0,5,4,log2,0.7710739231316784,0.05140174313700175,0.0406860792676574,0.009763825234092353
500,20.0,10,1,log2,0.7710080904219117,0.05140913345452019,0.04079231369652651,0.010039058263651356
100,20.0,5,1,log2,0.7708453030617175,0.05142740324920138,0.040733319508337765,0.009697241606645772
200,10.0,5,1,log2,0.7708000230163514,0.051432483922132,0.04091576174609036,0.009493736438078925
300,10.0,2,1,log2,0.7707996941812414,0.05143252081742462,0.04093666039977059,0.009566932078604219
500,10.0,10,1,log2,0.7706386506434988,0.051450586719725466,0.04092935455112551,0.009497906915564024
300,10.0,5,1,log2,0.7706127047586779,0.05145349674194643,0.04100003927854569,0.009685377646154545
300,10.0,2,4,log2,0.7705147387262532,0.051464482870992055,0.04089165922108454,0.009546795708379166
300,10.0,5,4,log2,0.7705147387262532,0.051464482870992055,0.040891659221084564,0.009546795708379173
100,10.0,10,2,log2,0.7704658478524707,0.05146996472530193,0.04087131816737032,0.009091356649044048
100,15.0,10,2,log2,0.7702164130802602,0.05149792333805857,0.04069631836866887,0.00962873324830707
200,10.0,2,2,log2,0.7701718415469251,0.051502917668028884,0.040951289390050445,0.00926262096465029
200,15.0,10,2,log2,0.7700975239496533,0.051511244027485505,0.04079012400446048,0.009949895458209792
100,20.0,10,1,log2,0.7700590089540449,0.051515558622714654,0.040831286294628434,0.010928269669711194
200,10.0,10,2,log2,0.7697202796682161,0.0515534888034853,0.04086838215425592,0.009166593635211183
300,10.0,10,1,log2,0.7696981511592849,0.05155596573552047,0.04101946968908406,0.009454268232866861
100,10.0,2,2,log2,0.7696707529684295,0.05155903235914366,0.040904144646863504,0.009199572778552276
100,10.0,2,2,sqrt,0.769589699806552,0.05156810340648937,0.040664519302618427,0.010000426334272491
100,10.0,2,1,log2,0.7695879199311824,0.05156830258295801,0.041014377321374584,0.009632250086682937
300,10.0,10,2,log2,0.7695686446308928,0.051570459530913895,0.04095673350985693,0.00931150193637019
300,10.0,2,2,log2,0.7695034637928846,0.05157775273997257,0.04096054931431324,0.00938076082011644
200,10.0,2,1,log2,0.7695006897256809,0.05157806311279677,0.041037575477273144,0.009597965050902386
300,15.0,10,1,log2,0.7693223237979938,0.051598015428493335,0.04106608999640438,0.009936996275809327
200,15.0,10,1,log2,0.76908762638978,0.05162425733022197,0.04099301410918352,0.009846699556714831
200,10.0,10,1,log2,0.7687812970012957,0.05165848846662213,0.041098536683613913,0.009456451446537688
100,10.0,10,1,log2,0.7684415221753179,0.05169643048903587,0.04119179476022726,0.009719912308758126
100,10.0,10,4,log2,0.7667648080901864,0.05188325972301041,0.041118509257187075,0.00939998519708878
