Year,Configuration,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson
2023,Baseline (MAE),0.6286137856015258,0.06557002796195226,0.056858542586388956,-0.032657842877212094,0.05093342348240909,0.040527701795101165,0.8505296441903943
2023,Baseline (MSE),0.6421278052504812,0.06436599063898231,0.0565010360584574,-0.030832023562299048,0.05027781573203749,0.04060023653507233,0.8529955484156767
2023,MSE d=8 LR=0.01 (Model 43 Replica),0.6529889904746056,0.06338173250973224,0.055637782026818315,-0.03035920334500731,0.04944044168876881,0.040790490150451664,0.8575901542783645
2023,MSE d=8 LR=0.01 (Mod 43 Reg Replica),0.6479857738078576,0.06383701730409579,0.05586228553142683,-0.03089611361944024,0.049884641682634207,0.04146622347831727,0.8561745311727861
2023,MSE d=8 LR=0.04 (Model 14 Replica),0.6446696482149015,0.06413699856804603,0.05635441564126634,-0.030622449675492477,0.04992516574714654,0.04143324756622313,0.8534705353430616
2023,MSE d=8 LR=0.04 (Model 16 Replica),0.6417392631321452,0.06440092226311489,0.056277106679295245,-0.03131079769752713,0.05009008872541515,0.040691080063581464,0.8538310352490716
2023,Huber Slope 3.0 (Model 36 Replica),0.6480400219286142,0.06383209822498433,0.05597344760961655,-0.030684033730730916,0.04973694487523684,0.03998241090774535,0.8552748723001861
2023,MSE d=8 LR=0.04 (Model 32 Replica),0.6281840203671197,0.06560795555554717,0.056985756164493154,-0.03251195821463765,0.050184752050234725,0.04037174022197723,0.850358978599788
2023,MSE d=8 LR=0.02 (Model 41 Replica),0.6550050244467537,0.06319734951557983,0.05574314878868746,-0.02977593574510375,0.04936831912079579,0.04070224630832672,0.8570946514529487
2023,MSE d=8 LR=0.02 (1.2 Best Replica),0.6510069257459337,0.06356248731895643,0.05623571993755509,-0.029626569129597095,0.049498191834696545,0.04100275218486785,0.8543632488442673
2023,Huber Slope 3.0 d=8 LR=0.02 Mod Reg,0.6507223651391816,0.06358839570481041,0.056310386759078075,-0.029540216803424533,0.049513460620470406,0.04095824122428893,0.8540379054104653
2023,Huber Slope 3.0 d=8 LR=0.01 Mod Reg,0.6473067292116068,0.06389855927259264,0.05593829272460016,-0.030885810414565056,0.04987842607781004,0.04167898750305177,0.8558943128407298
2023,MSE d=8 LR=0.015 Mod Reg,0.6464964976732869,0.06397191327796284,0.05605608960345477,-0.030824024840816512,0.04996930606662318,0.041181215524673465,0.8550940079729348
2023,MSE d=8 LR=0.03 Mod Reg,0.6404222961412986,0.06451918262354335,0.057001978540155485,-0.030224152127162035,0.05026558609990256,0.04141176486015319,0.8499738406568677
2023,MSE d=8 LR=0.01 MCW=10 Replica,0.6560299783626038,0.06310340241926625,0.055381118408917455,-0.030248489571882475,0.04925639027081427,0.04055605334043503,0.8591205259009833
2023,MSE d=8 LR=0.01 L2=3.0 Replica,0.6518876963180436,0.06348222879886954,0.05552062602551761,-0.030780731903677274,0.04968712088167395,0.04160372662544248,0.8578031543651459
2023,Huber Slope 3.0 LR=0.04 L2=3.0 Replica,0.6376882282930489,0.06476400561085935,0.056770123121269896,-0.031169368694304762,0.05039464506304115,0.040715374946594246,0.8512077755117844
2023,Huber Slope 3.0 LR=0.04 MCW=10 Replica,0.6434360668051966,0.06424823260706353,0.05641603999322972,-0.030741922906251794,0.049953210823366914,0.040081927061080935,0.8537029966550296
2023,MSE d=8 LR=0.02 L2=0.5 Replica,0.6541680130643919,0.0632739663643216,0.05575824701072663,-0.02991007702185826,0.04924203928647552,0.0403696608543396,0.8568611495357573
2023,MSE d=8 LR=0.02 L2=3.0 Replica,0.6553418466873284,0.06316649186197325,0.055794415648311065,-0.029613998005616253,0.04925983262730965,0.039811553478240946,0.8567719615176423
2023,MSE Leaf=15 d=0 MCW=2 L2=3.0,0.5811048294890411,0.06963781822182805,0.06105876389904126,-0.033485117267054464,0.05365289135079467,0.042387013852596286,0.8326955838967851
2023,MSE Leaf=15 d=0 MCW=2 L2=15.0,0.5674456815216313,0.07076407033508837,0.06185537412684985,-0.034372464930573304,0.05502962373530162,0.04499857640266419,0.8276248933599923
2023,MSE Leaf=15 d=0 MCW=10 L2=3.0,0.5879813888495515,0.06906386775306743,0.06079278533820866,-0.03277277955748448,0.053279460110195465,0.04233789396286011,0.8334527338214173
2023,MSE Leaf=15 d=0 MCW=10 L2=15.0,0.5725756892635974,0.07034319487479533,0.061374197843641176,-0.034371105626482386,0.05495781688666585,0.04496194434165954,0.8302465742821213
2023,MSE Leaf=15 d=8 MCW=2 L2=3.0,0.5893024494660188,0.06895305867216833,0.0604503894849819,-0.03317038907755028,0.05337053354241825,0.04242528057098388,0.8348391487919365
2023,MSE Leaf=15 d=8 MCW=2 L2=15.0,0.5761502296116687,0.0700484380041849,0.061381964260900285,-0.033749639024337884,0.05423633792952526,0.043684195280075055,0.829875588742013
2023,MSE Leaf=15 d=8 MCW=10 L2=3.0,0.585624704591527,0.06926110356433894,0.06088857764779119,-0.03301032537507472,0.053596460583408605,0.04227771806716918,0.8323544218322146
2023,MSE Leaf=15 d=8 MCW=10 L2=15.0,0.5736494938217396,0.07025477881840028,0.0611758696511345,-0.034543406282633145,0.054483982176757234,0.043918806672096244,0.8308237625638856
2023,MSE Leaf=31 d=0 MCW=2 L2=3.0,0.6193316820219674,0.06638437120208387,0.05852685714564578,-0.03132876848314852,0.05219744567662877,0.04238874340057375,0.8442952473093327
2023,MSE Leaf=31 d=0 MCW=2 L2=15.0,0.6224218405395288,0.06611437730922005,0.058761480522075644,-0.030301803484292476,0.05191840247949315,0.04208603328466415,0.8429788100606075
2023,MSE Leaf=31 d=0 MCW=10 L2=3.0,0.6195193492445413,0.06636800563420363,0.05859863829025756,-0.03115945704598781,0.05203994322515602,0.041391695022583,0.8438853034260398
2023,MSE Leaf=31 d=0 MCW=10 L2=15.0,0.618484488715336,0.06645820074833853,0.059044672300161256,-0.030502772296274117,0.05217535383681527,0.04253919708728793,0.8417021301535671
2023,MSE Leaf=31 d=8 MCW=2 L2=3.0,0.6215691235511143,0.06618899107729068,0.05868779322803857,-0.030605971104450364,0.05184541598817082,0.0415115060210228,0.8439910992386953
2023,MSE Leaf=31 d=8 MCW=2 L2=15.0,0.6177629761301531,0.06652101310794159,0.05875438467607563,-0.03119242647167807,0.052122548910365336,0.04319795584678651,0.8428625831165087
2023,MSE Leaf=31 d=8 MCW=10 L2=3.0,0.6244404947764539,0.06593740609709504,0.058063747567040976,-0.031246483716065036,0.05156551146560636,0.04138706612586975,0.8474512440991139
2023,MSE Leaf=31 d=8 MCW=10 L2=15.0,0.6181633121036874,0.06648616858809633,0.05862957646482926,-0.031352565705783035,0.052188246255620595,0.04282568174600601,0.8439333987204523
2023,MSE Leaf=63 d=0 MCW=2 L2=3.0,0.6365206605045033,0.06486827429778742,0.05763154622347668,-0.029774114400998714,0.050724616525124624,0.04130578207969665,0.8487717515642382
2023,MSE Leaf=63 d=0 MCW=2 L2=15.0,0.6339588413124484,0.06509647021830858,0.05816682027985433,-0.029226211672432795,0.05107029621431142,0.041685413122177106,0.8460322281857343
2023,MSE Leaf=63 d=0 MCW=10 L2=3.0,0.6364869789545757,0.06487127971401016,0.05780906898666467,-0.029434579563931626,0.0507666981823681,0.041336763858795145,0.8477718859905925
2023,MSE Leaf=63 d=0 MCW=10 L2=15.0,0.635725420334694,0.06493919672320804,0.05801352520045926,-0.029180989745773572,0.05098853292612675,0.04101400500535965,0.8466226890137108
2023,MSE Leaf=63 d=8 MCW=2 L2=3.0,0.6415304144327922,0.06441969084121578,0.05756468440526291,-0.028917186554017718,0.050485947000878516,0.04089151382446288,0.848873166804573
2023,MSE Leaf=63 d=8 MCW=2 L2=15.0,0.6326593401215255,0.06521191897608812,0.05807160636164754,-0.02966956203187559,0.05129159621782782,0.041283040523529047,0.8458552446712249
2023,MSE Leaf=63 d=8 MCW=10 L2=3.0,0.638012765661967,0.06473499323743179,0.05760892786347493,-0.02952678074394084,0.05080682363948731,0.04172128415107729,0.8487397611563705
2023,MSE Leaf=63 d=8 MCW=10 L2=15.0,0.6258192206243067,0.06581626258522409,0.05877828111765071,-0.029612397576938333,0.0518200417968854,0.04280918514728546,0.8425294523733267
2023,MSE Leaf=127 d=0 MCW=2 L2=3.0,0.6473483361528417,0.06389479013062935,0.05691058042306395,-0.0290470315570334,0.0496418475381232,0.040497358560562136,0.8509131135046466
2023,MSE Leaf=127 d=0 MCW=2 L2=15.0,0.6431378608919567,0.06427509342626708,0.057210086762145236,-0.02929664842470648,0.05022236237857976,0.040539470076561,0.84911340183456
2023,MSE Leaf=127 d=0 MCW=10 L2=3.0,0.6455879718394721,0.06405406641123405,0.05700703186880268,-0.029208247808283117,0.04994070105325131,0.041005314588546726,0.8503289876384883
