n_features,candidate_ucb,fold_id,fold_family,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
65,0.7436057536232974,year_2020_stations_3_beta_0.2,station_time,2020,"['MartenRidge_WA_999', 'Quinault']",0.2,7272,725,0.053595257974289094,0.6352598087514418
65,0.7436057536232974,year_2021_stations_0_beta_0,station_time,2021,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,8617,1059,0.05808955269621467,0.5179994791367386
65,0.7436057536232974,year_2021_stations_0_beta_0.2,station_time,2021,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,8617,1059,0.05523912081446342,0.49258144505781354
65,0.7436057536232974,year_2021_stations_1_beta_0,station_time,2021,"['Darrington', 'Paradise_WA']",0.0,9842,700,0.0543770094165525,0.5069719248679847
65,0.7436057536232974,year_2021_stations_1_beta_0.2,station_time,2021,"['Darrington', 'Paradise_WA']",0.2,9842,700,0.05747327228347698,0.5358392414487333
65,0.7436057536232974,year_2021_stations_2_beta_0,station_time,2021,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,9798,726,0.09363119582861844,0.9502244795693436
65,0.7436057536232974,year_2021_stations_2_beta_0.2,station_time,2021,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,9798,726,0.09648357770054071,0.9791721295036824
65,0.7436057536232974,year_2021_stations_3_beta_0,station_time,2021,"['MartenRidge_WA_999', 'Quinault']",0.0,9777,710,0.05217476644830503,0.5257508983925774
65,0.7436057536232974,year_2021_stations_3_beta_0.2,station_time,2021,"['MartenRidge_WA_999', 'Quinault']",0.2,9777,710,0.05220141820943039,0.5260194609240318
65,0.7436057536232974,year_2022_stations_0_beta_0,station_time,2022,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,10753,906,0.06896864228239825,0.6143133639913156
65,0.7436057536232974,year_2022_stations_0_beta_0.2,station_time,2022,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,10753,906,0.07397911823542982,0.6589423756122964
65,0.7436057536232974,year_2022_stations_1_beta_0,station_time,2022,"['Darrington', 'Paradise_WA']",0.0,12337,701,0.08228079091466096,0.6550530977253948
65,0.7436057536232974,year_2022_stations_1_beta_0.2,station_time,2022,"['Darrington', 'Paradise_WA']",0.2,12337,701,0.07540771169917627,0.6003352008631144
65,0.7436057536232974,year_2022_stations_2_beta_0,station_time,2022,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,12267,701,0.10769422189814933,0.9630217871326436
65,0.7436057536232974,year_2022_stations_2_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,12267,701,0.1116561601033929,0.9984501763597943
65,0.7436057536232974,year_2022_stations_3_beta_0,station_time,2022,"['MartenRidge_WA_999', 'Quinault']",0.0,12262,716,0.08071837618712006,0.6964611687926834
65,0.7436057536232974,year_2022_stations_3_beta_0.2,station_time,2022,"['MartenRidge_WA_999', 'Quinault']",0.2,12262,716,0.08343637297227925,0.7199128201660764
50,0.7307212297255459,year_2019_stations_0_beta_0,station_time,2019,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,4298,1004,0.05846899161855726,0.6429693241775204
50,0.7307212297255459,year_2019_stations_0_beta_0.2,station_time,2019,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,4298,1004,0.05521248023718132,0.6071582581047623
50,0.7307212297255459,year_2019_stations_1_beta_0,station_time,2019,"['Darrington', 'Paradise_WA']",0.0,4878,689,0.056343304370950385,0.7042069573036901
50,0.7307212297255459,year_2019_stations_1_beta_0.2,station_time,2019,"['Darrington', 'Paradise_WA']",0.2,4878,689,0.05820686577507793,0.7274986850573407
50,0.7307212297255459,year_2019_stations_2_beta_0,station_time,2019,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,4863,730,0.09110585473790053,0.9167735055570009
50,0.7307212297255459,year_2019_stations_2_beta_0.2,station_time,2019,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,4863,730,0.09294326216921885,0.9352628381777442
50,0.7307212297255459,year_2019_stations_3_beta_0,station_time,2019,"['MartenRidge_WA_999', 'Quinault']",0.0,4849,729,0.06952193248080181,0.8580906272104128
50,0.7307212297255459,year_2019_stations_3_beta_0.2,station_time,2019,"['MartenRidge_WA_999', 'Quinault']",0.2,4849,729,0.06793878450229726,0.8385502549370011
50,0.7307212297255459,year_2020_stations_0_beta_0,station_time,2020,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,6446,1059,0.07891406811146386,0.7407658473676928
50,0.7307212297255459,year_2020_stations_0_beta_0.2,station_time,2020,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,6446,1059,0.0812822169472513,0.7629956451846939
50,0.7307212297255459,year_2020_stations_1_beta_0,station_time,2020,"['Darrington', 'Paradise_WA']",0.0,7341,729,0.05585901734411183,0.5145327041538731
50,0.7307212297255459,year_2020_stations_1_beta_0.2,station_time,2020,"['Darrington', 'Paradise_WA']",0.2,7341,729,0.0549069728542128,0.5057631616672081
50,0.7307212297255459,year_2020_stations_2_beta_0,station_time,2020,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,7285,717,0.09503572605376517,0.8602202749447864
50,0.7307212297255459,year_2020_stations_2_beta_0.2,station_time,2020,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,7285,717,0.09385070479572905,0.8494940001560132
50,0.7307212297255459,year_2020_stations_3_beta_0,station_time,2020,"['MartenRidge_WA_999', 'Quinault']",0.0,7272,725,0.05105597024110345,0.605161857911794
50,0.7307212297255459,year_2020_stations_3_beta_0.2,station_time,2020,"['MartenRidge_WA_999', 'Quinault']",0.2,7272,725,0.05101050470533117,0.604622958974628
50,0.7307212297255459,year_2021_stations_0_beta_0,station_time,2021,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,8617,1059,0.054100954648791603,0.4824321246787726
50,0.7307212297255459,year_2021_stations_0_beta_0.2,station_time,2021,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,8617,1059,0.0538561538692158,0.4802491731767068
50,0.7307212297255459,year_2021_stations_1_beta_0,station_time,2021,"['Darrington', 'Paradise_WA']",0.0,9842,700,0.058325281604423324,0.5437827604116233
50,0.7307212297255459,year_2021_stations_1_beta_0.2,station_time,2021,"['Darrington', 'Paradise_WA']",0.2,9842,700,0.0655380033849182,0.6110289639787072
50,0.7307212297255459,year_2021_stations_2_beta_0,station_time,2021,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,9798,726,0.09385873657651199,0.9525336969923884
50,0.7307212297255459,year_2021_stations_2_beta_0.2,station_time,2021,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,9798,726,0.09556702393481574,0.9698704024742907
50,0.7307212297255459,year_2021_stations_3_beta_0,station_time,2021,"['MartenRidge_WA_999', 'Quinault']",0.0,9777,710,0.05009018167628681,0.5047451059133726
50,0.7307212297255459,year_2021_stations_3_beta_0.2,station_time,2021,"['MartenRidge_WA_999', 'Quinault']",0.2,9777,710,0.05028768857272435,0.5067353290673882
50,0.7307212297255459,year_2022_stations_0_beta_0,station_time,2022,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,10753,906,0.06628096444031309,0.5903738407260064
50,0.7307212297255459,year_2022_stations_0_beta_0.2,station_time,2022,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,10753,906,0.06690180235704825,0.5959037310718437
50,0.7307212297255459,year_2022_stations_1_beta_0,station_time,2022,"['Darrington', 'Paradise_WA']",0.0,12337,701,0.07664109583392538,0.610154407620506
50,0.7307212297255459,year_2022_stations_1_beta_0.2,station_time,2022,"['Darrington', 'Paradise_WA']",0.2,12337,701,0.08017420429797867,0.6382821591679883
50,0.7307212297255459,year_2022_stations_2_beta_0,station_time,2022,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,12267,701,0.10491002789093784,0.9381250058449293
50,0.7307212297255459,year_2022_stations_2_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,12267,701,0.10662445392608935,0.9534557227132844
50,0.7307212297255459,year_2022_stations_3_beta_0,station_time,2022,"['MartenRidge_WA_999', 'Quinault']",0.0,12262,716,0.08186222415813114,0.7063306152860661
50,0.7307212297255459,year_2022_stations_3_beta_0.2,station_time,2022,"['MartenRidge_WA_999', 'Quinault']",0.2,12262,716,0.08308705944331839,0.7168988434219059
40,0.7278049176751471,year_2019_stations_0_beta_0,station_time,2019,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,4298,1004,0.059650012717747766,0.65595672684969
40,0.7278049176751471,year_2019_stations_0_beta_0.2,station_time,2019,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,4298,1004,0.054440027277548396,0.5986637802000592
40,0.7278049176751471,year_2019_stations_1_beta_0,station_time,2019,"['Darrington', 'Paradise_WA']",0.0,4878,689,0.05573918736259653,0.6966563990775095
40,0.7278049176751471,year_2019_stations_1_beta_0.2,station_time,2019,"['Darrington', 'Paradise_WA']",0.2,4878,689,0.054579946696771346,0.6821676261669106
40,0.7278049176751471,year_2019_stations_2_beta_0,station_time,2019,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,4863,730,0.08518427787390202,0.8571862836857949
40,0.7278049176751471,year_2019_stations_2_beta_0.2,station_time,2019,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,4863,730,0.08557815786159785,0.8611497911697813
40,0.7278049176751471,year_2019_stations_3_beta_0,station_time,2019,"['MartenRidge_WA_999', 'Quinault']",0.0,4849,729,0.06794289592784189,0.838601001163385
40,0.7278049176751471,year_2019_stations_3_beta_0.2,station_time,2019,"['MartenRidge_WA_999', 'Quinault']",0.2,4849,729,0.06624661578838634,0.8176642688711414
40,0.7278049176751471,year_2020_stations_0_beta_0,station_time,2020,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,6446,1059,0.08415516852554863,0.7899640230832681
40,0.7278049176751471,year_2020_stations_0_beta_0.2,station_time,2020,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,6446,1059,0.08313074310296485,0.780347748261985
40,0.7278049176751471,year_2020_stations_1_beta_0,station_time,2020,"['Darrington', 'Paradise_WA']",0.0,7341,729,0.05593804447957088,0.5152606447379113
40,0.7278049176751471,year_2020_stations_1_beta_0.2,station_time,2020,"['Darrington', 'Paradise_WA']",0.2,7341,729,0.055704143443558334,0.5131061182480784
40,0.7278049176751471,year_2020_stations_2_beta_0,station_time,2020,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,7285,717,0.09464011409654359,0.856639374995434
40,0.7278049176751471,year_2020_stations_2_beta_0.2,station_time,2020,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,7285,717,0.09393228105506087,0.8502323914446922
40,0.7278049176751471,year_2020_stations_3_beta_0,station_time,2020,"['MartenRidge_WA_999', 'Quinault']",0.0,7272,725,0.05126188963138501,0.6076026020640328
40,0.7278049176751471,year_2020_stations_3_beta_0.2,station_time,2020,"['MartenRidge_WA_999', 'Quinault']",0.2,7272,725,0.05363401639966894,0.6357192089078161
40,0.7278049176751471,year_2021_stations_0_beta_0,station_time,2021,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,8617,1059,0.05555149902546805,0.49536700189348537
40,0.7278049176751471,year_2021_stations_0_beta_0.2,station_time,2021,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,8617,1059,0.0544330955201194,0.4853939102385198
40,0.7278049176751471,year_2021_stations_1_beta_0,station_time,2021,"['Darrington', 'Paradise_WA']",0.0,9842,700,0.0590850870804765,0.5508666373819272
40,0.7278049176751471,year_2021_stations_1_beta_0.2,station_time,2021,"['Darrington', 'Paradise_WA']",0.2,9842,700,0.06365221077635447,0.5934471969980767
40,0.7278049176751471,year_2021_stations_2_beta_0,station_time,2021,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,9798,726,0.0958454471062285,0.9726960046767873
40,0.7278049176751471,year_2021_stations_2_beta_0.2,station_time,2021,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,9798,726,0.0954186915829773,0.9683650384705353
40,0.7278049176751471,year_2021_stations_3_beta_0,station_time,2021,"['MartenRidge_WA_999', 'Quinault']",0.0,9777,710,0.050947690412565666,0.513385987687607
40,0.7278049176751471,year_2021_stations_3_beta_0.2,station_time,2021,"['MartenRidge_WA_999', 'Quinault']",0.2,9777,710,0.05056497366048466,0.509529455307422
40,0.7278049176751471,year_2022_stations_0_beta_0,station_time,2022,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.0,10753,906,0.0674509244259082,0.6007948383084047
40,0.7278049176751471,year_2022_stations_0_beta_0.2,station_time,2022,"['CayusePass_WA', 'SourdoughGulch_WA_985', 'Spokane']",0.2,10753,906,0.07200055850853115,0.6413190667944706
40,0.7278049176751471,year_2022_stations_1_beta_0,station_time,2022,"['Darrington', 'Paradise_WA']",0.0,12337,701,0.07323666186524314,0.5830510583162942
40,0.7278049176751471,year_2022_stations_1_beta_0.2,station_time,2022,"['Darrington', 'Paradise_WA']",0.2,12337,701,0.07541708799566318,0.6004098473509601
40,0.7278049176751471,year_2022_stations_2_beta_0,station_time,2022,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.0,12267,701,0.10584324974858736,0.9464700494814842
40,0.7278049176751471,year_2022_stations_2_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'RainyPass_WA_711']",0.2,12267,701,0.1077270493057165,0.96331533592426
40,0.7278049176751471,year_2022_stations_3_beta_0,station_time,2022,"['MartenRidge_WA_999', 'Quinault']",0.0,12262,716,0.08202712219000502,0.7077534025302528
