n_features,candidate_ucb,fold_id,fold_family,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
110,0.6819452608983427,year_2020_stations_1_beta_0.2,station_time,2020,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,4589,571,0.07093432642516032,0.6055192231738284
110,0.6819452608983427,year_2020_stations_2_beta_0,station_time,2020,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,4806,489,0.09909695091101103,0.7968345772178405
110,0.6819452608983427,year_2020_stations_2_beta_0.2,station_time,2020,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,4806,489,0.09191145787882452,0.7390563181516688
110,0.6819452608983427,year_2020_stations_3_beta_0,station_time,2020,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,4696,522,0.07016784106038082,0.6713059803186331
110,0.6819452608983427,year_2020_stations_3_beta_0.2,station_time,2020,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,4696,522,0.06788364509766905,0.6494527440380901
110,0.6819452608983427,year_2021_stations_0_beta_0,station_time,2021,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,6355,543,0.05604745843670051,0.46476310094886936
110,0.6819452608983427,year_2021_stations_0_beta_0.2,station_time,2021,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,6355,543,0.05856807726658054,0.4856648627122189
110,0.6819452608983427,year_2021_stations_1_beta_0,station_time,2021,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,6204,423,0.08601589426860463,0.7343662045749758
110,0.6819452608983427,year_2021_stations_1_beta_0.2,station_time,2021,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,6204,423,0.08614338105241962,0.7354546311542697
110,0.6819452608983427,year_2021_stations_2_beta_0,station_time,2021,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,6503,513,0.07468281395596554,0.6345418579201801
110,0.6819452608983427,year_2021_stations_2_beta_0.2,station_time,2021,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,6503,513,0.07006978546510544,0.5953473027852463
110,0.6819452608983427,year_2021_stations_3_beta_0,station_time,2021,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,6360,533,0.06709188061753826,0.7577084127861304
110,0.6819452608983427,year_2021_stations_3_beta_0.2,station_time,2021,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,6360,533,0.06968075226535853,0.7869460762577983
110,0.6819452608983427,year_2022_stations_0_beta_0,station_time,2022,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,7824,409,0.06940774903959432,0.5743648359198052
110,0.6819452608983427,year_2022_stations_0_beta_0.2,station_time,2022,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,7824,409,0.07211544088624237,0.5967715989216457
110,0.6819452608983427,year_2022_stations_1_beta_0,station_time,2022,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,7793,382,0.057347911352332234,0.4581800827221614
110,0.6819452608983427,year_2022_stations_1_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,7793,382,0.051701666197668986,0.4130695109327321
110,0.6819452608983427,year_2022_stations_2_beta_0,station_time,2022,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,8002,447,0.05907297637835517,0.437047012628326
110,0.6819452608983427,year_2022_stations_2_beta_0.2,station_time,2022,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,8002,447,0.06091662802056188,0.4506871318834138
110,0.6819452608983427,year_2022_stations_3_beta_0,station_time,2022,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,7839,475,0.06591985037093943,0.6477781289741671
110,0.6819452608983427,year_2022_stations_3_beta_0.2,station_time,2022,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,7839,475,0.061262111046582406,0.6020076721572397
105,0.6915003640475428,year_2019_stations_0_beta_0,station_time,2019,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,3066,446,0.06948020773379877,0.6822549148729894
105,0.6915003640475428,year_2019_stations_0_beta_0.2,station_time,2019,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,3066,446,0.06898517112941152,0.6773939455782625
105,0.6915003640475428,year_2019_stations_1_beta_0,station_time,2019,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,3016,580,0.09883141116734995,0.940241551260314
105,0.6915003640475428,year_2019_stations_1_beta_0.2,station_time,2019,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,3016,580,0.09496339646295535,0.9034428442197009
105,0.6915003640475428,year_2019_stations_2_beta_0,station_time,2019,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,3210,557,0.08423396541987489,0.7944035570152506
105,0.6915003640475428,year_2019_stations_2_beta_0.2,station_time,2019,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,3210,557,0.0772303929045294,0.7283534442101378
105,0.6915003640475428,year_2019_stations_3_beta_0,station_time,2019,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,3113,570,0.059481285533626915,0.8108142168583047
105,0.6915003640475428,year_2019_stations_3_beta_0.2,station_time,2019,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,3113,570,0.06508985971666241,0.8872670312706421
105,0.6915003640475428,year_2020_stations_0_beta_0,station_time,2020,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,4773,604,0.08125916450319155,0.6745871230785906
105,0.6915003640475428,year_2020_stations_0_beta_0.2,station_time,2020,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,4773,604,0.08074308518474975,0.6703028006290983
105,0.6915003640475428,year_2020_stations_1_beta_0,station_time,2020,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,4589,571,0.0677815616681834,0.578606164818243
105,0.6915003640475428,year_2020_stations_1_beta_0.2,station_time,2020,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,4589,571,0.06982367014039015,0.5960382882772842
105,0.6915003640475428,year_2020_stations_2_beta_0,station_time,2020,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,4806,489,0.10055719554393545,0.8085763452945983
105,0.6915003640475428,year_2020_stations_2_beta_0.2,station_time,2020,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,4806,489,0.09526053390066573,0.7659861030885505
105,0.6915003640475428,year_2020_stations_3_beta_0,station_time,2020,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,4696,522,0.06793632715561453,0.6499567609783271
105,0.6915003640475428,year_2020_stations_3_beta_0.2,station_time,2020,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,4696,522,0.07237292501514657,0.6924023404683646
105,0.6915003640475428,year_2021_stations_0_beta_0,station_time,2021,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,6355,543,0.06314943459164443,0.5236549142924571
105,0.6915003640475428,year_2021_stations_0_beta_0.2,station_time,2021,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,6355,543,0.062218230656748356,0.5159330792535521
105,0.6915003640475428,year_2021_stations_1_beta_0,station_time,2021,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,6204,423,0.07974782984434335,0.6808522032335251
105,0.6915003640475428,year_2021_stations_1_beta_0.2,station_time,2021,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,6204,423,0.08968529847719196,0.765693977943197
105,0.6915003640475428,year_2021_stations_2_beta_0,station_time,2021,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,6503,513,0.07232759722717975,0.6145307801403632
105,0.6915003640475428,year_2021_stations_2_beta_0.2,station_time,2021,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,6503,513,0.07259286459807684,0.6167846219743611
105,0.6915003640475428,year_2021_stations_3_beta_0,station_time,2021,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,6360,533,0.06745619523340476,0.7618228338874944
105,0.6915003640475428,year_2021_stations_3_beta_0.2,station_time,2021,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,6360,533,0.0691428968329752,0.7808717557554001
105,0.6915003640475428,year_2022_stations_0_beta_0,station_time,2022,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,7824,409,0.07468944164737851,0.6180720379257119
105,0.6915003640475428,year_2022_stations_0_beta_0.2,station_time,2022,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,7824,409,0.07343772626283572,0.6077138097536515
105,0.6915003640475428,year_2022_stations_1_beta_0,station_time,2022,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,7793,382,0.05568305518747724,0.44487874502134656
105,0.6915003640475428,year_2022_stations_1_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,7793,382,0.05061875384877624,0.4044176026435499
105,0.6915003640475428,year_2022_stations_2_beta_0,station_time,2022,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,8002,447,0.05923226693842738,0.4382255119640216
105,0.6915003640475428,year_2022_stations_2_beta_0.2,station_time,2022,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,8002,447,0.061392164591350495,0.45420535375744886
105,0.6915003640475428,year_2022_stations_3_beta_0,station_time,2022,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,7839,475,0.06428311788432599,0.6316943620686964
105,0.6915003640475428,year_2022_stations_3_beta_0.2,station_time,2022,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,7839,475,0.06536444262037126,0.642320273844699
100,0.6850904221034869,year_2019_stations_0_beta_0,station_time,2019,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,3066,446,0.07072670791536995,0.6944948160334073
100,0.6850904221034869,year_2019_stations_0_beta_0.2,station_time,2019,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,3066,446,0.06867463343970957,0.6743446474837004
100,0.6850904221034869,year_2019_stations_1_beta_0,station_time,2019,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,3016,580,0.09647726761446548,0.9178451940707406
100,0.6850904221034869,year_2019_stations_1_beta_0.2,station_time,2019,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,3016,580,0.09014620389773337,0.8576140479215835
100,0.6850904221034869,year_2019_stations_2_beta_0,station_time,2019,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,3210,557,0.08058786591192037,0.760017494292063
100,0.6850904221034869,year_2019_stations_2_beta_0.2,station_time,2019,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,3210,557,0.07943670932867568,0.7491610318205084
100,0.6850904221034869,year_2019_stations_3_beta_0,station_time,2019,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,3113,570,0.06347412044620997,0.8652422152387411
100,0.6850904221034869,year_2019_stations_3_beta_0.2,station_time,2019,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,3113,570,0.062362792668498396,0.8500932426892377
100,0.6850904221034869,year_2020_stations_0_beta_0,station_time,2020,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,4773,604,0.08072822225398908,0.6701794134177769
100,0.6850904221034869,year_2020_stations_0_beta_0.2,station_time,2020,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,4773,604,0.07960044285601188,0.660816956097423
100,0.6850904221034869,year_2020_stations_1_beta_0,station_time,2020,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,4589,571,0.07418119783269655,0.6332356074903969
100,0.6850904221034869,year_2020_stations_1_beta_0.2,station_time,2020,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,4589,571,0.07497468379996322,0.6400090700819614
100,0.6850904221034869,year_2020_stations_2_beta_0,station_time,2020,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,4806,489,0.0993466657724316,0.7988425243261602
100,0.6850904221034869,year_2020_stations_2_beta_0.2,station_time,2020,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,4806,489,0.09633065042116425,0.7745908667805333
100,0.6850904221034869,year_2020_stations_3_beta_0,station_time,2020,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,4696,522,0.06845949738534982,0.6549620069519598
100,0.6850904221034869,year_2020_stations_3_beta_0.2,station_time,2020,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,4696,522,0.06716138135581742,0.6425427413652833
100,0.6850904221034869,year_2021_stations_0_beta_0,station_time,2021,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,6355,543,0.05857112892188316,0.48569016799493886
100,0.6850904221034869,year_2021_stations_0_beta_0.2,station_time,2021,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,6355,543,0.0570255514334853,0.4728737547926198
100,0.6850904221034869,year_2021_stations_1_beta_0,station_time,2021,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,6204,423,0.07663279280937019,0.6542573751039676
100,0.6850904221034869,year_2021_stations_1_beta_0.2,station_time,2021,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,6204,423,0.08909703687248216,0.7606716568289282
100,0.6850904221034869,year_2021_stations_2_beta_0,station_time,2021,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,6503,513,0.0696332968073819,0.5916386808257647
100,0.6850904221034869,year_2021_stations_2_beta_0.2,station_time,2021,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,6503,513,0.06841124400523298,0.5812555201696952
100,0.6850904221034869,year_2021_stations_3_beta_0,station_time,2021,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,6360,533,0.06731065578130527,0.7601791705077673
100,0.6850904221034869,year_2021_stations_3_beta_0.2,station_time,2021,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,6360,533,0.07118995351768306,0.8039903813949946
100,0.6850904221034869,year_2022_stations_0_beta_0,station_time,2022,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.0,7824,409,0.07234576477301621,0.5986775812257225
100,0.6850904221034869,year_2022_stations_0_beta_0.2,station_time,2022,"['BurntMountain_WA', 'CayusePass_WA', 'SourdoughGulch_WA_985']",0.2,7824,409,0.07189410150650097,0.5949399654471867
100,0.6850904221034869,year_2022_stations_1_beta_0,station_time,2022,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.0,7793,382,0.06044484398085708,0.4829229689836114
100,0.6850904221034869,year_2022_stations_1_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'Spokane', 'Touchet_WA_824']",0.2,7793,382,0.05186858273385856,0.4144030875278617
100,0.6850904221034869,year_2022_stations_2_beta_0,station_time,2022,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.0,8002,447,0.05856886896901437,0.43331741153483977
100,0.6850904221034869,year_2022_stations_2_beta_0.2,station_time,2022,"['Darrington', 'HartsPass_WA_515', 'MartenRidge_WA_999']",0.2,8002,447,0.05978551427075529,0.44231867111499845
100,0.6850904221034869,year_2022_stations_3_beta_0,station_time,2022,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.0,7839,475,0.06406154276055954,0.6295169979167304
100,0.6850904221034869,year_2022_stations_3_beta_0.2,station_time,2022,"['Paradise_WA', 'Quinault', 'RainyPass_WA_711']",0.2,7839,475,0.06257424953173646,0.6149017337803346
