step,train_loss_model_0,val_loss_model_0,train_loss_model_1,val_loss_model_1,train_loss_model_2,val_loss_model_2,train_loss_model_3,val_loss_model_3,train_loss_model_4,val_loss_model_4,train_loss_model_5,val_loss_model_5,train_loss_model_6,val_loss_model_6,train_loss_model_7,val_loss_model_7,train_loss_model_8,val_loss_model_8,train_loss_model_9,val_loss_model_9,train_loss_model_10,val_loss_model_10,train_loss_model_11,val_loss_model_11,train_loss_model_12,val_loss_model_12,train_loss_model_13,val_loss_model_13,train_loss_model_14,val_loss_model_14,train_loss_model_15,val_loss_model_15,train_loss_model_16,val_loss_model_16,train_loss_model_17,val_loss_model_17
1214,0.00519785640987088,0.04756486362768653,0.00401313002964388,0.06237376738857391,,,,,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446,0.01098998890302772,0.06186830331669446
1215,0.00519700239231432,0.04756449107605887,0.00401029749857972,0.06237405972238873,,,,,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564,0.01098228021032117,0.06186924109339564
1216,0.00519621540104869,0.0475653232160225,0.00400793675673038,0.06237341749156144,,,,,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774,0.0109776813185716,0.06186904867342774
1217,0.00519551828389644,0.04756532452073198,0.00400389582221097,0.06237453067697578,,,,,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035,0.01097269239450586,0.06186963676725035
1218,0.00519512544086414,0.04756523830057868,0.00400245543434682,0.06237381576470114,,,,,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486,0.01097104910740914,0.06186933817233486
1219,0.00519394082810261,0.04756457264943354,0.00400006444194333,0.06237269056008028,,,,,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396,0.01096674331103056,0.06186799225892396
1220,0.00519123583718792,0.04756516535653225,0.00399646630656612,0.0623722933630978,,,,,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676,0.01096008640240768,0.06186685205761676
1221,0.00518771643671849,0.04756462306765138,0.00399352723252676,0.06237141980850248,,,,,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014,0.01095548883822485,0.06186948679883014
1222,0.00518564942903865,0.0475645220329618,0.00399092670843839,0.06237128363563896,,,,,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493,0.0109517931689103,0.06187006013994493
1223,0.00518490724559382,0.04756410271789309,0.00398743022179093,0.06237155087742426,,,,,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353,0.01094951413400304,0.06186993065831353
1224,0.00518393989155507,0.04756406614083192,0.00398474543575836,0.06237217191633782,,,,,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767,0.01094463908018803,0.06186917781630767
1225,0.00518246044418447,0.04756498890323178,0.00398297495879122,0.06237240175186227,,,,,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537,0.01094176698723565,0.06186967892251537
1226,0.00518069609347144,0.04756553018609176,0.0039803260756065,0.06237220350950163,,,,,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565,0.01093908247458512,0.06186942934770565
1227,0.0051790138148293,0.04756477057734612,0.00397704081253845,0.06237166731631757,,,,,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236,0.01093135247133641,0.06187014423447236
1228,0.00517678584579739,0.04756350663158531,0.00397375762036972,0.06237196929186174,,,,,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086,0.01092733924631429,0.06187031472228086
1229,0.00517628469356494,0.04756349451685924,0.00397106624032598,0.06237248347965947,,,,,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404,0.01092397928113286,0.06186955341198404
1230,0.00517409291481572,0.04756308544518803,0.00396890236379588,0.06237237352846269,,,,,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446,0.01091909918687873,0.06187091741697446
1231,0.00517141823832247,0.04756317531425942,0.00396674099402316,0.06237252489667389,,,,,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352,0.01091665290094199,0.0618707396757352
1232,0.00516976281226525,0.047564578355589,0.00396390491360826,0.06237183426376065,,,,,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777,0.01091153233171815,0.06186991085909777
1233,0.00516848831436927,0.04756655264384266,0.0039620704326468,0.06237244133054608,,,,,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797,0.01090918568149865,0.06186908359858797
1234,0.0051665051296818,0.04756637583755608,0.00395949165855722,0.06237226593365159,,,,,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259,0.01090483612165573,0.06186962029671259
1235,0.00516490784209242,0.04756760308939576,0.00395757795365912,0.06237256833934041,,,,,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043,0.01090205910639754,0.06187063980097043
1236,0.00516396956160993,0.04756700118446659,0.00395554518940497,0.06237254343827171,,,,,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226,0.01089704263357412,0.06187155039870226
1237,0.00516263077725327,0.04756676854130104,0.00395278230923134,0.06237266827941541,,,,,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666,0.01089196809813793,0.06187172958333666
1238,0.00516020186554938,0.04756639656800985,0.00394975013841113,0.06237283429749373,,,,,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031,0.01088521877597278,0.06187141473253031
1239,0.0051581781218565,0.04756645814316245,0.00394643922732761,0.06237271098245822,,,,,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013,0.01088152200611135,0.06187154165759013
1240,0.0051567882295078,0.0475666033924488,0.00394390228668157,0.06237418158226044,,,,,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046,0.01087759193786408,0.06187128213401046
1241,0.00515559418623156,0.04756684577840767,0.00394023202177244,0.06237360996504957,,,,,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115,0.01087493011153612,0.06187142454496115
1242,0.00515342756047641,0.04756854680195029,0.00393722778730851,0.0623733579097312,,,,,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223,0.01086948320792438,0.06187138709482223
1243,0.00515168216779198,0.047568592558952,0.00393517503003848,0.06237355538677775,,,,,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932,0.01086585125921707,0.06186969271777932
1244,0.00514991233606089,0.0475695977734255,0.00393258018228205,0.06237391517853412,,,,,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021,0.01086039302050303,0.06186894647803021
1245,0.00514875345681889,0.04756880903338678,0.00393010535212751,0.06237398673072411,,,,,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414,0.01085509199028408,0.06186972368432414
1246,0.00514795513323511,0.04756919889326053,0.00392691718785304,0.06237335889770231,,,,,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575,0.01084971611891117,0.06186838324629575
1247,0.00514711896552274,0.04756910250660503,0.00392337933624137,0.06237392290503604,,,,,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614,0.01084549784383613,0.06186874640786614
1248,0.00514449528036424,0.04756916678491566,0.00392090654576012,0.06237380248764925,,,,,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314,0.01083825018162238,0.06186983998059314
1249,0.00514323505796779,0.04757111920466489,0.00391814521739349,0.06237395482716877,,,,,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467,0.01083428904707209,0.06187035765518467
1250,0.00514238250718418,0.04757113847055062,0.00391515274014307,0.06237446370925057,,,,,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869,0.01082811655918689,0.06186841936754869
1251,0.00514149869863705,0.04757098183489899,0.00391271120344277,0.06237413817363696,,,,,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826,0.01082405055786781,0.06186928494811826
1252,0.00514008691072264,0.0475703226542592,0.00391026107623242,0.06237466128842034,,,,,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455,0.01082070025715202,0.06186941304578455
1253,0.0051389804849629,0.04757020530070991,0.00390790498114321,0.06237465321470861,,,,,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148,0.01081454003329034,0.06186959249428148
1254,0.00513772000551848,0.04756888837522803,0.00390591388834273,0.06237419208295635,,,,,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427,0.01081036965664222,0.06186925367699427
1255,0.00513677438547352,0.04756915645740409,0.00390279650695175,0.06237362061987884,,,,,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861,0.01080681830568606,0.06186860735088861
1256,0.00513546647314543,0.04756861753528258,0.00390089308563752,0.06237279825777198,,,,,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064,0.01080040674504113,0.06186801880011064
1257,0.00513482083102996,0.04756893270281383,0.00389839207144834,0.06237139027900824,,,,,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285,0.01079775582304091,0.06186768406442285
1258,0.00513417303075841,0.04756889776252436,0.00389541613323621,0.06237183646661351,,,,,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006,0.01079213954031476,0.06186826297152006
1259,0.00513313254241435,0.04756840175824122,0.00389351588493113,0.06237210060145279,,,,,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477,0.01078606168278346,0.06186806717526477
