station_id,latitude,longitude,lia_mean_all_deg,lia_std_all_deg,lia_mean_asc_deg,lia_std_asc_deg,lia_mean_desc_deg,lia_std_desc_deg
Spokane,47.42,-117.53,38.9274045498966,4.516995939251153,40.15695867619351,4.674104008326236,38.11720166534999,4.218901281851796
Darrington,48.54,-121.45,56.49594249798486,26.48476712574126,81.94934344575405,4.0383960045201155,29.269667852361067,0.16313958565997086
Quinault,47.51,-123.81,38.22251191535987,7.8158165174404575,32.690280900173576,4.574105209100998,45.618029071077544,4.378561086279021
Touchet_WA_824,46.116667,-117.85,36.051384973923895,16.34099693507604,62.542931503188655,0.07638779645139294,26.249512758095918,3.1753733543969958
SourdoughGulch_WA_985,46.233333,-117.4,43.79399009270603,9.717705383212943,53.234969854531215,4.621669117065556,34.88993808984723,0.08238835776814091
