artifact_set,dataset,candidate_index,candidate_source,n_features,beta,selector_combined_mean_nrmse,selector_combined_standard_error,selector_combined_ucb,held_station_fold_count,held_station_row_count,held_station_mean_nrmse,held_station_standard_error,held_station_ucb,held_station_pooled_RMSE,held_station_pooled_R2,full_train_aggregate_R2,full_train_aggregate_RMSE,full_train_aggregate_Bias,retrospective_test_R2,retrospective_test_RMSE,retrospective_test_Bias,actual_selector_winner,selector_combined_ucb_rank,held_station_ucb_rank,held_station_pooled_rank,full_train_aggregate_rank,retrospective_rank,held_station_ucb_winner,held_station_pooled_winner,full_train_aggregate_winner,retrospective_ceiling
crossed_candidates_locked_outer,derived_8.0,10,forward_time,80,0.0,0.5000808287377493,0.017723584975207138,0.5178044137129564,6,2720,0.5015011454194029,0.021833164311619958,0.5233343097310229,0.05266116253546392,0.7488225414146592,0.8162894218364478,0.0450367655983566,0.0133882712836596,0.7852082899494794,0.0436407758751561,-0.001833838265404,False,6,4,4,12,5,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,11,forward_time,65,0.0,0.4938683979817679,0.017462202963714823,0.5113306009454828,6,2720,0.49570444578048156,0.021290995683935405,0.516995441464417,0.05232061463043614,0.7520606537476084,0.8218744494818563,0.0443468953570468,0.013106774235062,0.7833258598380188,0.0438315921390171,-0.0027369672892563,False,2,2,2,10,7,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,12,forward_time,50,0.0,0.4960383794184291,0.01770228403967948,0.5137406634581085,6,2720,0.5025331991154472,0.023352789860445016,0.5258859889758922,0.05328362239322115,0.7428495662325536,0.821955730637822,0.0443367761512257,0.0133232304083512,0.7892386317814583,0.0432294002160975,-0.0029567678632377,False,3,6,6,9,4,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,13,forward_time,40,0.0,0.4974494074967402,0.01944016545632428,0.5168895729530645,6,2720,0.49907904257667024,0.02590138356982897,0.5249804261464992,0.05321664320863433,0.743495652223507,0.8152488315155137,0.0451641361779884,0.012617478164625,0.7916943524539042,0.0429768150752449,-0.0020774181896887,False,5,5,5,14,2,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,0,station_time,150,0.2,0.5167199184759748,0.02313157139057332,0.5398514898665481,6,2720,0.5214062698515155,0.03509648357632766,0.5565027534278432,0.055682480866547146,0.7191742480598144,0.8254661666010814,0.0438975139009462,0.0174132664205287,0.7745613770920383,0.0447092996386995,0.0050700660958307,False,9,10,11,13,11,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,1,station_time,125,0.2,0.5221314337291528,0.023751367458594606,0.5458828011877475,6,2720,0.5266454764276264,0.0364751132657507,0.5631205896933771,0.055843854310222985,0.7175441667214482,0.8341091309950035,0.0427968054389223,0.0177367711121435,0.7754258022621123,0.0446235003142323,0.0051713834779292,False,12,12,12,8,9,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,2,station_time,100,0.2,0.5251286327673745,0.02031889940094518,0.5454475321683198,6,2720,0.5303763240195454,0.03141363665727493,0.5617899606768203,0.056587927621568695,0.7099670391602442,0.8494931272478414,0.0407641393287012,0.0155355666469755,0.7758683561139333,0.0445795103079929,0.0040942274477496,False,11,11,14,1,8,False,False,True,False
crossed_candidates_locked_outer,derived_8.0,3,station_time,80,0.2,0.530677712261677,0.024090675830819995,0.5547683880924971,6,2720,0.5314430090062467,0.032194456666198426,0.5636374656724452,0.05558827539560742,0.7201236649250717,0.8346803680647296,0.0427230575472861,0.0162977329630076,0.76972190047402,0.0451866373463925,0.0046117301123194,False,13,13,10,7,13,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,4,station_time,65,0.2,0.5325909603275384,0.026212495041563092,0.5588034553691015,6,2720,0.5299092834213412,0.037402974496217614,0.5673122579175589,0.055941335787771614,0.716557191725519,0.8290203861892145,0.0434482488484246,0.0171588337641373,0.7743658601734837,0.0447286830298496,0.0044302257058095,False,14,14,13,12,12,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,5,station_time,50,0.2,0.5202463477116844,0.022118284778445702,0.5423646324901301,6,2720,0.5170408081914978,0.03238442304743295,0.5494252312389307,0.0547248129322648,0.7287508732099646,0.8326875488466041,0.0429797853459747,0.016791901769993,0.7746886464802918,0.0446966777364604,0.0043235800468411,False,10,9,9,10,10,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,6,station_time,40,0.2,0.5099987909205695,0.021617419840722206,0.5316162107612917,6,2720,0.5056241053770419,0.029178169262341,0.5348022746393829,0.05320676959018416,0.74359082512285,0.8166334870057155,0.0449945719353117,0.0167479241263559,0.7673808952975757,0.045415740037784,0.0039381753080097,False,8,8,7,14,14,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,7,forward_time,150,0.2,0.5016021964863769,0.019870541057092374,0.5214727375434693,6,2720,0.4972729386292438,0.028337482747810592,0.5256104213770544,0.05394230461663927,0.7364525783243291,0.8315068723486709,0.0431311668269132,0.0149596981577684,0.7974616885261351,0.0423776917714499,-0.000150177696345,False,7,4,8,11,1,False,False,False,True
crossed_candidates_locked_outer,derived_8.0,8,forward_time,125,0.2,0.48960689087288506,0.018722822702896172,0.5083297135757813,6,2720,0.4883304035796752,0.031099669953988888,0.5194300735336641,0.05225881694869601,0.7526460072723001,0.8390512746691267,0.0421544941392982,0.0155423048681798,0.7901422173673383,0.0431366331692878,-0.0008081249178376,True,1,2,1,4,2,False,True,False,False
crossed_candidates_locked_outer,derived_8.0,9,forward_time,100,0.2,0.49731678496796844,0.017917969188594826,0.5152347541565633,6,2720,0.4960857620251164,0.030832666507352585,0.526918428532469,0.05267576123294969,0.7486832595674877,0.8416472827957192,0.0418131485391082,0.0148693216838052,0.7835793872150681,0.0438059412673224,-0.0019095871996327,False,4,5,5,2,6,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,10,forward_time,80,0.2,0.5000808287377493,0.017723584975207138,0.5178044137129564,6,2720,0.4986605120560957,0.030077534134204543,0.5287380461903002,0.05258762973371417,0.7495235091238669,0.8369855969429697,0.042424145176535,0.0144050477343227,0.7818320514519103,0.0439824258634091,-0.0020237012071445,False,6,7,4,5,7,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,11,forward_time,65,0.2,0.4938683979817679,0.017462202963714823,0.5113306009454828,6,2720,0.49203235018305413,0.02978305921998697,0.521815409403041,0.05249152795667957,0.750438144044396,0.836312275527967,0.042511670110172,0.0139791553062934,0.7837868820673934,0.0437849365975263,-0.0026793374128906,False,2,3,3,6,5,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,12,forward_time,50,0.2,0.4960383794184291,0.01770228403967948,0.5137406634581085,6,2720,0.489543559721411,0.02857631742456936,0.5181198771459804,0.05228083678006213,0.7524375126664921,0.839649200604913,0.0420761191216204,0.0140859263315796,0.784941837191574,0.0436678360467871,-0.0026378249117763,False,3,1,2,3,4,True,False,False,False
crossed_candidates_locked_outer,derived_8.0,13,forward_time,40,0.2,0.4974494074967402,0.01944016545632428,0.5168895729530645,6,2720,0.4958197724168101,0.03147863068870467,0.5272984031055148,0.05274408520315002,0.748030887659815,0.8333214329568575,0.0428982909433797,0.0136826906144509,0.786720765530015,0.0434868541645299,-0.0021431542657412,False,5,6,6,9,3,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,0,station_time,150,0.0,0.7550917924802394,0.026233861752958124,0.7813256542331976,8,7149,0.7583884885340135,0.03948846896327402,0.7978769574972876,0.08681378441127595,0.4280231059937334,0.7468593857219816,0.0577537729018628,-0.0034807574090446,0.6606864036272135,0.0613389584591896,-0.0146736965465531,False,14,12,12,5,7,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,1,station_time,125,0.0,0.7488214112376244,0.03136413537338604,0.7801855466110104,8,7149,0.7527636731739352,0.0483058851519185,0.8010695583258537,0.08720527055416152,0.422852823078014,0.735834759152592,0.0589979989794049,-0.0041125433688066,0.6718847831145895,0.0603182804510126,-0.0138067617711316,False,13,14,13,10,2,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,2,station_time,100,0.0,0.731794288238353,0.03348704029700955,0.7652813285353626,8,7149,0.7343297095935271,0.05083948223449291,0.7851691918280199,0.08562565184251063,0.4435721109933989,0.747407507033758,0.0576912123591227,-0.0023502682230033,0.675725896955466,0.0599641800588921,-0.01504654757621,False,10,10,10,4,1,False,False,False,True
crossed_candidates_locked_outer,derived_8.2,3,station_time,80,0.0,0.7278549148375928,0.03354600329407841,0.7614009181316712,8,7149,0.7283967595130085,0.05019762730553783,0.7785943868185463,0.08476112448981958,0.45475143987481537,0.7305958254186518,0.0595801519572673,-0.0019657403755938,0.6689750608278306,0.0605851410653938,-0.0150013709726003,False,9,9,9,14,3,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,4,station_time,65,0.0,0.731202375896977,0.03607012307380752,0.7672724989707845,8,7149,0.735457478166621,0.056437439848249046,0.79189491801487,0.08633167706341992,0.4343582424071699,0.7354086764254811,0.0590455599299889,-9.250387313449766e-05,0.66282040923325,0.061145768233006,-0.0138203236398273,False,11,11,11,11,4,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,5,station_time,50,0.0,0.7232065270883923,0.03184687344597931,0.7550534005343716,8,7149,0.7224233668834199,0.049084009993001505,0.7715073768764215,0.0840873532210307,0.46338541404829103,0.7342875371427219,0.0591705230605406,-0.00017957800218,0.6627524856178932,0.0611519267203716,-0.0136471064163259,False,8,8,8,13,5,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,6,station_time,40,0.0,0.7353812802892694,0.03570843399545512,0.7710897142847245,8,7149,0.7455433142493567,0.05464461700604007,0.8001879312553968,0.08728009820321096,0.4218619404275602,0.734779477678322,0.0591157234779287,-2.9648330773919775e-05,0.6615751481408301,0.0612585749924087,-0.0135917568213902,False,12,13,14,12,6,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,7,forward_time,150,0.0,0.6905154280310248,0.0373780214867295,0.7278934495177544,8,7149,0.6724699340765542,0.056314458219450934,0.7287843922960051,0.07843839264672284,0.5330627952486472,0.746579830203705,0.0577856542554093,-0.0062441322847779,0.6054274901503232,0.0661453286136754,-0.0200583840140328,False,7,7,7,6,14,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,8,forward_time,125,0.0,0.671347327655404,0.03697202293131877,0.7083193505867227,8,7149,0.6575068002290638,0.05583876558639496,0.7133455658154588,0.07656583490583543,0.5550910387928751,0.7475750292951804,0.0576720784466516,-0.0054076301409724,0.6201376587243667,0.0649006261106945,-0.0198780012354438,False,4,3,3,3,9,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,9,forward_time,100,0.0,0.6576402088003015,0.036104877730981734,0.6937450865312832,8,7149,0.6616475461779993,0.05187679038986413,0.7135243365678634,0.07686477609746666,0.5516100799862258,0.7500756142021064,0.0573857104550321,-0.0059906531233965,0.6180060384089195,0.0650824682414274,-0.0201531710713278,False,2,4,4,2,12,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,10,forward_time,80,0.0,0.6518231305210105,0.037142090598147576,0.688965221119158,8,7149,0.6498920685034445,0.053071199784150196,0.7029632682875947,0.07563255856281548,0.565871105136265,0.7507375810016428,0.0573096622087513,-0.0056444023842004,0.6197269734923037,0.064935700038238,-0.020411428215637,True,1,1,1,1,10,True,True,True,False
crossed_candidates_locked_outer,derived_8.2,11,forward_time,65,0.0,0.6595137769408664,0.0354571596617885,0.694970936602655,8,7149,0.658026226024441,0.05045543228604704,0.708481658310488,0.0764530082416279,0.5564012996602551,0.7454415260722974,0.0579152886684886,-0.0060677541029054,0.613787497398526,0.0654408498399475,-0.0205422313825715,False,3,2,2,8,13,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,12,forward_time,50,0.0,0.6760607195900652,0.03589506792576055,0.7119557875158258,8,7149,0.6657956091449588,0.05438675057844586,0.7201823597234047,0.07745513457347021,0.544695928759549,0.7450866526184043,0.0579556437197889,-0.0060718769490039,0.6193452441507257,0.064968284053821,-0.0203517415100648,False,6,6,6,9,11,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,13,forward_time,40,0.0,0.6741177911329294,0.035511345735827884,0.7096291368687573,8,7149,0.663993710262051,0.05442908967287262,0.7184227999349236,0.07734642075354757,0.5459731354470322,0.7462606961138378,0.0578220277808535,-0.0051648855772401,0.6212411919540067,0.0648062865552465,-0.0202118507104525,False,5,5,5,7,8,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,0,station_time,150,0.2,0.7550917924802394,0.026233861752958124,0.7813256542331976,8,7149,0.7517950964264652,0.03724312860306955,0.7890382250295348,0.08575779658685002,0.441853332621421,0.7253977733950953,0.0601521940957107,-0.0040371281437347,0.6561387989813463,0.061748633925794,-0.014003144450073,False,14,14,14,9,5,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,1,station_time,125,0.2,0.7488214112376244,0.03136413537338604,0.7801855466110104,8,7149,0.7448791493013133,0.04333585943547906,0.7882150087367923,0.08572311878952464,0.4423046358133874,0.7164570894396096,0.0611235883935381,-0.0053418190596441,0.6623532917046735,0.0611881082432911,-0.012498256726801,False,13,13,13,11,3,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,2,station_time,100,0.2,0.731794288238353,0.03348704029700955,0.7652813285353626,8,7149,0.7292588668831788,0.04711085503607493,0.7763697219192537,0.08467365172547857,0.4558762429961928,0.72540980067338,0.0601508767810103,-0.0026787639390398,0.6752977979249248,0.06000374865266,-0.0149084461712701,False,10,12,12,8,1,False,False,False,True
crossed_candidates_locked_outer,derived_8.2,3,station_time,80,0.2,0.7278549148375928,0.03354600329407841,0.7614009181316712,8,7149,0.7273130701621773,0.04798932978001507,0.7753023999421923,0.0843912147848315,0.45950014105644543,0.7113842221063853,0.0616679455938654,-0.0025676189714021,0.6679111873595391,0.0606824195662446,-0.015614847416005,False,9,10,10,13,2,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,4,station_time,65,0.2,0.731202375896977,0.03607012307380752,0.7672724989707845,8,7149,0.7269472736273331,0.048842471637712534,0.7757897452650456,0.08445808335108615,0.45864325637454606,0.7191171927533927,0.0608361923658158,-0.0012639406950734,0.6557789654234172,0.0617809339072805,-0.0139881180355133,False,11,11,11,10,6,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,5,station_time,50,0.2,0.7232065270883923,0.03184687344597931,0.7550534005343716,8,7149,0.7239896872933645,0.044014272863245905,0.7680039601566104,0.08366776009840807,0.4687274306820415,0.710855981301089,0.0617243538639103,-0.0012383378421798,0.6512651562825121,0.0621846847779818,-0.0134749782014302,False,8,8,8,14,7,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,6,station_time,40,0.2,0.7353812802892694,0.03570843399545512,0.7710897142847245,8,7149,0.7252192463291823,0.04948880783955625,0.7747080541687386,0.08419188238581027,0.46205045138645506,0.7135446701042296,0.0614367027736931,-0.0008602446199447,0.6564967514496765,0.0617164860256056,-0.013916603389444,False,12,9,9,12,4,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,7,forward_time,150,0.2,0.6905154280310248,0.0373780214867295,0.7278934495177544,8,7149,0.7085609219854955,0.05218509307113164,0.7607460150566271,0.08209916176137855,0.48846123109165995,0.7331012146641067,0.0593024648318067,-0.0061075740347026,0.607435500242328,0.0659768045795978,-0.0212363578397132,False,7,7,7,4,14,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,8,forward_time,125,0.2,0.671347327655404,0.03697202293131877,0.7083193505867227,8,7149,0.685187855081744,0.051822526534115496,0.7370103816158594,0.07896394482924228,0.5267846966876777,0.7309154986359445,0.0595447927571644,-0.0059395189512339,0.6207565039262763,0.0648477387776922,-0.0204860669549833,False,4,6,4,7,8,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,9,forward_time,100,0.2,0.6576402088003015,0.036104877730981734,0.6937450865312832,8,7149,0.6536328714226038,0.053767141725459495,0.7074000131480633,0.07625052925252794,0.5587478515908605,0.7310826222130786,0.0595262987815833,-0.0062178427119541,0.615709235770888,0.065277834630656,-0.0205812793760266,False,2,1,1,6,9,True,True,False,False
crossed_candidates_locked_outer,derived_8.2,10,forward_time,80,0.2,0.6518231305210105,0.037142090598147576,0.688965221119158,8,7149,0.6537541925385766,0.05562980071520558,0.7093839932537822,0.07633472270284586,0.5577728799694972,0.7360377677646276,0.0589753249065298,-0.006329884550787,0.6147102331420026,0.0653626277192511,-0.0208315229080592,True,1,2,2,2,12,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,11,forward_time,65,0.2,0.6595137769408664,0.0354571596617885,0.694970936602655,8,7149,0.6610013278572919,0.05330722946519648,0.7143085573224884,0.07704243052463144,0.5495349939947851,0.7317004267937206,0.0594578822915048,-0.0065168209613403,0.612273298758432,0.0655690092220295,-0.0208499029202156,False,3,3,3,5,13,False,False,False,False
crossed_candidates_locked_outer,derived_8.2,12,forward_time,50,0.2,0.6760607195900652,0.03589506792576055,0.7119557875158258,8,7149,0.6863258300351716,0.05033814456478148,0.736663974599953,0.07930638354950881,0.5226714621212498,0.7360835303647038,0.0589702124683422,-0.0066817276793387,0.6155743150609866,0.0652892928280715,-0.0212200174591472,False,6,5,6,1,10,False,False,True,False
crossed_candidates_locked_outer,derived_8.2,13,forward_time,40,0.2,0.6741177911329294,0.035511345735827884,0.7096291368687573,8,7149,0.6842418720038077,0.049119381734419834,0.7333612537382276,0.07896925935652366,0.5267209967224389,0.7341687357184508,0.0591837493066455,-0.0055896566471816,0.615558012816013,0.0652906771668446,-0.0209017646338475,False,5,4,5,3,11,False,False,False,False
nested,derived_8.0,0,station_time,150,0.0,0.5167199184759748,0.02313157139057332,0.5398514898665481,6,2720,0.5120335671004342,0.03337301758723934,0.5454065846876736,0.0546232289544178,0.72975696128841,0.8281747714248031,0.0435555574479342,0.0179150043175391,0.7783603924603683,0.04433098607161,0.0054699219003638,False,2,1,2,6,3,True,False,False,False
nested,derived_8.0,1,station_time,125,0.0,0.5221314337291528,0.023751367458594606,0.5458828011877475,6,2720,0.5176173910306793,0.03381680479778096,0.5514341958284602,0.055170155784844625,0.7243181350981125,0.8383123319378165,0.0422511525171951,0.0184976130104349,0.7788803920894525,0.044278951975877,0.0052538607354012,False,5,4,3,2,2,False,False,False,False
nested,derived_8.0,2,station_time,100,0.0,0.5251286327673745,0.02031889940094518,0.5454475321683198,6,2720,0.5198809415152036,0.028613666091269783,0.5484946076064734,0.05555082412945932,0.7205006578119426,0.8546015625979084,0.0400663684876876,0.0161197285274153,0.7808088884358227,0.0440854395131353,0.0055174234869641,False,4,2,6,1,1,False,False,True,True
nested,derived_8.0,3,station_time,80,0.0,0.530677712261677,0.024090675830819995,0.5547683880924971,6,2720,0.5299124155171072,0.038947010168461624,0.5688594256855688,0.055437602552575856,0.7216388265997177,0.836233865621157,0.0425218508888872,0.0161198076891493,0.763219710878186,0.0458201470480651,0.0046098990945694,False,6,6,5,3,7,False,False,False,False
nested,derived_8.0,4,station_time,65,0.0,0.5325909603275384,0.026212495041563092,0.5588034553691015,6,2720,0.5352726372337356,0.040266095988574176,0.5755387332223099,0.05625363899024821,0.7133836104845572,0.8320803094534004,0.0430577095551334,0.0172945395526476,0.7731320868478582,0.044850805114905,0.0041808477697589,False,7,7,7,5,5,False,False,False,False
nested,derived_8.0,5,station_time,50,0.0,0.5202463477116844,0.022118284778445702,0.5423646324901301,6,2720,0.5234518872318711,0.0331617316377864,0.5566136188696574,0.05518423122461354,0.7241774489455605,0.8337511866768822,0.0428429520982155,0.0168375410191057,0.7774086127313239,0.044426068656385,0.004166464824645,False,3,5,4,4,4,False,False,False,False
nested,derived_8.0,6,station_time,40,0.0,0.5099987909205695,0.021617419840722206,0.5316162107612917,6,2720,0.5143734764640971,0.03459993912660106,0.5489734155906982,0.053697703188071606,0.7388372713807159,0.8215242181228358,0.0443904714927184,0.0167436846713535,0.7680950041788497,0.0453459763958063,0.0043954269226855,True,1,3,1,7,6,False,True,False,False
nested,derived_8.0,0,station_time,150,0.2,0.5167199184759748,0.02313157139057332,0.5398514898665481,6,2720,0.5214062698515155,0.03509648357632766,0.5565027534278432,0.055682480866547146,0.7191742480598144,0.8254661666010814,0.0438975139009462,0.0174132664205287,0.7745613770920383,0.0447092996386995,0.0050700660958307,False,2,3,4,6,4,False,False,False,False
nested,derived_8.0,1,station_time,125,0.2,0.5221314337291528,0.023751367458594606,0.5458828011877475,6,2720,0.5266454764276264,0.0364751132657507,0.5631205896933771,0.055843854310222985,0.7175441667214482,0.8341091309950035,0.0427968054389223,0.0177367711121435,0.7754258022621123,0.0446235003142323,0.0051713834779292,False,5,5,5,3,2,False,False,False,False
nested,derived_8.0,2,station_time,100,0.2,0.5251286327673745,0.02031889940094518,0.5454475321683198,6,2720,0.5303763240195454,0.03141363665727493,0.5617899606768203,0.056587927621568695,0.7099670391602442,0.8494931272478414,0.0407641393287012,0.0155355666469755,0.7758683561139333,0.0445795103079929,0.0040942274477496,False,4,4,7,1,1,False,False,True,True
nested,derived_8.0,3,station_time,80,0.2,0.530677712261677,0.024090675830819995,0.5547683880924971,6,2720,0.5314430090062467,0.032194456666198426,0.5636374656724452,0.05558827539560742,0.7201236649250717,0.8346803680647296,0.0427230575472861,0.0162977329630076,0.76972190047402,0.0451866373463925,0.0046117301123194,False,6,6,3,2,6,False,False,False,False
nested,derived_8.0,4,station_time,65,0.2,0.5325909603275384,0.026212495041563092,0.5588034553691015,6,2720,0.5299092834213412,0.037402974496217614,0.5673122579175589,0.055941335787771614,0.716557191725519,0.8290203861892145,0.0434482488484246,0.0171588337641373,0.7743658601734837,0.0447286830298496,0.0044302257058095,False,7,7,6,5,5,False,False,False,False
nested,derived_8.0,5,station_time,50,0.2,0.5202463477116844,0.022118284778445702,0.5423646324901301,6,2720,0.5170408081914978,0.03238442304743295,0.5494252312389307,0.0547248129322648,0.7287508732099646,0.8326875488466041,0.0429797853459747,0.016791901769993,0.7746886464802918,0.0446966777364604,0.0043235800468411,False,3,2,2,4,3,False,False,False,False
nested,derived_8.0,6,station_time,40,0.2,0.5099987909205695,0.021617419840722206,0.5316162107612917,6,2720,0.5056241053770419,0.029178169262341,0.5348022746393829,0.05320676959018416,0.74359082512285,0.8166334870057155,0.0449945719353117,0.0167479241263559,0.7673808952975757,0.045415740037784,0.0039381753080097,True,1,1,1,7,7,True,True,False,False
nested,derived_8.2,0,station_time,150,0.0,0.7550917924802394,0.026233861752958124,0.7813256542331976,8,7149,0.7583884885340135,0.03948846896327402,0.7978769574972876,0.08681378441127595,0.4280231059937334,0.7468593857219816,0.0577537729018628,-0.0034807574090446,0.6606864036272135,0.0613389584591896,-0.0146736965465531,False,7,5,5,2,7,False,False,False,False
nested,derived_8.2,1,station_time,125,0.0,0.7488214112376244,0.03136413537338604,0.7801855466110104,8,7149,0.7527636731739352,0.0483058851519185,0.8010695583258537,0.08720527055416152,0.422852823078014,0.735834759152592,0.0589979989794049,-0.0041125433688066,0.6718847831145895,0.0603182804510126,-0.0138067617711316,False,6,7,6,3,2,False,False,False,False
nested,derived_8.2,2,station_time,100,0.0,0.731794288238353,0.03348704029700955,0.7652813285353626,8,7149,0.7343297095935271,0.05083948223449291,0.7851691918280199,0.08562565184251063,0.4435721109933989,0.747407507033758,0.0576912123591227,-0.0023502682230033,0.675725896955466,0.0599641800588921,-0.01504654757621,False,3,3,3,1,1,False,False,True,True
