station_id,ground_truth_mean,ground_truth_std,pred_mean,pred_std,dist_to_global_pred_level,bias,rmse,mae,r2,coincidental_alignment_status
ECE_BBG_Lost_Meadow,0.057990860270424695,0.00776427955719253,0.13015091342666665,0.015735379768743816,0.07088126068690864,0.07216005315624198,0.07505174473946277,0.07225381950846418,-92.43707994358273,LOW (Ground truth far from fallback)
ECE_BBG_Main_St,0.055621453795097656,0.005697456477023164,0.12293970124,0.022138699694732065,0.07325066716223567,0.06731824744490233,0.06990559617612478,0.06856027588293956,-149.54344675154286,LOW (Ground truth far from fallback)
ECE_Renton_Garden_North,0.15489019980692934,0.026351851100299577,0.1311109251,0.022466048109560363,0.026018078849596005,-0.023779274706929376,0.03712875816000566,0.028106269832873565,-0.9851740596696998,HIGH (Ground truth fortuitously matches fallback ~0.13)
ECE_Renton_Garden_Shed,0.07583019097529105,0.00459644702571507,0.13111117094666666,0.022456194982624897,0.05304192998204228,0.05528097997137562,0.05855522302533951,0.05642154151923504,-161.28813166451886,LOW (Ground truth far from fallback)
ECE_Renton_Home,0.017857265277662755,0.002535190287764854,0.12904789407333334,0.02171708743941945,0.11101485567967058,0.11119062879567057,0.11297917617173317,0.11119062879567057,-1984.9837122005383,LOW (Ground truth far from fallback)
