n_features,candidate_mean_nrmse,candidate_ucb,fold_id,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
55,0.561095265000961,0.6050012784742366,outer_year_2022_stations_2_beta_0.2,2022,"['MartenRidge_WA_999', 'Quinault', 'RainyPass_WA_711']",0.2,6239,473,0.059774843242585245,0.5619376691234886
55,0.561095265000961,0.6050012784742366,outer_year_2022_stations_3_beta_0,2022,"['CayusePass_WA', 'Darrington', 'Touchet_WA_824']",0.0,6248,270,0.04306603929496261,0.3144444576703737
55,0.561095265000961,0.6050012784742366,outer_year_2022_stations_3_beta_0.2,2022,"['CayusePass_WA', 'Darrington', 'Touchet_WA_824']",0.2,6248,270,0.03729105212617757,0.27227868765598595
50,0.5724555019222723,0.6146559911963817,outer_year_2021_stations_0_beta_0,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'SourdoughGulch_WA_985']",0.0,6336,520,0.08421550171620386,0.7318088364507157
50,0.5724555019222723,0.6146559911963817,outer_year_2021_stations_0_beta_0.2,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'SourdoughGulch_WA_985']",0.2,6336,520,0.08354191836140568,0.7259555880453502
50,0.5724555019222723,0.6146559911963817,outer_year_2021_stations_1_beta_0,2021,"['HartsPass_WA_515', 'Paradise_WA', 'Spokane']",0.0,6281,559,0.07532954279144287,0.6683521064136071
50,0.5724555019222723,0.6146559911963817,outer_year_2021_stations_1_beta_0.2,2021,"['HartsPass_WA_515', 'Paradise_WA', 'Spokane']",0.2,6281,559,0.07476506090645665,0.6633438102938846
50,0.5724555019222723,0.6146559911963817,outer_year_2021_stations_2_beta_0,2021,"['MartenRidge_WA_999', 'Quinault', 'RainyPass_WA_711']",0.0,6239,514,0.07794537692930341,0.8173618486414791
50,0.5724555019222723,0.6146559911963817,outer_year_2021_stations_2_beta_0.2,2021,"['MartenRidge_WA_999', 'Quinault', 'RainyPass_WA_711']",0.2,6239,514,0.07751844594053624,0.812884904453531
50,0.5724555019222723,0.6146559911963817,outer_year_2021_stations_3_beta_0,2021,"['CayusePass_WA', 'Darrington', 'Touchet_WA_824']",0.0,6248,399,0.04478260693626931,0.3552713243063286
50,0.5724555019222723,0.6146559911963817,outer_year_2021_stations_3_beta_0.2,2021,"['CayusePass_WA', 'Darrington', 'Touchet_WA_824']",0.2,6248,399,0.05536405000398634,0.4392164884878094
50,0.5724555019222723,0.6146559911963817,outer_year_2022_stations_0_beta_0,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'SourdoughGulch_WA_985']",0.0,6336,479,0.07630043868459888,0.5996653340575234
50,0.5724555019222723,0.6146559911963817,outer_year_2022_stations_0_beta_0.2,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'SourdoughGulch_WA_985']",0.2,6336,479,0.07815057022015835,0.6142060072757702
50,0.5724555019222723,0.6146559911963817,outer_year_2022_stations_1_beta_0,2022,"['HartsPass_WA_515', 'Paradise_WA', 'Spokane']",0.0,6281,477,0.05781139808406032,0.476677797521347
50,0.5724555019222723,0.6146559911963817,outer_year_2022_stations_1_beta_0.2,2022,"['HartsPass_WA_515', 'Paradise_WA', 'Spokane']",0.2,6281,477,0.05933814881663885,0.48926645997700025
50,0.5724555019222723,0.6146559911963817,outer_year_2022_stations_2_beta_0,2022,"['MartenRidge_WA_999', 'Quinault', 'RainyPass_WA_711']",0.0,6239,473,0.06485229767928764,0.6096703398669654
50,0.5724555019222723,0.6146559911963817,outer_year_2022_stations_2_beta_0.2,2022,"['MartenRidge_WA_999', 'Quinault', 'RainyPass_WA_711']",0.2,6239,473,0.06098420213075601,0.5733067380810514
50,0.5724555019222723,0.6146559911963817,outer_year_2022_stations_3_beta_0,2022,"['CayusePass_WA', 'Darrington', 'Touchet_WA_824']",0.0,6248,270,0.040648224310475725,0.2967909066591664
50,0.5724555019222723,0.6146559911963817,outer_year_2022_stations_3_beta_0.2,2022,"['CayusePass_WA', 'Darrington', 'Touchet_WA_824']",0.2,6248,270,0.039103138180602216,0.28550954022482794
