feature,importance
SMAP_sm_pm_interp_ema02,0.14667332410812378
V_rollmin_LST_modis_kobs30,0.08036763191223144
D_sin_DOY,0.030866653919219965
G_rain_sum_3d,0.027401769161224367
V_ema_G_API_kobs7,0.017447264194488523
V_rollmin_G_API_kobs30,0.01505017042160034
C_lag_LST_modis_kobs30,0.009142777919769288
G_rain_sum_7d,0.008835008144378662
V_ema_G_API_kobs14,0.008410024642944335
C_lag_G_API_kobs1,0.007112252712249756
C_lag_s2_b11_kobs30,0.005251238346099854
V_rollcv_G_API_kobs30,0.004139602184295654
G_API,0.004136080741882325
SMAP_ampm_diff_interp,0.004011750221252441
A_pct_G_API,0.0037998986244201665
G_DSLR,0.0035231280326843265
C_smm_G_API_alpha0.85_n5,0.0035148763656616213
V_rollmean_G_API_kobs14,0.0034863090515136717
V_rollrng_LST_modis_kobs30,0.0034289526939392093
V_ema_G_API_kobs30,0.0033514404296875002
V_rollmin_G_API_kobs7,0.0027112340927124023
C_lag_LST_modis_kobs6,0.002453949451446533
V_rollmean_G_API_kobs7,0.0024157953262329097
D_z_LST_modis,0.0021202850341796877
V_rollmax_G_API_kobs14,0.0016860675811767578
V_ema_LST_modis_kobs7,0.001483776569366455
A_d_E_SAR_diff_kobs14,0.001278207302093506
A_grad_SMAP_sm_interp_kobs14,0.001072862148284912
A_d_LST_modis_kobs14,0.001009097099304199
V_rollcv_G_API_kobs7,0.0007045388221740723
C_lag_G_API_kobs6,0.0006783056259155273
V_rollcv_G_API_kobs14,0.0006475281715393067
A_d_G_API_kobs1,0.0005463075637817383
V_rollstd_LST_modis_kobs14,0.0004795074462890625
V_rollcv_LST_modis_kobs30,0.0004221796989440918
A_d_E_SAR_diff_kobs30,0.00041867733001708983
D_fft_ent_E_SAR_ratio_kobs30,0.0004028654098510743
V_rollstd_LST_modis_kobs30,0.0003023314476013184
V_rollcv_F_NDVI_kobs7,0.0002976274490356445
A_grad_s2_b12_kobs7,0.0002940988540649414
V_rollrng_E_SAR_diff_kobs7,0.00019941091537475586
A_d_E_SAR_ratio_kobs5,0.0001754903793334961
C_lag_LST_modis_kobs5,0.0001741218566894531
SMAP_sm_pm_interp_rollrange7,0.00016148805618286136
A_pct_E_SAR_diff,0.00015293359756469728
A_grad_E_SAR_diff_kobs14,0.00014727354049682615
C_lag_G_API_kobs5,0.00013140678405761715
A_d_E_SAR_diff_kobs1,0.00011095762252807618
A_d_E_SAR_diff_kobs5,0.00010465383529663086
A_d_F_NDVI_kobs5,9.629011154174805e-05
V_rollrng_s2_b12_kobs7,9.146928787231445e-05
D_fft_dom_LST_modis_kobs30,7.662773132324218e-05
V_rollstd_F_NDVI_kobs7,6.994724273681642e-05
A_grad_E_SAR_ratio_kobs7,6.500720977783202e-05
D_fft_ent_LST_modis_kobs30,5.999803543090821e-05
SMAP_sm_am_interp_pctchg,4.477500915527344e-05
A_d_E_SAR_ratio_kobs7,3.78584861755371e-05
SMAP_sm_interp_rollstd7,3.7608146667480464e-05
SMAP_sm_pm_interp_pctchg,3.5820007324218745e-05
SMAP_sm_pm_interp_diff1,3.5159587860107415e-05
A_d_SMAP_sm_interp_kobs14,3.1876564025878904e-05
V_rollstd_E_SAR_diff_kobs7,3.089189529418945e-05
A_grad_E_SAR_diff_kobs30,2.8455257415771483e-05
V_rollstd_SMAP_sm_interp_kobs7,2.508401870727539e-05
A_d_E_SAR_diff_kobs2,2.1650791168212888e-05
V_rollstd_F_NDMI_kobs7,1.8742084503173828e-05
A_pct_F_NDVI,1.7058849334716796e-05
SMAP_sm_interp_diff1,1.6345977783203122e-05
SMAP_sm_interp_pctchg,1.405477523803711e-05
V_rollstd_s2_b12_kobs7,8.354187011718741e-06
A_d_s2_b12_kobs2,5.455017089843751e-06
A_pct_SMAP_sm_interp,1.8596649169921875e-06
SMAP_sm_am_interp_diff1,5.745887756347657e-07
SMAP_sm_am_interp_mask,0.0
SMAP_sm_interp_mask,0.0
G_DSLR_isnan,0.0
SMAP_sm_pm_interp_mask,0.0
A_d_SMAP_sm_interp_kobs1,-5.006790161132813e-07
A_d_s2_b12_kobs7,-5.888938903808605e-07
SMAP_sm_am_interp_rollstd7,-1.2371540069580078e-05
A_d_SMAP_sm_interp_kobs7,-1.3151168823242188e-05
A_d_F_NDVI_kobs2,-2.5916099548339844e-05
SMAP_sm_pm_interp_rollstd7,-2.764225006103516e-05
SMAP_sm_interp_rollrange7,-3.401756286621094e-05
SMAP_sm_am_interp_rollrange7,-3.485202789306641e-05
A_d_F_NDVI_kobs1,-3.511428833007813e-05
A_d_E_SAR_diff_kobs7,-4.3940544128417965e-05
V_rollrng_F_NDMI_kobs7,-4.547595977783202e-05
A_d_SMAP_sm_interp_kobs2,-4.872798919677734e-05
V_rollstd_E_SAR_ratio_kobs7,-5.1140785217285156e-05
SMAP_sm_am_interp_grad7,-5.266666412353516e-05
D_fft_dom_E_SAR_ratio_kobs30,-5.8531761169433594e-05
A_grad_s2_b12_kobs14,-6.027936935424805e-05
A_d_E_SAR_ratio_kobs1,-6.514787673950195e-05
A_d_LST_modis_kobs1,-6.558656692504882e-05
A_pct_E_SAR_ratio,-6.644487380981445e-05
A_pct_LST_modis,-7.348299026489257e-05
A_d_s2_b12_kobs1,-7.902145385742187e-05
V_rollrng_SMAP_sm_interp_kobs7,-8.620977401733398e-05
A_d_s2_b12_kobs5,-9.16600227355957e-05
A_grad_LST_modis_kobs14,-9.923219680786134e-05
A_d_E_SAR_ratio_kobs2,-0.0001047039031982422
V_rollcv_LST_modis_kobs14,-0.00010655879974365238
A_d_s2_b11_kobs5,-0.00012941360473632811
V_rollrng_F_NDVI_kobs7,-0.0001400327682495117
A_grad_E_SAR_diff_kobs7,-0.00017684459686279297
A_d_F_NDMI_kobs2,-0.00018120288848876955
A_d_s2_b12_kobs14,-0.00022537469863891606
D_fft_dom_F_NDMI_kobs30,-0.0002500629425048828
SMAP_sm_interp_grad7,-0.0002722311019897461
A_d_LST_modis_kobs2,-0.00027733087539672847
V_rollrng_s2_b11_kobs7,-0.00029078006744384774
V_rollcv_s2_b12_kobs7,-0.00029272794723510747
A_d_s2_b11_kobs2,-0.0003331089019775391
