feature,importance
SMAP_sm_pm_interp_ema02,0.12189662694931032
V_rollmin_LST_modis_kobs30,0.0946190595626831
D_sin_DOY,0.03754693031311035
G_rain_sum_3d,0.024949870109558105
V_rollmin_G_API_kobs30,0.01354222059249878
V_ema_G_API_kobs7,0.013069963455200196
G_rain_sum_7d,0.0113027024269104
C_lag_G_API_kobs1,0.00835883617401123
V_ema_G_API_kobs14,0.006221764087677002
V_rollmean_G_API_kobs14,0.0050796794891357425
C_lag_LST_modis_kobs30,0.004805881977081298
A_pct_G_API,0.0035756731033325198
G_DSLR,0.0030696892738342287
V_rollmean_G_API_kobs7,0.0029701757431030277
V_rollmin_G_API_kobs7,0.002784736156463623
V_rollmean_s2_b11_kobs7,0.0027687978744506832
G_API,0.00250849723815918
V_rollcv_G_API_kobs30,0.00219691276550293
SMAP_ampm_diff_interp,0.00197847843170166
C_smm_G_API_alpha0.85_n5,0.0018406605720520017
V_ema_G_API_kobs30,0.001578371524810791
C_lag_s2_b11_kobs30,0.0013572359085083007
V_rollcv_LST_modis_kobs30,0.0011777877807617188
D_z_LST_modis,0.0011770844459533692
C_lag_G_API_kobs6,0.0010483670234680176
V_rollstd_LST_modis_kobs30,0.0010207343101501466
V_ema_LST_modis_kobs7,0.000969231128692627
A_d_E_SAR_diff_kobs14,0.000777597427368164
V_rollmax_G_API_kobs30,0.0007669949531555175
V_rollrng_F_NDMI_kobs7,0.0007487726211547851
V_rollcv_G_API_kobs7,0.0006470847129821777
A_d_G_API_kobs1,0.0004509186744689941
V_rollstd_LST_modis_kobs14,0.0004481625556945801
V_rollcv_G_API_kobs14,0.0004011678695678711
A_d_E_SAR_diff_kobs30,0.0003932046890258789
C_lag_G_API_kobs5,0.00037990093231201174
D_fft_ent_E_SAR_ratio_kobs30,0.0003794121742248535
A_d_LST_modis_kobs14,0.0003498959541320801
C_lag_LST_modis_kobs6,0.0002897000312805177
SMAP_sm_pm_interp_rollrange7,0.0002837896347045899
V_rollcv_LST_modis_kobs14,0.0002447748184204102
V_rollstd_s2_b12_kobs7,0.00023727178573608397
A_grad_s2_b12_kobs7,0.0002152252197265625
A_d_E_SAR_ratio_kobs5,0.00018945693969726565
V_rollstd_SMAP_sm_interp_kobs30,0.00017425537109375
D_fft_ent_LST_modis_kobs30,0.00015364408493041994
SMAP_sm_am_interp_rollrange7,0.00014691591262817384
D_fft_dom_LST_modis_kobs30,0.00012490510940551757
V_rollrng_E_SAR_diff_kobs7,0.00012172937393188478
A_d_s2_b12_kobs7,0.00010113954544067384
A_d_E_SAR_diff_kobs5,9.910106658935547e-05
A_grad_E_SAR_diff_kobs14,8.915424346923828e-05
A_d_E_SAR_ratio_kobs7,8.096694946289063e-05
A_d_F_NDVI_kobs2,4.608869552612305e-05
A_d_F_NDVI_kobs5,4.472732543945312e-05
V_rollstd_SMAP_sm_interp_kobs7,3.65304946899414e-05
A_d_E_SAR_diff_kobs1,3.222703933715821e-05
A_d_SMAP_sm_interp_kobs14,2.40635871887207e-05
A_d_s2_b12_kobs2,2.1820068359375e-05
A_grad_E_SAR_diff_kobs7,1.4488697052001952e-05
SMAP_sm_am_interp_rollstd7,1.2760162353515624e-05
V_rollstd_F_NDVI_kobs7,6.632804870605467e-06
SMAP_sm_am_interp_pctchg,5.979537963867186e-06
A_pct_F_NDVI,5.564689636230468e-06
V_rollstd_E_SAR_diff_kobs7,3.0899047851562506e-06
A_d_F_NDVI_kobs1,2.455711364746095e-06
A_pct_SMAP_sm_interp,2.090930938720703e-06
SMAP_sm_interp_rollstd7,1.2302398681640623e-06
A_d_SMAP_sm_interp_kobs1,6.794929504394531e-07
A_d_s2_b12_kobs5,1.0013580322265733e-07
SMAP_sm_interp_mask,0.0
SMAP_sm_am_interp_mask,0.0
G_DSLR_isnan,0.0
SMAP_sm_pm_interp_mask,0.0
SMAP_sm_interp_pctchg,-1.0967254638671876e-06
SMAP_sm_interp_diff1,-3.3903121948242185e-06
V_rollstd_E_SAR_ratio_kobs7,-4.0054321289062485e-06
SMAP_sm_am_interp_diff1,-4.23431396484375e-06
A_grad_s2_b12_kobs14,-6.356239318847654e-06
SMAP_sm_interp_rollrange7,-9.131431579589843e-06
A_d_E_SAR_diff_kobs2,-1.1556148529052734e-05
A_d_SMAP_sm_interp_kobs2,-1.1668205261230465e-05
A_d_E_SAR_ratio_kobs1,-1.2168884277343746e-05
V_rollstd_F_NDMI_kobs7,-1.34587287902832e-05
SMAP_sm_pm_interp_pctchg,-1.4176368713378906e-05
SMAP_sm_pm_interp_diff1,-1.501798629760742e-05
A_d_SMAP_sm_interp_kobs7,-1.5370845794677734e-05
V_rollcv_s2_b12_kobs7,-1.6863346099853517e-05
A_grad_E_SAR_diff_kobs30,-2.061605453491211e-05
SMAP_sm_pm_interp_rollstd7,-2.789020538330078e-05
A_grad_E_SAR_ratio_kobs7,-3.195285797119141e-05
D_fft_dom_E_SAR_ratio_kobs30,-3.64995002746582e-05
V_rollcv_F_NDVI_kobs7,-4.0063858032226554e-05
V_rollrng_SMAP_sm_interp_kobs7,-5.539178848266602e-05
A_d_E_SAR_diff_kobs7,-5.728006362915039e-05
A_grad_SMAP_sm_interp_kobs7,-5.855798721313476e-05
A_grad_LST_modis_kobs14,-6.705045700073243e-05
V_rollcv_E_SAR_ratio_kobs7,-6.757736206054686e-05
V_rollcv_E_SAR_diff_kobs7,-8.769989013671876e-05
V_rollrng_s2_b12_kobs7,-8.823394775390626e-05
A_grad_SMAP_sm_interp_kobs14,-8.896350860595703e-05
A_d_LST_modis_kobs1,-9.066820144653321e-05
A_d_E_SAR_ratio_kobs2,-9.737730026245116e-05
A_pct_E_SAR_diff,-0.00011080026626586914
A_d_s2_b11_kobs5,-0.00012835025787353514
A_pct_LST_modis,-0.00014035463333129884
A_pct_E_SAR_ratio,-0.0001449894905090332
SMAP_sm_interp_grad7,-0.0001547527313232422
V_rollrng_F_NDVI_kobs7,-0.00015526294708251954
A_d_F_NDMI_kobs2,-0.00015540122985839843
V_rollstd_LST_modis_kobs7,-0.00021851539611816409
A_d_s2_b12_kobs1,-0.00022664308547973633
A_d_G_API_kobs5,-0.00024675369262695313
A_d_s2_b12_kobs14,-0.0002813816070556641
A_d_LST_modis_kobs2,-0.0002887296676635742
A_pct_F_NDMI,-0.0003007388114929199
D_fft_dom_F_NDMI_kobs30,-0.0003172183036804199
V_rollstd_s2_b11_kobs7,-0.0003849434852600098
V_rollrng_s2_b11_kobs7,-0.00041742563247680663
A_d_F_NDMI_kobs1,-0.0004250240325927734
A_d_s2_b11_kobs2,-0.0004379653930664062
V_rollcv_F_NDMI_kobs7,-0.00046394109725952145
V_rollstd_E_SAR_diff_kobs14,-0.0004926037788391114
A_d_SMAP_sm_interp_kobs5,-0.0004997801780700684
V_rollmax_G_API_kobs14,-0.0005076146125793457
A_pct_s2_b12,-0.0005227923393249512
A_grad_F_NDVI_kobs7,-0.0005871915817260741
C_smm_LST_modis_alpha0.85_n5,-0.0006762218475341796
SMAP_sm_am_interp_grad7,-0.0006909751892089844
V_rollmean_LST_modis_kobs14,-0.0008443903923034668
A_grad_SMAP_sm_interp_kobs30,-0.0010722661018371582
C_lag_LST_modis_kobs5,-0.001255354881286621
