feature,importance
A_d_s2_b12_kobs7,2.7558803558349607e-05
V_rollstd_E_SAR_diff_kobs7,2.028703689575195e-05
SMAP_sm_pm_interp_rollstd7,1.9907951354980472e-05
SMAP_sm_interp_rollrange7,1.7313957214355466e-05
A_d_G_API_kobs1,1.4541149139404299e-05
A_grad_E_SAR_ratio_kobs7,9.906291961669925e-06
SMAP_sm_am_interp_pctchg,4.296302795410157e-06
SMAP_sm_interp_diff1,3.22580337524414e-06
A_d_SMAP_sm_interp_kobs1,6.389617919921874e-07
V_rollstd_SMAP_sm_interp_kobs7,4.2915344238281256e-07
SMAP_sm_interp_pctchg,4.1961669921875006e-07
G_DSLR_isnan,0.0
SMAP_sm_interp_mask,0.0
SMAP_sm_am_interp_mask,0.0
SMAP_sm_pm_interp_mask,0.0
SMAP_sm_am_interp_diff1,-4.0221214294433605e-06
V_rollrng_F_NDMI_kobs7,-4.496574401855461e-06
V_rollstd_s2_b12_kobs7,-8.027553558349608e-06
SMAP_sm_interp_grad7,-8.821487426757812e-06
V_rollrng_SMAP_sm_interp_kobs7,-8.82387161254883e-06
A_pct_SMAP_sm_interp,-1.0011196136474608e-05
A_d_E_SAR_diff_kobs2,-1.0769367218017577e-05
SMAP_sm_am_interp_rollstd7,-1.858234405517578e-05
V_rollrng_E_SAR_diff_kobs7,-2.1002292633056638e-05
V_rollrng_s2_b12_kobs7,-2.3372173309326172e-05
A_grad_E_SAR_diff_kobs30,-2.6609897613525394e-05
A_d_F_NDVI_kobs1,-2.7172565460205078e-05
SMAP_sm_pm_interp_pctchg,-2.785682678222656e-05
A_pct_E_SAR_ratio,-3.2558441162109376e-05
A_d_s2_b12_kobs2,-3.606557846069336e-05
A_d_s2_b12_kobs5,-5.077123641967773e-05
SMAP_sm_pm_interp_diff1,-5.466222763061523e-05
A_pct_LST_modis,-5.5017471313476574e-05
A_d_s2_b12_kobs14,-5.937814712524414e-05
SMAP_sm_am_interp_grad7,-6.103515625e-05
A_d_E_SAR_ratio_kobs2,-6.124496459960937e-05
A_d_SMAP_sm_interp_kobs2,-6.144285202026367e-05
A_d_E_SAR_diff_kobs7,-7.944583892822265e-05
A_d_F_NDVI_kobs2,-8.931875228881836e-05
D_fft_dom_E_SAR_ratio_kobs30,-9.244918823242189e-05
SMAP_sm_am_interp_rollrange7,-9.606599807739257e-05
A_d_LST_modis_kobs1,-9.820461273193359e-05
A_d_s2_b11_kobs5,-0.00010527849197387695
A_grad_s2_b12_kobs14,-0.00011203765869140627
A_d_SMAP_sm_interp_kobs7,-0.00012591361999511722
V_rollstd_F_NDVI_kobs7,-0.00014141082763671875
A_d_F_NDMI_kobs2,-0.0001552104949951172
V_rollrng_F_NDVI_kobs7,-0.00016052722930908202
A_d_s2_b12_kobs1,-0.00017416954040527343
V_rollcv_F_NDMI_kobs7,-0.00018268823623657227
A_d_E_SAR_diff_kobs5,-0.0001969003677368164
A_d_SMAP_sm_interp_kobs14,-0.00021984338760375975
V_rollcv_s2_b12_kobs7,-0.000226895809173584
A_d_LST_modis_kobs2,-0.000231015682220459
A_grad_LST_modis_kobs14,-0.0002680349349975586
D_fft_dom_F_NDMI_kobs30,-0.0002731490135192871
V_rollrng_s2_b11_kobs7,-0.0002891325950622558
A_d_F_NDMI_kobs1,-0.0002904534339904785
A_pct_s2_b12,-0.00032618999481201174
V_rollstd_LST_modis_kobs7,-0.0003388476371765137
A_d_s2_b11_kobs2,-0.00037014722824096674
V_rollrng_E_SAR_ratio_kobs7,-0.00037315130233764646
A_d_SMAP_sm_interp_kobs5,-0.00039669275283813474
V_rollcv_SMAP_sm_interp_kobs7,-0.00041008234024047846
A_pct_F_NDMI,-0.00042761325836181645
V_rollstd_s2_b11_kobs7,-0.000466310977935791
A_d_F_NDVI_kobs7,-0.00048542022705078125
A_grad_SMAP_sm_interp_kobs7,-0.0007430076599121095
A_grad_s2_b11_kobs7,-0.0007569003105163573
