feature,importance
SMAP_sm_pm_interp_ema02,0.14806463956832888
V_rollmin_LST_modis_kobs30,0.07983285188674927
D_sin_DOY,0.031013832092285153
G_rain_sum_3d,0.02763734579086304
V_rollmin_G_API_kobs30,0.01693563461303711
V_ema_G_API_kobs7,0.01692493438720703
V_ema_G_API_kobs14,0.010637164115905762
C_lag_LST_modis_kobs30,0.009515986442565917
G_rain_sum_7d,0.008862309455871582
C_lag_G_API_kobs1,0.008795671463012694
C_lag_s2_b11_kobs30,0.005203773975372314
V_ema_G_API_kobs30,0.004780166149139404
SMAP_ampm_diff_interp,0.004279415607452393
G_API,0.003923306465148926
A_pct_G_API,0.003619110584259033
V_rollcv_G_API_kobs30,0.0033045601844787593
G_DSLR,0.0032787084579467773
V_rollrng_LST_modis_kobs30,0.002616548538208008
V_rollmean_G_API_kobs7,0.002346179485321045
D_z_LST_modis,0.0021703195571899413
C_smm_G_API_alpha0.85_n5,0.0019043970108032228
V_rollmin_G_API_kobs7,0.0017179918289184572
V_ema_LST_modis_kobs7,0.0017166399955749513
C_lag_LST_modis_kobs6,0.0013446378707885741
A_d_E_SAR_diff_kobs14,0.0011118221282958984
C_lag_G_API_kobs5,0.0008911395072937012
V_rollmean_G_API_kobs14,0.0007167267799377442
C_lag_G_API_kobs6,0.0006588554382324219
V_rollcv_G_API_kobs7,0.0006525802612304687
V_rollcv_G_API_kobs14,0.0006418871879577636
V_rollstd_LST_modis_kobs14,0.0006217432022094726
V_rollstd_LST_modis_kobs30,0.0005075597763061523
A_grad_E_SAR_ratio_kobs7,0.0004969859123229981
A_d_E_SAR_diff_kobs30,0.00044262886047363275
A_d_G_API_kobs1,0.00039848089218139646
V_rollcv_LST_modis_kobs30,0.0003862738609313965
D_fft_ent_E_SAR_ratio_kobs30,0.0002664923667907715
A_grad_s2_b12_kobs7,0.00026591062545776366
SMAP_sm_pm_interp_rollrange7,0.00019172430038452148
A_grad_SMAP_sm_interp_kobs14,0.0001748442649841309
A_grad_E_SAR_diff_kobs14,0.00016870260238647462
V_rollrng_F_NDMI_kobs7,0.00015848159790039063
SMAP_sm_interp_rollrange7,0.00014828205108642577
V_rollstd_F_NDMI_kobs7,0.00013965606689453125
D_fft_ent_LST_modis_kobs30,0.0001308298110961914
A_grad_E_SAR_diff_kobs30,0.00011608362197875976
A_d_E_SAR_ratio_kobs5,0.00010870456695556642
D_fft_dom_LST_modis_kobs30,7.22503662109375e-05
SMAP_sm_pm_interp_rollstd7,6.661653518676758e-05
A_d_F_NDVI_kobs5,6.290912628173828e-05
A_d_s2_b12_kobs7,5.2704811096191414e-05
V_rollstd_E_SAR_diff_kobs7,4.775524139404297e-05
V_rollstd_E_SAR_ratio_kobs7,4.125595092773437e-05
A_d_E_SAR_diff_kobs1,3.794193267822266e-05
V_rollcv_F_NDVI_kobs7,3.425121307373046e-05
SMAP_sm_am_interp_pctchg,3.154039382934571e-05
SMAP_sm_interp_pctchg,1.254558563232422e-05
V_rollcv_LST_modis_kobs14,7.2884559631347665e-06
SMAP_sm_am_interp_rollstd7,3.0946731567382814e-06
V_rollstd_SMAP_sm_interp_kobs7,3.087520599365229e-06
A_d_s2_b12_kobs5,2.7298927307128934e-06
A_pct_SMAP_sm_interp,4.053115844726561e-07
SMAP_sm_pm_interp_mask,0.0
SMAP_sm_am_interp_mask,0.0
G_DSLR_isnan,0.0
SMAP_sm_interp_mask,0.0
SMAP_sm_am_interp_diff1,-2.5510787963867184e-07
SMAP_sm_interp_diff1,-3.4332275390625e-07
V_rollrng_SMAP_sm_interp_kobs7,-1.8668174743652333e-06
A_pct_E_SAR_diff,-4.9734115600585945e-06
SMAP_sm_interp_rollstd7,-6.060600280761719e-06
V_rollrng_E_SAR_diff_kobs7,-1.8780231475830077e-05
A_d_E_SAR_diff_kobs5,-2.0489692687988284e-05
A_d_SMAP_sm_interp_kobs1,-2.0940303802490234e-05
SMAP_sm_pm_interp_pctchg,-2.0999908447265625e-05
A_d_F_NDVI_kobs1,-2.516031265258789e-05
SMAP_sm_pm_interp_diff1,-3.743886947631836e-05
A_d_E_SAR_ratio_kobs2,-3.8828849792480465e-05
A_d_SMAP_sm_interp_kobs2,-4.015445709228516e-05
A_d_LST_modis_kobs1,-4.1003227233886716e-05
A_d_LST_modis_kobs14,-4.705905914306643e-05
A_d_E_SAR_diff_kobs2,-5.3026676177978515e-05
A_d_E_SAR_ratio_kobs1,-5.362987518310546e-05
V_rollstd_s2_b12_kobs7,-6.043672561645508e-05
A_pct_LST_modis,-7.012367248535156e-05
A_d_E_SAR_ratio_kobs7,-7.502555847167968e-05
A_d_F_NDVI_kobs2,-7.768630981445313e-05
SMAP_sm_am_interp_rollrange7,-7.807493209838866e-05
A_pct_E_SAR_ratio,-8.356571197509766e-05
A_pct_F_NDVI,-8.774757385253907e-05
D_fft_dom_E_SAR_ratio_kobs30,-0.00011016368865966798
A_d_s2_b12_kobs2,-0.0001377272605895996
C_lag_LST_modis_kobs5,-0.00015783548355102544
V_rollrng_s2_b12_kobs7,-0.00015967130661010743
A_d_SMAP_sm_interp_kobs14,-0.00020477294921874997
A_d_E_SAR_diff_kobs7,-0.00031145572662353514
A_grad_LST_modis_kobs14,-0.0005376839637756348
