feature,importance
SMAP_sm_pm_interp_mask,0.0
SMAP_sm_interp_mask,0.0
SMAP_sm_am_interp_diff1,-7.486343383789066e-07
SMAP_sm_am_interp_pctchg,-9.465217590332031e-07
A_d_SMAP_sm_interp_kobs1,-1.606941223144531e-06
A_d_E_SAR_ratio_kobs2,-3.0827522277832026e-06
A_pct_F_NDMI,-7.1310997009277336e-06
SMAP_sm_pm_interp_pctchg,-7.348060607910155e-06
A_grad_SMAP_sm_interp_kobs7,-9.074211120605466e-06
A_d_SMAP_sm_interp_kobs2,-1.4266967773437499e-05
V_rollstd_LST_modis_kobs14,-1.535654067993164e-05
V_rollcv_s2_b12_kobs7,-1.8265247344970703e-05
A_d_SMAP_sm_interp_kobs7,-2.2020339965820316e-05
SMAP_sm_interp_rollstd7,-2.4967193603515625e-05
SMAP_sm_am_interp_rollstd7,-3.022193908691406e-05
A_d_s2_b11_kobs2,-3.2145977020263675e-05
SMAP_sm_pm_interp_diff1,-3.2501220703125e-05
A_d_s2_b12_kobs14,-3.4329891204833987e-05
A_pct_E_SAR_diff,-3.613471984863281e-05
A_pct_LST_modis,-3.7031173706054686e-05
A_d_s2_b11_kobs7,-3.979206085205078e-05
A_d_E_SAR_diff_kobs1,-4.030704498291016e-05
V_rollrng_F_NDVI_kobs14,-4.566431045532227e-05
D_fft_dom_E_SAR_ratio_kobs30,-5.0606727600097654e-05
V_rollrng_E_SAR_ratio_kobs7,-5.336284637451172e-05
A_d_E_SAR_ratio_kobs7,-6.114244461059569e-05
SMAP_sm_pm_interp_rollstd7,-6.114721298217774e-05
V_rollcv_F_NDMI_kobs7,-6.218910217285156e-05
A_d_F_NDVI_kobs7,-6.242990493774415e-05
A_grad_E_SAR_ratio_kobs14,-6.413936614990234e-05
A_d_s2_b12_kobs1,-6.466865539550783e-05
V_rollstd_s2_b11_kobs7,-6.955623626708985e-05
A_d_F_NDMI_kobs2,-7.476329803466798e-05
A_d_F_NDMI_kobs1,-8.29029083251953e-05
A_d_s2_b11_kobs5,-8.365869522094726e-05
A_pct_s2_b12,-0.00010246992111206057
A_d_G_API_kobs7,-0.00010357379913330077
A_grad_SMAP_sm_interp_kobs14,-0.00011846303939819336
A_d_LST_modis_kobs1,-0.00012937307357788086
V_rollstd_LST_modis_kobs7,-0.00013792753219604492
SMAP_sm_am_interp_rollstd30,-0.00014144182205200195
V_rollmean_s2_b11_kobs7,-0.00014220952987670902
A_d_SMAP_sm_interp_kobs14,-0.000143284797668457
V_rollrng_SMAP_sm_interp_kobs14,-0.00014370679855346677
D_fft_dom_F_NDMI_kobs30,-0.00014629840850830078
A_grad_s2_b12_kobs30,-0.00015773773193359376
A_grad_s2_b11_kobs7,-0.0001772618293762207
A_d_LST_modis_kobs2,-0.00019927024841308593
A_d_SMAP_sm_interp_kobs5,-0.0002258944511413574
A_grad_s2_b12_kobs14,-0.00022838354110717775
V_ema_LST_modis_kobs7,-0.00023391485214233396
V_rollstd_SMAP_sm_interp_kobs14,-0.0002455592155456543
D_fft_ent_F_NDMI_kobs30,-0.00024687528610229493
SMAP_sm_interp_rollstd30,-0.0002611207962036133
A_d_E_SAR_ratio_kobs14,-0.0002647709846496582
V_rollcv_SMAP_sm_interp_kobs7,-0.0002680778503417969
V_rollrng_F_NDMI_kobs14,-0.00027129888534545895
V_rollcv_s2_b11_kobs7,-0.0002719473838806152
A_d_LST_modis_kobs14,-0.00031180858612060545
V_rollstd_F_NDMI_kobs14,-0.0003127598762512207
V_rollrng_LST_modis_kobs14,-0.0003252983093261719
V_rollcv_s2_b12_kobs14,-0.00035199403762817386
C_lag_G_API_kobs12,-0.00037106752395629886
V_ema_s2_b11_kobs7,-0.00037178516387939456
SMAP_sm_am_interp_grad7,-0.00042420864105224604
V_rollstd_s2_b12_kobs14,-0.00046316623687744137
A_grad_G_API_kobs7,-0.0004663515090942383
V_rollcv_E_SAR_ratio_kobs14,-0.00047752380371093747
C_lag_G_API_kobs30,-0.0005062460899353027
V_rollmax_s2_b11_kobs7,-0.0005196070671081544
V_rollcv_F_NDMI_kobs14,-0.0005327296257019043
A_d_s2_b12_kobs30,-0.0005500984191894531
V_rollstd_E_SAR_diff_kobs14,-0.0005665922164916992
A_d_s2_b11_kobs14,-0.0005694127082824707
A_d_SMAP_sm_interp_kobs30,-0.0005799698829650878
C_smm_s2_b11_alpha0.85_n5,-0.0006098818778991699
C_lag_s2_b11_kobs5,-0.0006385374069213868
V_rollmean_LST_modis_kobs14,-0.0006469535827636718
V_rollstd_SMAP_sm_interp_kobs30,-0.0007478904724121094
V_rollstd_G_API_kobs30,-0.0008203101158142089
A_d_s2_b11_kobs1,-0.000995917320251465
V_ema_s2_b11_kobs14,-0.0011397385597229004
C_lag_s2_b11_kobs6,-0.0012290692329406739
V_rollrng_s2_b12_kobs14,-0.0012882399559020997
C_lag_s2_b11_kobs2,-0.0013789772987365724
A_grad_F_NDMI_kobs14,-0.0015693521499633792
C_smm_E_SAR_diff_alpha0.85_n5,-0.01518960475921631
