feature,importance
SMAP_sm_pm_interp_ema02,0.1213748264312744
V_rollmin_LST_modis_kobs30,0.08055247306823729
D_sin_DOY,0.031109023094177245
G_rain_sum_3d,0.024706923961639406
V_ema_G_API_kobs7,0.01700167894363403
V_rollmin_G_API_kobs30,0.011589336395263671
V_ema_G_API_kobs14,0.0077508664131164555
C_lag_G_API_kobs1,0.007599520683288574
G_rain_sum_7d,0.007081935405731201
C_lag_LST_modis_kobs30,0.0056111478805541985
V_rollmin_G_API_kobs7,0.004115610122680665
G_DSLR,0.0032503628730773926
A_pct_G_API,0.0032278800010681155
V_ema_G_API_kobs30,0.002788465023040772
C_smm_G_API_alpha0.85_n5,0.0026822376251220705
V_rollcv_G_API_kobs30,0.002623918056488037
V_rollmean_G_API_kobs14,0.0024814391136169433
G_API,0.002262554168701172
SMAP_ampm_diff_interp,0.002168090343475342
V_rollmean_G_API_kobs7,0.002135438919067383
C_lag_s2_b11_kobs30,0.002058043479919434
C_lag_LST_modis_kobs6,0.0015933823585510254
V_rollmax_G_API_kobs30,0.0014832186698913574
V_rollrng_LST_modis_kobs30,0.0013521409034729002
C_lag_G_API_kobs5,0.001270163059234619
D_z_LST_modis,0.001193253993988037
V_ema_LST_modis_kobs7,0.0010910320281982422
A_d_G_API_kobs1,0.0010025882720947267
V_rollcv_G_API_kobs7,0.0009844684600830078
A_d_E_SAR_diff_kobs14,0.000936436653137207
C_lag_G_API_kobs6,0.0007627010345458983
V_rollmax_G_API_kobs14,0.0007187867164611815
A_d_E_SAR_diff_kobs30,0.0006541132926940918
V_rollstd_LST_modis_kobs30,0.0005723428726196289
V_rollmin_LST_modis_kobs7,0.0005619025230407715
V_rollcv_G_API_kobs14,0.0005580806732177735
V_rollcv_LST_modis_kobs14,0.0004068207740783691
A_grad_SMAP_sm_interp_kobs14,0.000332338809967041
V_rollstd_F_NDVI_kobs14,0.00025079965591430666
V_rollstd_F_NDMI_kobs14,0.00024808406829833984
D_fft_ent_LST_modis_kobs30,0.00023577451705932622
V_rollcv_LST_modis_kobs30,0.00022365570068359381
V_rollrng_s2_b12_kobs7,0.00021100521087646487
C_lag_LST_modis_kobs5,0.000204312801361084
SMAP_sm_pm_interp_rollrange7,0.0001978611946105957
A_d_E_SAR_diff_kobs5,0.00019246578216552734
A_d_E_SAR_ratio_kobs5,0.00015110254287719726
V_rollrng_F_NDVI_kobs7,0.0001381230354309082
V_rollcv_F_NDVI_kobs7,0.00013664245605468753
D_fft_ent_E_SAR_ratio_kobs30,0.00011998653411865233
A_grad_E_SAR_diff_kobs30,0.0001182866096496582
A_grad_s2_b12_kobs7,0.00011215448379516602
V_rollrng_F_NDMI_kobs7,0.00010244131088256835
A_grad_E_SAR_diff_kobs14,9.313821792602539e-05
V_rollrng_E_SAR_diff_kobs7,9.208440780639649e-05
A_d_s2_b12_kobs7,7.411956787109375e-05
V_rollcv_F_NDMI_kobs7,7.305622100830077e-05
A_d_F_NDVI_kobs5,5.536794662475585e-05
A_d_F_NDVI_kobs2,4.597425460815429e-05
D_fft_dom_LST_modis_kobs30,4.449844360351563e-05
V_rollstd_F_NDMI_kobs7,3.8709640502929704e-05
V_rollcv_E_SAR_ratio_kobs7,3.6337375640869147e-05
A_pct_F_NDVI,3.200054168701172e-05
A_pct_E_SAR_diff,3.14164161682129e-05
SMAP_sm_interp_rollstd7,8.070468902587891e-06
A_d_s2_b12_kobs2,7.710456848144529e-06
A_d_F_NDVI_kobs1,3.94582748413086e-06
SMAP_sm_am_interp_diff1,2.8419494628906246e-06
A_d_E_SAR_diff_kobs2,2.470016479492188e-06
SMAP_sm_pm_interp_rollstd7,2.424716949462892e-06
V_rollstd_s2_b12_kobs7,2.17437744140625e-06
SMAP_sm_am_interp_pctchg,9.1552734375e-07
SMAP_sm_pm_interp_mask,0.0
G_DSLR_isnan,0.0
SMAP_sm_am_interp_mask,0.0
SMAP_sm_interp_mask,0.0
A_pct_SMAP_sm_interp,-1.4925003051757812e-06
SMAP_sm_am_interp_rollrange7,-2.3722648620605467e-06
SMAP_sm_am_interp_rollstd7,-3.9768218994140624e-06
A_d_SMAP_sm_interp_kobs1,-5.023479461669922e-06
SMAP_sm_interp_pctchg,-7.033348083496094e-06
V_rollstd_SMAP_sm_interp_kobs7,-7.791519165039064e-06
A_grad_s2_b11_kobs7,-9.233951568603513e-06
SMAP_sm_interp_diff1,-9.343624114990236e-06
A_grad_s2_b12_kobs14,-9.63926315307617e-06
A_d_SMAP_sm_interp_kobs7,-1.1303424835205077e-05
SMAP_sm_pm_interp_pctchg,-1.2454986572265624e-05
V_rollstd_E_SAR_ratio_kobs7,-1.3349056243896492e-05
SMAP_sm_am_interp_grad7,-1.4111995697021484e-05
V_rollstd_F_NDVI_kobs7,-1.496315002441406e-05
A_d_SMAP_sm_interp_kobs14,-1.576662063598632e-05
SMAP_sm_interp_rollrange7,-1.6169548034667964e-05
V_rollrng_SMAP_sm_interp_kobs7,-1.7759799957275393e-05
SMAP_sm_pm_interp_diff1,-2.382040023803711e-05
A_d_E_SAR_ratio_kobs1,-2.4576187133789062e-05
A_d_E_SAR_ratio_kobs2,-2.5753974914550784e-05
A_grad_SMAP_sm_interp_kobs7,-2.6061534881591794e-05
V_rollmin_LST_modis_kobs14,-3.0174255371093727e-05
A_d_SMAP_sm_interp_kobs2,-3.0810832977294926e-05
D_fft_dom_E_SAR_ratio_kobs30,-3.195285797119141e-05
A_d_F_NDVI_kobs7,-4.286527633666993e-05
A_d_s2_b12_kobs5,-4.584550857543946e-05
A_d_LST_modis_kobs1,-4.5850276947021485e-05
A_grad_E_SAR_diff_kobs7,-4.897117614746094e-05
V_rollcv_s2_b12_kobs7,-5.763053894042968e-05
A_grad_F_NDVI_kobs7,-6.251573562622071e-05
A_d_E_SAR_ratio_kobs7,-6.316900253295898e-05
A_pct_E_SAR_ratio,-6.681203842163086e-05
V_rollstd_E_SAR_diff_kobs7,-7.051706314086914e-05
A_d_F_NDMI_kobs2,-7.114648818969726e-05
A_pct_LST_modis,-9.217977523803711e-05
A_d_E_SAR_diff_kobs1,-9.609222412109375e-05
A_d_s2_b11_kobs5,-0.000110626220703125
D_fft_dom_F_NDMI_kobs30,-0.00011634111404418947
V_rollcv_s2_b12_kobs14,-0.00012023448944091794
C_lag_G_API_kobs12,-0.00012552499771118164
V_rollstd_LST_modis_kobs14,-0.0001292252540588379
A_d_LST_modis_kobs2,-0.00013809680938720704
V_rollcv_E_SAR_diff_kobs7,-0.00014597177505493164
V_rollstd_s2_b11_kobs7,-0.0001473426818847656
V_rollrng_E_SAR_ratio_kobs7,-0.00014757394790649415
A_d_LST_modis_kobs14,-0.0001601147651672363
A_d_s2_b12_kobs1,-0.00016084671020507812
A_d_E_SAR_ratio_kobs14,-0.00017037630081176758
V_rollrng_s2_b11_kobs7,-0.00017765522003173828
A_d_s2_b12_kobs14,-0.00018003225326538086
A_d_F_NDMI_kobs5,-0.00018140554428100586
A_d_F_NDMI_kobs1,-0.00019003152847290038
A_grad_G_API_kobs7,-0.00019059896469116212
A_grad_LST_modis_kobs14,-0.00021583795547485356
V_rollstd_LST_modis_kobs7,-0.00024679899215698244
A_pct_F_NDMI,-0.0002680015563964844
A_d_G_API_kobs5,-0.000279991626739502
SMAP_sm_interp_grad7,-0.00029737472534179687
A_pct_s2_b12,-0.00029767751693725585
A_d_E_SAR_diff_kobs7,-0.000309450626373291
A_d_SMAP_sm_interp_kobs5,-0.00031005859375
V_rollcv_F_NDVI_kobs14,-0.0003145170211791992
A_d_s2_b11_kobs2,-0.000333559513092041
C_lag_G_API_kobs30,-0.0003550529479980469
A_d_s2_b11_kobs7,-0.00036998748779296873
A_grad_E_SAR_ratio_kobs7,-0.0003718256950378418
V_rollrng_SMAP_sm_interp_kobs14,-0.0003855276107788086
V_rollcv_SMAP_sm_interp_kobs7,-0.00040045022964477537
D_fft_ent_F_NDMI_kobs30,-0.00040518283843994136
C_smm_LST_modis_alpha0.85_n5,-0.00041562318801879883
V_rollstd_SMAP_sm_interp_kobs14,-0.00042226314544677743
A_grad_s2_b12_kobs30,-0.00046144485473632814
V_ema_s2_b11_kobs7,-0.0005844569206237794
SMAP_sm_interp_rollstd30,-0.0006158041954040527
V_rollrng_F_NDMI_kobs14,-0.0006571340560913087
A_d_G_API_kobs7,-0.0006901812553405762
V_rollrng_LST_modis_kobs14,-0.0007413911819458008
V_rollrng_F_NDVI_kobs14,-0.0008226561546325683
V_rollcv_E_SAR_ratio_kobs14,-0.0008859539031982422
A_grad_E_SAR_ratio_kobs14,-0.0009026503562927247
V_rollstd_s2_b12_kobs14,-0.0009266376495361328
SMAP_sm_am_interp_rollstd30,-0.0010121035575866699
A_grad_s2_b11_kobs14,-0.0010758447647094727
V_rollcv_s2_b11_kobs7,-0.0011156916618347168
V_rollmean_s2_b11_kobs7,-0.0016072130203247073
V_rollrng_G_API_kobs30,-0.0038811111450195316
