n_features,candidate_ucb,fold_id,fold_family,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
115,1.2042919298165924,year_2021_stations_1_beta_0,station_time,2021,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,5376,354,0.07825077671169936,0.8989025948115563
115,1.2042919298165924,year_2021_stations_1_beta_0.2,station_time,2021,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,5376,354,0.0759561828281632,0.8725435414880511
115,1.2042919298165924,year_2021_stations_2_beta_0,station_time,2021,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,5220,372,0.03480524814919417,0.7151634973792554
115,1.2042919298165924,year_2021_stations_2_beta_0.2,station_time,2021,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,5220,372,0.03522050784730367,0.723696077774822
115,1.2042919298165924,year_2021_stations_3_beta_0,station_time,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,5582,456,0.09787058090667823,1.685034155050028
115,1.2042919298165924,year_2021_stations_3_beta_0.2,station_time,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,5582,456,0.09637720191572349,1.659322704449849
115,1.2042919298165924,year_2022_stations_0_beta_0,station_time,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,6694,497,0.10624530437871445,0.9020479297906683
115,1.2042919298165924,year_2022_stations_0_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,6694,497,0.09652933142677808,0.8195570061828275
115,1.2042919298165924,year_2022_stations_1_beta_0,station_time,2022,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,6662,459,0.08090566798719466,1.0013672424109066
115,1.2042919298165924,year_2022_stations_1_beta_0.2,station_time,2022,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,6662,459,0.0676286546525778,0.8370380110838453
115,1.2042919298165924,year_2022_stations_2_beta_0,station_time,2022,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,6488,381,0.08370835499157035,0.9390422760066403
115,1.2042919298165924,year_2022_stations_2_beta_0.2,station_time,2022,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,6488,381,0.08845424042843333,0.9922817293771834
115,1.2042919298165924,year_2022_stations_3_beta_0,station_time,2022,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,6766,447,0.11666574528814327,0.9264742400061345
115,1.2042919298165924,year_2022_stations_3_beta_0.2,station_time,2022,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,6766,447,0.11416924430870089,0.9066488504550636
110,1.1776305709537298,year_2019_stations_0_beta_0,station_time,2019,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,2777,295,0.08891861977933653,3.0437331373723406
110,1.1776305709537298,year_2019_stations_0_beta_0.2,station_time,2019,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,2777,295,0.10105115222276438,3.4590363790325083
110,1.1776305709537298,year_2019_stations_1_beta_0,station_time,2019,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,2875,526,0.04795847531277044,0.675788452043327
110,1.1776305709537298,year_2019_stations_1_beta_0.2,station_time,2019,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,2875,526,0.04812283975027519,0.6781045304438164
110,1.1776305709537298,year_2019_stations_2_beta_0,station_time,2019,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,2678,469,0.05827503650777323,1.2436271118618738
110,1.1776305709537298,year_2019_stations_2_beta_0.2,station_time,2019,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,2678,469,0.06003200715007383,1.281122006012973
110,1.1776305709537298,year_2019_stations_3_beta_0,station_time,2019,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,2941,389,0.07441836468093155,0.9940686567732878
110,1.1776305709537298,year_2019_stations_3_beta_0.2,station_time,2019,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,2941,389,0.07288050144594055,0.9735261247401936
110,1.1776305709537298,year_2020_stations_0_beta_0,station_time,2020,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,4161,443,0.07382824241957034,0.7083281841389677
110,1.1776305709537298,year_2020_stations_0_beta_0.2,station_time,2020,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,4161,443,0.06642721621444186,0.6373207311530095
110,1.1776305709537298,year_2020_stations_1_beta_0,station_time,2020,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,4028,446,0.06651279040565031,0.7255712110808681
110,1.1776305709537298,year_2020_stations_1_beta_0.2,station_time,2020,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,4028,446,0.05896110183110266,0.6431917500580658
110,1.1776305709537298,year_2020_stations_2_beta_0,station_time,2020,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,3888,462,0.0585751540474134,0.9121025967615658
110,1.1776305709537298,year_2020_stations_2_beta_0.2,station_time,2020,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,3888,462,0.0542030938124136,0.8440230917497068
110,1.1776305709537298,year_2020_stations_3_beta_0,station_time,2020,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,4231,443,0.06112451746911083,0.8277241144069942
110,1.1776305709537298,year_2020_stations_3_beta_0.2,station_time,2020,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,4231,443,0.060047904326867796,0.8131450437391172
110,1.1776305709537298,year_2021_stations_0_beta_0,station_time,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,5512,458,0.11486257282582317,0.9113591666523708
110,1.1776305709537298,year_2021_stations_0_beta_0.2,station_time,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,5512,458,0.11438259302582923,0.9075508418014573
110,1.1776305709537298,year_2021_stations_1_beta_0,station_time,2021,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,5376,354,0.08065013758727649,0.9264651546682069
110,1.1776305709537298,year_2021_stations_1_beta_0.2,station_time,2021,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,5376,354,0.07738357949798777,0.8889407023118726
110,1.1776305709537298,year_2021_stations_2_beta_0,station_time,2021,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,5220,372,0.03542216922742967,0.7278397304009728
110,1.1776305709537298,year_2021_stations_2_beta_0.2,station_time,2021,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,5220,372,0.035065785556645634,0.7205169096782402
110,1.1776305709537298,year_2021_stations_3_beta_0,station_time,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,5582,456,0.10292085305909744,1.7719845030533647
110,1.1776305709537298,year_2021_stations_3_beta_0.2,station_time,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,5582,456,0.09665653966079772,1.6641320520278873
110,1.1776305709537298,year_2022_stations_0_beta_0,station_time,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,6694,497,0.11317572925178954,0.960888887006464
110,1.1776305709537298,year_2022_stations_0_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,6694,497,0.09731515417018642,0.8262288283684669
110,1.1776305709537298,year_2022_stations_1_beta_0,station_time,2022,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,6662,459,0.08028214261923668,0.9936498859658162
110,1.1776305709537298,year_2022_stations_1_beta_0.2,station_time,2022,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,6662,459,0.05841191043800865,0.7229626197328889
110,1.1776305709537298,year_2022_stations_2_beta_0,station_time,2022,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,6488,381,0.0812931596255301,0.911948558136357
110,1.1776305709537298,year_2022_stations_2_beta_0.2,station_time,2022,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,6488,381,0.07978654472352321,0.8950473170739978
110,1.1776305709537298,year_2022_stations_3_beta_0,station_time,2022,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,6766,447,0.11446558814274957,0.9090021969986669
110,1.1776305709537298,year_2022_stations_3_beta_0.2,station_time,2022,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,6766,447,0.1158756566793644,0.9201999326544092
105,1.1673975005057895,year_2019_stations_0_beta_0,station_time,2019,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,2777,295,0.09873007860829543,3.379584755827247
105,1.1673975005057895,year_2019_stations_0_beta_0.2,station_time,2019,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,2777,295,0.08713503937857722,2.982680201750633
105,1.1673975005057895,year_2019_stations_1_beta_0,station_time,2019,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,2875,526,0.049853925433989865,0.7024974600964484
105,1.1673975005057895,year_2019_stations_1_beta_0.2,station_time,2019,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,2875,526,0.04797932350849259,0.6760822263933889
105,1.1673975005057895,year_2019_stations_2_beta_0,station_time,2019,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,2678,469,0.05931154529787579,1.2657468823554152
105,1.1673975005057895,year_2019_stations_2_beta_0.2,station_time,2019,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,2678,469,0.06070953339803146,1.2955808560017803
105,1.1673975005057895,year_2019_stations_3_beta_0,station_time,2019,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,2941,389,0.07229986844379073,0.9657701216218771
105,1.1673975005057895,year_2019_stations_3_beta_0.2,station_time,2019,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,2941,389,0.06670643095013676,0.8910538749010368
105,1.1673975005057895,year_2020_stations_0_beta_0,station_time,2020,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,4161,443,0.07217694809141983,0.6924852184309317
105,1.1673975005057895,year_2020_stations_0_beta_0.2,station_time,2020,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,4161,443,0.06699173546924761,0.6427368820129417
105,1.1673975005057895,year_2020_stations_1_beta_0,station_time,2020,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,4028,446,0.061956038425737874,0.6758627560228867
105,1.1673975005057895,year_2020_stations_1_beta_0.2,station_time,2020,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,4028,446,0.06352164408340456,0.6929415522390769
105,1.1673975005057895,year_2020_stations_2_beta_0,station_time,2020,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,3888,462,0.05766284814558326,0.8978966318668493
105,1.1673975005057895,year_2020_stations_2_beta_0.2,station_time,2020,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,3888,462,0.05323759673636072,0.8289888608619705
105,1.1673975005057895,year_2020_stations_3_beta_0,station_time,2020,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,4231,443,0.06061681153115166,0.8208489607816294
105,1.1673975005057895,year_2020_stations_3_beta_0.2,station_time,2020,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,4231,443,0.05933666729034112,0.8035137522284725
105,1.1673975005057895,year_2021_stations_0_beta_0,station_time,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,5512,458,0.11879378295115028,0.9425507401615792
105,1.1673975005057895,year_2021_stations_0_beta_0.2,station_time,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,5512,458,0.1173265867879123,0.9309095010725702
105,1.1673975005057895,year_2021_stations_1_beta_0,station_time,2021,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,5376,354,0.07578451540269224,0.8705715189639937
105,1.1673975005057895,year_2021_stations_1_beta_0.2,station_time,2021,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,5376,354,0.07334408800125046,0.8425372090722523
105,1.1673975005057895,year_2021_stations_2_beta_0,station_time,2021,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,5220,372,0.03148180537462362,0.6468748028750986
105,1.1673975005057895,year_2021_stations_2_beta_0.2,station_time,2021,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,5220,372,0.03317273448004544,0.6816192979486626
105,1.1673975005057895,year_2021_stations_3_beta_0,station_time,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,5582,456,0.10592749171107123,1.8237496890115459
105,1.1673975005057895,year_2021_stations_3_beta_0.2,station_time,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,5582,456,0.10003748992381077,1.722341747085635
105,1.1673975005057895,year_2022_stations_0_beta_0,station_time,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,6694,497,0.10921625717871315,0.9272720264076058
105,1.1673975005057895,year_2022_stations_0_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,6694,497,0.09635596573659877,0.8180850901971051
105,1.1673975005057895,year_2022_stations_1_beta_0,station_time,2022,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,6662,459,0.07038824908136616,0.87119343593944
105,1.1673975005057895,year_2022_stations_1_beta_0.2,station_time,2022,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,6662,459,0.05817752369759776,0.7200616214500482
105,1.1673975005057895,year_2022_stations_2_beta_0,station_time,2022,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,6488,381,0.0861156142881075,0.9660469668643932
105,1.1673975005057895,year_2022_stations_2_beta_0.2,station_time,2022,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,6488,381,0.08768591391257523,0.9836626246266444
105,1.1673975005057895,year_2022_stations_3_beta_0,station_time,2022,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,6766,447,0.11760035918135663,0.9338962617338954
105,1.1673975005057895,year_2022_stations_3_beta_0.2,station_time,2022,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,6766,447,0.11850774591720967,0.9411020652404413
100,1.1846149134441442,year_2019_stations_0_beta_0,station_time,2019,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,2777,295,0.0991227294545196,3.393025409708691
100,1.1846149134441442,year_2019_stations_0_beta_0.2,station_time,2019,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,2777,295,0.09570612076428911,3.276073019830216
100,1.1846149134441442,year_2019_stations_1_beta_0,station_time,2019,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,2875,526,0.05294381420254898,0.7460374420135676
100,1.1846149134441442,year_2019_stations_1_beta_0.2,station_time,2019,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,2875,526,0.04470834737146443,0.6299905213110901
100,1.1846149134441442,year_2019_stations_2_beta_0,station_time,2019,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,2678,469,0.06093557928288074,1.3004048219359052
100,1.1846149134441442,year_2019_stations_2_beta_0.2,station_time,2019,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,2678,469,0.06104542366142886,1.3027489722862842
100,1.1846149134441442,year_2019_stations_3_beta_0,station_time,2019,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,2941,389,0.08062308608147198,1.0769503365136668
100,1.1846149134441442,year_2019_stations_3_beta_0.2,station_time,2019,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,2941,389,0.07272592144920158,0.9714612697762185
100,1.1846149134441442,year_2020_stations_0_beta_0,station_time,2020,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,4161,443,0.07307821574654648,0.7011322247886209
100,1.1846149134441442,year_2020_stations_0_beta_0.2,station_time,2020,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,4161,443,0.0626108017591865,0.6007050156433558
100,1.1846149134441442,year_2020_stations_1_beta_0,station_time,2020,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,4028,446,0.06278859804950888,0.684944938424683
100,1.1846149134441442,year_2020_stations_1_beta_0.2,station_time,2020,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,4028,446,0.06530191723247053,0.7123621018347952
100,1.1846149134441442,year_2020_stations_2_beta_0,station_time,2020,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,3888,462,0.057872989688584967,0.901168849416703
100,1.1846149134441442,year_2020_stations_2_beta_0.2,station_time,2020,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,3888,462,0.05721966032309524,0.8909955358250492
100,1.1846149134441442,year_2020_stations_3_beta_0,station_time,2020,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,4231,443,0.06222018976137032,0.8425612765694452
100,1.1846149134441442,year_2020_stations_3_beta_0.2,station_time,2020,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,4231,443,0.059265207179538835,0.802546067584432
100,1.1846149134441442,year_2021_stations_0_beta_0,station_time,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,5512,458,0.1081907264720223,0.8584224425006928
100,1.1846149134441442,year_2021_stations_0_beta_0.2,station_time,2021,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,5512,458,0.11228146229431481,0.8908797477680301
100,1.1846149134441442,year_2021_stations_1_beta_0,station_time,2021,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,5376,354,0.07529232554747986,0.8649175081466903
100,1.1846149134441442,year_2021_stations_1_beta_0.2,station_time,2021,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,5376,354,0.07543583538897745,0.8665660715772933
100,1.1846149134441442,year_2021_stations_2_beta_0,station_time,2021,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,5220,372,0.030703154520386647,0.6308754149159482
100,1.1846149134441442,year_2021_stations_2_beta_0.2,station_time,2021,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,5220,372,0.029479059534905417,0.6057232296136454
100,1.1846149134441442,year_2021_stations_3_beta_0,station_time,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,5582,456,0.10332432303020442,1.7789310305548267
100,1.1846149134441442,year_2021_stations_3_beta_0.2,station_time,2021,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,5582,456,0.10008723829022981,1.7231982628618512
100,1.1846149134441442,year_2022_stations_0_beta_0,station_time,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.0,6694,497,0.11714529113629485,0.994591412506606
100,1.1846149134441442,year_2022_stations_0_beta_0.2,station_time,2022,"['BeaverPass_WA_990', 'BurntMountain_WA', 'Darrington']",0.2,6694,497,0.09668459282977436,0.8208752124599723
100,1.1846149134441442,year_2022_stations_1_beta_0,station_time,2022,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.0,6662,459,0.06820521876708749,0.8441741293779437
100,1.1846149134441442,year_2022_stations_1_beta_0.2,station_time,2022,"['HartsPass_WA_515', 'RainyPass_WA_711', 'SourdoughGulch_WA_985']",0.2,6662,459,0.060624783650592665,0.7503512910314305
100,1.1846149134441442,year_2022_stations_2_beta_0,station_time,2022,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.0,6488,381,0.08618166657249386,0.9667879429291103
100,1.1846149134441442,year_2022_stations_2_beta_0.2,station_time,2022,"['Paradise_WA', 'Quinault', 'Touchet_WA_824']",0.2,6488,381,0.08287846585048118,0.9297325602923601
100,1.1846149134441442,year_2022_stations_3_beta_0,station_time,2022,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.0,6766,447,0.1157544601279746,0.9192374780576216
100,1.1846149134441442,year_2022_stations_3_beta_0.2,station_time,2022,"['CayusePass_WA', 'MartenRidge_WA_999', 'Spokane']",0.2,6766,447,0.11657368176398746,0.9257431386587434
