id,group,Configuration,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson,Train Time (s),Inference Time (s)
10,A,A MSE d=8 LR=0.005 MCW=10 Est=2500,0.6541503654211978,0.061926912347047336,0.05824674304086096,-0.021029964301183608,0.04648615763108265,0.035337204992771154,0.83703041024835,14.802475957199931,0.24900127295404673
11,A,A MSE d=8 LR=0.005 MCW=15 Est=2500,0.6527326086167107,0.06205371240507701,0.058400147807886965,-0.020978225827411275,0.046610019387106925,0.035604371070861826,0.8364290669629444,14.607605007942766,0.22524574119597673
12,A,A MSE d=9 LR=0.005 MCW=5 Est=2500,0.6580075465437275,0.06158061582084759,0.05779156849877105,-0.021267507031978418,0.046033865490473405,0.035242759585380534,0.8387456225473783,20.104933416936547,0.35809267684817314
13,A,A MSE d=9 LR=0.005 MCW=8 Est=2500,0.6583557601674841,0.061549257423502236,0.05777711728879718,-0.021215932867696272,0.046037602300336995,0.03526634913682937,0.8390384284296675,19.684514946769923,0.47892314987257123
14,A,A MSE d=9 LR=0.005 MCW=10 Est=2500,0.657390418917676,0.06163615209088648,0.057877633629500456,-0.02119421548316838,0.04611733968749096,0.035263070166110994,0.8386255639383655,19.32432534592226,0.43216921808198094
15,A,A MSE d=9 LR=0.005 MCW=15 Est=2500,0.656206902272061,0.061742518822672975,0.05810284391440711,-0.02088535755167005,0.04618934380432322,0.03528129363059998,0.8377145425484002,18.739040922839195,0.3936661588959396
16,A,A MSE d=7 LR=0.008 MCW=5 Est=2000,0.6453907754322172,0.06270624293287096,0.059066023937944766,-0.021054161558149098,0.04722718619237024,0.03593039149045944,0.8327063627616854,9.428427337203175,0.2831283719278872
17,A,A MSE d=7 LR=0.008 MCW=8 Est=2000,0.6471335124093891,0.06255196735693153,0.05907227665985349,-0.02057218390190984,0.04710275077618285,0.03565239685773848,0.8327510403212226,9.458435996901244,0.2152413739822805
18,A,A MSE d=7 LR=0.008 MCW=10 Est=2000,0.6486632266757075,0.06241623533280167,0.05892475331815101,-0.020582999767982082,0.04691658253789323,0.035497712135314954,0.8338341192231241,9.309011823032051,0.16802360909059644
19,A,A MSE d=7 LR=0.008 MCW=15 Est=2000,0.6458863811989621,0.0626624081428543,0.059170772569815615,-0.020625156197520325,0.047119765101490706,0.03556585329771042,0.8323437446899099,9.212069029919803,0.26732342317700386
20,A,A MSE d=8 LR=0.008 MCW=5 Est=2000,0.6534035706569443,0.06199373583191843,0.05827550584133619,-0.021146836671185634,0.04642396434339425,0.03492932140827179,0.8368075735948799,11.886770999990404,0.37111865915358067
21,A,A MSE d=8 LR=0.008 MCW=8 Est=2000,0.6533180046756755,0.062001387710356695,0.058250836950397365,-0.021237044825175723,0.04653979591271015,0.03532154661417007,0.8372480282022157,11.829115761909634,0.249919596593827
22,A,A MSE d=8 LR=0.008 MCW=10 Est=2000,0.6539004655396219,0.06194928150981929,0.05827061673646342,-0.021029710050748454,0.04645507926099007,0.03524810320138931,0.837282983217106,11.698652025777847,0.2974317823536694
23,A,A MSE d=8 LR=0.008 MCW=15 Est=2000,0.6537212682415106,0.061965316936329166,0.05833761025323594,-0.02089075711431114,0.04645573646714649,0.03491796958446504,0.8369514470440207,11.524101491086185,0.2437168606556952
24,A,A MSE d=9 LR=0.008 MCW=5 Est=2000,0.6537359904240216,0.06196399968187753,0.05815991043171588,-0.021376671300962033,0.04645998030174477,0.03524244791269302,0.836729271675801,15.827920722775161,0.30820905277505517
25,A,A MSE d=9 LR=0.008 MCW=8 Est=2000,0.6559480438630113,0.06176575890939784,0.05813247254469987,-0.020871622102524662,0.046361090142120004,0.03521135675907135,0.8371478382274657,15.361276545096189,0.39875192707404494
26,A,A MSE d=9 LR=0.008 MCW=10 Est=2000,0.655918578944751,0.06176840369028311,0.05802316703285338,-0.02118130736734941,0.046289992458129085,0.03496784967184066,0.8379308630407972,15.219898896291852,0.2191699999384582
27,A,A MSE d=9 LR=0.008 MCW=15 Est=2000,0.6568524559542821,0.06168452341932123,0.05807754963077974,-0.020784096274723284,0.04620739204012204,0.035003411471843715,0.8380218028334081,14.51163609419018,0.3438522703945637
28,A,A MSE d=7 LR=0.01 MCW=5 Est=1500,0.6440866980395398,0.06282143840038175,0.059058613544885626,-0.021415258316525285,0.04720773667816874,0.03571478021144868,0.8331900664311934,7.0440099108964205,0.20290128188207746
29,A,A MSE d=7 LR=0.01 MCW=8 Est=1500,0.6437803482856708,0.0628484691302639,0.059209433382897025,-0.02107541389153047,0.04726073344491406,0.03568669402599334,0.8325199123293345,7.057728330139071,0.1973917307332158
30,A,A MSE d=7 LR=0.01 MCW=10 Est=1500,0.6455124315547964,0.06269548566508427,0.059169161721136024,-0.020730031925034077,0.04711933580952209,0.03567762935161592,0.8328071470514475,7.085857006255537,0.13252632226794958
31,A,A MSE d=7 LR=0.01 MCW=15 Est=1500,0.644919548162638,0.06274789312060183,0.059118759448087525,-0.021030225203743515,0.04720095329683327,0.035947580635547635,0.832970126672029,7.064045745879412,0.14537579473108053
32,A,A MSE d=8 LR=0.01 MCW=5 Est=1500,0.651636882962468,0.06215153370339693,0.05843796285280152,-0.021161702178899046,0.04661712743197632,0.03544771337509156,0.8358553291987207,8.94230550993234,0.3493442554026842
33,A,A MSE d=8 LR=0.01 MCW=8 Est=1500,0.6534707335017484,0.0619877290225099,0.0583279796431567,-0.02098393053828103,0.0465875410254324,0.03566029942035674,0.8367466285296996,8.744295438751578,0.1963942740112543
34,A,A MSE d=8 LR=0.01 MCW=10 Est=1500,0.6550625808725593,0.061845188991126517,0.058273648641566915,-0.020712539088335015,0.04638335147307873,0.03516642382740974,0.8372595469989937,8.76725879078731,0.29985439870506525
35,A,A MSE d=8 LR=0.01 MCW=15 Est=1500,0.6509447928719282,0.062213241036297114,0.058612493349457534,-0.020858163471490818,0.04675116198391251,0.03556965842843055,0.8355017935461385,8.732901080977172,0.11501547880470753
36,A,A MSE d=9 LR=0.01 MCW=5 Est=1500,0.6543650363286233,0.06190769016393616,0.05813826934549696,-0.021272135270375716,0.046325067289409626,0.03520798099040985,0.8370273116657114,12.096308302134275,0.21732218703255057
37,A,A MSE d=9 LR=0.01 MCW=8 Est=1500,0.6555791388034351,0.061798863787776395,0.05810662137810014,-0.02104091530799919,0.046314730379199,0.03529868954420089,0.837502019739318,11.566859666258097,0.14523443533107638
38,A,A MSE d=9 LR=0.01 MCW=10 Est=1500,0.657559625513959,0.06162092990784615,0.05797409253853219,-0.020884051275404613,0.04616715520022425,0.035193873018026345,0.838429106152756,11.27820094069466,0.20517573785036802
39,A,A MSE d=9 LR=0.01 MCW=15 Est=1500,0.6562109704659536,0.061742153513883014,0.05817469819985129,-0.020683278496474045,0.046181080450444674,0.03481997597217559,0.8375547933643104,10.937039086129516,0.255277079064399
40,A,A MSE d=7 LR=0.012 MCW=5 Est=1400,0.6425633515126021,0.06295573604782968,0.059294427073222696,-0.021156455738159864,0.04740162049414361,0.03564384919404984,0.8314979860814852,6.553487578872591,0.15328441327437758
41,A,A MSE d=7 LR=0.012 MCW=8 Est=1400,0.6421665266339223,0.0629906729694186,0.05934676490378746,-0.02111365379055305,0.04735785287192124,0.03567955559492112,0.8314437761816422,6.547034670133144,0.12029003677889705
42,A,A MSE d=7 LR=0.012 MCW=10 Est=1400,0.6438906194830508,0.06283874070521044,0.05926783906426242,-0.02088134541318165,0.04721526242695184,0.035416978180408475,0.8318151420871988,6.658910975325853,0.1321669709868729
43,A,A MSE d=7 LR=0.012 MCW=15 Est=1400,0.6460348859960088,0.06264926738301783,0.05903912046506498,-0.020959793849296443,0.04716387490495969,0.03558386445045471,0.8332296153032187,6.651478870771825,0.130959905218333
44,A,A MSE d=8 LR=0.012 MCW=5 Est=1400,0.6475488408383834,0.06251514428030981,0.058841775154897996,-0.02111371027418962,0.046926100436742856,0.03580785179138184,0.8336108025944868,8.335380306933075,0.2352281091734767
45,A,A MSE d=8 LR=0.012 MCW=8 Est=1400,0.6495921858561862,0.06233366425400383,0.058707005063916504,-0.02095168860019311,0.046766459453048345,0.03548522502183914,0.8347554858734699,8.283613831270486,0.1849517240189016
46,A,A MSE d=8 LR=0.012 MCW=10 Est=1400,0.650698873422994,0.062235152687897505,0.058611614537911576,-0.020925889995681436,0.046615748006797755,0.03520334982872009,0.8352917987187679,8.293083962984383,0.09978829324245453
47,A,A MSE d=8 LR=0.012 MCW=15 Est=1400,0.6504163498230711,0.06226031628472715,0.058680897246222594,-0.020806231806557305,0.046643743369705726,0.03537290775775909,0.8350393079063788,8.09747656295076,0.1200662818737328
48,A,A MSE d=9 LR=0.012 MCW=5 Est=1400,0.6548615155260653,0.06186321126429942,0.058134479144655776,-0.021152759690260352,0.04636149001759615,0.03521552973985671,0.8370118113916883,11.157504331320524,0.18141595367342234
49,A,A MSE d=9 LR=0.012 MCW=8 Est=1400,0.6556732730826423,0.06179041803187327,0.058135387617804075,-0.02093639097219637,0.046318288443370284,0.035181632637977606,0.8374229507377056,10.69557337788865,0.21845478797331452
50,A,A MSE d=9 LR=0.012 MCW=10 Est=1400,0.6561386997014346,0.06174864283985363,0.05810229081817842,-0.020904992082954064,0.046214597206910096,0.03516393879055976,0.8376333909583149,10.464275958016515,0.32351474929600954
51,A,A MSE d=9 LR=0.012 MCW=15 Est=1400,0.654717281923439,0.06187613625270345,0.058314168262039875,-0.02069091631245463,0.04633580164919674,0.03525312185287477,0.8365928822740333,10.166643321048468,0.2725476403720677
52,A,A MSE d=7 LR=0.015 MCW=5 Est=1200,0.6449381762249514,0.06274624717390491,0.05919658989905889,-0.0208051743304708,0.04713735595119184,0.03556865492463113,0.8325106118132373,5.5783991371281445,0.10477215191349387
53,A,A MSE d=7 LR=0.015 MCW=8 Est=1200,0.6436021096354174,0.0628641906455407,0.05930528309240545,-0.020851615352721405,0.047274388587942175,0.03555665078759193,0.8321691066841892,5.672738706227392,0.1194144538603723
54,A,A MSE d=7 LR=0.015 MCW=10 Est=1200,0.6445323723699219,0.0627820936040961,0.05929867117623509,-0.02062180579981491,0.04718733093798682,0.03534545081853867,0.8321938324574049,5.59570221696049,0.17334622098132968
55,A,A MSE d=7 LR=0.015 MCW=15 Est=1200,0.6439535549751254,0.06283318768971488,0.05935383623999823,-0.02061871962319918,0.04725059572761446,0.03560364669561386,0.8321929865083141,5.601770515087992,0.10334481811150908
56,A,A MSE d=8 LR=0.015 MCW=5 Est=1200,0.652654627724788,0.06206067927316552,0.058320830302121825,-0.02121812113552408,0.04646850725150703,0.03516536277532578,0.8368516113758778,7.110708202235401,0.16736883204430342
57,A,A MSE d=8 LR=0.015 MCW=8 Est=1200,0.6513070570112311,0.06218094889967108,0.05845735488073711,-0.021194529157465853,0.04664935025083325,0.035486423373222345,0.8363034016470742,6.991277717985213,0.25161865167319775
58,A,A MSE d=8 LR=0.015 MCW=10 Est=1200,0.6500819564303255,0.06229008664450979,0.05860094647240109,-0.02111833247729859,0.046677932257392224,0.0351767863035202,0.835501758910053,7.019297176040709,0.1460655522532761
59,A,A MSE d=8 LR=0.015 MCW=15 Est=1200,0.6488691482079627,0.062397941303202836,0.05870879550719319,-0.021137180730449404,0.046740260129891145,0.035555298328399654,0.8352347845639386,6.9818395297043025,0.10011491877958179
60,A,A MSE d=9 LR=0.015 MCW=5 Est=1200,0.6535380348552364,0.06198170924143258,0.058349824695871334,-0.020905268200533598,0.04643521223828728,0.035260562837123866,0.8358526205392807,9.53695868095383,0.1992355310358107
61,A,A MSE d=9 LR=0.015 MCW=8 Est=1200,0.6525057909167904,0.062073974288522744,0.05843001958483397,-0.020954977814755096,0.04652052578182736,0.03534811586141587,0.8356038971370874,9.2129154833965,0.28918089577928185
62,A,A MSE d=9 LR=0.015 MCW=10 Est=1200,0.6540765445237262,0.06193352108083181,0.05838714682178465,-0.02065676932903628,0.046426140839244456,0.035462327301502235,0.8360008845985756,9.132161727175117,0.21335410978645086
63,A,A MSE d=9 LR=0.015 MCW=15 Est=1200,0.6530259006817211,0.0620275024782336,0.058451932579743876,-0.020755303933690888,0.04651862311961141,0.03550173246860504,0.8359785878009626,8.676796583924443,0.1347057423554361
64,A,A MSE d=7 LR=0.02 MCW=5 Est=1000,0.6418219708212268,0.06302099235263618,0.05960377118848309,-0.020470367298089258,0.04728791432597883,0.035178971171379095,0.8299874424419247,4.848653002176434,0.09458828717470169
65,A,A MSE d=7 LR=0.02 MCW=8 Est=1000,0.6428152631210045,0.06293354739415441,0.05960516907778419,-0.02019542538703251,0.04727357545230555,0.035478070259094246,0.8304048839740186,4.662629005964845,0.09465502994135022
66,A,A MSE d=7 LR=0.02 MCW=10 Est=1000,0.6453875909163,0.0627065244943287,0.05936607952233074,-0.020193484508276145,0.047208341648942345,0.0354478959441185,0.8314139729710041,4.7466865931637585,0.14585977280512452
67,A,A MSE d=7 LR=0.02 MCW=15 Est=1000,0.6448897660432515,0.06275052453279419,0.05943365990800973,-0.020131279112046766,0.047132719325419355,0.03541613191366194,0.831078216806129,4.716810990124941,0.1279488243162632
68,A,A MSE d=8 LR=0.02 MCW=5 Est=1000,0.6506130421787011,0.062242798515640754,0.058848983386564635,-0.020272225375913066,0.04673678959030646,0.03589618194103242,0.8340657089572115,5.975065843202174,0.2022147993557155
69,A,A MSE d=8 LR=0.02 MCW=8 Est=1000,0.647497125580123,0.0625197305444801,0.059047485620560086,-0.020545343727656786,0.046894411527810535,0.03578053784370423,0.8331349990574484,5.880097482353449,0.17904665600508451
70,A,A MSE d=8 LR=0.02 MCW=10 Est=1000,0.6534489481187713,0.06198967749457767,0.05863698838342255,-0.02011028863702884,0.04642434425957683,0.03518973043560983,0.8352793603089811,5.938179184682667,0.10511558502912521
71,A,A MSE d=8 LR=0.02 MCW=15 Est=1000,0.6536097352734224,0.0619752953419701,0.05841991742070855,-0.020689380886895658,0.04638930140981056,0.03515305155515672,0.8369215239455302,5.750022816006094,0.07659309403970838
72,A,A MSE d=9 LR=0.02 MCW=5 Est=1000,0.6494250180802488,0.06234853112785178,0.058695007267272455,-0.021029395035647776,0.04671059149983786,0.035320001542568216,0.833700776941938,8.088581093586981,0.14850202528759837
73,A,A MSE d=9 LR=0.02 MCW=8 Est=1000,0.6544434210013849,0.06190066991179057,0.05814348990628572,-0.021237408448995777,0.046344287918380495,0.03522300422191621,0.837281360347174,7.641568643972278,0.19302395172417164
74,A,A MSE d=9 LR=0.02 MCW=10 Est=1000,0.6556591061868564,0.061791689163825124,0.05800605696817396,-0.021295779054324507,0.04626610575708425,0.03498674833774566,0.8378289051309588,7.484951360151172,0.27928163670003414
75,A,A MSE d=9 LR=0.02 MCW=15 Est=1000,0.6556779823203285,0.06178999548732848,0.05818181238323042,-0.020805774435317264,0.046245229662388684,0.03491414684057237,0.837336517732405,7.241270532365888,0.20158997690305114
76,B,B MSE L2=0.5 L1=0.0,0.6521930423344773,0.06210190163351632,0.05845068768348392,-0.02098006901584885,0.04658163865695667,0.03539232409000398,0.8366999517788652,8.487658849917352,0.15802490804344416
77,B,B MSE L2=0.5 L1=0.01,0.6530206963259007,0.06202796765990524,0.05849432205420423,-0.020636934354369006,0.04644819927630706,0.03519430053234101,0.8361912365716309,8.690465634223074,0.2045400170609355
78,B,B MSE L2=0.5 L1=0.03,0.6524262935082641,0.06208107431747729,0.05844489235484183,-0.02093452522277805,0.04663199154374118,0.03548446756601334,0.8363642709360157,8.706680377013981,0.2147101629525423
79,B,B MSE L2=0.5 L1=0.05,0.657099789614868,0.06166228894699883,0.05799995317535643,-0.020934261628568263,0.04631262650622515,0.03543914157152177,0.8386960795344189,8.92330676689744,0.1481004930101335
80,B,B MSE L2=0.5 L1=0.1,0.6546060446548083,0.06188610254664584,0.05823242466374632,-0.020949329496293728,0.04641063970386969,0.03536121702194214,0.8371299707051261,9.127264838665724,0.2195028392598033
81,B,B MSE L2=0.5 L1=0.2,0.6515086452217429,0.06216297211137505,0.058436549054415636,-0.02119917065491705,0.046611697839233635,0.035413869023323066,0.8358277197681675,9.135356376878917,0.29220084100961685
82,B,B MSE L2=1.0 L1=0.0,0.6529461336245648,0.06203463192537964,0.058291185690143806,-0.021223412278072937,0.04661859712420462,0.035567868411540984,0.8374176440157254,8.664027841761708,0.23133515799418092
83,B,B MSE L2=1.0 L1=0.01,0.6530727126539423,0.06202331812027864,0.058425357886975976,-0.020817529775913685,0.04659290923541434,0.03542536818981171,0.8365605480367667,8.792288343887776,0.17411421798169613
84,B,B MSE L2=1.0 L1=0.03,0.6535267463996004,0.06198271898008539,0.058350209962364105,-0.020907186545091806,0.046567584228814254,0.03536002579331399,0.8369719701603802,8.937188892159611,0.14691745396703482
85,B,B MSE L2=1.0 L1=0.05,0.6539379188861756,0.061945929481786684,0.058373840881266764,-0.020731446640641735,0.046442819887836224,0.035342927455902104,0.8365953640183209,8.91939097410068,0.227124712895602
86,B,B MSE L2=1.0 L1=0.1,0.6529997017601505,0.06202984418472022,0.05835722418051324,-0.02102702916914547,0.04654384797668891,0.035459804713726055,0.8362504810117889,9.071496032178402,0.1873367871157825
87,B,B MSE L2=1.0 L1=0.2,0.6476543205265997,0.06250578898215013,0.0587677266467713,-0.021291499729411998,0.046889531440853775,0.03576167130470276,0.8338558899392488,9.03302394784987,0.2340660342015326
88,B,B MSE L2=1.5 L1=0.0,0.655848764992988,0.06177466976187739,0.058120685539931986,-0.02093073663351188,0.046417275335990396,0.035191577494144435,0.8383081928288474,8.66410361789167,0.2403935668990016
89,B,B MSE L2=1.5 L1=0.01,0.6565622959411062,0.06171059762616294,0.058143165249173685,-0.020677770542197212,0.04631496665177654,0.03503980553150178,0.8380017035634757,8.797765796072781,0.1314581036567688
90,B,B MSE L2=1.5 L1=0.03,0.6550625808725593,0.061845188991126517,0.058273648641566915,-0.020712539088335015,0.04638335147307873,0.03516642382740974,0.8372595469989937,8.777480122167617,0.2935627633705735
91,B,B MSE L2=1.5 L1=0.05,0.6530587748556036,0.06202456400068277,0.058345781840639814,-0.02104320035135309,0.046599278305158594,0.0353137370944023,0.83670153467193,8.869486002717167,0.17697627609595656
92,B,B MSE L2=1.5 L1=0.1,0.65240914662855,0.06208260562373775,0.058397528395940305,-0.02107079966461034,0.046654509589025825,0.0356673886179924,0.8360708908714483,8.970525976270437,0.14760598866268992
93,B,B MSE L2=1.5 L1=0.2,0.649075170944521,0.06237963291360068,0.05861048812789355,-0.021354842161909963,0.04679500658126179,0.03547241234779358,0.8347417944589434,9.127699729055166,0.21981266792863607
94,B,B MSE L2=2.0 L1=0.0,0.6549999321515236,0.061850805004159085,0.058243433797027254,-0.020814045723061482,0.04639992174295275,0.035036256134510044,0.837472197095443,8.625059162732214,0.17121498798951507
95,B,B MSE L2=2.0 L1=0.01,0.6535250629326157,0.06198286956275403,0.05846498872209579,-0.02058448961125387,0.04662611281919335,0.035422663092613216,0.8361334554165213,8.873732766136527,0.1308231269940734
96,B,B MSE L2=2.0 L1=0.03,0.6541516863664809,0.06192679408446629,0.0583593926361576,-0.020714949122669184,0.046457251301095126,0.03509246784448625,0.836651499508757,9.043595220893621,0.13823846681043506
97,B,B MSE L2=2.0 L1=0.05,0.653483850033703,0.06198655585793029,0.05835777477199972,-0.020897445558765125,0.0465624332863999,0.0354090847671032,0.8364953388440838,9.017578216269612,0.2303597778081894
98,B,B MSE L2=2.0 L1=0.1,0.6514551683559346,0.062167741459814053,0.058457792653686745,-0.02115453984755608,0.046671275923424044,0.03552206754684448,0.83590001575205,9.067057105712593,0.18520567892119288
99,B,B MSE L2=2.0 L1=0.2,0.6494990578117033,0.06234194692689837,0.05856642089422049,-0.021365689561129202,0.04676078826010937,0.035492408782243724,0.8348994029960632,9.172906906343997,0.1472490169107914
100,B,B MSE L2=3.0 L1=0.0,0.6537941931551167,0.06195879176902049,0.058344822347774716,-0.020851224966402453,0.04650414263535901,0.035356269299983964,0.8365470367885276,8.821333564352244,0.17844993295148015
101,B,B MSE L2=3.0 L1=0.01,0.6543803578664544,0.061906318005982716,0.058250355059155705,-0.020959206688808497,0.04644781416614412,0.0350382267832756,0.8371270343386492,8.74317518202588,0.21945222420617938
102,B,B MSE L2=3.0 L1=0.03,0.652788309911466,0.06204873553303867,0.058359540827645946,-0.021076279903095612,0.046673567173735955,0.03565605592727661,0.8364998245595953,8.8020147732459,0.1500910040922463
103,B,B MSE L2=3.0 L1=0.05,0.6525591556849971,0.06206920774803008,0.0584286240657352,-0.020944747313900596,0.04666382368333124,0.03537886470556259,0.8361541410343514,8.924919289071113,0.1627318998798728
104,B,B MSE L2=3.0 L1=0.1,0.6511764605725017,0.062192592166953865,0.05846893030756191,-0.02119676176051669,0.04669843210155737,0.035361229956150056,0.8357853378408769,9.125926398206502,0.33519360003992915
105,B,B MSE L2=3.0 L1=0.2,0.6488185229930313,0.06240243933480675,0.05865958326295187,-0.021286562111974428,0.04680804476271156,0.03553854668140412,0.8342839624238223,9.175364808179438,0.14614958595484495
106,B,B MSE L2=5.0 L1=0.0,0.6521459678032127,0.062106104135699704,0.05840853639280114,-0.02110950134060833,0.04671948332160918,0.035538348019123076,0.8361934646147896,8.725479669403285,0.18323855800554156
107,B,B MSE L2=5.0 L1=0.01,0.6519865109036052,0.06212033727839646,0.05842852629396272,-0.021096056950377546,0.04662936404343403,0.035191705465316775,0.8360787734610194,8.971381618641317,0.1619692868553102
108,B,B MSE L2=5.0 L1=0.03,0.6515750182193356,0.062157052109034626,0.05843175346009108,-0.021195030422853204,0.04670370526261956,0.035451661229133624,0.835915291450342,8.98858884908259,0.2640685266815126
109,B,B MSE L2=5.0 L1=0.05,0.6512798347838379,0.06218337606507367,0.05849677571786942,-0.021092640645750126,0.04675189780639252,0.03536082726716995,0.8353618026944355,8.994299679994583,0.17730049695819616
110,B,B MSE L2=5.0 L1=0.1,0.65002187414311,0.06229543413988369,0.05856126408907482,-0.02124380999420552,0.04671643223346847,0.035154215276241296,0.8351415119504663,9.149056951981038,0.16808644821867347
111,B,B MSE L2=5.0 L1=0.2,0.6482779098189041,0.062450452413157324,0.05875036091894346,-0.02117673485263281,0.046824322412748386,0.035293128430843354,0.833535265549029,9.1261625289917,0.1663045990280807
112,C,C MSE sub=0.8 col=0.7,0.6488174602484977,0.06240253375579056,0.05867841437284203,-0.02123487475695194,0.04660546181809765,0.03510302412509918,0.8342327960502862,8.867736181709915,0.1924593560397625
113,C,C MSE sub=0.8 col=0.75,0.6494728452394449,0.06234427803651925,0.0586104505640954,-0.021251449090728486,0.04687221392961706,0.03550247561931609,0.8352707369680129,8.840717912185937,0.267286092042923
114,C,C MSE sub=0.8 col=0.8,0.6509128354226605,0.06221608891100179,0.05858409988771888,-0.020946239769311464,0.046757983144924256,0.03567625278234482,0.8351914026770788,8.933473765850067,0.18198898807168007
115,C,C MSE sub=0.8 col=0.9,0.6533295962498216,0.06200035117009773,0.058200253846050896,-0.021372271708010877,0.046561892699697155,0.035679643988609316,0.8377290678697722,8.911153838969767,0.1473729806020856
116,C,C MSE sub=0.85 col=0.7,0.6488326268588824,0.062401186244129166,0.05863274593005193,-0.021356712051748664,0.04669169028304555,0.03515087601542473,0.8347957967782915,8.859626868739724,0.2768017388880253
117,C,C MSE sub=0.85 col=0.75,0.6517503429411322,0.06214141167036213,0.05847594632068382,-0.021026619940440427,0.0466212072776184,0.03506023466587067,0.8358905188274899,8.827159953769296,0.192282906267792
118,C,C MSE sub=0.85 col=0.8,0.6542757949420136,0.061915681791120544,0.058219611959083324,-0.021071982228763983,0.04649346989927546,0.03537702840566635,0.8373311590714015,8.88604839798063,0.17361262813210487
119,C,C MSE sub=0.85 col=0.9,0.651794771567295,0.06213744763830434,0.05830482593153818,-0.02148510348386401,0.0465524918975401,0.03521799385547638,0.8373303218238923,8.90892703877762,0.15910125616937876
120,C,C MSE sub=0.9 col=0.7,0.6481087511401127,0.062465468197554365,0.05886108961785067,-0.020911882915039644,0.0467716541458143,0.03546946358680724,0.8334768245569398,8.86720461724326,0.17602388886734843
121,C,C MSE sub=0.9 col=0.75,0.6517522167364751,0.06214124449080853,0.05852926888735644,-0.020877235210255217,0.04667079066110713,0.03516965878009795,0.8355908857576058,8.881591863930225,0.4910186883062124
122,C,C MSE sub=0.9 col=0.8,0.6550625808725593,0.061845188991126517,0.058273648641566915,-0.020712539088335015,0.04638335147307873,0.03516642382740974,0.8372595469989937,9.213183530140668,0.15628529898822308
123,C,C MSE sub=0.9 col=0.9,0.6494380129360431,0.062347375572377225,0.058602850689573355,-0.02128147391028496,0.046797730076375964,0.035731054425239564,0.8358593196007027,9.164817553013563,0.1480248630978167
124,C,C MSE sub=0.95 col=0.7,0.6505280270173912,0.06225037072115842,0.058577267397631014,-0.021066855465172646,0.04660593009807238,0.03519764161109924,0.8350842037791636,9.159332036972046,0.18822996504604816
125,C,C MSE sub=0.95 col=0.75,0.652668775004139,0.0620594154032874,0.058278789210375444,-0.02132964530435205,0.0465548084740477,0.035225422531366346,0.8370327781247785,8.858661104924977,0.21629432868212461
126,C,C MSE sub=0.95 col=0.8,0.6532070106870872,0.062011312123337145,0.05844060484350062,-0.02073881715135048,0.046431135328230864,0.03500611853599548,0.8365257741190424,8.880216191057116,0.22357331402599812
127,C,C MSE sub=0.95 col=0.9,0.6454175844833323,0.06270387253958992,0.05895186679652247,-0.021364761459997494,0.04698715582298472,0.03579374754428863,0.8341299732625865,8.841942748986185,0.15100476378574967
128,D,D Leaf=31 d=6 MCW=8 Bin=128,0.6287364403851133,0.06416185749791484,0.06065330851106176,-0.02092654115817997,0.048533390676826604,0.03713258898258209,0.8246538092918959,7.274909193627536,0.127206320874393
