id,group,Configuration,year,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson
47,A,A MSE d=8 LR=0.012 MCW=15 Est=1400,2024,0.6334693787905368,0.06042284069822748,0.057033954526358385,-0.01995113300419403,0.04426474427345808,0.03408868730068207,0.8312366206991247
47,A,A MSE d=8 LR=0.012 MCW=15 Est=1400,2025,0.6367670511241366,0.06312173570319225,0.06245086736821426,-0.009178381292007747,0.04618083909430725,0.030851877391338337,0.8081979424514119
48,A,A MSE d=9 LR=0.012 MCW=5 Est=1400,2023,0.6584307350084455,0.06288280008021145,0.055146812376639064,-0.030217141337717746,0.048973671292727554,0.040795088291168236,0.8596324659664671
48,A,A MSE d=9 LR=0.012 MCW=5 Est=1400,2024,0.6323887669032998,0.060511844975082295,0.05686145429073671,-0.020699236550058918,0.04454736130911205,0.034200037002563466,0.8307199161160896
48,A,A MSE d=9 LR=0.012 MCW=5 Est=1400,2025,0.6474456858874496,0.062186960572499346,0.06140522312890268,-0.009829376263795993,0.04520563030295413,0.030491051614284503,0.8133475526271581
49,A,A MSE d=9 LR=0.012 MCW=8 Est=1400,2023,0.6595143320326509,0.06278297590165649,0.05521679160713986,-0.029879892698631512,0.048845577430044834,0.04026002538204193,0.859522640200789
49,A,A MSE d=9 LR=0.012 MCW=8 Est=1400,2024,0.6330215456899901,0.06045974223685149,0.056917825797571646,-0.020389740961730997,0.04459607425575101,0.03403693675994873,0.8310308665400775
49,A,A MSE d=9 LR=0.012 MCW=8 Est=1400,2025,0.6481504293663797,0.06212477472385141,0.061332796472904835,-0.009888160157623624,0.04515873590347956,0.03028655809164047,0.8142331852362119
50,A,A MSE d=9 LR=0.012 MCW=10 Est=1400,2023,0.6612237118845594,0.06262517925842245,0.05517060523076835,-0.029633045668986863,0.04870295499291113,0.04011583292484283,0.8595766119236699
50,A,A MSE d=9 LR=0.012 MCW=10 Est=1400,2024,0.6323389093143963,0.060515948321404354,0.05691321088909651,-0.020568578665482187,0.04452323195316329,0.034415869653224934,0.8313375381907884
50,A,A MSE d=9 LR=0.012 MCW=10 Est=1400,2025,0.6482364044172338,0.06211718411207643,0.061327031515628995,-0.00987622232915307,0.045067499802482903,0.02992256510257721,0.8145334510926319
51,A,A MSE d=9 LR=0.012 MCW=15 Est=1400,2023,0.6623431833668714,0.0625216225499523,0.055086892448914536,-0.02957004508959072,0.04865888634395919,0.04038790464401243,0.8602097513731081
51,A,A MSE d=9 LR=0.012 MCW=15 Est=1400,2024,0.6295114579159646,0.06074819780172652,0.05717473987612357,-0.020527850763577413,0.04466063232546917,0.03403750717639922,0.8297807716740566
51,A,A MSE d=9 LR=0.012 MCW=15 Est=1400,2025,0.6447799740450224,0.06242161993206001,0.061732911297722334,-0.009246961536099186,0.045385243574961175,0.031095186352729787,0.812116034274635
52,A,A MSE d=7 LR=0.015 MCW=5 Est=1200,2023,0.6440359340140231,0.06419416568148491,0.05625211292175798,-0.03092880048401151,0.0500927030906686,0.04082952213287355,0.8548051002824196
52,A,A MSE d=7 LR=0.015 MCW=5 Est=1200,2024,0.6303355729717526,0.06068059601373041,0.057496758894440905,-0.019397356814304254,0.04453952957720737,0.033820015430450434,0.8301702819553708
52,A,A MSE d=7 LR=0.015 MCW=5 Est=1200,2025,0.6339613441388394,0.06336505120628617,0.06268081763934373,-0.00928680862506644,0.046512348143099014,0.0317966136932373,0.8066304592215365
53,A,A MSE d=7 LR=0.015 MCW=8 Est=1200,2023,0.6378823541987779,0.06474665307535848,0.05667164973515664,-0.03131218933189719,0.05050325609177468,0.041429840087890635,0.8529396837769121
53,A,A MSE d=7 LR=0.015 MCW=8 Est=1200,2024,0.636541366842537,0.060169098171659094,0.05701274049338824,-0.019231947327464544,0.04432176561642654,0.03355245471000673,0.8328334166332959
53,A,A MSE d=7 LR=0.015 MCW=8 Est=1200,2025,0.6306137001486247,0.0636541475012856,0.0629921461327017,-0.009156419590199059,0.046734698124319386,0.03202184796333313,0.8052431792005496
54,A,A MSE d=7 LR=0.015 MCW=10 Est=1200,2023,0.6463491095981684,0.06398524796137246,0.05613540036026766,-0.03070714547252524,0.04999942074058112,0.0409347357749939,0.8557169017895003
54,A,A MSE d=7 LR=0.015 MCW=10 Est=1200,2024,0.634053384091897,0.06037468465812422,0.05715288955502022,-0.01945892491699371,0.044357157362681594,0.03336322271823883,0.8322197614658287
54,A,A MSE d=7 LR=0.015 MCW=10 Est=1200,2025,0.6250707294443144,0.06412996275255468,0.06351678325661447,-0.00884705416375012,0.047041107754190986,0.032290646433830256,0.8016066673332689
55,A,A MSE d=7 LR=0.015 MCW=15 Est=1200,2023,0.6416163391775724,0.06441196971583309,0.05654774230996882,-0.030842416933807324,0.05026101822401279,0.04150226652622223,0.8536766657659421
55,A,A MSE d=7 LR=0.015 MCW=15 Est=1200,2024,0.6303806764953928,0.06067689401810172,0.05762552628570547,-0.018999583873574945,0.044584184619120074,0.03349615037441256,0.829874448174152
55,A,A MSE d=7 LR=0.015 MCW=15 Est=1200,2025,0.6337130120545598,0.06338654197920432,0.06271039993143103,-0.009233604091658793,0.04663919181070679,0.03239892244338989,0.8074100166131896
56,A,A MSE d=8 LR=0.015 MCW=5 Est=1200,2023,0.6567456760670489,0.06303771867576642,0.05502738809695383,-0.030752894742971954,0.049140194791189806,0.04020950984954835,0.8608547618525083
56,A,A MSE d=8 LR=0.015 MCW=5 Est=1200,2024,0.634854660671277,0.060308550242339394,0.056692850761907394,-0.020567982464161475,0.04411119370491771,0.0337747677564621,0.8327050619305082
56,A,A MSE d=8 LR=0.015 MCW=5 Est=1200,2025,0.639025497235908,0.06292519609669311,0.062200305135576284,-0.009523777866406473,0.045914543837833825,0.03145097976922988,0.8096323056199289
57,A,A MSE d=8 LR=0.015 MCW=8 Est=1200,2023,0.6545676283434427,0.06323739867640357,0.05537507211398087,-0.03053800877152982,0.049326134701072714,0.04041216826438904,0.8592854934114349
57,A,A MSE d=8 LR=0.015 MCW=8 Est=1200,2024,0.6333250028715656,0.060434739764448936,0.05680214951655996,-0.020636704756346685,0.044218327162629474,0.03362163412570954,0.8322239977944599
57,A,A MSE d=8 LR=0.015 MCW=8 Est=1200,2025,0.6389253132101602,0.06293392754735247,0.06219192003708274,-0.009635575677486682,0.04618097016811848,0.0315720362663269,0.8098385339849297
58,A,A MSE d=8 LR=0.015 MCW=10 Est=1200,2023,0.6521787539436454,0.06345568441884253,0.055530105131917404,-0.030708814843656958,0.049437438167211,0.04061093193292617,0.8583449867882272
58,A,A MSE d=8 LR=0.015 MCW=10 Est=1200,2024,0.6344319069963749,0.06034345180515537,0.05668615383224253,-0.020688454280446272,0.04415093516645853,0.03352529048919678,0.8330594538488602
58,A,A MSE d=8 LR=0.015 MCW=10 Est=1200,2025,0.6365611676836537,0.06313962213001192,0.06248402111008274,-0.009075185322374986,0.04622117446590844,0.031116470575332636,0.8082164974875157
59,A,A MSE d=8 LR=0.015 MCW=15 Est=1200,2023,0.6521170062605154,0.06346131671942175,0.055477847934226915,-0.03081472226630852,0.049363691764249644,0.04123379027843477,0.8589055439367933
59,A,A MSE d=8 LR=0.015 MCW=15 Est=1200,2024,0.6319124801071624,0.06055103265613076,0.057031460873221446,-0.02034305854723558,0.04431628568598665,0.03381859725713729,0.8314984252123949
59,A,A MSE d=8 LR=0.015 MCW=15 Est=1200,2025,0.6351415080119365,0.06326281949271907,0.06255517779548458,-0.009435786196381878,0.04633304740783212,0.03174216502904892,0.808160730128387
60,A,A MSE d=9 LR=0.015 MCW=5 Est=1200,2023,0.656581218264479,0.06305281798044976,0.05560623540576377,-0.029725484676866004,0.049100101542029026,0.04090668880939484,0.8572032655197908
60,A,A MSE d=9 LR=0.015 MCW=5 Est=1200,2024,0.6338167125948532,0.06039420479688717,0.05687252078342534,-0.02032181972728433,0.04449360172375726,0.03426984637975694,0.8310477165120626
60,A,A MSE d=9 LR=0.015 MCW=5 Est=1200,2025,0.6436154522182456,0.06252385496219935,0.06170843999843634,-0.01006483344589356,0.04536978943227194,0.031031880736351013,0.811416791354882
61,A,A MSE d=9 LR=0.015 MCW=8 Est=1200,2023,0.6554075970284408,0.06316046644745331,0.05560056715564026,-0.029963668898034465,0.04907861580468911,0.040215108633041396,0.857388646758495
61,A,A MSE d=9 LR=0.015 MCW=8 Est=1200,2024,0.6314916038122661,0.06058564020492246,0.05709707148419099,-0.02026189094293907,0.04459686846139525,0.03411482238769531,0.8297558586553105
61,A,A MSE d=9 LR=0.015 MCW=8 Est=1200,2025,0.6441647754570654,0.062475649937737424,0.06166940934968586,-0.01000453825040852,0.04557273372260926,0.03144645857810975,0.8120916670522659
62,A,A MSE d=9 LR=0.015 MCW=10 Est=1200,2023,0.6605358118693652,0.06268872859254723,0.05546104794354141,-0.02922240328163063,0.04874961624732641,0.04020110845565794,0.8581463695824592
62,A,A MSE d=9 LR=0.015 MCW=10 Est=1200,2024,0.6297039568416903,0.06073241393681032,0.05721976700749619,-0.020354959364150105,0.04476876162390454,0.034417912840843196,0.829140602305471
62,A,A MSE d=9 LR=0.015 MCW=10 Est=1200,2025,0.644755277585989,0.06242378980717003,0.061650089775721346,-0.009797753035020024,0.045452800524626094,0.03126157176494598,0.8125204821721936
63,A,A MSE d=9 LR=0.015 MCW=15 Est=1200,2023,0.6611890206881799,0.06262838563214623,0.05541477066677676,-0.029180779270566306,0.04872331223803975,0.040437604904174806,0.858602671953028
63,A,A MSE d=9 LR=0.015 MCW=15 Est=1200,2024,0.6265485260008867,0.060990626809011475,0.05734906318555621,-0.020759130757229377,0.04499388187565207,0.03453550958633422,0.8288171408666819
63,A,A MSE d=9 LR=0.015 MCW=15 Est=1200,2025,0.6436528973933164,0.06252057019829665,0.06176389775031327,-0.009697558074545342,0.04553507613353103,0.031697162032127385,0.8121633994854144
64,A,A MSE d=7 LR=0.02 MCW=5 Est=1000,2023,0.6372838003222474,0.06480014171273049,0.056864503827741913,-0.031072279774982607,0.0502231614539672,0.0401773897409439,0.8515413795864584
64,A,A MSE d=7 LR=0.02 MCW=5 Est=1000,2024,0.6327831707069219,0.06047937520200077,0.05752892602292194,-0.018659514862316123,0.044618759134115414,0.03385104411840439,0.8295137391573936
64,A,A MSE d=7 LR=0.02 MCW=5 Est=1000,2025,0.6293016308029087,0.06376709784898038,0.06315291035100713,-0.008829081621501231,0.046778564224513264,0.03180948680639266,0.8035335547661895
65,A,A MSE d=7 LR=0.02 MCW=8 Est=1000,2023,0.6393244579697722,0.06461760034873158,0.05696371959845409,-0.030505227819789933,0.05025267842924009,0.04109841918945312,0.8510785437190398
65,A,A MSE d=7 LR=0.02 MCW=8 Est=1000,2024,0.631980724076737,0.06054541927051498,0.05762188646232303,-0.01858671545374306,0.04452437596781245,0.03338305854797363,0.8298423101062316
65,A,A MSE d=7 LR=0.02 MCW=8 Est=1000,2025,0.6309667319471028,0.06362372229331395,0.06302825509198935,-0.008684301843898021,0.04680689263909315,0.03195897579193113,0.8049502622210508
66,A,A MSE d=7 LR=0.02 MCW=10 Est=1000,2023,0.640534539527641,0.06450911189794738,0.05684326605032582,-0.03050030528689653,0.0501865419828386,0.0406497858762741,0.8517401572414421
66,A,A MSE d=7 LR=0.02 MCW=10 Est=1000,2024,0.6396633501250951,0.0599101250338672,0.057019184012054476,-0.01838574810078779,0.04424260307946143,0.03344816565513611,0.8323875655755557
66,A,A MSE d=7 LR=0.02 MCW=10 Est=1000,2025,0.6298249385263066,0.0637220725632259,0.06309247900568514,-0.008935414073799396,0.04701390690618367,0.03235022842884065,0.8040525065240993
67,A,A MSE d=7 LR=0.02 MCW=15 Est=1000,2023,0.6416706202509944,0.06440709158711286,0.05669725696529117,-0.030556415027330877,0.04991555752763669,0.0399695219993591,0.8524427057464469
67,A,A MSE d=7 LR=0.02 MCW=15 Est=1000,2024,0.6351288586301026,0.0602859022920731,0.05752170619127901,-0.018045590445013294,0.044426302893858655,0.033314245223999006,0.8294967458311042
67,A,A MSE d=7 LR=0.02 MCW=15 Est=1000,2025,0.6316131124231525,0.06356797778537594,0.06291817358047154,-0.00906593806618113,0.04686995046746263,0.03213824808597564,0.8055449249102673
68,A,A MSE d=8 LR=0.02 MCW=5 Est=1000,2023,0.6582657009975813,0.06289798960182925,0.05555513688057185,-0.029492098299930252,0.04909030675802574,0.040547503471374514,0.8582173404241633
68,A,A MSE d=8 LR=0.02 MCW=5 Est=1000,2024,0.6291695373056594,0.060776223325273604,0.057396043930614524,-0.019986081821681368,0.0446537774616741,0.0349878840446472,0.8290705152236336
68,A,A MSE d=8 LR=0.02 MCW=5 Est=1000,2025,0.6360287758462888,0.0631858509792993,0.0626067074997719,-0.008535334792277447,0.046256846903203676,0.031605220794677744,0.8070974093009281
69,A,A MSE d=8 LR=0.02 MCW=8 Est=1000,2023,0.6510901040161664,0.06355491219326107,0.05619521667762579,-0.02968710976919096,0.049528520717193776,0.040547451615333574,0.8548085484381057
69,A,A MSE d=8 LR=0.02 MCW=8 Est=1000,2024,0.6309781442518991,0.06062783388070224,0.057161223532748176,-0.020207146361684667,0.04448128341622043,0.03384907913208007,0.8309491648477503
69,A,A MSE d=8 LR=0.02 MCW=8 Est=1000,2025,0.6326827482302424,0.06347562377386955,0.06283776591735447,-0.008976078653712572,0.046459614006326706,0.032077094912529,0.8061129758657659
70,A,A MSE d=8 LR=0.02 MCW=10 Est=1000,2023,0.6595459550575367,0.06278006031093257,0.05559674095363608,-0.02916056185978958,0.04893917909472826,0.03990139019489289,0.8579348452272787
70,A,A MSE d=8 LR=0.02 MCW=10 Est=1000,2024,0.6347406409144858,0.0603179654378427,0.0569572970482786,-0.019852538039175745,0.04408014791733089,0.033246587336063387,0.8318452792243529
70,A,A MSE d=8 LR=0.02 MCW=10 Est=1000,2025,0.6381395635519491,0.06300236690405624,0.0624180961674888,-0.008560344989510702,0.04605972784941344,0.03201012754440308,0.8082679632651855
71,A,A MSE d=8 LR=0.02 MCW=15 Est=1000,2023,0.6599591299783772,0.06274195381528526,0.05527707855536876,-0.029681599602162344,0.048809179222507375,0.03991316437721254,0.8599445119060316
71,A,A MSE d=8 LR=0.02 MCW=15 Est=1000,2024,0.6328877943222331,0.06047075900968426,0.05702399399222022,-0.020124035573535582,0.04419627142960857,0.03309438967704775,0.8317737507940467
71,A,A MSE d=8 LR=0.02 MCW=15 Est=1000,2025,0.640252915149254,0.06281812304867804,0.06208014358314237,-0.009600643522983744,0.0459600240502766,0.032309673905372614,0.8109941344677717
72,A,A MSE d=9 LR=0.02 MCW=5 Est=1000,2023,0.6539155372214388,0.06329705883983563,0.05585400901420732,-0.029779982115751655,0.04929244678614159,0.040305518269538876,0.8557901336612093
72,A,A MSE d=9 LR=0.02 MCW=5 Est=1000,2024,0.6256068695382381,0.06106747221421727,0.05745681340249516,-0.020686970745236264,0.044962749390450384,0.03457046461105345,0.8270087617736207
72,A,A MSE d=9 LR=0.02 MCW=5 Est=1000,2025,0.6418216336068492,0.06268101059361013,0.061881635786688524,-0.009978589148784845,0.04551153725757896,0.030968269526958456,0.8103147744178879
73,A,A MSE d=9 LR=0.02 MCW=8 Est=1000,2023,0.6566863856738644,0.06304316270004078,0.05564671867861419,-0.029629091506947237,0.049092646384297396,0.04013645738363267,0.8572242109549365
73,A,A MSE d=9 LR=0.02 MCW=8 Est=1000,2024,0.6330789192337276,0.06045501590317522,0.05680200964753013,-0.02069639212949077,0.04451588732983916,0.03422618198394775,0.8314763498859389
73,A,A MSE d=9 LR=0.02 MCW=8 Est=1000,2025,0.647570092869993,0.06217598754730953,0.061212024732986654,-0.010906028405034702,0.04502764978689895,0.030692268848419177,0.8148548250705714
74,A,A MSE d=9 LR=0.02 MCW=10 Est=1000,2023,0.6580658772414145,0.06291637621944596,0.055565161505155045,-0.029512424900250203,0.04888049609784058,0.03985985016822813,0.8574854020167957
74,A,A MSE d=9 LR=0.02 MCW=10 Est=1000,2024,0.6295837687567217,0.06074226918704545,0.05696804265890128,-0.021077603840088364,0.044668037353630896,0.03411526656150818,0.8299610008325075
74,A,A MSE d=9 LR=0.02 MCW=10 Est=1000,2025,0.6540125973356073,0.061605070295222365,0.060652806956453025,-0.010789888525028242,0.04483688347963832,0.031100854754447932,0.8181739367519558
75,A,A MSE d=9 LR=0.02 MCW=15 Est=1000,2023,0.6597120517199647,0.06276474424879705,0.055684834810266134,-0.02895880337255482,0.04876374784856807,0.040053350210189825,0.8570194580937044
75,A,A MSE d=9 LR=0.02 MCW=15 Est=1000,2024,0.6287550212446106,0.06081018181443246,0.05719233385398377,-0.020661925429138164,0.044695732710744236,0.03405010098218919,0.8296028926726807
75,A,A MSE d=9 LR=0.02 MCW=15 Est=1000,2025,0.6527435075243209,0.06171795129021897,0.06085404898027561,-0.010290298060215024,0.04488097540765786,0.030640667736530305,0.8176291182057321
76,B,B MSE L2=0.5 L1=0.0,2023,0.65750255387463,0.06296818105126653,0.05534472214518325,-0.030032541610352834,0.048965957482449696,0.03983874320983888,0.8596337039906526
76,B,B MSE L2=0.5 L1=0.0,2024,0.633185179820234,0.060446261363099905,0.056849894755168884,-0.020538743448078267,0.044483620863563916,0.03419772362709045,0.8327958919482144
76,B,B MSE L2=0.5 L1=0.0,2025,0.6382125065094256,0.06299601665113842,0.06225142328749773,-0.009657039535556246,0.04608007294390562,0.03142793089151383,0.8096172583769345
77,B,B MSE L2=0.5 L1=0.01,2023,0.6591681342884689,0.0628148859121078,0.055308504104782025,-0.029777160137300633,0.04873088714104801,0.0397599846124649,0.85968894439626
77,B,B MSE L2=0.5 L1=0.01,2024,0.6337787128632635,0.060397338342457633,0.05691440212691833,-0.020213592102705274,0.0443175664408961,0.033666057348251344,0.8319803272168192
77,B,B MSE L2=0.5 L1=0.01,2025,0.6382133648747633,0.0629959419199355,0.06232402977405819,-0.009176274358486535,0.04612078564282987,0.03145059412717818,0.8088325704142073
78,B,B MSE L2=0.5 L1=0.03,2023,0.6563950600433235,0.06306990529599803,0.055367075120274584,-0.030204303446232924,0.04902274887276962,0.03981129407882689,0.8591945521557092
78,B,B MSE L2=0.5 L1=0.03,2024,0.6371618243852213,0.06011771912400826,0.0565739709167078,-0.020335337832460477,0.044325442940177796,0.03406227278709412,0.8340289220288016
78,B,B MSE L2=0.5 L1=0.03,2025,0.6360657665014534,0.06318264008616027,0.06246069774849835,-0.009524035123202969,0.04638301865187428,0.03166676473617555,0.8080017050801529
79,B,B MSE L2=0.5 L1=0.05,2023,0.6595825738822337,0.06277668394651854,0.055012725444880624,-0.03024090088683365,0.048894906378679964,0.04007592320442199,0.8609142152100877
79,B,B MSE L2=0.5 L1=0.05,2024,0.6392198427159848,0.05994698280771285,0.056453578009924454,-0.020165174827546713,0.04411346009366994,0.034089614391326906,0.8346927476850899
79,B,B MSE L2=0.5 L1=0.05,2025,0.6461491062816482,0.06230120729220866,0.06154332808074751,-0.009688095726830371,0.04567798368397763,0.031094755172729485,0.8133796591750961
80,B,B MSE L2=0.5 L1=0.1,2023,0.6567610273173178,0.06303630905242279,0.05518786820282114,-0.03046104827776965,0.049076155626340934,0.04099748849868774,0.8597728401942167
80,B,B MSE L2=0.5 L1=0.1,2024,0.6392626502054725,0.05994342627070546,0.05635968529164093,-0.02041568571087039,0.043945124084895364,0.03363405680656434,0.8348804910028138
80,B,B MSE L2=0.5 L1=0.1,2025,0.6410233967830836,0.06275081721776056,0.06208169125041529,-0.0091394022225236,0.04600022003317089,0.03158608078956604,0.8098588950855174
81,B,B MSE L2=0.5 L1=0.2,2023,0.6503465863037474,0.06362259307003655,0.05552769993657957,-0.031056543412116156,0.04953219985378054,0.04101386642456056,0.8579354357061337
81,B,B MSE L2=0.5 L1=0.2,2024,0.6358359226819698,0.06022746157123336,0.05665102313864996,-0.020445261106252444,0.044171492366562794,0.033766309738159195,0.8332087331771417
81,B,B MSE L2=0.5 L1=0.2,2025,0.6426413747614598,0.06260924238907134,0.06192790174103666,-0.009211526392840497,0.04583509151872584,0.031303922623395916,0.8104664760676604
82,B,B MSE L2=1.0 L1=0.0,2023,0.6586138207033182,0.06286594481026388,0.055113989425236584,-0.03024194415909945,0.04898999980440364,0.040314363241195694,0.860708925476556
82,B,B MSE L2=1.0 L1=0.0,2024,0.6346768823993789,0.06032322966448415,0.05664343140197092,-0.02074641447700858,0.04444143386313356,0.0340529685020447,0.833547808967315
82,B,B MSE L2=1.0 L1=0.0,2025,0.6376912416030933,0.06304138277584025,0.06224487596730318,-0.009989562458138734,0.046233049860136134,0.03152365899086,0.8096289003089472
83,B,B MSE L2=1.0 L1=0.01,2023,0.6581337988737335,0.06291012706950047,0.055343720405104005,-0.029912484009563468,0.04890057256980608,0.039660938024520864,0.8594338860674696
83,B,B MSE L2=1.0 L1=0.01,2024,0.6361681056189121,0.06019998618200006,0.05666695640305352,-0.020319802926358304,0.04440407157007177,0.034481336355209335,0.8333940148607669
83,B,B MSE L2=1.0 L1=0.01,2025,0.6371167190615218,0.06309134616722326,0.06237058415311909,-0.009509373985236885,0.04630559243506389,0.031535063743591316,0.8086735721643384
84,B,B MSE L2=1.0 L1=0.03,2023,0.6569589406306255,0.06301813290593836,0.05527460577129527,-0.030265541987190676,0.049108674215040886,0.040243267297744745,0.8597511400700637
84,B,B MSE L2=1.0 L1=0.03,2024,0.6384958762426821,0.06000709954986971,0.05644821127545811,-0.020358080428325983,0.044172475706779964,0.033711917400360114,0.8347291065526194
84,B,B MSE L2=1.0 L1=0.03,2025,0.6377329105765679,0.06303775749052912,0.06234530764869229,-0.00931780465692878,0.046232256952407735,0.03119358539581296,0.8088550369656831
85,B,B MSE L2=1.0 L1=0.05,2023,0.6566691392473027,0.06304474617295867,0.055336706227516484,-0.030207432262647212,0.04900728571544088,0.039906019449234,0.8592743987267352
85,B,B MSE L2=1.0 L1=0.05,2024,0.6384191027171837,0.06001347113972568,0.05651444713167098,-0.020192423835725577,0.0440706339630983,0.033875854492187496,0.8341848040972133
85,B,B MSE L2=1.0 L1=0.05,2025,0.6397026289984232,0.06286614947543816,0.06222218095564927,-0.008975129357879879,0.04604813248575259,0.031506561279296866,0.8091732791551274
86,B,B MSE L2=1.0 L1=0.1,2023,0.652714668299105,0.06340678010101283,0.055477959920475564,-0.030702047583840042,0.0493670440660332,0.040540543437004084,0.8582075195558196
86,B,B MSE L2=1.0 L1=0.1,2024,0.6361983301433269,0.06019748564017035,0.0567033059320565,-0.02021069946422873,0.04416063689604178,0.03363146805763245,0.8327070347653307
86,B,B MSE L2=1.0 L1=0.1,2025,0.6443221910345582,0.06246182931551295,0.06175703573842731,-0.009356743997936727,0.04582354672144564,0.03153944641351701,0.8115695936473758
87,B,B MSE L2=1.0 L1=0.2,2023,0.6466773814313089,0.06395554433022509,0.05587862724728374,-0.03111094128332525,0.04976747575914273,0.04104446804523468,0.8560353764810011
87,B,B MSE L2=1.0 L1=0.2,2024,0.6320870639024696,0.060536671285125875,0.0569214281249685,-0.02060678501643043,0.04438082551430086,0.03403260695934296,0.8314235357068683
87,B,B MSE L2=1.0 L1=0.2,2025,0.6380979569961782,0.06300598879233593,0.062320762067806706,-0.009266997301597609,0.04625450337892345,0.03161972033977509,0.8079519900126332
88,B,B MSE L2=1.5 L1=0.0,2023,0.6618203305912709,0.06257001037645857,0.05489065552819854,-0.030033683327137784,0.04880212192592513,0.03977692461013793,0.8617395005094671
88,B,B MSE L2=1.5 L1=0.0,2024,0.6383364137173981,0.060020332910161074,0.05650118753964495,-0.02024984353043075,0.04417186180173607,0.033835127115249636,0.8344691325204058
88,B,B MSE L2=1.5 L1=0.0,2025,0.6395484093573742,0.06287960247085166,0.06210468237900941,-0.009841383718508923,0.046099527476261476,0.03125365948677064,0.810491063404566
89,B,B MSE L2=1.5 L1=0.01,2023,0.6605251565776351,0.06268971243925794,0.055036635100345004,-0.03001614303251647,0.04882520064150446,0.03993504488468169,0.8608561609651825
89,B,B MSE L2=1.5 L1=0.01,2024,0.6419448301841588,0.05972016267865327,0.056241663480795165,-0.02008415095250295,0.043946833175022376,0.0338153190612793,0.8357675826395625
89,B,B MSE L2=1.5 L1=0.01,2025,0.6398102564397437,0.0628567591374492,0.06218422069142447,-0.009170325308489357,0.045986350397762055,0.031216453492641447,0.8097721120290818
90,B,B MSE L2=1.5 L1=0.03,2023,0.6581389452251352,0.06290965355261288,0.05516658821302924,-0.0302369319714167,0.049017206752740426,0.04016852712631225,0.860206760067609
90,B,B MSE L2=1.5 L1=0.03,2024,0.6402997111949533,0.05985720047251368,0.05641801151039666,-0.019997310489959372,0.04395512379921775,0.033429851293563836,0.8348629091907911
90,B,B MSE L2=1.5 L1=0.03,2025,0.6395814371383619,0.06287672161060824,0.06221278006430162,-0.009113293431514352,0.045967788696742416,0.031125064790248867,0.8094498449512889
91,B,B MSE L2=1.5 L1=0.05,2023,0.6542710418462684,0.06326454050793942,0.05540516563873261,-0.030539641553649167,0.049305559225369056,0.040821467876434314,0.8588853121451154
91,B,B MSE L2=1.5 L1=0.05,2024,0.6365414478860624,0.06016909146344575,0.05661156764859944,-0.020382589881607703,0.044265122050155564,0.033966724038124084,0.8336250465786458
91,B,B MSE L2=1.5 L1=0.05,2025,0.6419901510633746,0.06266626362928242,0.06195538805289493,-0.00941225204029209,0.04597094525226218,0.03141359192132952,0.8107408247450443
92,B,B MSE L2=1.5 L1=0.1,2023,0.6523781950493102,0.06343748902865394,0.055509459768950366,-0.03070854751400588,0.049446715476038544,0.04128902387619021,0.858114061498956
92,B,B MSE L2=1.5 L1=0.1,2024,0.6360502995954929,0.06020973154394716,0.0566898223063416,-0.020284866844193415,0.04431130855080416,0.03405536127090453,0.8327511900427826
92,B,B MSE L2=1.5 L1=0.1,2025,0.642828885452486,0.06259281429429545,0.06188123108564721,-0.0094113570012695,0.04592477818581464,0.03131455910205841,0.8108318061908028
93,B,B MSE L2=1.5 L1=0.2,2023,0.6488402338533004,0.06375949299189122,0.05566601236922033,-0.031089676960252353,0.049669474642724934,0.04113139939308169,0.8571284648652927
93,B,B MSE L2=1.5 L1=0.2,2024,0.6329608008462715,0.06046474588976836,0.056801487911828694,-0.020726226543937968,0.04429246980842021,0.033732455849647514,0.832167616177804
93,B,B MSE L2=1.5 L1=0.2,2025,0.6392287638236609,0.06290747685209953,0.062205570600354074,-0.00937110613438012,0.04615681628953275,0.031492043495178215,0.8086451061878398
94,B,B MSE L2=2.0 L1=0.0,2023,0.6581334401353556,0.0629101600769621,0.055202944396747354,-0.030171562287004974,0.04902479076741998,0.04019406378269197,0.8600481151335687
94,B,B MSE L2=2.0 L1=0.0,2024,0.6395007342260054,0.05992364189365118,0.05642088776944346,-0.020187280249854878,0.0440191695273094,0.03374718475341798,0.8349248932287602
94,B,B MSE L2=2.0 L1=0.0,2025,0.6402715880247085,0.06281649272245858,0.0621208003127555,-0.0093229784110816,0.04593671773380046,0.03149906653165817,0.8100119968282169
95,B,B MSE L2=2.0 L1=0.01,2023,0.6558031360235348,0.06312420679645003,0.05544328826021629,-0.030177926876703558,0.049274806122227635,0.04053975874185563,0.8587721263803054
95,B,B MSE L2=2.0 L1=0.01,2024,0.6392630478590158,0.05994339323181658,0.056548011616128956,-0.019888005797821837,0.04415095478109479,0.033818592071533204,0.8340496372482156
95,B,B MSE L2=2.0 L1=0.01,2025,0.6384550079527685,0.0629749004074503,0.06234693121655807,-0.008871203368549062,0.046249832287204085,0.03149796211719513,0.8084798499389245
96,B,B MSE L2=2.0 L1=0.03,2023,0.6580405164133919,0.06291870939081712,0.05518760959730394,-0.03021740786933593,0.0490154388700457,0.04022193002700808,0.860030791551539
96,B,B MSE L2=2.0 L1=0.03,2024,0.639176662967938,0.059950570059000875,0.056495439410073844,-0.02005831934639849,0.04405078034239682,0.03367972379922868,0.8341974542863677
