model_id,seed,dataset,window,scope,n,rmse_no_smap,mae_no_smap,bias_no_smap,ubrmse_no_smap,r2_no_smap,pearson_no_smap,target_std,prediction_std,diff_pearson,reference_config_id,reference_only,rmse_original,mae_original,bias_original,ubrmse_original,r2_original,pearson_original,rmse_delta_no_smap_minus_original,mae_delta_no_smap_minus_original,bias_delta_no_smap_minus_original,ubrmse_delta_no_smap_minus_original,r2_delta_no_smap_minus_original,pearson_delta_no_smap_minus_original
Clustering_Dynamic_k2_no_smap,7,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.0542004035204699,0.044652484688715056,0.006101586777041596,0.05385586672391409,-0.3271059967452916,-0.024059453361523053,0.047048925994675826,0.02510034265232554,-0.13889458606995864,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0586251340351437,0.0520295566491127,0.0246312550012668,0.0531996956542153,-0.5526310576055897,-0.1370695917365441,-0.004424730514673805,-0.007377071960397642,-0.018529668224225204,0.0006561710696987924,0.2255250608602981,0.11301013837502104
Clustering_Dynamic_k2_no_smap,7,wa_temporal,temporal_full,__pooled__,6620,0.05006126375808368,0.03823153400540892,0.0030824850574630628,0.04996627277401167,0.7584917811545033,0.8728004177212352,0.10186754770708609,0.0938725003010106,0.3487190193547937,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0470604097505808,0.0361980361152811,0.0094554121248311,0.0461007304436942,0.786577744310915,0.8922813884899283,0.0030008540075028775,0.002033497890127821,-0.006372927067368037,0.0038655423303174744,-0.028085963156411653,-0.01948097076869315
Clustering_Dynamic_k2_no_smap,13,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05519490224105788,0.0451357669323004,0.005337749975989506,0.054936196251594994,-0.37625372938916124,-0.05972028180871211,0.047048925994675826,0.02569073465802662,-0.10282905468092399,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0583869783613655,0.0515048810773367,0.0231431554800868,0.0536044176966328,-0.5400420259944612,-0.1277461241312806,-0.00319207612030762,-0.0063691141450363045,-0.01780540550409729,0.001331778554962193,0.16378829660529992,0.06802584232256847
Clustering_Dynamic_k2_no_smap,13,wa_temporal,temporal_full,__pooled__,6620,0.04995052573113243,0.03817770177286197,0.0031306595943485158,0.04985232182477398,0.7595590560072847,0.8733916878769183,0.10186754770708609,0.09386573245664859,0.3464130954733281,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0472302765430371,0.0364192499766357,0.0097980727854812,0.0462027790508556,0.7850342480553582,0.8916662705617724,0.002720249188095325,0.0017584517962262736,-0.006667413191132685,0.0036495427739183864,-0.02547519204807347,-0.018274582684854046
Clustering_Dynamic_k2_no_smap,42,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05548612700252692,0.04465784772425312,0.002391585815022633,0.05543456148496107,-0.39081509341710396,-0.04215147581204062,0.047048925994675826,0.027399163020822164,-0.08846670455795617,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0598591898286793,0.0532210015960042,0.0266477263609713,0.0536005717015841,-0.6186846225548344,-0.1403959656603549,-0.00437306282615238,-0.008563153871751078,-0.024256140545948667,0.0018339897833769686,0.2278695291377304,0.09824448984831427
Clustering_Dynamic_k2_no_smap,42,wa_temporal,temporal_full,__pooled__,6620,0.05010668744603108,0.038345591526899446,0.003259661983309162,0.050000547302692766,0.7580533115628796,0.8725843307730206,0.10186754770708609,0.093801131971388,0.3458555583150699,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0470572646331295,0.0361913220880705,0.0093801880817668,0.0461128856861405,0.786606270013708,0.8921720601155031,0.0030494228129015755,0.0021542694388289457,-0.006120526098457637,0.003887661616552268,-0.028552958450828392,-0.01958772934248254
Clustering_Dynamic_k2_no_smap,101,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.054420103639514106,0.04353898868821533,0.0009410860717994433,0.054411965937107266,-0.33788659073664307,-0.024674465797308927,0.047048925994675826,0.026196145087397427,-0.09530700283851933,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0584981751101004,0.0516123717883629,0.0231748990439652,0.0537118287299362,-0.5459135658402017,-0.1508597171676157,-0.004078071470586295,-0.008073383100147567,-0.022233812972165756,0.0007001372071710685,0.2080269751035586,0.12618525137030678
Clustering_Dynamic_k2_no_smap,101,wa_temporal,temporal_full,__pooled__,6620,0.04997756000916117,0.038120478432002024,0.0031848110849043046,0.049875981021156625,0.7592987221572345,0.873295785900416,0.10186754770708609,0.0939190070460891,0.3485542724853232,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0471995823835407,0.0362653855021716,0.0099565156450894,0.0461374942253016,0.7853135624922871,0.8920949786370617,0.002777977625620466,0.0018550929298304236,-0.006771704560185094,0.003738486795855027,-0.026014840335052636,-0.018799192736645653
Clustering_Dynamic_k2_no_smap,123,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05482632685395233,0.044137148794569904,0.0019053408086997696,0.05479320936666438,-0.35793466055360157,-0.04328887985871473,0.047048925994675826,0.02612076344430996,-0.09694039972870352,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0577548179275414,0.0507747364678805,0.0216209688432069,0.0535551370096701,-0.5068742447075893,-0.1820087720141351,-0.0029284910735890707,-0.006637587673310595,-0.019715628034507132,0.0012380723569942811,0.14893958415398778,0.13871989215542035
Clustering_Dynamic_k2_no_smap,123,wa_temporal,temporal_full,__pooled__,6620,0.049888250151006404,0.03804113533668827,0.0030125965721207086,0.049797206397779355,0.7601582194764318,0.8736069908593785,0.10186754770708609,0.09372257957224651,0.35080477588600534,Clustering_Dynamic_k2_c0_0_c1_0,True,0.0471140761176134,0.0362451037732225,0.0094135231408377,0.0461640742406168,0.7860907052967031,0.8919170981584109,0.002774174033393001,0.0017960315634657706,-0.0064009265687169905,0.003633132157162558,-0.0259324858202713,-0.018310107299032374
Clustering_V0_Full_k2_no_smap,7,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.13289844776614945,0.12461040036778935,0.1048526830058001,0.08165728556067214,-6.9788516222568004,-0.534722404140074,0.047048925994675826,0.04616678678647578,-0.06473125767402423,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0585756594340565,0.0510231282397537,0.0305369694472957,0.0499860117943961,-0.5500115876294633,0.1150540501587033,0.07432278833209295,0.07358727212803565,0.0743157135585044,0.03167127376627604,-6.428840034627337,-0.6497764542987773
Clustering_V0_Full_k2_no_smap,7,wa_temporal,temporal_full,__pooled__,6620,0.05031609472845522,0.03865059547322574,0.002255296544483025,0.050265525225738183,0.7560267848760547,0.8719392649741979,0.10186754770708609,0.09506966083972947,0.36009939790388956,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0441742460551071,0.0339739230681852,0.0061565444385087,0.0437431248896762,0.8119529221543251,0.903920759349856,0.006141848673348119,0.0046766724050405425,-0.0039012478940256747,0.0065224003360619814,-0.05592613727827045,-0.031981494375658115
Clustering_V0_Full_k2_no_smap,13,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.1349939170991376,0.12662198436162161,0.10740383655634547,0.08177880866548903,-7.232447516110955,-0.5272441619794374,0.047048925994675826,0.04653462287215512,-0.05450480795720098,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0595111636304364,0.0511577309023604,0.0304718829185424,0.0511179317661349,-0.5999170117292603,0.1006092030197065,0.0754827534687012,0.07546425345926122,0.07693195363780307,0.030660876899354136,-6.632530504381695,-0.6278533649991438
Clustering_V0_Full_k2_no_smap,13,wa_temporal,temporal_full,__pooled__,6620,0.050502533076116345,0.03874873276632898,0.0021490632108600843,0.05045678719875011,0.7542154267459835,0.8710306029876677,0.10186754770708609,0.09519959698592693,0.3599612650116976,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0441761811814679,0.0340358052487639,0.0062353477337389,0.0437339161568825,0.8119364463630931,0.9037703009792996,0.0063263518946484465,0.00471292751756508,-0.004086284522878816,0.006722871041867612,-0.057721019617109626,-0.0327396979916319
Clustering_V0_Full_k2_no_smap,42,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.13199615110819976,0.12358140435716795,0.10405705795493747,0.08121029859039733,-6.87087666920025,-0.5285074389446658,0.047048925994675826,0.04584365949005202,-0.056141406933014414,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0573423428888674,0.0497668384982955,0.0280739199262176,0.0499999930796071,-0.4854274272904706,0.1098316041960211,0.07465380821933236,0.07381456585887244,0.07598313802871987,0.03121030551079023,-6.385449241909779,-0.6383390431406869
Clustering_V0_Full_k2_no_smap,42,wa_temporal,temporal_full,__pooled__,6620,0.05046189259393785,0.03878643363741229,0.0022688247606292965,0.05041086230533728,0.7546108439204346,0.8712283404770995,0.10186754770708609,0.09513750308019005,0.36007190413523804,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0438936451151031,0.0337737558762832,0.0057493349266736,0.0435154826399932,0.8143343367764553,0.9049030688945208,0.006568247478834749,0.00501267776112909,-0.0034805101660443033,0.0068953796653440785,-0.05972349285602063,-0.03367472841742125
Clustering_V0_Full_k2_no_smap,101,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.13308804631882099,0.12500598526896325,0.10514028366215056,0.0815962549655507,-7.001633796798249,-0.5321646446910918,0.047048925994675826,0.04617484723427493,-0.06996402065337362,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0576866025976182,0.0492336139968791,0.0269826111699415,0.0509870847735705,-0.5033167503658296,0.0998340047000524,0.07540144372120278,0.07577237127208415,0.07815767249220906,0.0306091701919802,-6.498317046432419,-0.6319986493911443
Clustering_V0_Full_k2_no_smap,101,wa_temporal,temporal_full,__pooled__,6620,0.050289002250244665,0.03862004322695948,0.0022469342165302667,0.050238780179774456,0.756289446735291,0.8721553709050179,0.10186754770708609,0.09518881681985498,0.3622755672685037,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0442559362205496,0.0340279486153241,0.0056175836088614,0.0438979571865799,0.8112567789417778,0.9031606056711632,0.0060330660296950625,0.004592094611635379,-0.0033706493923311336,0.006340822993194557,-0.05496733220648686,-0.03100523476614525
Clustering_V0_Full_k2_no_smap,123,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.13406488052966795,0.1256595747858414,0.10539123049186692,0.08286181706216875,-7.119524991699807,-0.5380916890736056,0.047048925994675826,0.047439197735074386,-0.0604928796882901,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0580820981058956,0.0503024090987639,0.0287497190162737,0.0504676507960118,-0.5240006911859023,0.0963704513763152,0.07598278242377235,0.07535716568707748,0.07664151147559323,0.032394166266156946,-6.595524300513905,-0.6344621404499208
Clustering_V0_Full_k2_no_smap,123,wa_temporal,temporal_full,__pooled__,6620,0.050447595466103855,0.03868517609080159,0.0020872226749841924,0.05040439851656495,0.7547498741053817,0.8712833370345775,0.10186754770708609,0.09516988262756208,0.3595329168773205,Clustering_V0_Full_k2_c0_0_c1_0,True,0.0443157838906796,0.0340753142191834,0.0059811796142885,0.0439102971097559,0.8107459557289398,0.9029735737391076,0.006131811575424258,0.004609861871618187,-0.0038939569393043076,0.006494101406809047,-0.05599608162355807,-0.031690236704530084
Global_Single_54_no_smap,7,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05657252114316882,0.04655582916284525,0.005890595722268269,0.056265007158366895,-0.4458113798781571,-0.024970665786892228,0.047048925994675826,0.02970443563403639,-0.04152809140105351,Global_Single_54,True,0.0586011709823274,0.050672179988541,0.0157693235159618,0.0564395754444424,-0.5513620395740133,-0.0609684196126876,-0.0020286498391585833,-0.004116350825695746,-0.009878727793693531,-0.0001745682860755035,0.1055506596958562,0.03599775382579537
Global_Single_54_no_smap,7,wa_temporal,temporal_full,__pooled__,6620,0.05064259512470293,0.038751413029846464,0.0037075329340836437,0.05050669896664471,0.7528502347271593,0.8696875184511345,0.10186754770708609,0.09335081843273411,0.37287274230972467,Global_Single_54,True,0.0477056662935515,0.0369286533888553,0.0099529233454037,0.0466558668700112,0.7806850540659813,0.8895674772815279,0.002936928831151424,0.0018227596409911631,-0.006245390411320056,0.003850832096633512,-0.027834819338822037,-0.019879958830393396
Global_Single_54_no_smap,13,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.057843545778144066,0.04739180276276347,0.004776941943238426,0.05764595921536199,-0.5115077772722911,-0.03342179280984729,0.047048925994675826,0.03177312204012062,-0.07764845012502827,Global_Single_54,True,0.0597555815101415,0.0515400361264247,0.0188279145291152,0.0567118960721602,-0.6130860151803805,-0.0539637766207907,-0.0019120357319974343,-0.004148233363661234,-0.014050972585876774,0.0009340631432017896,0.1015782379080894,0.02054198381094341
Global_Single_54_no_smap,13,wa_temporal,temporal_full,__pooled__,6620,0.05048525560927242,0.03862010212718,0.0038125178396431355,0.05034109396562589,0.7543835691405771,0.870600637093967,0.10186754770708609,0.0934216183128125,0.3732945043546627,Global_Single_54,True,0.0479825247626769,0.0370793493274385,0.0101154307983523,0.0469041655118674,0.7781320914521387,0.888415013139757,0.0025027308465955175,0.0015407527997415016,-0.006302912958709165,0.003436928453758488,-0.02374852231156155,-0.01781437604579006
Global_Single_54_no_smap,42,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.057319734415355934,0.04688834206542999,0.0032970007837516526,0.057224834986908266,-0.48425633366273946,-0.03341649029599605,0.047048925994675826,0.0310399372402235,-0.019026097824807273,Global_Single_54,True,0.0595053821947749,0.0513544261023579,0.0164779621194504,0.0571783811814937,-0.5996061669264132,-0.0605705527081843,-0.0021856477794189658,-0.004466084036927914,-0.013180961335698748,4.645380541456329e-05,0.11534983326367376,0.027154062412188255
Global_Single_54_no_smap,42,wa_temporal,temporal_full,__pooled__,6620,0.050644798181296066,0.038851890553088346,0.003882324567806291,0.050495773474365326,0.7528287312176475,0.8698304759495217,0.10186754770708609,0.09351814686932883,0.37323047917381236,Global_Single_54,True,0.0478636361243758,0.0370592415431565,0.0105483640440731,0.0466868255404066,0.779230195195575,0.8894319903189023,0.002781162056920264,0.0017926490099318473,-0.006666039476266809,0.003808947933958723,-0.02640146397792753,-0.019601514369380624
Global_Single_54_no_smap,101,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05707829141322232,0.04643684359421838,0.004110375501781941,0.056930098927431,-0.47177865709035083,-0.016461307671905626,0.047048925994675826,0.03128849112676866,-0.06628238843392012,Global_Single_54,True,0.058193048201384,0.0503257092063722,0.0181063404759469,0.0553045323055687,-0.5298286321912757,-0.0442649113498376,-0.0011147567881616763,-0.003888865612153819,-0.013995964974164957,0.0016255666218622997,0.05804997510092491,0.027803603677931974
Global_Single_54_no_smap,101,wa_temporal,temporal_full,__pooled__,6620,0.050688101628445933,0.03882977504263832,0.003828142878764312,0.05054333753122591,0.7524058667073461,0.8695057277617294,0.10186754770708609,0.0933763844343439,0.3692776756595052,Global_Single_54,True,0.0477207094663036,0.0368448117509439,0.010172962158135,0.0466237809802735,0.7805467177614125,0.8898343189207318,0.0029673921621423335,0.001984963291694418,-0.006344819279370689,0.003919556550952413,-0.028140851054066385,-0.02032859115900243
Global_Single_54_no_smap,123,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05690267977960407,0.046743495479672395,0.005230834988822782,0.056661744867413585,-0.4627362051765995,-0.020386082593177705,0.047048925994675826,0.030629966383140535,-0.012386075476331606,Global_Single_54,True,0.0577561323435943,0.0498878991171894,0.0138154173722568,0.0560794531546192,-0.5069428340411357,-0.0844871733171744,-0.0008534525639902271,-0.0031444036375170084,-0.008584582383434017,0.0005822917127943847,0.04420662886453619,0.0641010907239967
Global_Single_54_no_smap,123,wa_temporal,temporal_full,__pooled__,6620,0.05058613053005419,0.038776801793722934,0.003640714830754353,0.05045494819663187,0.7534010529271605,0.8699451149055821,0.10186754770708609,0.09331627961547427,0.36929644057367433,Global_Single_54,True,0.0478344904577154,0.0369795113229409,0.0098434708893929,0.0468107312290562,0.7794989806277423,0.8888213751309947,0.0027516400723387874,0.0017972904707820314,-0.0062027560586385465,0.003644216967575671,-0.026097927700581725,-0.018876260225412556
Seasonal_Binary_k2_no_smap,7,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05584293281746537,0.04600806735594743,0.007999344327122217,0.055267021233210034,-0.4087599931840231,-0.012349525425566337,0.047048925994675826,0.028422067871646514,-0.023807639585369203,Seasonal_Binary_k2_c0_0_c1_0,True,0.0586669553567209,0.0511771148931686,0.0207957712889415,0.0548575204263328,-0.5548470437837549,-0.0691458021977475,-0.0028240225392555315,-0.005169047537221166,-0.012796426961819284,0.00040950080687723184,0.14608705059973182,0.056796276772181166
Seasonal_Binary_k2_no_smap,7,wa_temporal,temporal_full,__pooled__,6620,0.051347609048468426,0.039262884814078344,0.004062169758151629,0.05118667533499626,0.7459210130921998,0.8660659246294555,0.10186754770708609,0.09337714014712313,0.35323180588914244,Seasonal_Binary_k2_c0_0_c1_0,True,0.0489954371571259,0.037798917388916,0.0105487999559349,0.0478463758471584,0.7686659446463058,0.8836700548488229,0.0023521718913425277,0.0014639674251623463,-0.006486630197783271,0.0033402994878378583,-0.02274493155410595,-0.017604130219367353
Seasonal_Binary_k2_no_smap,13,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05648441465912862,0.04646376618980298,0.008726416883935776,0.05580626082933836,-0.4413114509649094,-0.0014454302158981335,0.047048925994675826,0.02994435710178596,0.01650517870517326,Seasonal_Binary_k2_c0_0_c1_0,True,0.0591880500351442,0.0511516046267793,0.0214695425908469,0.0551569035380209,-0.5825907988707002,-0.0451723589746157,-0.0027036353760155757,-0.004687838436976316,-0.012743125706911124,0.0006493572913174595,0.14127934790579078,0.04372692875871757
Seasonal_Binary_k2_no_smap,13,wa_temporal,temporal_full,__pooled__,6620,0.051406219222956934,0.039321082545605304,0.00389892846353101,0.05125814795361782,0.7453406506189089,0.8656893942410445,0.10186754770708609,0.0933924129368322,0.35199855292227245,Seasonal_Binary_k2_c0_0_c1_0,True,0.0486397040527892,0.0375289795677827,0.0107298425277374,0.0474414511758744,0.7720129679664113,0.8856268205482768,0.0027665151701677312,0.0017921029778226044,-0.006830914064206391,0.0038166967777434196,-0.026672317347502417,-0.019937426307232275
Seasonal_Binary_k2_no_smap,42,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05658327639888422,0.045874649262278126,0.007117379564116645,0.056133858554109954,-0.4463611715062994,0.009464567484624058,0.047048925994675826,0.031065665613306266,0.004785638815951641,Seasonal_Binary_k2_c0_0_c1_0,True,0.0584175304965368,0.0507000711552008,0.0188414492786628,0.0552956386923361,-0.5416541622549425,-0.0387682594725169,-0.001834254097652581,-0.004825421892922677,-0.011724069714546155,0.0008382198617738548,0.09529299074864306,0.048232826957140956
Seasonal_Binary_k2_no_smap,42,wa_temporal,temporal_full,__pooled__,6620,0.051501866553213684,0.03936119378844777,0.004086454825440888,0.05133948914261478,0.7443921215401526,0.8652714238984948,0.10186754770708609,0.0934296722620124,0.34907111789494255,Seasonal_Binary_k2_c0_0_c1_0,True,0.0488756742809565,0.0376977827784878,0.0104277426500334,0.0477503269061356,0.7697954935406667,0.884221724558964,0.0026261922722571815,0.001663411009959967,-0.0063412878245925125,0.0035891622364791834,-0.025403372000514124,-0.01895030066046921
Seasonal_Binary_k2_no_smap,101,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05586205060321164,0.04516147454059523,0.004713121561279144,0.05566287077347326,-0.4097247341278478,0.015268473709358764,0.047048925994675826,0.03047184902144898,-0.014940737605162695,Seasonal_Binary_k2_c0_0_c1_0,True,0.0582277045105084,0.0505291343382966,0.020247402273685,0.0545940314845007,-0.531651324174834,-0.0518604099434964,-0.002365653907296761,-0.005367659797701374,-0.015534280712405856,0.0010688392889725631,0.12192659004698614,0.06712888365285516
Seasonal_Binary_k2_no_smap,101,wa_temporal,temporal_full,__pooled__,6620,0.0514530806721398,0.039351668592891305,0.003907369173392392,0.051304502500234314,0.7448761486317844,0.8654739079018857,0.10186754770708609,0.09345459395737725,0.3493278691657908,Seasonal_Binary_k2_c0_0_c1_0,True,0.0489913993532885,0.0377171568736659,0.0111136752284455,0.0477141848249557,0.7687040724027231,0.8843324612358413,0.0024616813188513,0.0016345117192254066,-0.007206306055053108,0.0035903176752786134,-0.023827923770938675,-0.018858553333955586
Seasonal_Binary_k2_no_smap,123,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.056349132794423044,0.04664719913510685,0.00963378797776525,0.05551950014078827,-0.4344157503911841,-0.010406828181118894,0.047048925994675826,0.028990078122894808,0.00036175094596305635,Seasonal_Binary_k2_c0_0_c1_0,True,0.0577889162367976,0.0497676377328023,0.0187894506087604,0.0546490199879611,-0.5086540800084922,-0.0118204082892942,-0.0014397834423745537,-0.003120438597695452,-0.009155662630995149,0.0008704801528271675,0.07423832961730814,0.0014135801081753066
Seasonal_Binary_k2_no_smap,123,wa_temporal,temporal_full,__pooled__,6620,0.05134464884802615,0.039349678044007616,0.00391658239929154,0.05119505198392392,0.7459503076616367,0.8659656996052801,0.10186754770708609,0.09327453076200008,0.35185176685037056,Seasonal_Binary_k2_c0_0_c1_0,True,0.04899411647186,0.0377928560088048,0.0111427952633523,0.0477101830071652,0.7686784158223365,0.8842396876205192,0.0023505323761661492,0.0015568220352028192,-0.0072262128640607605,0.0034848689767587177,-0.02272810816069981,-0.01827398801523905
Trained_Gating_k2_no_smap,7,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.05164886565795762,0.04290419633992294,0.006633163847595697,0.05122115247751366,-0.20509739416540151,0.027441566321761743,0.047048925994675826,0.021580796894312224,0.0849853028679261,Trained_Gating_k2_c0_0_c1_0,True,0.0528727008864622,0.0462336176968946,0.0201048435058986,0.0489011018958942,-0.262884298855129,-0.0372302295539607,-0.0012238352285045759,-0.0033294213569716596,-0.013471679658302906,0.002320050581619458,0.05778690468972747,0.06467179587572244
