id,group,Configuration,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson,Train Time (s),Inference Time (s)
315,C,C MSE sub=0.95 col=0.9 (d9 LR0.005 MCW8),0.655262228792622,0.06182728856946625,0.05799648905484799,-0.021424772309138113,0.04614347847606514,0.03473548306524753,0.838455940686343,27.93256748886779,1.5055516860447824
316,C,C MSE sub=1.0 col=0.65 (d9 LR0.005 MCW8),0.655257630415952,0.061827700917977214,0.058017955034880817,-0.021367767622591842,0.04623910613278175,0.03491270822286606,0.8371949361077393,28.416431162972003,1.1058083297684789
317,C,C MSE sub=1.0 col=0.7 (d9 LR0.005 MCW8),0.6543136459993013,0.061912292329038755,0.05818002422328794,-0.02117112946770273,0.046288659620389826,0.03514156559109688,0.8364238753425917,28.218562251888216,1.1639490271918476
318,C,C MSE sub=1.0 col=0.75 (d9 LR0.005 MCW8),0.6561161386471807,0.061750668499080015,0.05804204293298193,-0.021077625891240195,0.04625378869334832,0.03532984137535096,0.8376584794495564,28.576859198976308,1.6890390771441162
319,C,C MSE sub=1.0 col=0.8 (d9 LR0.005 MCW8),0.6583725573864643,0.06154774434506803,0.057915424010042224,-0.020830950400784316,0.045963985147378573,0.03464182305335997,0.8384822827177691,28.764324481599033,1.384737168904394
320,C,C MSE sub=1.0 col=0.85 (d9 LR0.005 MCW8),0.656498858543065,0.06171629673685853,0.05804740721227147,-0.020961865286567728,0.04627152278398418,0.03534257096052171,0.8379974314573554,28.794613959733397,1.3400487299077213
321,C,C MSE sub=1.0 col=0.9 (d9 LR0.005 MCW8),0.6515566016295209,0.06215869479521745,0.058542224454456254,-0.02089285275728595,0.04637964599131634,0.03489074885845185,0.8358899236036079,29.27585681481287,0.8650795761495829
322,D,D d=9 LR=0.003 Est=1500 MCW=8,0.6535463232041037,0.06198096784821523,0.05820157080280521,-0.02131237978526874,0.04653979542422256,0.035692122220993036,0.835827087673558,19.076700984034687,0.7057902640663087
323,D,D d=9 LR=0.003 Est=2000 MCW=8,0.6540845280496947,0.06193280639855326,0.05816966303838013,-0.021259416986700422,0.04642081562930082,0.035606722712516775,0.8367111040131788,25.037325048353523,0.8930740719661117
324,D,D d=9 LR=0.003 Est=2500 MCW=8,0.6546732414590806,0.061880082246437984,0.05811957899329472,-0.021242860346378883,0.04636258670580127,0.03545069694519042,0.8371940689661953,31.479885186068714,1.1162517829798162
325,D,D d=9 LR=0.003 Est=3000 MCW=8,0.6551140117614869,0.0618405781958889,0.058081580823786665,-0.02123174697882009,0.04632860561587139,0.035434975594282145,0.8374806942807783,37.4192532422021,1.3349780519492924
326,D,D d=9 LR=0.003 Est=4000 MCW=8,0.6554141176490431,0.06181366675086084,0.058062170431946704,-0.021206455671636273,0.04631204905719154,0.035382610380649576,0.8376356876556985,46.708200921770185,2.1673531676642597
327,D,D d=9 LR=0.003 Est=5000 MCW=8,0.6555099093587875,0.061805074337914614,0.058059479543990634,-0.02118877173763022,0.04630774979573559,0.03533157548308374,0.837667259992241,57.845310979988426,2.2614724822342396
328,D,D d=9 LR=0.005 Est=1500 MCW=8,0.6576859263098528,0.0616095651698875,0.057820871667592755,-0.021271702320564564,0.046096164559840426,0.03535012644529342,0.8386687658105084,18.64053917210549,0.6314150178804994
329,D,D d=9 LR=0.005 Est=2000 MCW=8,0.6582240084660862,0.06156112420886069,0.057780461721126775,-0.021241239534169967,0.0460429245670954,0.03530391490459442,0.838985056056608,24.29922309378162,0.84866145811975
330,D,D d=9 LR=0.005 Est=2500 MCW=8,0.6583556461922562,0.061549267690161585,0.05777713359898308,-0.021215918272547044,0.046037625675361876,0.03526612561941146,0.8390383415669777,29.1799431652762,0.9239654499106109
331,D,D d=9 LR=0.005 Est=3000 MCW=8,0.658414412573384,0.06154397390550236,0.057782118345788065,-0.021186965914038465,0.04603808777114128,0.0351914224922657,0.8390260843357538,34.92663739202544,1.6380404960364103
332,D,D d=9 LR=0.005 Est=4000 MCW=8,0.6583568941284721,0.06154915527848332,0.057791264159325506,-0.021177070226892743,0.046048588058106736,0.03513867485523224,0.8389812932585216,45.96483134524897,2.05607846705243
333,D,D d=9 LR=0.005 Est=5000 MCW=8,0.6585275736665843,0.061533778861401614,0.0577807439276546,-0.02116108626416662,0.04604430247672192,0.03513950252532959,0.8390444761636892,57.399888360872865,3.031057722866535
334,D,D d=9 LR=0.008 Est=1500 MCW=8,0.6557894975342435,0.061779988746243276,0.05813878780622703,-0.020896132693774334,0.046369526190962365,0.03522834187746049,0.8371053755742557,17.59003212908283,0.6138821979984641
335,D,D d=9 LR=0.008 Est=2000 MCW=8,0.6559478876669047,0.06176577292991102,0.05813248649845962,-0.020871624741341705,0.04636109833288339,0.035211554199457165,0.8371477592870916,23.35812361072749,0.7237762589938939
336,D,D d=9 LR=0.008 Est=2500 MCW=8,0.6561016508270707,0.061751969262586116,0.058118838509224266,-0.020868788123082252,0.04635552060533624,0.03526983290910721,0.8372352828713242,28.487068261951208,1.1058814749121666
337,D,D d=9 LR=0.008 Est=3000 MCW=8,0.6561501585062419,0.06174761397801368,0.058112487288202765,-0.020873587463598447,0.046351184819745685,0.03526805067062379,0.8372797122967113,34.71909158024937,1.087240394204855
338,D,D d=9 LR=0.008 Est=4000 MCW=8,0.656290574347935,0.061735004944233056,0.0580978834543865,-0.02087694355323107,0.04634611618913622,0.035292704373598105,0.8373595463351908,45.720839883666486,1.667182439006865
339,D,D d=9 LR=0.008 Est=5000 MCW=8,0.6562947972592269,0.06173462569619564,0.05809720995396985,-0.020877696392364285,0.04635128981737079,0.035232603549957275,0.8373587346741231,57.811458363197744,2.188845617696643
340,D,D d=9 LR=0.01 Est=1500 MCW=8,0.655579493372743,0.06179883197787684,0.05810660566146001,-0.021040865314693357,0.04631469440406598,0.03529900246858596,0.8375020770411951,16.866914902813733,1.5334089091047645
341,D,D d=9 LR=0.01 Est=2000 MCW=8,0.6555088358900627,0.061805170633518536,0.05810645553990086,-0.021059889411945434,0.046324360240842966,0.03523694449663161,0.8375193978079668,22.994295606855303,1.4790906058624387
342,D,D d=9 LR=0.01 Est=2500 MCW=8,0.6554445109542849,0.06181094063356082,0.058110164754100815,-0.021066588100424638,0.04633313301831133,0.03527682250738143,0.8374971414907844,28.534730238374323,1.0755185140296817
343,D,D d=9 LR=0.01 Est=3000 MCW=8,0.6554877620891983,0.061807061030247676,0.058101329558225036,-0.021079570610996,0.04632834956767189,0.03526394206285476,0.8375487056711458,34.99885840713978,1.9632994690909982
344,D,D d=9 LR=0.01 Est=4000 MCW=8,0.6555647006866411,0.061800159077874874,0.058090533984342434,-0.021089085460913124,0.04632933651425708,0.03520045357942582,0.8376060749804675,46.77542925765738,1.7707146587781608
345,D,D d=9 LR=0.01 Est=5000 MCW=8,0.6556213244374174,0.06179507902271744,0.05808852954958051,-0.021079718368063494,0.04633484164564099,0.03517304992675781,0.8376100643891135,62.52552428934723,2.0434655700810254
346,D,D d=10 LR=0.003 Est=1500 MCW=8,0.6545233934535564,0.06189350663504551,0.058068250838518076,-0.0214215874108648,0.04642783607783391,0.03491206860542298,0.8363652092337064,24.23377989605069,0.5950538800098002
347,D,D d=10 LR=0.003 Est=2000 MCW=8,0.6548639646702372,0.06186299176951844,0.0580583920709617,-0.0213600763387357,0.0462978815242156,0.034707414597272876,0.8370476112894477,33.0827540201135,0.8655055779963732
348,D,D d=10 LR=0.003 Est=2500 MCW=8,0.6554368753294504,0.06181162551967292,0.05802051241127344,-0.02131424845880141,0.04623855029421324,0.034726742878556247,0.8374375450560015,40.85583598446101,1.9795917407609522
349,D,D d=10 LR=0.003 Est=3000 MCW=8,0.6558779128946817,0.06177205370250386,0.05798560528570041,-0.02129451101103731,0.04620478363370786,0.03475567412376403,0.8376913847140002,47.86803479399532,1.0932916281744838
350,D,D d=10 LR=0.003 Est=4000 MCW=8,0.6561614082659402,0.061746603869214496,0.05796821258718721,-0.021268037485467215,0.046185146938939124,0.03472497162222862,0.8378217726376594,61.7537198793143,1.6727074021473527
351,D,D d=10 LR=0.003 Est=5000 MCW=8,0.6561771530731498,0.06174519012519792,0.05796799179881136,-0.02126453456145857,0.04618715893691127,0.03473976850509643,0.8378361813290321,75.48753306828439,2.205736557021737
352,D,D d=10 LR=0.005 Est=1500 MCW=8,0.6552100277322721,0.061831969414043675,0.05808922925001306,-0.021185700062215426,0.04634677861538768,0.035304700016975415,0.8371917649303368,24.21730101108551,1.3862219471484423
353,D,D d=10 LR=0.005 Est=2000 MCW=8,0.6556078213238492,0.06179629050567194,0.058064423901943815,-0.021149567314100764,0.04631579617586073,0.03530159008502959,0.8374053085345943,30.961511330213398,0.8190478701144457
354,D,D d=10 LR=0.005 Est=2500 MCW=8,0.6556197699466276,0.06179521849095343,0.058062539930111075,-0.021151607129089256,0.04631898612687056,0.03526688873767853,0.837443694939281,37.805232180282474,1.0008015385828912
355,D,D d=10 LR=0.005 Est=3000 MCW=8,0.6556635616925753,0.06179128939412017,0.05805906210499494,-0.021149675020374317,0.04631784081286465,0.035215884804725636,0.8374724035525442,44.959518384188414,1.3078637579455972
356,D,D d=10 LR=0.005 Est=4000 MCW=8,0.6558208163040771,0.061777178086417084,0.058050855055608926,-0.021130971555137962,0.046310324179169714,0.035227251678705204,0.8375253909920186,59.508846275974065,1.7448896379210055
357,D,D d=10 LR=0.005 Est=5000 MCW=8,0.6558824098082793,0.06177165008921345,0.05804871952359388,-0.02112067501051918,0.046308899726706106,0.035267437934875495,0.8375330993498232,73.7993002999574,2.0987688009627163
358,D,D d=10 LR=0.008 Est=1500 MCW=8,0.6550504255197502,0.06184627867207643,0.05811054386004182,-0.021169007507384898,0.046329448510736386,0.034914571970701205,0.8370199701869582,22.975834419950843,0.6459502731449902
359,D,D d=10 LR=0.008 Est=2000 MCW=8,0.6551666804918003,0.06183585607146895,0.05810047642272571,-0.021166193187197445,0.046323540971559385,0.03486839964985848,0.837098626101689,30.19322950625792,0.9092369610443711
360,D,D d=10 LR=0.008 Est=2500 MCW=8,0.6552074376503234,0.06183220165624901,0.05810070121378512,-0.021154897280727888,0.04632073690379434,0.03476373052597047,0.8371022034934419,36.96215771371499,1.0550089441239834
361,D,D d=10 LR=0.008 Est=3000 MCW=8,0.6552877707809452,0.0618249981022377,0.05809357450292685,-0.021153415625604,0.046316654740887774,0.03479342791438104,0.8371521297970603,43.30898212688044,1.1652205288410187
362,D,D d=10 LR=0.008 Est=4000 MCW=8,0.65537007124617,0.061817617264808215,0.05808640691687427,-0.02115152796159637,0.0463145428150637,0.034807958066463474,0.8371925705940159,58.629550425335765,2.2263241037726402
363,D,D d=10 LR=0.008 Est=5000 MCW=8,0.6553726665404657,0.06181738450032939,0.05808768443561967,-0.021147338911731123,0.04632206405606936,0.034822899311780925,0.8371776670861393,71.67158824019134,2.33101764600724
364,D,D d=10 LR=0.01 Est=1500 MCW=8,0.6540354284709635,0.06193720164399884,0.05837221024997571,-0.020709949664240924,0.046517272259739575,0.035185897082090384,0.8354637554586082,21.783562117721885,1.2981230150908232
365,D,D d=10 LR=0.01 Est=2000 MCW=8,0.6541108925998655,0.06193044619522707,0.058371060919335874,-0.020692979738698783,0.046509397953947894,0.035154015839099884,0.835482139740279,29.642788427416235,1.05853990605101
366,D,D d=10 LR=0.01 Est=2500 MCW=8,0.6541340560728294,0.0619283724840246,0.0583748868840337,-0.02067597393924297,0.04651188346195461,0.03512674543261529,0.835453364907696,36.58693350479007,1.2014587922021747
