id,group,Configuration,year,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson
7,A,A MSE d=8 LR=0.003 MCW=4 Est=3000,2023,0.6533648599928998,0.06334739683272421,0.05505289774771725,-0.031338014222538284,0.04930876855072012,0.040159133911132794,0.8603428378498177
7,A,A MSE d=8 LR=0.003 MCW=4 Est=3000,2024,0.6331873930828869,0.06044607900452656,0.056784572195729625,-0.020718127877196835,0.04436532906807189,0.03383508014678954,0.8314146405061777
7,A,A MSE d=8 LR=0.003 MCW=4 Est=3000,2025,0.6388720124790499,0.06293857243203882,0.062146600295281386,-0.0099530884428166,0.04616111580597414,0.03211270284652709,0.8087752162173554
8,A,A MSE d=8 LR=0.003 MCW=5 Est=3000,2023,0.6559313894823496,0.06311244513762776,0.05486402893369058,-0.031194856333630745,0.049136367644119966,0.03994783437252045,0.8613596384326907
8,A,A MSE d=8 LR=0.003 MCW=5 Est=3000,2024,0.6338516250426571,0.06039132569254974,0.0567613873731106,-0.020621763337714476,0.0442984592142218,0.03357260560989381,0.8317185589072286
8,A,A MSE d=8 LR=0.003 MCW=5 Est=3000,2025,0.6394866932648835,0.06288498532581101,0.062131706996820746,-0.009704244553810169,0.04607409276479215,0.03176877608895302,0.8089577477343122
9,A,A MSE d=8 LR=0.003 MCW=6 Est=3000,2023,0.6560253948875876,0.063103822851116,0.054903413554432894,-0.03110799960960311,0.04913500044732458,0.040370819807052594,0.8612023443384933
9,A,A MSE d=8 LR=0.003 MCW=6 Est=3000,2024,0.6342222983942771,0.060360749121643444,0.05674475548479358,-0.020577967861179425,0.04429029519159763,0.033838319301605246,0.8319261331094046
9,A,A MSE d=8 LR=0.003 MCW=6 Est=3000,2025,0.6400202691352497,0.06283843179412353,0.06208427326104525,-0.009706262189229788,0.04599610066050596,0.03164970239996911,0.80942487899039
10,A,A MSE d=8 LR=0.003 MCW=8 Est=3000,2023,0.6553799577553308,0.06316299940285659,0.05498620364512447,-0.031081858101685417,0.04917561034078838,0.040323831796646115,0.860867275588196
10,A,A MSE d=8 LR=0.003 MCW=8 Est=3000,2024,0.6354297124435508,0.06026104285288403,0.05668413167538258,-0.020452444995020504,0.04422923751378406,0.03379225754737855,0.8326080828623224
10,A,A MSE d=8 LR=0.003 MCW=8 Est=3000,2025,0.6404797253258843,0.06279831741772537,0.062047529424588424,-0.009681568365779705,0.04599991498094758,0.031907835721969605,0.8098881025799964
11,A,A MSE d=8 LR=0.003 MCW=10 Est=3000,2023,0.6565960446667141,0.06305145687764847,0.054925253820197584,-0.030962924725754907,0.049061791486481106,0.04001917195320129,0.8612178752371386
11,A,A MSE d=8 LR=0.003 MCW=10 Est=3000,2024,0.634244914282644,0.060358883052362006,0.056760674520051735,-0.020528531130607,0.04427718130570366,0.033702800989151016,0.8322499002691783
11,A,A MSE d=8 LR=0.003 MCW=10 Est=3000,2025,0.6380599994173949,0.06300929285226627,0.062262178761184506,-0.009674299876269,0.04607408154267278,0.03167825436592103,0.8088563492192495
12,A,A MSE d=8 LR=0.003 MCW=12 Est=3000,2023,0.6576341946137473,0.06295607880840473,0.05484340371723851,-0.03091389542302872,0.04898306586916468,0.040135832965374,0.8616430555998258
12,A,A MSE d=8 LR=0.003 MCW=12 Est=3000,2024,0.6345268668053156,0.06033561390172371,0.0567329868435691,-0.02053666277754448,0.044240166254953944,0.033853335380554184,0.832380571701081
12,A,A MSE d=8 LR=0.003 MCW=12 Est=3000,2025,0.6389166226090974,0.06293468491194582,0.06219516803846336,-0.009619544713517083,0.04608947291431294,0.032094121396541594,0.8092489839007118
13,A,A MSE d=8 LR=0.003 MCW=15 Est=3000,2023,0.6594601737501374,0.06278796889147265,0.05483819557459655,-0.030579426821615678,0.048807609715113325,0.039934118092060086,0.8617300780572404
13,A,A MSE d=8 LR=0.003 MCW=15 Est=3000,2024,0.633916831716788,0.060385947964415744,0.05689951605382708,-0.02022146835639182,0.044247745849623404,0.034058504939079276,0.8315742892478729
13,A,A MSE d=8 LR=0.003 MCW=15 Est=3000,2025,0.6392286190811629,0.06290748947143211,0.062257896631125575,-0.009017013879768769,0.046003524591029285,0.031466722249984744,0.8091951005708268
14,A,A MSE d=8 LR=0.003 MCW=20 Est=3000,2023,0.6576318868945042,0.06295629098600457,0.05504632841844113,-0.030551535223869605,0.048930609894691904,0.03972647035121918,0.860795296986052
14,A,A MSE d=8 LR=0.003 MCW=20 Est=3000,2024,0.6333250126247696,0.06043473896069581,0.05695144638512869,-0.02022103922189159,0.044252873833454144,0.03423700600862503,0.8317247338813015
14,A,A MSE d=8 LR=0.003 MCW=20 Est=3000,2025,0.6351060863377862,0.06326589030050052,0.0627358367914951,-0.008172371731899539,0.0458761026216738,0.030673305332660675,0.8069755170473804
15,A,A MSE d=8 LR=0.004 MCW=3 Est=2800,2023,0.6546844311962472,0.06322670637644298,0.05514759576929593,-0.030925055865288178,0.04931966981746035,0.04054146695137023,0.8598923437966686
15,A,A MSE d=8 LR=0.004 MCW=3 Est=2800,2024,0.6346783860068899,0.06032310552430499,0.05672515167383324,-0.02052155528983103,0.04428616254954701,0.033948677301406854,0.8319121111483985
15,A,A MSE d=8 LR=0.004 MCW=3 Est=2800,2025,0.641328651440319,0.06272413156073427,0.06195589027017566,-0.009786947336886,0.04579298851905678,0.03134078109264374,0.8099147352565811
16,A,A MSE d=8 LR=0.004 MCW=4 Est=2800,2023,0.6540735876527676,0.06328260388596767,0.055171926066103036,-0.030995911494383986,0.049330321555562155,0.04066208195686338,0.8597664354566372
16,A,A MSE d=8 LR=0.004 MCW=4 Est=2800,2024,0.6347136492279902,0.060320194064565076,0.056720247712164565,-0.020526551456898596,0.04432413527405716,0.033809340119361875,0.8318455312232261
16,A,A MSE d=8 LR=0.004 MCW=4 Est=2800,2025,0.6420882531024101,0.06265767712046863,0.06191887244800108,-0.009593629880313922,0.04588804862607685,0.031692231833934784,0.810261070478598
17,A,A MSE d=8 LR=0.004 MCW=5 Est=2800,2023,0.6552558130071224,0.06317437519015459,0.05509726410263087,-0.030907817279393075,0.049224832014931864,0.04070457208156586,0.8601519585543779
17,A,A MSE d=8 LR=0.004 MCW=5 Est=2800,2024,0.635805661203179,0.060229963924297275,0.05661317307517777,-0.020557168870897466,0.04418900711090564,0.03364015650749208,0.8325013240667917
17,A,A MSE d=8 LR=0.004 MCW=5 Est=2800,2025,0.6423462896065806,0.06263508651925313,0.06186927569842506,-0.009764567976049462,0.04584511242497912,0.03179185581207275,0.8105728378987546
18,A,A MSE d=8 LR=0.004 MCW=6 Est=2800,2023,0.6560028110461684,0.06310589437517028,0.05500327346085171,-0.030935316598216207,0.04920305671653607,0.040675190925598126,0.8607041409145926
18,A,A MSE d=8 LR=0.004 MCW=6 Est=2800,2024,0.6341612156269579,0.06036578885980063,0.056688037111958245,-0.020748371283724778,0.044279130639151565,0.033862335443496705,0.8320910825388494
18,A,A MSE d=8 LR=0.004 MCW=6 Est=2800,2025,0.642184058691179,0.06264929047561822,0.06188844889235439,-0.00973414064673565,0.04590487292845002,0.031535240292549116,0.8106936749647098
19,A,A MSE d=8 LR=0.004 MCW=8 Est=2800,2023,0.6547203071803034,0.06322342187462246,0.05514726125136862,-0.03091893676619523,0.049276449741410856,0.040405840873718235,0.8600557452528139
19,A,A MSE d=8 LR=0.004 MCW=8 Est=2800,2024,0.6345991712691763,0.060329645268726244,0.05673229684950295,-0.020521028087391313,0.04421097578878387,0.03386287975311281,0.8322844046499925
19,A,A MSE d=8 LR=0.004 MCW=8 Est=2800,2025,0.6434826482532161,0.06253550339433907,0.061758385763223185,-0.009828070448883012,0.045812207789213244,0.03158527505397796,0.811533696602418
20,A,A MSE d=8 LR=0.004 MCW=10 Est=2800,2023,0.6557469081618197,0.06312936255845611,0.05511568229622966,-0.030782754642807622,0.04923031185826796,0.04059733313322067,0.8602070027199589
20,A,A MSE d=8 LR=0.004 MCW=10 Est=2800,2024,0.6346226545222634,0.06032770663178262,0.05673616858556015,-0.020504618115125085,0.044207933138573484,0.033890387892723084,0.8323850638770336
20,A,A MSE d=8 LR=0.004 MCW=10 Est=2800,2025,0.6426422401562539,0.06260916658042785,0.06185520002142136,-0.009687206548652808,0.04586481790717026,0.031878189623355854,0.8110864539358188
21,A,A MSE d=8 LR=0.004 MCW=12 Est=2800,2023,0.6578416276105522,0.06293700396716134,0.05495768904774145,-0.030671140921765667,0.049073510317628084,0.04048038411140442,0.8610702594042924
21,A,A MSE d=8 LR=0.004 MCW=12 Est=2800,2024,0.6342446771336888,0.06035890262016063,0.05682545266765655,-0.020348588616785283,0.044243403470164526,0.03388329243659971,0.8318871580401813
21,A,A MSE d=8 LR=0.004 MCW=12 Est=2800,2025,0.6419635460891913,0.06266859206152751,0.06194466151402915,-0.00949796489222919,0.045926214019336206,0.03170274046063423,0.8106516664765671
22,A,A MSE d=8 LR=0.004 MCW=15 Est=2800,2023,0.6566902969520922,0.0630428035822521,0.055089111175413076,-0.030652649388703986,0.04913361399760143,0.04042313969135285,0.8605599893110358
22,A,A MSE d=8 LR=0.004 MCW=15 Est=2800,2024,0.6360342990529555,0.06021105504796624,0.056717187957803145,-0.020212167929108626,0.04412709278315258,0.03411024236679078,0.8327156272879553
22,A,A MSE d=8 LR=0.004 MCW=15 Est=2800,2025,0.6386444813495897,0.06295839674640612,0.062280790444374255,-0.009212104029449416,0.046124272051130864,0.03115266704559326,0.8089140330977441
23,A,A MSE d=8 LR=0.004 MCW=20 Est=2800,2023,0.6566464870259789,0.06304682591607509,0.055143773627639454,-0.030562501350377375,0.049051920212554036,0.04022591900825501,0.8603510561509863
23,A,A MSE d=8 LR=0.004 MCW=20 Est=2800,2024,0.6353625433877428,0.06026659389621917,0.05679772040487852,-0.020151458909693987,0.04409171906393349,0.03387107110023496,0.8327586095465416
23,A,A MSE d=8 LR=0.004 MCW=20 Est=2800,2025,0.6387540652587973,0.06294884970752421,0.06237857596626509,-0.008454048768382329,0.045823408020776606,0.03096052551269532,0.8089589503644001
24,A,A MSE d=8 LR=0.005 MCW=3 Est=2500,2023,0.6546830461796542,0.06322683317343326,0.055142465138465414,-0.030934462520280533,0.04920941469387734,0.04056463932991028,0.8600064385170068
24,A,A MSE d=8 LR=0.005 MCW=3 Est=2500,2024,0.6337336368381346,0.06040105520473238,0.05682888952354329,-0.020463743223296138,0.04439468439042968,0.034095491766929636,0.8312709799490281
24,A,A MSE d=8 LR=0.005 MCW=3 Est=2500,2025,0.6408049629575704,0.06276990595006343,0.06198122398781745,-0.00991912131820372,0.0459099228531838,0.030741367697715752,0.8098929588182922
25,A,A MSE d=8 LR=0.005 MCW=4 Est=2500,2023,0.6547251601822999,0.06322297756168269,0.05514159853262537,-0.030928126422743497,0.049189852961389925,0.04037813758850098,0.8600841045767273
25,A,A MSE d=8 LR=0.005 MCW=4 Est=2500,2024,0.6324284456050369,0.060508579165953744,0.0568744795418562,-0.020653854942127355,0.044585494345622895,0.03421630191802977,0.8310009062223133
25,A,A MSE d=8 LR=0.005 MCW=4 Est=2500,2025,0.6422418963030253,0.06264422693405379,0.06187524460225926,-0.00978536002543733,0.045870853856056805,0.031047714948654166,0.8106458297167113
26,A,A MSE d=8 LR=0.005 MCW=5 Est=2500,2023,0.6561463217671473,0.06309272956244062,0.05510490435361693,-0.030726894389395763,0.0490712487488544,0.040296881437301646,0.8602785668055788
26,A,A MSE d=8 LR=0.005 MCW=5 Est=2500,2024,0.6339279369719655,0.060385032043519644,0.056813542821948455,-0.02045906759142819,0.04432516544825226,0.03414002633094787,0.8315917803242313
26,A,A MSE d=8 LR=0.005 MCW=5 Est=2500,2025,0.6424026308273894,0.06263015286957078,0.061897173896030104,-0.009553842869482103,0.0457925926167503,0.0313483099937439,0.810624815133561
27,A,A MSE d=8 LR=0.005 MCW=6 Est=2500,2023,0.6575739025051418,0.0629616219841303,0.05498572288500526,-0.030671421893857256,0.049025561568238285,0.040291457414627085,0.8608424131035229
27,A,A MSE d=8 LR=0.005 MCW=6 Est=2500,2024,0.635190220173175,0.06028083284273624,0.05666380001273965,-0.020566783310250424,0.04431186030387192,0.034212576746940615,0.8324126379350729
27,A,A MSE d=8 LR=0.005 MCW=6 Est=2500,2025,0.6426627017418435,0.06260737411737932,0.061869822059982774,-0.00958167055313042,0.04573184190861719,0.03096015059947968,0.8108330593467876
28,A,A MSE d=8 LR=0.005 MCW=8 Est=2500,2023,0.6560281135496794,0.0631035734746977,0.055131176557451846,-0.030702025306274385,0.049144652193155836,0.04056506800651549,0.8601786854858794
28,A,A MSE d=8 LR=0.005 MCW=8 Est=2500,2024,0.6358245483537841,0.06022840213842169,0.056644398201337605,-0.020466376803393638,0.04429369978728216,0.03399217963218687,0.8327838426823481
28,A,A MSE d=8 LR=0.005 MCW=8 Est=2500,2025,0.6412974958487356,0.06272685573287333,0.0619701317858481,-0.009713969275749043,0.04597863482569961,0.03152347511053086,0.810413214472056
29,A,A MSE d=8 LR=0.005 MCW=10 Est=2500,2023,0.6575006189338706,0.06296835892051689,0.055084475017046844,-0.030507619325713862,0.04903415427571131,0.04053712499141693,0.8604537033134274
29,A,A MSE d=8 LR=0.005 MCW=10 Est=2500,2024,0.6343885379741836,0.06034703110944554,0.0568448395377996,-0.020259032147182117,0.04438091525184315,0.03440576720237731,0.8316371008491172
29,A,A MSE d=8 LR=0.005 MCW=10 Est=2500,2025,0.643895964382649,0.062499243689696574,0.061763414294711855,-0.009562223324219615,0.045779101319118935,0.03148577570915222,0.8118413965142282
30,A,A MSE d=8 LR=0.005 MCW=12 Est=2500,2023,0.656498462978051,0.0630604145942323,0.05513109735168779,-0.030613363019185328,0.049158026560142905,0.040788281917572,0.8602273690302514
30,A,A MSE d=8 LR=0.005 MCW=12 Est=2500,2024,0.6359397172786356,0.06021887789841585,0.056717523751920663,-0.020234518898321605,0.044263439899121654,0.033867309808731094,0.8325308185402029
30,A,A MSE d=8 LR=0.005 MCW=12 Est=2500,2025,0.6431533419329385,0.06256437798236937,0.06183332075713832,-0.009536342853389446,0.04595935974196435,0.0315794510245323,0.8114918008438355
31,A,A MSE d=8 LR=0.005 MCW=15 Est=2500,2023,0.6553203836604533,0.063168458626713,0.05525883168520593,-0.030605811314705075,0.049208356098413154,0.04090621820092201,0.8596264679066113
31,A,A MSE d=8 LR=0.005 MCW=15 Est=2500,2024,0.6339002907354859,0.06038731217839788,0.05692499159281662,-0.02015372933414957,0.04437228840943587,0.03415496850013733,0.8316403132071221
31,A,A MSE d=8 LR=0.005 MCW=15 Est=2500,2025,0.6423638794169668,0.06263354626843243,0.06192710269930528,-0.009380568561134478,0.04600262932267019,0.03180927228927613,0.8112920134386484
32,A,A MSE d=8 LR=0.005 MCW=20 Est=2500,2023,0.6569956403130465,0.06301476187022578,0.05519024574994307,-0.03041211910756702,0.04900390620602747,0.04050472402572633,0.8600467431808231
32,A,A MSE d=8 LR=0.005 MCW=20 Est=2500,2024,0.6380484500406028,0.060044222841814196,0.056515678273335895,-0.02028020722499796,0.04402209050897157,0.03357798886299135,0.8342158668910545
32,A,A MSE d=8 LR=0.005 MCW=20 Est=2500,2025,0.6397008618940685,0.06286630364102362,0.06230829843451352,-0.008357516122643377,0.04572221684815576,0.03113521957397461,0.8095599299031617
33,A,A MSE d=8 LR=0.006 MCW=3 Est=2300,2023,0.6557681883617672,0.06312741133964192,0.055016457087583556,-0.030955767006177633,0.04929157549125103,0.04055202555656434,0.8606115595073889
33,A,A MSE d=8 LR=0.006 MCW=3 Est=2300,2024,0.6362748203598663,0.06019115697108135,0.05658324750291625,-0.020525873499930496,0.0442826176459535,0.03392801403999329,0.8327096770599791
33,A,A MSE d=8 LR=0.006 MCW=3 Est=2300,2025,0.6398067198208692,0.06285706772460228,0.062087239672754396,-0.0098074273976853,0.04594725545554804,0.03149218288064004,0.8092482908687171
34,A,A MSE d=8 LR=0.006 MCW=4 Est=2300,2023,0.6539214084225493,0.06329652193139523,0.055146946639083684,-0.031068697499681396,0.04935730392436519,0.04025003051757811,0.8599978544136077
34,A,A MSE d=8 LR=0.006 MCW=4 Est=2300,2024,0.6360659907598034,0.060208433602263293,0.05656653430630542,-0.020622382750321893,0.04430236496571671,0.03377612721920015,0.8327828492775114
34,A,A MSE d=8 LR=0.006 MCW=4 Est=2300,2025,0.6400879286342933,0.06283252616076863,0.062062358739649,-0.009807648653532857,0.04603396782990667,0.03150503027439118,0.8095100242852674
35,A,A MSE d=8 LR=0.006 MCW=5 Est=2300,2023,0.6554632836633492,0.0631553628295082,0.055063348931336444,-0.030929394726927663,0.04925096289114159,0.0404221140742302,0.86047521190708
35,A,A MSE d=8 LR=0.006 MCW=5 Est=2300,2024,0.6374807743023984,0.060091290321192994,0.05649102906063671,-0.02048723527501767,0.04413826793459398,0.03370959591865541,0.8334280063525461
35,A,A MSE d=8 LR=0.006 MCW=5 Est=2300,2025,0.6412331024045153,0.06273248577026978,0.062013613504190886,-0.00946976849506553,0.045903925799966765,0.031693440675735485,0.809927871738864
36,A,A MSE d=8 LR=0.006 MCW=6 Est=2300,2023,0.6552599333840374,0.06317399765947421,0.05512006389851425,-0.030866365750576885,0.049256321239394586,0.04044706749916077,0.8601076769960976
36,A,A MSE d=8 LR=0.006 MCW=6 Est=2300,2024,0.6374587893831017,0.06009311240681714,0.056511931611737176,-0.020434866017247113,0.04422932875198814,0.03396592712402344,0.8331956370875717
36,A,A MSE d=8 LR=0.006 MCW=6 Est=2300,2025,0.6411465763018385,0.06274005011121729,0.06199352889483901,-0.009649676961587177,0.04588487868707737,0.03178561381995677,0.8100980915491139
37,A,A MSE d=8 LR=0.006 MCW=8 Est=2300,2023,0.6550221450017742,0.06319578139546228,0.05526094361801888,-0.030658357709743986,0.04921564622253615,0.0400086395740509,0.8594861721213373
37,A,A MSE d=8 LR=0.006 MCW=8 Est=2300,2024,0.638854776552608,0.05997730471043806,0.05642986030240699,-0.020321120675428062,0.044104722866524636,0.03389346623420714,0.8341413098859467
37,A,A MSE d=8 LR=0.006 MCW=8 Est=2300,2025,0.6406788083455368,0.0627809278422748,0.062067733279376903,-0.009436174160088772,0.04583987461888582,0.03138399878144264,0.8099035976053555
38,A,A MSE d=8 LR=0.006 MCW=10 Est=2300,2023,0.6560789116496333,0.06309891370435425,0.055231460083450735,-0.030511616255552584,0.04917645728774994,0.0404597135782242,0.8597241070360907
38,A,A MSE d=8 LR=0.006 MCW=10 Est=2300,2024,0.639877291725989,0.059892337263571724,0.056379229906817985,-0.02021075205551118,0.0440659955268494,0.033981981992721566,0.8346416399785579
38,A,A MSE d=8 LR=0.006 MCW=10 Est=2300,2025,0.642014230354269,0.06266415616691902,0.06193989132272799,-0.009499806851801797,0.045789512217393795,0.031200704976916314,0.8109311310712637
39,A,A MSE d=8 LR=0.006 MCW=12 Est=2300,2023,0.6579967679904006,0.06292273399959722,0.05502680260801354,-0.03051755967330293,0.04896284713009404,0.039824949741363525,0.8608099385328812
39,A,A MSE d=8 LR=0.006 MCW=12 Est=2300,2024,0.6384002226292538,0.06001503793270369,0.056542625225259005,-0.020118059275680777,0.04410859791145353,0.0337320955991745,0.8338277864161989
39,A,A MSE d=8 LR=0.006 MCW=12 Est=2300,2025,0.6404067936539233,0.06280468667470436,0.06209144243658065,-0.009438296616274273,0.04595713556771449,0.031599550455808645,0.8100970785887917
40,A,A MSE d=8 LR=0.006 MCW=15 Est=2300,2023,0.6582792915125186,0.06289673888662635,0.05505438304027167,-0.030414053813125487,0.04899220496871038,0.040468335628509544,0.8608273283288587
40,A,A MSE d=8 LR=0.006 MCW=15 Est=2300,2024,0.6371577713558243,0.06011805489105103,0.05671527937235616,-0.019938846790093872,0.04412576129290579,0.03383587741851807,0.8329270958057119
40,A,A MSE d=8 LR=0.006 MCW=15 Est=2300,2025,0.640523764610668,0.06279447107319734,0.062120924076123255,-0.00917258894672726,0.04604238685055093,0.031298916637897495,0.8103424796563892
41,A,A MSE d=8 LR=0.006 MCW=20 Est=2300,2023,0.6578887920295384,0.0629326660789714,0.05516272708691209,-0.03029181408986613,0.04895878191972433,0.03985560011863709,0.8602224506653974
41,A,A MSE d=8 LR=0.006 MCW=20 Est=2300,2024,0.635434535100905,0.06026064427497944,0.05679864479805216,-0.020131050592404533,0.04422137877748707,0.03347461843490601,0.8327345214830705
41,A,A MSE d=8 LR=0.006 MCW=20 Est=2300,2025,0.6416618022343964,0.06269499423346986,0.06211410217869476,-0.00851472922774543,0.04548032144799804,0.030432173192501064,0.8110980245240622
42,A,A MSE d=8 LR=0.007 MCW=3 Est=2100,2023,0.6531144885742883,0.06337027032831402,0.05534016421461686,-0.030874866572870033,0.04933352130129001,0.04042317652702332,0.8590299918156111
42,A,A MSE d=8 LR=0.007 MCW=3 Est=2100,2024,0.634608811595363,0.06032884942858373,0.056884387412754596,-0.020093196417796833,0.044366637284515724,0.034030774116516116,0.8311976216487466
42,A,A MSE d=8 LR=0.007 MCW=3 Est=2100,2025,0.6368726330348852,0.06311256115301116,0.06243993427038837,-0.00918966715776617,0.04634671948112553,0.031703296452760696,0.8072270236413694
43,A,A MSE d=8 LR=0.007 MCW=4 Est=2100,2023,0.6534956514891399,0.06333544466522442,0.055305041635949875,-0.030866339575211683,0.04925328624259645,0.040408351421356195,0.8592667646640132
43,A,A MSE d=8 LR=0.007 MCW=4 Est=2100,2024,0.6325390534673223,0.06049947450582319,0.056939479838606824,-0.020447054770986305,0.04449565906786942,0.03422993093729018,0.8306910602511919
43,A,A MSE d=8 LR=0.007 MCW=4 Est=2100,2025,0.6339796753739687,0.06336346452387277,0.06269006900060327,-0.009213244985726423,0.04660529316825161,0.03195134854316711,0.8058263727947206
44,A,A MSE d=8 LR=0.007 MCW=5 Est=2100,2023,0.6543899580060313,0.06325365940721886,0.0553611184316483,-0.03059692786853598,0.04917690249314423,0.040446645140647886,0.8590330216613482
44,A,A MSE d=8 LR=0.007 MCW=5 Est=2100,2024,0.6330884230775217,0.06045423295722532,0.05688739074212664,-0.02045822709409963,0.04441249625015495,0.034081714630126936,0.8310656036616187
44,A,A MSE d=8 LR=0.007 MCW=5 Est=2100,2025,0.6369977680199985,0.06310168580923306,0.06242778619337499,-0.009197513828586466,0.04626666434138739,0.03149819031357765,0.807408271482863
45,A,A MSE d=8 LR=0.007 MCW=6 Est=2100,2023,0.6518669762112379,0.06348411804405661,0.05558923123916727,-0.03066057098690087,0.049325245026054544,0.04027845513820649,0.8578980334418784
45,A,A MSE d=8 LR=0.007 MCW=6 Est=2100,2024,0.6311871273058918,0.060610664187328356,0.05709724748250464,-0.020336099409508108,0.044588542486375074,0.03396036887168885,0.8300021374799132
45,A,A MSE d=8 LR=0.007 MCW=6 Est=2100,2025,0.6398032086128147,0.0628573740930394,0.0621974469840683,-0.009084440738266947,0.04619168689255837,0.03181513500213623,0.8090069143982508
46,A,A MSE d=8 LR=0.007 MCW=8 Est=2100,2023,0.652299033324734,0.06344471172742945,0.05558590693928234,-0.03058493739789193,0.049320094183162376,0.040554847240448,0.8579384549527127
46,A,A MSE d=8 LR=0.007 MCW=8 Est=2100,2024,0.6332801547262343,0.06043843554837371,0.056931390702947095,-0.020288451018422454,0.04447653572300409,0.03393066346645357,0.8313325658776821
46,A,A MSE d=8 LR=0.007 MCW=8 Est=2100,2025,0.6376693597261638,0.06304328646008693,0.06241929608233856,-0.008848019383409267,0.046248456752224505,0.03165798169374466,0.8078460260041594
47,A,A MSE d=8 LR=0.007 MCW=10 Est=2100,2023,0.6569349799701255,0.06302033370622276,0.05516287601878842,-0.030473259893616305,0.048945050116111166,0.03949095904827118,0.8600938404173897
47,A,A MSE d=8 LR=0.007 MCW=10 Est=2100,2024,0.6373432269843958,0.060102689181399806,0.05658119403976983,-0.020270711120498004,0.044141769011127596,0.03377837359905245,0.8333533255243181
47,A,A MSE d=8 LR=0.007 MCW=10 Est=2100,2025,0.6350307467255136,0.06327242121463925,0.06264544633027956,-0.008885231557622062,0.04634191255220134,0.0316581667661667,0.806704486938597
48,A,A MSE d=8 LR=0.007 MCW=12 Est=2100,2023,0.6552389740644671,0.063175918039507,0.05538606300360688,-0.030390469663141836,0.049146574827129925,0.04017370462417602,0.8590105719287344
