split,n,dropped_nonfinite,r2,rmse,rel_rmse,mae,bias_me,model,n_features
train,15704,0,0.6900295755223499,0.06039336316057167,0.2913936821418461,0.04816986623183362,-1.809838858278401e-18,linear,40
val,7149,0,0.5147490147992926,0.07996181786675088,0.3976445436030889,0.06041701145377827,0.03159254503061997,linear,40
test,8902,0,0.23427104475778726,0.0921453239313214,0.4938653032764857,0.07269000002077536,0.05444456800726308,linear,40
train,15704,0,0.9707985335051803,0.01853665714132894,0.08943805240075088,0.012864959371236682,5.170978878659375e-07,xgb,40
val,7149,0,0.6785018259486784,0.06508616777096164,0.32366897312523235,0.0439093281793441,0.007271781974909048,xgb,40
test,8902,0,0.5534219199424575,0.07036950034271616,0.37715483700586644,0.05283556908998935,0.02479807120444532,xgb,40
train,15704,0,0.98986257613528,0.010921766537024511,0.05269674679741823,0.006264962625624058,6.048839304651803e-05,rf,40
val,7149,0,0.6804670439600627,0.06488693712917336,0.3226782130382409,0.043739791046500914,0.00722679673283124,rf,40
test,8902,0,0.6188755045633376,0.06500835811724846,0.34842107149148854,0.04854740654946972,0.019668708261480445,rf,40
