feature,importance
V_rollcv_E_SAR_diff_kobs7,4.667282104492187e-05
V_rollrng_F_NDVI_kobs7,4.472255706787109e-05
SMAP_sm_pm_interp_diff1,4.451990127563476e-05
A_pct_F_NDMI,4.1768550872802734e-05
A_pct_F_NDVI,3.436088562011719e-05
V_rollstd_E_SAR_ratio_kobs7,3.2341480255126954e-05
A_d_s2_b12_kobs14,3.2274723052978523e-05
A_d_F_NDVI_kobs2,3.183841705322266e-05
V_rollrng_s2_b11_kobs7,3.1409263610839846e-05
V_ema_s2_b11_kobs14,2.9737949371337885e-05
A_d_E_SAR_ratio_kobs1,2.6385784149169922e-05
A_d_E_SAR_diff_kobs1,2.3829936981201173e-05
V_rollcv_F_NDVI_kobs7,2.331018447875976e-05
V_rollrng_LST_modis_kobs30,2.12597846984863e-05
V_rollrng_E_SAR_diff_kobs7,2.1250247955322268e-05
A_d_F_NDVI_kobs1,2.0403861999511722e-05
SMAP_sm_am_interp_rollrange7,2.0399093627929688e-05
V_rollrng_LST_modis_kobs14,2.0177364349365233e-05
V_rollstd_s2_b12_kobs7,1.671314239501953e-05
SMAP_sm_interp_rollrange7,1.608133316040039e-05
A_pct_E_SAR_ratio,1.4564990997314452e-05
V_ema_LST_modis_kobs7,1.3535022735595699e-05
V_rollrng_F_NDVI_kobs14,1.082658767700194e-05
SMAP_sm_pm_interp_pctchg,7.138252258300781e-06
A_pct_E_SAR_diff,3.7074089050292954e-06
SMAP_sm_pm_interp_rollstd7,3.545284271240234e-06
A_d_s2_b12_kobs2,2.8800964355468746e-06
D_fft_dom_E_SAR_ratio_kobs30,2.2244453430175786e-06
V_rollstd_F_NDVI_kobs7,2.107620239257812e-06
SMAP_sm_interp_pctchg,1.1491775512695313e-06
SMAP_sm_am_interp_diff1,5.53131103515625e-07
SMAP_sm_am_interp_mask,0.0
G_DSLR_isnan,0.0
SMAP_sm_pm_interp_mask,0.0
A_d_SMAP_sm_interp_kobs1,0.0
SMAP_sm_interp_mask,0.0
SMAP_sm_am_interp_pctchg,-3.4093856811523436e-07
A_pct_SMAP_sm_interp,-1.1658668518066403e-06
SMAP_sm_am_interp_grad7,-3.254413604736328e-06
A_d_E_SAR_diff_kobs2,-3.2711029052734372e-06
SMAP_sm_interp_diff1,-4.112720489501953e-06
SMAP_sm_am_interp_rollstd7,-4.608631134033203e-06
A_d_s2_b12_kobs5,-5.877017974853515e-06
A_d_G_API_kobs5,-6.039142608642577e-06
A_grad_s2_b12_kobs7,-6.368160247802734e-06
A_d_s2_b12_kobs30,-6.575584411621086e-06
A_d_E_SAR_ratio_kobs2,-1.0311603546142582e-05
SMAP_sm_interp_rollstd7,-1.1110305786132811e-05
V_rollstd_E_SAR_diff_kobs7,-1.2733936309814454e-05
V_rollcv_E_SAR_ratio_kobs14,-1.7416477203369147e-05
V_rollcv_F_NDVI_kobs14,-1.831293106079102e-05
V_rollcv_s2_b12_kobs7,-1.8482208251953124e-05
A_d_E_SAR_ratio_kobs7,-2.168416976928711e-05
A_d_SMAP_sm_interp_kobs7,-2.306938171386719e-05
A_d_s2_b11_kobs14,-2.311229705810547e-05
D_fft_dom_F_NDMI_kobs30,-2.655744552612305e-05
A_grad_s2_b11_kobs7,-3.107786178588867e-05
A_d_E_SAR_diff_kobs7,-3.211021423339844e-05
A_grad_E_SAR_diff_kobs7,-3.7255287170410154e-05
SMAP_sm_interp_grad7,-3.816366195678711e-05
C_lag_G_API_kobs30,-4.058361053466796e-05
V_rollstd_s2_b11_kobs7,-4.1663646697998054e-05
A_d_LST_modis_kobs1,-4.188060760498047e-05
A_grad_s2_b11_kobs14,-4.292488098144531e-05
A_d_SMAP_sm_interp_kobs2,-4.341840744018554e-05
A_d_s2_b11_kobs5,-4.373311996459961e-05
C_smm_LST_modis_alpha0.85_n5,-4.44483757019043e-05
A_pct_LST_modis,-4.4953823089599605e-05
A_d_s2_b11_kobs2,-4.538297653198242e-05
V_rollrng_E_SAR_ratio_kobs7,-4.624843597412109e-05
A_grad_s2_b12_kobs30,-4.990816116333008e-05
V_rollcv_SMAP_sm_interp_kobs7,-5.105733871459961e-05
A_grad_SMAP_sm_interp_kobs7,-5.1505565643310554e-05
SMAP_sm_interp_rollstd30,-5.455732345581054e-05
A_d_SMAP_sm_interp_kobs14,-5.5186748504638665e-05
V_rollstd_SMAP_sm_interp_kobs7,-6.04248046875e-05
D_fft_ent_E_SAR_ratio_kobs30,-6.152868270874023e-05
A_d_s2_b12_kobs1,-6.479740142822266e-05
A_d_E_SAR_diff_kobs30,-7.110595703125002e-05
V_rollcv_F_NDMI_kobs7,-7.146835327148437e-05
A_grad_SMAP_sm_interp_kobs14,-7.620334625244141e-05
A_d_LST_modis_kobs2,-7.638692855834962e-05
A_d_SMAP_sm_interp_kobs5,-9.006261825561523e-05
A_d_F_NDMI_kobs5,-9.554862976074219e-05
A_grad_E_SAR_ratio_kobs7,-9.579181671142577e-05
SMAP_sm_am_interp_rollstd30,-9.658575057983399e-05
V_rollcv_F_NDMI_kobs14,-0.00010920524597167968
A_pct_s2_b12,-0.00010926246643066404
V_rollstd_s2_b12_kobs14,-0.0001153564453125
A_d_LST_modis_kobs14,-0.0001154613494873047
V_rollrng_s2_b12_kobs14,-0.00011855125427246097
A_d_s2_b12_kobs7,-0.00011931896209716798
A_d_F_NDMI_kobs2,-0.00013863563537597657
V_rollrng_F_NDMI_kobs14,-0.00014647960662841797
C_smm_s2_b11_alpha0.85_n5,-0.00014997243881225585
V_rollmean_s2_b11_kobs7,-0.0001582169532775879
A_d_F_NDMI_kobs1,-0.0001585245132446289
A_grad_G_API_kobs7,-0.00015967607498168943
V_rollcv_s2_b12_kobs14,-0.00016198873519897462
A_grad_E_SAR_diff_kobs30,-0.00016259193420410157
V_rollrng_SMAP_sm_interp_kobs14,-0.00018403053283691406
A_d_s2_b11_kobs7,-0.00020181894302368164
V_rollstd_E_SAR_diff_kobs14,-0.00021970510482788086
A_d_G_API_kobs7,-0.00022260189056396486
D_fft_ent_F_NDMI_kobs30,-0.0002247428894042969
C_lag_s2_b11_kobs5,-0.00022517681121826173
V_ema_s2_b11_kobs7,-0.00023415565490722654
V_rollmax_s2_b11_kobs7,-0.00023780107498168947
V_rollcv_s2_b11_kobs7,-0.0002607202529907227
V_rollstd_LST_modis_kobs7,-0.0002864480018615723
A_grad_F_NDMI_kobs14,-0.00031072854995727544
A_d_s2_b11_kobs1,-0.000311734676361084
C_lag_s2_b11_kobs2,-0.0003157758712768555
A_d_SMAP_sm_interp_kobs30,-0.00033471107482910153
V_rollstd_s2_b11_kobs14,-0.00035796165466308596
A_pct_s2_b11,-0.0003903675079345703
V_rollrng_s2_b11_kobs14,-0.0003904008865356446
V_rollmax_s2_b12_kobs7,-0.00039225578308105474
A_d_s2_b11_kobs30,-0.00042756319046020517
V_rollcv_LST_modis_kobs7,-0.0004494190216064453
V_rollmax_s2_b11_kobs14,-0.00044962406158447263
V_rollmax_s2_b11_kobs30,-0.0004900002479553223
SMAP_sm_am_interp_rollrange30,-0.0005072474479675293
V_rollmean_s2_b11_kobs14,-0.0005231857299804688
V_rollmean_E_SAR_diff_kobs7,-0.0005236554145812988
V_rollmean_LST_modis_kobs7,-0.0005569338798522949
V_rollcv_SMAP_sm_interp_kobs14,-0.0005666565895080566
A_grad_SMAP_sm_interp_kobs30,-0.0005826854705810547
V_rollrng_LST_modis_kobs7,-0.0005888962745666504
C_lag_s2_b12_kobs2,-0.0005901002883911134
C_smm_F_NDVI_alpha0.85_n5,-0.0006039047241210938
V_rollstd_E_SAR_ratio_kobs14,-0.0006111359596252441
V_rollrng_E_SAR_diff_kobs14,-0.0006279659271240235
C_lag_s2_b12_kobs1,-0.000686192512512207
V_rollcv_s2_b11_kobs14,-0.0007409811019897461
V_ema_LST_modis_kobs14,-0.0007773780822753907
C_smm_s2_b12_alpha0.85_n5,-0.0007797980308532715
V_rollmax_s2_b12_kobs14,-0.0008132863044738771
V_rollmax_E_SAR_diff_kobs14,-0.0008540654182434082
C_lag_F_NDVI_kobs1,-0.0008846807479858398
SMAP_sm_pm_interp_grad7,-0.0009222126007080078
A_d_F_NDVI_kobs14,-0.0010033488273620606
C_lag_E_SAR_diff_kobs2,-0.001105637550354004
SMAP_sm_interp_rollmean7,-0.001113724708557129
C_lag_F_NDVI_kobs5,-0.001268157958984375
C_lag_E_SAR_diff_kobs1,-0.0013105845451354982
C_lag_F_NDVI_kobs2,-0.0013798999786376952
V_rollrng_SMAP_sm_interp_kobs30,-0.0013872051239013673
A_d_F_NDMI_kobs14,-0.0016158080101013183
V_rollmax_F_NDVI_kobs14,-0.0017125177383422855
V_rollmean_F_NDVI_kobs7,-0.0018994832038879393
V_rollmean_s2_b12_kobs7,-0.001939823627471924
SMAP_sm_am_interp_rollmean7,-0.0024084472656249996
V_rollstd_s2_b11_kobs30,-0.0024520063400268553
V_ema_E_SAR_diff_kobs7,-0.0025248622894287107
V_rollmean_SMAP_sm_interp_kobs14,-0.0030266928672790525
C_lag_E_SAR_diff_kobs6,-0.0034206223487854
V_rollmin_E_SAR_ratio_kobs7,-0.003520669937133789
V_rollmin_E_SAR_ratio_kobs14,-0.0037732958793640138
C_lag_E_SAR_ratio_kobs1,-0.0037913489341735843
C_lag_SMAP_sm_interp_kobs6,-0.004924809932708741
V_rollmax_E_SAR_diff_kobs30,-0.005072867870330811
SMAP_sm_am_interp_ema02,-0.008174574375152588
C_lag_SMAP_sm_interp_kobs2,-0.0106136155128479
