family,ece_input,policy,seed,station,n,r2,rmse,ubrmse,bias,mae,pearson
Clustering_V0_Full_k2,v3,c1_only,7,ECE_Renton_Home,30,-8946.905242860112,0.23578144348022675,0.004697210776827918,0.23573465019071213,0.23573465019071213,0.5891441591981299
Clustering_Backbone54_k2,v3,as_routed,7,ECE_BBG_Lost_Meadow,30,-37.41818350137932,0.047315991913054294,0.02396441657300903,0.040798404736355924,0.040912859482261664,-0.35921718911495626
Clustering_Backbone54_k2,v3,as_routed,7,ECE_BBG_Main_St,30,-1331.2349850945188,0.20446068195088443,0.011532388075336159,0.20413518679811318,0.20413518679811318,-0.39998726355156106
Clustering_Backbone54_k2,v3,as_routed,7,ECE_Renton_Garden_North,30,-12.754879828784098,0.09608993502145705,0.07241025244435555,0.06316669180329566,0.09123995560137103,-0.842388697816283
Clustering_Backbone54_k2,v3,as_routed,7,ECE_Renton_Garden_Shed,30,-1118.830192696336,0.15122956994819825,0.05143005431911253,0.14221579497176157,0.14221579497176157,-0.4276829534213122
Clustering_Backbone54_k2,v3,as_routed,7,ECE_Renton_Home,30,-8946.905242860112,0.23578144348022675,0.004697210776827918,0.23573465019071213,0.23573465019071213,0.5891441591981299
Clustering_Backbone54_k2,v3,auto_hard,7,ECE_BBG_Lost_Meadow,30,-37.41818350137932,0.047315991913054294,0.02396441657300903,0.040798404736355924,0.040912859482261664,-0.35921718911495626
Clustering_Backbone54_k2,v3,auto_hard,7,ECE_BBG_Main_St,30,-71.09640972423074,0.04756376305435367,0.015169260215893047,0.04507998558554809,0.04507998558554809,0.7277267314762742
Clustering_Backbone54_k2,v3,auto_hard,7,ECE_Renton_Garden_North,30,-3.962044990384679,0.057713823676875525,0.01812981026282341,-0.05479229346577401,0.05479229346577401,0.741031986248262
Clustering_Backbone54_k2,v3,auto_hard,7,ECE_Renton_Garden_Shed,30,-51.897061423165454,0.032868236560490725,0.022508162181842654,0.023952110758600115,0.023952110758600115,0.48954050097094653
Clustering_Backbone54_k2,v3,auto_hard,7,ECE_Renton_Home,30,-1172.3616631628424,0.08538171644999885,0.0219316422432021,0.08251691082720074,0.08251691082720074,0.5935101941727637
Clustering_Backbone54_k2,v3,auto_soft,7,ECE_BBG_Lost_Meadow,30,-37.418275289123144,0.04731604843610087,0.023964408319193976,0.040798475137171365,0.04091292486502372,-0.3592171882521679
Clustering_Backbone54_k2,v3,auto_soft,7,ECE_BBG_Main_St,30,-71.09660878521493,0.04756382871700585,0.015169250343143688,0.04508005818815794,0.04508005818815794,0.727726719863509
Clustering_Backbone54_k2,v3,auto_soft,7,ECE_Renton_Garden_North,30,-3.962033927547499,0.057713759340599705,0.018129807779522257,-0.05479222652075962,0.05479222652075962,0.741031966928675
Clustering_Backbone54_k2,v3,auto_soft,7,ECE_Renton_Garden_Shed,30,-51.89719462654594,0.03286827794424009,0.022508151189243205,0.02395217787722004,0.02395217787722004,0.48954048438228054
Clustering_Backbone54_k2,v3,auto_soft,7,ECE_Renton_Home,30,-1172.3634598807078,0.08538178182063497,0.02193163359753945,0.08251698076523274,0.08251698076523274,0.5935102090928588
Clustering_Backbone54_k2,v3,c0_only,7,ECE_BBG_Lost_Meadow,30,-37.41818350137932,0.047315991913054294,0.02396441657300903,0.040798404736355924,0.040912859482261664,-0.35921718911495626
Clustering_Backbone54_k2,v3,c0_only,7,ECE_BBG_Main_St,30,-71.09640972423074,0.04756376305435367,0.015169260215893047,0.04507998558554809,0.04507998558554809,0.7277267314762742
Clustering_Backbone54_k2,v3,c0_only,7,ECE_Renton_Garden_North,30,-3.962044990384679,0.057713823676875525,0.01812981026282341,-0.05479229346577401,0.05479229346577401,0.741031986248262
Clustering_Backbone54_k2,v3,c0_only,7,ECE_Renton_Garden_Shed,30,-51.897061423165454,0.032868236560490725,0.022508162181842654,0.023952110758600115,0.023952110758600115,0.48954050097094653
Clustering_Backbone54_k2,v3,c0_only,7,ECE_Renton_Home,30,-1172.3616631628424,0.08538171644999885,0.0219316422432021,0.08251691082720074,0.08251691082720074,0.5935101941727637
Clustering_Backbone54_k2,v3,c1_only,7,ECE_BBG_Lost_Meadow,30,-652.9605335923172,0.19521595306275433,0.008518800091064753,0.19502999352717001,0.19502999352717001,-0.1386823068665117
Clustering_Backbone54_k2,v3,c1_only,7,ECE_BBG_Main_St,30,-1331.2349850945188,0.20446068195088443,0.011532388075336159,0.20413518679811318,0.20413518679811318,-0.39998726355156106
Clustering_Backbone54_k2,v3,c1_only,7,ECE_Renton_Garden_North,30,-12.685555812655306,0.09584748453390234,0.027329987141656596,0.09186844993964757,0.09186844993964757,-0.34190813109834856
Clustering_Backbone54_k2,v3,c1_only,7,ECE_Renton_Garden_Shed,30,-1432.7134246161525,0.1711164677153979,0.00649437488675854,0.1709931829583421,0.1709931829583421,-0.286879677409253
Clustering_Backbone54_k2,v3,c1_only,7,ECE_Renton_Home,30,-8946.905242860112,0.23578144348022675,0.004697210776827918,0.23573465019071213,0.23573465019071213,0.5891441591981299
Guarded_Backbone54_k2,v3,as_routed,7,ECE_BBG_Lost_Meadow,30,-37.41818350137932,0.047315991913054294,0.02396441657300903,0.040798404736355924,0.040912859482261664,-0.35921718911495626
Guarded_Backbone54_k2,v3,as_routed,7,ECE_BBG_Main_St,30,-1331.2349850945188,0.20446068195088443,0.011532388075336159,0.20413518679811318,0.20413518679811318,-0.39998726355156106
Guarded_Backbone54_k2,v3,as_routed,7,ECE_Renton_Garden_North,30,-12.754879828784098,0.09608993502145705,0.07241025244435555,0.06316669180329566,0.09123995560137103,-0.842388697816283
Guarded_Backbone54_k2,v3,as_routed,7,ECE_Renton_Garden_Shed,30,-1118.830192696336,0.15122956994819825,0.05143005431911253,0.14221579497176157,0.14221579497176157,-0.4276829534213122
Guarded_Backbone54_k2,v3,as_routed,7,ECE_Renton_Home,30,-8946.905242860112,0.23578144348022675,0.004697210776827918,0.23573465019071213,0.23573465019071213,0.5891441591981299
Guarded_Backbone54_k2,v3,auto_hard,7,ECE_BBG_Lost_Meadow,30,-37.41818350137932,0.047315991913054294,0.02396441657300903,0.040798404736355924,0.040912859482261664,-0.35921718911495626
Guarded_Backbone54_k2,v3,auto_hard,7,ECE_BBG_Main_St,30,-71.09640972423074,0.04756376305435367,0.015169260215893047,0.04507998558554809,0.04507998558554809,0.7277267314762742
Guarded_Backbone54_k2,v3,auto_hard,7,ECE_Renton_Garden_North,30,-3.962044990384679,0.057713823676875525,0.01812981026282341,-0.05479229346577401,0.05479229346577401,0.741031986248262
Guarded_Backbone54_k2,v3,auto_hard,7,ECE_Renton_Garden_Shed,30,-51.897061423165454,0.032868236560490725,0.022508162181842654,0.023952110758600115,0.023952110758600115,0.48954050097094653
Guarded_Backbone54_k2,v3,auto_hard,7,ECE_Renton_Home,30,-1172.3616631628424,0.08538171644999885,0.0219316422432021,0.08251691082720074,0.08251691082720074,0.5935101941727637
Guarded_Backbone54_k2,v3,auto_soft,7,ECE_BBG_Lost_Meadow,30,-37.418275289123144,0.04731604843610087,0.023964408319193976,0.040798475137171365,0.04091292486502372,-0.3592171882521679
Guarded_Backbone54_k2,v3,auto_soft,7,ECE_BBG_Main_St,30,-71.09660878521493,0.04756382871700585,0.015169250343143688,0.04508005818815794,0.04508005818815794,0.727726719863509
Guarded_Backbone54_k2,v3,auto_soft,7,ECE_Renton_Garden_North,30,-3.962033927547499,0.057713759340599705,0.018129807779522257,-0.05479222652075962,0.05479222652075962,0.741031966928675
Guarded_Backbone54_k2,v3,auto_soft,7,ECE_Renton_Garden_Shed,30,-51.89719462654594,0.03286827794424009,0.022508151189243205,0.02395217787722004,0.02395217787722004,0.48954048438228054
