artifact_set,dataset,candidate_index,candidate_source,n_features,beta,selector_combined_mean_nrmse,selector_combined_standard_error,selector_combined_ucb,held_station_fold_count,held_station_row_count,held_station_mean_nrmse,held_station_standard_error,held_station_ucb,held_station_pooled_RMSE,held_station_pooled_R2,full_train_aggregate_R2,full_train_aggregate_RMSE,full_train_aggregate_Bias,retrospective_test_R2,retrospective_test_RMSE,retrospective_test_Bias,actual_selector_winner,selector_combined_ucb_rank,held_station_ucb_rank,held_station_pooled_rank,full_train_aggregate_rank,retrospective_rank,held_station_ucb_winner,held_station_pooled_winner,full_train_aggregate_winner,retrospective_ceiling
crossed_candidates_locked_outer,derived_8.0,10,forward_time,80,0.0,0.4983365716399392,0.017348410194093014,0.5156849818340322,6,2720,0.49995573047653075,0.02310668205017547,0.5230624125267063,0.053498161302398956,0.7407746383026204,0.8238052923272505,0.0441058850250501,0.0133178866793785,0.7936564037038607,0.0427739347972073,-0.0035684335974909,False,6,6,7,10,6,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,11,forward_time,65,0.0,0.4947547224222744,0.016143623785981304,0.5108983462082557,6,2720,0.49550170630136864,0.01986848054302706,0.5153701868443957,0.052819578747569734,0.747309075741224,0.819390541043485,0.0446550270839746,0.0131622499646071,0.793399734024227,0.0428005296621584,-0.0036064190431924,False,3,3,2,12,7,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,12,forward_time,50,0.0,0.49849141909254474,0.017858297599974343,0.5163497166925191,6,2720,0.49940772428566443,0.022206328009656048,0.5216140522953204,0.05321178899664917,0.7435424447160955,0.817166531381817,0.0449291249818477,0.0141225654628566,0.7981241681737948,0.0423083287143218,-0.0033108919140886,False,7,5,4,13,2,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,13,forward_time,40,0.0,0.5026321167610912,0.017783599307490593,0.5204157160685818,6,2720,0.5034902133841695,0.021507586701505207,0.5249978000856748,0.05337950342052427,0.7419232766864599,0.8311811932535366,0.0431728306571715,0.0142983706746907,0.8002026903688585,0.0420899609985864,-0.0032364854906273,False,8,8,6,5,1,False,False,False,True
crossed_candidates_locked_outer,derived_8.0,0,station_time,150,0.2,0.5565914482956887,0.03472320565368192,0.5913146539493707,6,2720,0.5597940272455674,0.052752357611035715,0.6125463848566031,0.05899228002271571,0.6847971461529031,0.8305899556755214,0.0432483645701213,0.0171086703423848,0.783099219985306,0.0438545099390243,0.0045547471294602,False,14,14,14,5,8,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,1,station_time,125,0.2,0.5225237591756487,0.025870624418479007,0.5483943835941277,6,2720,0.5271884526081008,0.038829152269838844,0.5660176048779396,0.055551235847086905,0.7204965147507253,0.8278976966785886,0.043590660802542,0.0189760727640241,0.7796778109215111,0.0441990387528125,0.005217311960055,False,10,12,11,7,9,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,2,station_time,100,0.2,0.5282047624553424,0.025061558041777524,0.55326632049712,6,2720,0.5337814578300104,0.03880234122174737,0.5725837990517578,0.056252169721380245,0.7133985823529101,0.8226170462090289,0.0442543587899536,0.0189988684289376,0.7763720916392658,0.0445293859380716,0.0051499237312055,False,12,13,13,10,12,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,3,station_time,80,0.2,0.5310742165706387,0.024169286599006894,0.5552435031696455,6,2720,0.5305198203282727,0.03485573936418783,0.5653755596924606,0.05592394571187302,0.7167333879404979,0.833098276074602,0.0429269984339862,0.0175174708611824,0.7774153149466537,0.0444253998180184,0.0044664906072634,False,13,11,12,3,11,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,4,station_time,65,0.2,0.5267721607021273,0.0218956364716413,0.5486677971737686,6,2720,0.5255873883546663,0.030555040976707772,0.5561424293313741,0.05539094143426126,0.7221072154499248,0.8354380184869886,0.0426250464583402,0.0170051023196429,0.779664405253685,0.0442003833940887,0.00526572187187,False,11,10,10,1,10,False,False,True,False
crossed_candidates_locked_outer,derived_8.0,5,station_time,50,0.2,0.4974241790278649,0.01669082725584591,0.5141150062837108,6,2720,0.5013729921494933,0.02506162480085481,0.5264346169503481,0.05356359404994463,0.7401401417103419,0.8256413529029086,0.043875477560808,0.0174997642441269,0.7762063920857629,0.044545880151904,0.0051103558293079,False,5,6,6,8,13,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,6,station_time,40,0.2,0.485542201341997,0.01686675970337586,0.5024089610453728,6,2720,0.49063015352348116,0.02642572144866487,0.517055874972146,0.052571286301589575,0.7496791734664856,0.8162258167731369,0.0450445613345987,0.0172266427752945,0.7679582322240728,0.0453593464045562,0.005741814183509,True,1,1,1,14,14,True,True,False,False
crossed_candidates_locked_outer,derived_8.0,7,forward_time,150,0.2,0.4879055751184866,0.020190930909661946,0.5080965060281485,6,2720,0.48991104351319176,0.03248298360868184,0.5223940271218735,0.05365780547398632,0.7392252181371881,0.8341311169546813,0.0427939693575201,0.0140457048269317,0.794314447497689,0.0427056758362714,-0.0007620091874642,False,2,4,8,2,3,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,8,forward_time,125,0.2,0.4947031569323843,0.017904537504610313,0.5126076944369946,6,2720,0.489107124568064,0.02920093986109006,0.518308064429154,0.053137642032581575,0.7442566586549839,0.8318084565641365,0.043092549510333,0.0142305481244316,0.7926145881737308,0.0428817802635685,-0.0018401894586613,False,4,2,4,4,4,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,9,forward_time,100,0.2,0.5065227393540744,0.017724352387654803,0.5242470917417292,6,2720,0.5028478593375328,0.0295931081439688,0.5324409674815016,0.053933044496899916,0.7365430554080918,0.8212463971872306,0.0444250078499664,0.0144833332307855,0.79030712422068,0.0431196813928104,-0.0028047975336323,False,9,9,9,12,5,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,10,forward_time,80,0.2,0.4983365716399392,0.017348410194093014,0.5156849818340322,6,2720,0.4967174128033475,0.028094285078141767,0.5248116978814893,0.05303805812313203,0.7452143246853127,0.8227666465664867,0.0442356933426098,0.0132230493291555,0.7894956697989454,0.0432030315572431,-0.0033871429016835,False,6,5,3,9,6,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,11,forward_time,65,0.2,0.4947547224222744,0.016143623785981304,0.5108983462082557,6,2720,0.49400773854318025,0.02741775480041409,0.5214254933435943,0.052691714711881485,0.748531008005349,0.8185499440214881,0.0447588237180846,0.0133217826948008,0.7884007455559194,0.0433152446737747,-0.0030491471440787,False,3,3,2,13,7,False,False,False,False
crossed_candidates_locked_outer,derived_8.0,12,forward_time,50,0.2,0.49849141909254474,0.017858297599974343,0.5163497166925191,6,2720,0.49757511389942516,0.030162656384832676,0.5277377702842578,0.05343878973898492,0.7413496889015164,0.8215023272249649,0.0443931937597738,0.0146863076887367,0.7957588920879595,0.0425554594928841,-0.0028337721031945,False,7,7,5,11,1,False,False,False,True
crossed_candidates_locked_outer,derived_8.0,13,forward_time,40,0.2,0.5026321167610912,0.017783599307490593,0.5204157160685818,6,2720,0.5017740201380129,0.030473879985992804,0.5322479001240057,0.05363669117563253,0.7394304070442139,0.8281138908388812,0.0435632730000586,0.0144119058074977,0.7954497039992363,0.042587658361782,-0.0028030983597129,False,8,8,7,6,2,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,0,station_time,150,0.0,0.8233154613914917,0.04232653812384591,0.8656419995153376,8,6219,0.8113077917838065,0.06103736808940372,0.8723451598732103,0.09214513147484593,0.33294577328178343,0.7702003967561442,0.0540837082195181,0.0051516471631294,0.5491857166386959,0.0697741176614916,-0.0134678003320655,False,11,10,11,12,13,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,1,station_time,125,0.0,0.7882090662705263,0.04306344397296509,0.8312725102434915,8,6219,0.7831214179519096,0.06197651545496236,0.845097933406872,0.08839996709408257,0.3860675924703394,0.7759162504024658,0.0534068551404939,0.0058940363551263,0.5543859842530847,0.0693705184926459,-0.0141622056337681,False,8,8,8,10,11,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,2,station_time,100,0.0,0.8006368657021278,0.045869269485784674,0.8465061351879124,8,6219,0.7953116877979292,0.0675233364238682,0.8628350242217974,0.08965620447542846,0.3684946253703191,0.7771767856527615,0.0532564288687312,0.0057496818280867,0.5429990311292145,0.0702512538371864,-0.0145497881055886,False,9,9,9,8,14,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,3,station_time,80,0.0,0.8174299578057855,0.04392471617641328,0.8613546739821988,8,6219,0.8101267265242773,0.06434199030575598,0.8744687168300332,0.09108608718204343,0.34819086166468816,0.7769344358523679,0.0532853827131906,0.0053777366343141,0.5499643928877577,0.0697138323824643,-0.0136451954339418,False,10,11,10,9,12,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,4,station_time,65,0.0,0.8386028688961397,0.04285354291413247,0.8814564118102721,8,6219,0.8329033521810509,0.0625574104342561,0.895460762615307,0.09353200674844615,0.31271501358934906,0.7644869098288787,0.0547519194944009,0.0055168715618127,0.5634568180072037,0.068660841904753,-0.0137199486398296,False,14,14,14,14,8,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,5,station_time,50,0.0,0.8255625749532625,0.042992517609928844,0.8685550925631913,8,6219,0.8220178817419337,0.06353455718023068,0.8855524389221644,0.0925863011122956,0.3265430789935553,0.7731069300933383,0.0537405911599876,0.0052233546333386,0.55891387137884,0.0690171814745588,-0.0137607520426339,False,13,13,12,11,10,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,6,station_time,40,0.0,0.8270083129309984,0.03924190448178741,0.8662502174127859,8,6219,0.8222781441378214,0.05817923523754124,0.8804573793753626,0.09282267453859806,0.3231000097468133,0.7693274375703401,0.0541863370237229,0.0050678768351369,0.5604485836624353,0.0688970078785082,-0.0139720605998351,False,12,12,13,13,9,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,7,forward_time,150,0.0,0.7786556359215348,0.045806293091914356,0.8244619290134491,8,6219,0.7759074719353166,0.06623831379162856,0.8421457857269452,0.0868727353897545,0.40709741300186864,0.7909999216320271,0.0515780653788849,0.0012713214661036,0.5960114510932717,0.0660510988471479,-0.021974587247095,False,7,7,7,5,1,False,False,False,True
crossed_candidates_locked_outer,derived_8.3,8,forward_time,125,0.0,0.7555647406337908,0.04289742224764665,0.7984621628814375,8,6219,0.7523028650186947,0.06336495175532804,0.8156678167740228,0.08418824583501384,0.44317429780257234,0.7925618548960509,0.0513849731608831,0.0009173056578536,0.5934052588140872,0.0662638092418088,-0.0237176103387533,False,5,4,4,4,2,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,9,forward_time,100,0.0,0.755330274485556,0.04248543344729831,0.7978157079328543,8,6219,0.7565875092141616,0.06374674723737912,0.8203342564515408,0.08458626500838197,0.437896810420204,0.7943180556128437,0.051166994590556,0.0005924721300975,0.5855732226544477,0.0668989688554371,-0.024124699879695,False,4,6,6,2,4,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,10,forward_time,80,0.0,0.7592837560063388,0.039937619179548106,0.7992213751858869,8,6219,0.7566810519450005,0.05927733716475304,0.8159583891097535,0.08444848006370158,0.4397265703027582,0.7990201688575908,0.0505787465456203,4.673490638919399e-06,0.5863009282910527,0.0668402079969703,-0.0238965210596355,False,6,5,5,1,3,False,False,True,False
crossed_candidates_locked_outer,derived_8.3,11,forward_time,65,0.0,0.7494935964587047,0.04120246827826603,0.7906960647369707,8,6219,0.7458608762093126,0.05991812441124716,0.8057790006205597,0.08292587228533159,0.45974791791362746,0.7935091172188358,0.0512675146658033,-0.0007945947934048,0.5797340383255392,0.0673686163887982,-0.0266766842801324,True,1,1,1,3,7,True,True,False,False
crossed_candidates_locked_outer,derived_8.3,12,forward_time,50,0.0,0.7520620796843827,0.040764809431616776,0.7928268891159994,8,6219,0.7499024430777984,0.06075912980645709,0.8106615728842554,0.08350586843247701,0.4521642795233599,0.7866394110657801,0.0521133419342356,-0.0011630288205033,0.5847188252945799,0.0669678940261903,-0.0262993579238454,False,2,2,3,7,5,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,13,forward_time,40,0.0,0.7515820356480938,0.04208324296555915,0.7936652786136529,8,6219,0.7505635341809147,0.06133465043384905,0.8118981846147637,0.08336472591558673,0.4540146301124054,0.7898851338789212,0.0517154388353274,-0.0008229807315483,0.5816996423617943,0.0672108886244486,-0.0264319592894841,False,3,3,2,6,6,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,0,station_time,150,0.2,0.8233154613914917,0.04232653812384591,0.8656419995153376,8,6219,0.8353231309991769,0.06254002661689925,0.8978631576160762,0.09436928731803718,0.3003550515701845,0.7710070090670532,0.053988706024335,0.0050573223095976,0.5562411791674335,0.0692259650722008,-0.0141307077354735,False,11,13,13,13,12,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,1,station_time,125,0.2,0.7882090662705263,0.04306344397296509,0.8312725102434915,8,6219,0.793296714589143,0.06402501586766014,0.8573217304568032,0.08953576474124274,0.3701901522641087,0.7733194983755397,0.0537154114090428,0.0053107205679187,0.5602344911746777,0.0689137846827595,-0.0147272709203922,False,8,8,8,11,9,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,2,station_time,100,0.2,0.8006368657021278,0.045869269485784674,0.8465061351879124,8,6219,0.8059620436063264,0.06670529505935276,0.8726673386656791,0.09090322031658749,0.35080541343346094,0.7746671042783368,0.0535555054827185,0.0050045579471452,0.5478965475266653,0.0698738110670375,-0.0139746134592812,False,9,9,9,9,14,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,3,station_time,80,0.2,0.8174299578057855,0.04392471617641328,0.8613546739821988,8,6219,0.8247331890872935,0.06413769155442006,0.8888708806417136,0.0928434062585617,0.32279760802734103,0.7761086231942312,0.0533839256959996,0.0051146647776796,0.551744551105042,0.0695758159490116,-0.0135623273628845,False,10,11,10,8,13,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,4,station_time,65,0.2,0.8386028688961397,0.04285354291413247,0.8814564118102721,8,6219,0.8443023856112284,0.06283062040751287,0.9071330060187413,0.0949884772209343,0.29114370047636007,0.7664587630949169,0.0545222301722058,0.0047394241546104,0.566062162396183,0.0684556470371493,-0.0135128709297838,False,14,14,14,14,6,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,5,station_time,50,0.2,0.8255625749532625,0.042992517609928844,0.8685550925631913,8,6219,0.8291072681645913,0.06230006617820418,0.8914073343427955,0.09355171293386956,0.3124253760072103,0.7744572540074157,0.0535804375324952,0.0049435080023493,0.5576933417822307,0.0691126042438023,-0.0139498573398805,False,13,12,11,10,11,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,6,station_time,40,0.2,0.8270083129309984,0.03924190448178741,0.8662502174127859,8,6219,0.8317384817241753,0.056643369473691384,0.8883818511978667,0.0940732361335432,0.3047379566634003,0.7711738285859127,0.0539690372764171,0.0047152566755387,0.5598791013117568,0.0689416248770653,-0.0137467920878363,False,12,10,12,12,10,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,7,forward_time,150,0.2,0.7786556359215348,0.045806293091914356,0.8244619290134491,8,6219,0.781403799907753,0.06784308607406692,0.8492468859818199,0.08745263075812001,0.3991554734282914,0.7859980345857369,0.0521916112874315,0.0009354577125853,0.5865019108430247,0.0668239699286752,-0.023179222438976,False,7,7,7,7,1,False,False,False,True
crossed_candidates_locked_outer,derived_8.3,8,forward_time,125,0.2,0.7555647406337908,0.04289742224764665,0.7984621628814375,8,6219,0.7588266162488869,0.062196193754745166,0.8210228100036321,0.08494832562805366,0.4330744911011576,0.7878487901011163,0.0519654365796733,0.0001373338336479,0.5859646727039947,0.0668673664193086,-0.0246747865185546,False,5,6,5,6,2,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,9,forward_time,100,0.2,0.755330274485556,0.04248543344729831,0.7978157079328543,8,6219,0.7540730397569504,0.060594278247554804,0.8146673180045052,0.08416833798030969,0.44343760996485615,0.790373663295063,0.0516552831308001,-0.0005101541109379,0.5825646858310916,0.0671413567332769,-0.0245473022020859,False,4,4,4,3,4,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,10,forward_time,80,0.2,0.7592837560063388,0.039937619179548106,0.7992213751858869,8,6219,0.7618864600676771,0.05761973338269468,0.8195061934503718,0.08508220285503272,0.4312861516176306,0.7967293627949338,0.0508661828545295,-0.0004652576179035,0.5858866879353877,0.0668736634551277,-0.0246761955151022,False,6,5,6,1,3,False,False,True,False
crossed_candidates_locked_outer,derived_8.3,11,forward_time,65,0.2,0.7494935964587047,0.04120246827826603,0.7906960647369707,8,6219,0.7531263167080968,0.060676704194199856,0.8138030209022967,0.08396704871049063,0.4460964738418961,0.7928140953308604,0.051353722132892,-0.0009983586016278,0.5639146787267886,0.0686248255939171,-0.02756182224881,True,1,2,3,2,8,False,False,False,False
crossed_candidates_locked_outer,derived_8.3,12,forward_time,50,0.2,0.7520620796843827,0.040764809431616776,0.7928268891159994,8,6219,0.7542217162909669,0.05855651677222448,0.8127782330631914,0.08369540849180716,0.44967452256748197,0.7885208672935803,0.0518830602210084,-0.0011163222113689,0.5649042408365794,0.0685469198584357,-0.0280886303880715,False,2,1,2,5,7,True,False,False,False
crossed_candidates_locked_outer,derived_8.3,13,forward_time,40,0.2,0.7515820356480938,0.04208324296555915,0.7936652786136529,8,6219,0.7526005371152729,0.06186890524969943,0.8144694423649723,0.08353170767985486,0.4518251931078737,0.7888517726384388,0.0518424531339255,-0.0012585283091624,0.571217089990133,0.0680478257338727,-0.0281161586345945,False,3,3,1,4,5,False,True,False,False
nested,derived_8.0,0,station_time,150,0.0,0.5565914482956887,0.03472320565368192,0.5913146539493707,6,2720,0.5533888693458101,0.05018137711864859,0.6035702464644587,0.058856887467192205,0.6862423232886037,0.8288830916943044,0.0434656895486099,0.0179429854372625,0.7766933669067674,0.0444973878470709,0.0055340976252172,False,7,7,7,4,1,False,False,False,True
nested,derived_8.0,1,station_time,125,0.0,0.5225237591756487,0.025870624418479007,0.5483943835941277,6,2720,0.5178590657431966,0.03779504864935317,0.5556541143925497,0.05503252833312769,0.7256918512937445,0.8298607061001764,0.0433413489725899,0.0186582901648738,0.767299424143049,0.0454236924131125,0.0049246002895928,False,3,3,3,3,6,False,False,False,False
nested,derived_8.0,2,station_time,100,0.0,0.5282047624553424,0.025061558041777524,0.55326632049712,6,2720,0.5226280670806743,0.03529161296552533,0.5579196800461996,0.05573743989983331,0.7186196201659943,0.8261321997225264,0.0438136758743153,0.0194341242584016,0.7674606585343986,0.0454079530225727,0.0051613902619397,False,5,4,4,5,5,False,False,False,False
nested,derived_8.0,3,station_time,80,0.0,0.5310742165706387,0.024169286599006894,0.5552435031696455,6,2720,0.5316286128130046,0.036813501816590315,0.5684421146295948,0.05651680723480543,0.7106956148449795,0.8346290974674726,0.0427296818872017,0.0177660755481132,0.7693384329493723,0.0452242449182027,0.0047263235000381,False,6,6,6,2,4,False,False,False,False
nested,derived_8.0,4,station_time,65,0.0,0.5267721607021273,0.0218956364716413,0.5486677971737686,6,2720,0.5279569330495884,0.034282227776181166,0.5622391608257695,0.05605926990584666,0.7153608379832703,0.8371926742748568,0.0423971909003403,0.0181057409517028,0.7701858338672125,0.0451410964127556,0.0052736444474899,False,4,5,5,1,2,False,False,True,False
nested,derived_8.0,5,station_time,50,0.0,0.4974241790278649,0.01669082725584591,0.5141150062837108,6,2720,0.4934753659062363,0.024319663978869265,0.5177950298851056,0.05333879112202163,0.7423167943905435,0.8249278736755363,0.0439651555988737,0.017370139837265,0.7693489067567436,0.0452232181424528,0.0047306832417816,False,2,2,2,6,3,False,False,False,False
nested,derived_8.0,6,station_time,40,0.0,0.485542201341997,0.01686675970337586,0.5024089610453728,6,2720,0.4804542491605129,0.023303898980200945,0.5037581481407138,0.052133338581875084,0.7538324219202456,0.8148449753174346,0.0452134724272237,0.0171782725706477,0.7639593820375206,0.0457485229460874,0.0058433046251001,True,1,1,1,7,7,True,True,False,False
nested,derived_8.0,0,station_time,150,0.2,0.5565914482956887,0.03472320565368192,0.5913146539493707,6,2720,0.5597940272455674,0.052752357611035715,0.6125463848566031,0.05899228002271571,0.6847971461529031,0.8305899556755214,0.0432483645701213,0.0171086703423848,0.783099219985306,0.0438545099390243,0.0045547471294602,False,7,7,7,3,1,False,False,False,True
nested,derived_8.0,1,station_time,125,0.2,0.5225237591756487,0.025870624418479007,0.5483943835941277,6,2720,0.5271884526081008,0.038829152269838844,0.5660176048779396,0.055551235847086905,0.7204965147507253,0.8278976966785886,0.043590660802542,0.0189760727640241,0.7796778109215111,0.0441990387528125,0.005217311960055,False,3,5,4,4,2,False,False,False,False
nested,derived_8.0,2,station_time,100,0.2,0.5282047624553424,0.025061558041777524,0.55326632049712,6,2720,0.5337814578300104,0.03880234122174737,0.5725837990517578,0.056252169721380245,0.7133985823529101,0.8226170462090289,0.0442543587899536,0.0189988684289376,0.7763720916392658,0.0445293859380716,0.0051499237312055,False,5,6,6,6,5,False,False,False,False
nested,derived_8.0,3,station_time,80,0.2,0.5310742165706387,0.024169286599006894,0.5552435031696455,6,2720,0.5305198203282727,0.03485573936418783,0.5653755596924606,0.05592394571187302,0.7167333879404979,0.833098276074602,0.0429269984339862,0.0175174708611824,0.7774153149466537,0.0444253998180184,0.0044664906072634,False,6,4,5,2,4,False,False,False,False
nested,derived_8.0,4,station_time,65,0.2,0.5267721607021273,0.0218956364716413,0.5486677971737686,6,2720,0.5255873883546663,0.030555040976707772,0.5561424293313741,0.05539094143426126,0.7221072154499248,0.8354380184869886,0.0426250464583402,0.0170051023196429,0.779664405253685,0.0442003833940887,0.00526572187187,False,4,3,3,1,3,False,False,True,False
nested,derived_8.0,5,station_time,50,0.2,0.4974241790278649,0.01669082725584591,0.5141150062837108,6,2720,0.5013729921494933,0.02506162480085481,0.5264346169503481,0.05356359404994463,0.7401401417103419,0.8256413529029086,0.043875477560808,0.0174997642441269,0.7762063920857629,0.044545880151904,0.0051103558293079,False,2,2,2,5,6,False,False,False,False
nested,derived_8.0,6,station_time,40,0.2,0.485542201341997,0.01686675970337586,0.5024089610453728,6,2720,0.49063015352348116,0.02642572144866487,0.517055874972146,0.052571286301589575,0.7496791734664856,0.8162258167731369,0.0450445613345987,0.0172266427752945,0.7679582322240728,0.0453593464045562,0.005741814183509,True,1,1,1,7,7,True,True,False,False
nested,derived_8.3,0,station_time,150,0.0,0.8233154613914917,0.04232653812384591,0.8656419995153376,8,6219,0.8113077917838065,0.06103736808940372,0.8723451598732103,0.09214513147484593,0.33294577328178343,0.7702003967561442,0.0540837082195181,0.0051516471631294,0.5491857166386959,0.0697741176614916,-0.0134678003320655,False,4,3,4,5,6,False,False,False,False
nested,derived_8.3,1,station_time,125,0.0,0.7882090662705263,0.04306344397296509,0.8312725102434915,8,6219,0.7831214179519096,0.06197651545496236,0.845097933406872,0.08839996709408257,0.3860675924703394,0.7759162504024658,0.0534068551404939,0.0058940363551263,0.5543859842530847,0.0693705184926459,-0.0141622056337681,True,1,1,1,3,4,True,True,False,False
nested,derived_8.3,2,station_time,100,0.0,0.8006368657021278,0.045869269485784674,0.8465061351879124,8,6219,0.7953116877979292,0.0675233364238682,0.8628350242217974,0.08965620447542846,0.3684946253703191,0.7771767856527615,0.0532564288687312,0.0057496818280867,0.5429990311292145,0.0702512538371864,-0.0145497881055886,False,2,2,2,1,7,False,False,True,False
